SED_NAME16	Ancestry	responses
Clarinda (South-Eastern Metropolitan)	Russian	848
Clarinda (South-Eastern Metropolitan)	Scottish	2765
Clarinda (South-Eastern Metropolitan)	Serbian	265
Clarinda (South-Eastern Metropolitan)	South African	289
Clarinda (South-Eastern Metropolitan)	Spanish	327
Clarinda (South-Eastern Metropolitan)	Sri Lankan	1242
Clarinda (South-Eastern Metropolitan)	Turkish	370
Clarinda (South-Eastern Metropolitan)	Vietnamese	4993
Clarinda (South-Eastern Metropolitan)	Welsh	163
Cranbourne (South-Eastern Metropolitan)		6095
Cranbourne (South-Eastern Metropolitan)	Australian	24314
Cranbourne (South-Eastern Metropolitan)	Australian Aboriginal	90
Cranbourne (South-Eastern Metropolitan)	Chinese	2766
Cranbourne (South-Eastern Metropolitan)	Croatian	452
Cranbourne (South-Eastern Metropolitan)	Dutch	1977
Cranbourne (South-Eastern Metropolitan)	English	25551
Cranbourne (South-Eastern Metropolitan)	Filipino	2597
Cranbourne (South-Eastern Metropolitan)	French	663
Cranbourne (South-Eastern Metropolitan)	German	2590
Cranbourne (South-Eastern Metropolitan)	Greek	1200
Cranbourne (South-Eastern Metropolitan)	Hungarian	514
Cranbourne (South-Eastern Metropolitan)	Indian	10469
Cranbourne (South-Eastern Metropolitan)	Irish	6081
Cranbourne (South-Eastern Metropolitan)	Italian	2890
Cranbourne (South-Eastern Metropolitan)	Korean	106
Cranbourne (South-Eastern Metropolitan)	Lebanese	374
Cranbourne (South-Eastern Metropolitan)	Macedonian	196
Cranbourne (South-Eastern Metropolitan)	Maltese	658
Cranbourne (South-Eastern Metropolitan)	Maori	938
Cranbourne (South-Eastern Metropolitan)	NZ	922
Cranbourne (South-Eastern Metropolitan)	(Other)	20357
Cranbourne (South-Eastern Metropolitan)	Polish	604
Cranbourne (South-Eastern Metropolitan)	Russian	302
Cranbourne (South-Eastern Metropolitan)	Scottish	5767
Cranbourne (South-Eastern Metropolitan)	Serbian	378
Cranbourne (South-Eastern Metropolitan)	South African	494
Cranbourne (South-Eastern Metropolitan)	Spanish	578
Cranbourne (South-Eastern Metropolitan)	Sri Lankan	3654
Cranbourne (South-Eastern Metropolitan)	Turkish	577
Cranbourne (South-Eastern Metropolitan)	Vietnamese	584
Cranbourne (South-Eastern Metropolitan)	Welsh	395
Croydon (Eastern Metropolitan)		2870
Croydon (Eastern Metropolitan)	Australian	20590
Croydon (Eastern Metropolitan)	Australian Aboriginal	51
Croydon (Eastern Metropolitan)	Chinese	2503
Croydon (Eastern Metropolitan)	Croatian	212
Croydon (Eastern Metropolitan)	Dutch	1698
Croydon (Eastern Metropolitan)	English	22937
Croydon (Eastern Metropolitan)	Filipino	416
Croydon (Eastern Metropolitan)	French	319
Croydon (Eastern Metropolitan)	German	2847
Croydon (Eastern Metropolitan)	Greek	660
Croydon (Eastern Metropolitan)	Hungarian	237
Croydon (Eastern Metropolitan)	Indian	1138
Croydon (Eastern Metropolitan)	Irish	6730
Croydon (Eastern Metropolitan)	Italian	2631
Croydon (Eastern Metropolitan)	Korean	93
Croydon (Eastern Metropolitan)	Lebanese	166
Croydon (Eastern Metropolitan)	Macedonian	107
Croydon (Eastern Metropolitan)	Maltese	365
Croydon (Eastern Metropolitan)	Maori	127
Croydon (Eastern Metropolitan)	NZ	424
Croydon (Eastern Metropolitan)	(Other)	5639
Croydon (Eastern Metropolitan)	Polish	450
Croydon (Eastern Metropolitan)	Russian	116
Croydon (Eastern Metropolitan)	Scottish	6245
Croydon (Eastern Metropolitan)	Serbian	105
Croydon (Eastern Metropolitan)	South African	378
Croydon (Eastern Metropolitan)	Spanish	207
Croydon (Eastern Metropolitan)	Sri Lankan	383
Croydon (Eastern Metropolitan)	Turkish	58
Croydon (Eastern Metropolitan)	Vietnamese	180
Croydon (Eastern Metropolitan)	Welsh	421
Dandenong (South-Eastern Metropolitan)		6176
Dandenong (South-Eastern Metropolitan)	Australian	9036
Dandenong (South-Eastern Metropolitan)	Australian Aboriginal	89
Dandenong (South-Eastern Metropolitan)	Chinese	3666
Dandenong (South-Eastern Metropolitan)	Croatian	770
Dandenong (South-Eastern Metropolitan)	Dutch	821
Dandenong (South-Eastern Metropolitan)	English	9842
Dandenong (South-Eastern Metropolitan)	Filipino	1236
Dandenong (South-Eastern Metropolitan)	French	410
Dandenong (South-Eastern Metropolitan)	German	1182
Dandenong (South-Eastern Metropolitan)	Greek	1959
Dandenong (South-Eastern Metropolitan)	Hungarian	529
Dandenong (South-Eastern Metropolitan)	Indian	6259
Dandenong (South-Eastern Metropolitan)	Irish	2421
Dandenong (South-Eastern Metropolitan)	Italian	2534
Dandenong (South-Eastern Metropolitan)	Korean	90
Dandenong (South-Eastern Metropolitan)	Lebanese	917
Dandenong (South-Eastern Metropolitan)	Macedonian	443
Dandenong (South-Eastern Metropolitan)	Maltese	259
Dandenong (South-Eastern Metropolitan)	Maori	454
Dandenong (South-Eastern Metropolitan)	NZ	314
Dandenong (South-Eastern Metropolitan)	(Other)	26419
Dandenong (South-Eastern Metropolitan)	Polish	818
Dandenong (South-Eastern Metropolitan)	Russian	482
Dandenong (South-Eastern Metropolitan)	Scottish	2262
Dandenong (South-Eastern Metropolitan)	Serbian	2135
Dandenong (South-Eastern Metropolitan)	South African	208
Dandenong (South-Eastern Metropolitan)	Spanish	508
Dandenong (South-Eastern Metropolitan)	Sri Lankan	3176
Dandenong (South-Eastern Metropolitan)	Turkish	709
Dandenong (South-Eastern Metropolitan)	Vietnamese	1955
Dandenong (South-Eastern Metropolitan)	Welsh	114
Eildon (Northern Victoria)		4418
Eildon (Northern Victoria)	Australian	24026
Eildon (Northern Victoria)	Australian Aboriginal	130
Eildon (Northern Victoria)	Chinese	438
Eildon (Northern Victoria)	Croatian	121
Eildon (Northern Victoria)	Dutch	1788
Eildon (Northern Victoria)	English	24882
Eildon (Northern Victoria)	Filipino	137
Eildon (Northern Victoria)	French	343
Eildon (Northern Victoria)	German	2738
Eildon (Northern Victoria)	Greek	423
Eildon (Northern Victoria)	Hungarian	180
Eildon (Northern Victoria)	Indian	172
Eildon (Northern Victoria)	Irish	7191
Eildon (Northern Victoria)	Italian	1677
Eildon (Northern Victoria)	Korean	14
Eildon (Northern Victoria)	Lebanese	52
Eildon (Northern Victoria)	Macedonian	61
Eildon (Northern Victoria)	Maltese	279
Eildon (Northern Victoria)	Maori	123
Eildon (Northern Victoria)	NZ	376
Eildon (Northern Victoria)	(Other)	2610
Eildon (Northern Victoria)	Polish	376
Eildon (Northern Victoria)	Russian	114
Eildon (Northern Victoria)	Scottish	6835
Eildon (Northern Victoria)	Serbian	51
Eildon (Northern Victoria)	South African	147
Eildon (Northern Victoria)	Spanish	140
Eildon (Northern Victoria)	Sri Lankan	89
Eildon (Northern Victoria)	Turkish	20
Eildon (Northern Victoria)	Vietnamese	30
Eildon (Northern Victoria)	Welsh	363
Eltham (Eastern Metropolitan)		2166
Eltham (Eastern Metropolitan)	Australian	20330
Eltham (Eastern Metropolitan)	Australian Aboriginal	23
Eltham (Eastern Metropolitan)	Chinese	1693
Eltham (Eastern Metropolitan)	Croatian	455
Eltham (Eastern Metropolitan)	Dutch	1002
Eltham (Eastern Metropolitan)	English	22625
Eltham (Eastern Metropolitan)	Filipino	182
Eltham (Eastern Metropolitan)	French	382
Eltham (Eastern Metropolitan)	German	2517
Eltham (Eastern Metropolitan)	Greek	1639
Eltham (Eastern Metropolitan)	Hungarian	246
Eltham (Eastern Metropolitan)	Indian	570
Eltham (Eastern Metropolitan)	Irish	8675
Eltham (Eastern Metropolitan)	Italian	5429
Eltham (Eastern Metropolitan)	Korean	69
Eltham (Eastern Metropolitan)	Lebanese	199
Eltham (Eastern Metropolitan)	Macedonian	698
Eltham (Eastern Metropolitan)	Maltese	719
Eltham (Eastern Metropolitan)	Maori	65
Eltham (Eastern Metropolitan)	NZ	417
Eltham (Eastern Metropolitan)	(Other)	4130
Eltham (Eastern Metropolitan)	Polish	487
Eltham (Eastern Metropolitan)	Russian	184
Eltham (Eastern Metropolitan)	Scottish	6699
Eltham (Eastern Metropolitan)	Serbian	212
Eltham (Eastern Metropolitan)	South African	290
Eltham (Eastern Metropolitan)	Spanish	207
Eltham (Eastern Metropolitan)	Sri Lankan	248
Eltham (Eastern Metropolitan)	Turkish	118
Eltham (Eastern Metropolitan)	Vietnamese	110
Eltham (Eastern Metropolitan)	Welsh	418
Essendon (Western Metropolitan)		4667
Essendon (Western Metropolitan)	Australian	16104
Essendon (Western Metropolitan)	Australian Aboriginal	70
Essendon (Western Metropolitan)	Chinese	3390
Essendon (Western Metropolitan)	Croatian	722
Essendon (Western Metropolitan)	Dutch	785
Essendon (Western Metropolitan)	English	17242
Essendon (Western Metropolitan)	Filipino	455
Essendon (Western Metropolitan)	French	367
Essendon (Western Metropolitan)	German	2025
Essendon (Western Metropolitan)	Greek	2714
Essendon (Western Metropolitan)	Hungarian	181
Essendon (Western Metropolitan)	Indian	2183
Essendon (Western Metropolitan)	Irish	9192
Essendon (Western Metropolitan)	Italian	8342
Essendon (Western Metropolitan)	Korean	218
Essendon (Western Metropolitan)	Lebanese	508
Essendon (Western Metropolitan)	Macedonian	328
Essendon (Western Metropolitan)	Maltese	1301
Essendon (Western Metropolitan)	Maori	111
Essendon (Western Metropolitan)	NZ	487
Essendon (Western Metropolitan)	(Other)	8468
Essendon (Western Metropolitan)	Polish	671
Essendon (Western Metropolitan)	Russian	220
Essendon (Western Metropolitan)	Scottish	5369
Essendon (Western Metropolitan)	Serbian	228
Essendon (Western Metropolitan)	South African	130
Essendon (Western Metropolitan)	Spanish	423
Essendon (Western Metropolitan)	Sri Lankan	383
Essendon (Western Metropolitan)	Turkish	551
Essendon (Western Metropolitan)	Vietnamese	1521
Essendon (Western Metropolitan)	Welsh	344
Euroa (Northern Victoria)		5651
Euroa (Northern Victoria)	Australian	26712
Euroa (Northern Victoria)	Australian Aboriginal	88
Euroa (Northern Victoria)	Chinese	570
Euroa (Northern Victoria)	Croatian	155
Euroa (Northern Victoria)	Dutch	1084
Euroa (Northern Victoria)	English	25630
Euroa (Northern Victoria)	Filipino	378
Euroa (Northern Victoria)	French	254
Euroa (Northern Victoria)	German	2760
Euroa (Northern Victoria)	Greek	345
Euroa (Northern Victoria)	Hungarian	162
Euroa (Northern Victoria)	Indian	268
Euroa (Northern Victoria)	Irish	8816
Euroa (Northern Victoria)	Italian	2216
Euroa (Northern Victoria)	Korean	30
Euroa (Northern Victoria)	Lebanese	70
Euroa (Northern Victoria)	Macedonian	128
Euroa (Northern Victoria)	Maltese	562
Euroa (Northern Victoria)	Maori	115
Euroa (Northern Victoria)	NZ	267
Euroa (Northern Victoria)	(Other)	2348
Euroa (Northern Victoria)	Polish	354
Euroa (Northern Victoria)	Russian	87
Euroa (Northern Victoria)	Scottish	7290
Euroa (Northern Victoria)	Serbian	45
Euroa (Northern Victoria)	South African	54
Euroa (Northern Victoria)	Spanish	145
Euroa (Northern Victoria)	Sri Lankan	57
Euroa (Northern Victoria)	Turkish	56
Euroa (Northern Victoria)	Vietnamese	37
Euroa (Northern Victoria)	Welsh	354
Evelyn (Eastern Victoria)		2640
Evelyn (Eastern Victoria)	Australian	22630
Evelyn (Eastern Victoria)	Australian Aboriginal	51
Evelyn (Eastern Victoria)	Chinese	947
Evelyn (Eastern Victoria)	Croatian	207
Evelyn (Eastern Victoria)	Dutch	2569
Evelyn (Eastern Victoria)	English	24343
Evelyn (Eastern Victoria)	Filipino	328
Evelyn (Eastern Victoria)	French	326
Evelyn (Eastern Victoria)	German	2686
Evelyn (Eastern Victoria)	Greek	438
Evelyn (Eastern Victoria)	Hungarian	240
Evelyn (Eastern Victoria)	Indian	531
Evelyn (Eastern Victoria)	Irish	6161
Evelyn (Eastern Victoria)	Italian	3391
Evelyn (Eastern Victoria)	Korean	20
Evelyn (Eastern Victoria)	Lebanese	125
Evelyn (Eastern Victoria)	Macedonian	82
Evelyn (Eastern Victoria)	Maltese	348
Evelyn (Eastern Victoria)	Maori	145
Evelyn (Eastern Victoria)	NZ	469
Evelyn (Eastern Victoria)	(Other)	3343
Evelyn (Eastern Victoria)	Polish	456
Evelyn (Eastern Victoria)	Russian	119
Evelyn (Eastern Victoria)	Scottish	5820
Evelyn (Eastern Victoria)	Serbian	43
Evelyn (Eastern Victoria)	South African	302
Evelyn (Eastern Victoria)	Spanish	132
Evelyn (Eastern Victoria)	Sri Lankan	225
Evelyn (Eastern Victoria)	Turkish	44
Evelyn (Eastern Victoria)	Vietnamese	88
Evelyn (Eastern Victoria)	Welsh	372
Ferntree Gully (Eastern Metropolitan)		2336
Ferntree Gully (Eastern Metropolitan)	Australian	15915
Ferntree Gully (Eastern Metropolitan)	Australian Aboriginal	37
Ferntree Gully (Eastern Metropolitan)	Chinese	8652
Ferntree Gully (Eastern Metropolitan)	Croatian	217
Ferntree Gully (Eastern Metropolitan)	Dutch	1300
Ferntree Gully (Eastern Metropolitan)	English	17661
Ferntree Gully (Eastern Metropolitan)	Filipino	677
Ferntree Gully (Eastern Metropolitan)	French	261
Ferntree Gully (Eastern Metropolitan)	German	2015
Ferntree Gully (Eastern Metropolitan)	Greek	1282
Ferntree Gully (Eastern Metropolitan)	Hungarian	283
Ferntree Gully (Eastern Metropolitan)	Indian	2253
Ferntree Gully (Eastern Metropolitan)	Irish	5187
Ferntree Gully (Eastern Metropolitan)	Italian	2375
Ferntree Gully (Eastern Metropolitan)	Korean	377
Ferntree Gully (Eastern Metropolitan)	Lebanese	144
Ferntree Gully (Eastern Metropolitan)	Macedonian	64
Ferntree Gully (Eastern Metropolitan)	Maltese	309
Ferntree Gully (Eastern Metropolitan)	Maori	131
Ferntree Gully (Eastern Metropolitan)	NZ	347
Ferntree Gully (Eastern Metropolitan)	(Other)	5553
Ferntree Gully (Eastern Metropolitan)	Polish	427
Ferntree Gully (Eastern Metropolitan)	Russian	150
Ferntree Gully (Eastern Metropolitan)	Scottish	4614
Ferntree Gully (Eastern Metropolitan)	Serbian	194
Ferntree Gully (Eastern Metropolitan)	South African	323
Ferntree Gully (Eastern Metropolitan)	Spanish	225
Ferntree Gully (Eastern Metropolitan)	Sri Lankan	1216
Ferntree Gully (Eastern Metropolitan)	Turkish	86
Ferntree Gully (Eastern Metropolitan)	Vietnamese	471
Ferntree Gully (Eastern Metropolitan)	Welsh	325
Footscray (Western Metropolitan)		6402
Footscray (Western Metropolitan)	Australian	11632
Footscray (Western Metropolitan)	Australian Aboriginal	108
Footscray (Western Metropolitan)	Chinese	8355
Footscray (Western Metropolitan)	Croatian	1029
Footscray (Western Metropolitan)	Dutch	561
Footscray (Western Metropolitan)	English	12978
Footscray (Western Metropolitan)	Filipino	1835
Footscray (Western Metropolitan)	French	322
Footscray (Western Metropolitan)	German	1621
Footscray (Western Metropolitan)	Greek	2658
Footscray (Western Metropolitan)	Hungarian	189
Footscray (Western Metropolitan)	Indian	4143
Footscray (Western Metropolitan)	Irish	5159
Footscray (Western Metropolitan)	Italian	3849
Footscray (Western Metropolitan)	Korean	253
Footscray (Western Metropolitan)	Lebanese	325
Footscray (Western Metropolitan)	Macedonian	1185
Footscray (Western Metropolitan)	Maltese	1801
Footscray (Western Metropolitan)	Maori	325
Footscray (Western Metropolitan)	NZ	505
Footscray (Western Metropolitan)	(Other)	13974
Footscray (Western Metropolitan)	Polish	815
Footscray (Western Metropolitan)	Russian	197
Footscray (Western Metropolitan)	Scottish	3559
Footscray (Western Metropolitan)	Serbian	516
Footscray (Western Metropolitan)	South African	113
Footscray (Western Metropolitan)	Spanish	613
Footscray (Western Metropolitan)	Sri Lankan	467
Footscray (Western Metropolitan)	Turkish	810
Footscray (Western Metropolitan)	Vietnamese	13365
Footscray (Western Metropolitan)	Welsh	264
Forest Hill (Eastern Metropolitan)		2145
Forest Hill (Eastern Metropolitan)	Australian	12750
Forest Hill (Eastern Metropolitan)	Australian Aboriginal	24
Forest Hill (Eastern Metropolitan)	Chinese	13866
Forest Hill (Eastern Metropolitan)	Croatian	285
Forest Hill (Eastern Metropolitan)	Dutch	735
Forest Hill (Eastern Metropolitan)	English	14438
Forest Hill (Eastern Metropolitan)	Filipino	526
Forest Hill (Eastern Metropolitan)	French	240
Forest Hill (Eastern Metropolitan)	German	1677
Forest Hill (Eastern Metropolitan)	Greek	3134
Forest Hill (Eastern Metropolitan)	Hungarian	259
Forest Hill (Eastern Metropolitan)	Indian	2730
Forest Hill (Eastern Metropolitan)	Irish	5047
Forest Hill (Eastern Metropolitan)	Italian	2664
Forest Hill (Eastern Metropolitan)	Korean	517
Forest Hill (Eastern Metropolitan)	Lebanese	134
Forest Hill (Eastern Metropolitan)	Macedonian	120
Forest Hill (Eastern Metropolitan)	Maltese	264
Forest Hill (Eastern Metropolitan)	Maori	75
Forest Hill (Eastern Metropolitan)	NZ	351
Forest Hill (Eastern Metropolitan)	(Other)	5985
Forest Hill (Eastern Metropolitan)	Polish	512
Forest Hill (Eastern Metropolitan)	Russian	272
Forest Hill (Eastern Metropolitan)	Scottish	4194
Forest Hill (Eastern Metropolitan)	Serbian	144
Forest Hill (Eastern Metropolitan)	South African	252
Forest Hill (Eastern Metropolitan)	Spanish	193
Forest Hill (Eastern Metropolitan)	Sri Lankan	1238
Forest Hill (Eastern Metropolitan)	Turkish	83
Forest Hill (Eastern Metropolitan)	Vietnamese	1039
Forest Hill (Eastern Metropolitan)	Welsh	306
Frankston (South-Eastern Metropolitan)		4610
Frankston (South-Eastern Metropolitan)	Australian	20994
Frankston (South-Eastern Metropolitan)	Australian Aboriginal	79
Frankston (South-Eastern Metropolitan)	Chinese	1282
Frankston (South-Eastern Metropolitan)	Croatian	341
Frankston (South-Eastern Metropolitan)	Dutch	1349
Frankston (South-Eastern Metropolitan)	English	24581
Frankston (South-Eastern Metropolitan)	Filipino	539
Frankston (South-Eastern Metropolitan)	French	406
Frankston (South-Eastern Metropolitan)	German	2581
Frankston (South-Eastern Metropolitan)	Greek	1090
Frankston (South-Eastern Metropolitan)	Hungarian	311
Frankston (South-Eastern Metropolitan)	Indian	905
Frankston (South-Eastern Metropolitan)	Irish	7271
Frankston (South-Eastern Metropolitan)	Italian	2076
Frankston (South-Eastern Metropolitan)	Korean	57
Frankston (South-Eastern Metropolitan)	Lebanese	160
Frankston (South-Eastern Metropolitan)	Macedonian	66
Frankston (South-Eastern Metropolitan)	Maltese	301
Frankston (South-Eastern Metropolitan)	Maori	526
Frankston (South-Eastern Metropolitan)	NZ	651
Frankston (South-Eastern Metropolitan)	(Other)	5059
Frankston (South-Eastern Metropolitan)	Polish	542
Frankston (South-Eastern Metropolitan)	Russian	344
Frankston (South-Eastern Metropolitan)	Scottish	6490
Frankston (South-Eastern Metropolitan)	Serbian	219
Frankston (South-Eastern Metropolitan)	South African	259
Frankston (South-Eastern Metropolitan)	Spanish	286
Frankston (South-Eastern Metropolitan)	Sri Lankan	229
Frankston (South-Eastern Metropolitan)	Turkish	138
Frankston (South-Eastern Metropolitan)	Vietnamese	116
Frankston (South-Eastern Metropolitan)	Welsh	501
Geelong (Western Victoria)		4022
Geelong (Western Victoria)	Australian	22040
Geelong (Western Victoria)	Australian Aboriginal	95
Geelong (Western Victoria)	Chinese	1144
Geelong (Western Victoria)	Croatian	576
Geelong (Western Victoria)	Dutch	1639
Geelong (Western Victoria)	English	24472
Geelong (Western Victoria)	Filipino	359
