SSC_CODE_2016,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
SSC22863,0,0,0,0,0,0,0,0
SSC22864,5,0,0,0,0,0,0,5
SSC22865,0,0,0,0,0,0,0,0
SSC22866,3,0,0,0,0,0,0,3
SSC22867,4,0,0,0,0,0,0,4
SSC22868,2881,205,156,49,5,9,10,3307
SSC22869,29,0,0,0,0,0,0,31
SSC22870,15,0,0,0,0,0,0,15
SSC22871,11,0,0,0,0,0,0,11
SSC22872,10,0,0,0,0,0,0,11
SSC22873,0,0,0,0,0,0,0,4
SSC22874,194,11,14,0,0,0,3,224
SSC22875,28,3,0,0,0,0,0,29
SSC22876,0,0,0,0,0,0,0,0
SSC22877,564,29,9,0,0,0,0,606
SSC22878,15,0,3,0,0,0,0,21
SSC22879,124,15,11,3,0,0,0,153
SSC22880,0,0,0,0,0,0,0,0
SSC22881,32,3,3,0,0,0,0,36
SSC22882,18,3,0,0,0,0,0,22
SSC22883,24,0,3,0,0,0,0,32
SSC22884,8,0,0,0,0,0,0,11
SSC22885,17,0,0,0,0,0,0,21
SSC22886,3,0,0,0,0,0,0,3
SSC22887,11,0,0,0,0,0,0,16
SSC22888,0,0,0,0,0,0,0,0
SSC22889,13,3,0,0,0,0,0,16
SSC22890,0,0,0,0,0,0,0,0
SSC22891,28,0,0,0,0,0,0,34
SSC22892,24,0,4,0,0,0,0,27
SSC22893,11,0,0,0,0,0,0,11
SSC22894,8,0,0,0,0,0,0,8
SSC22895,321,33,11,4,0,0,0,370
SSC22896,247,12,9,3,0,0,0,273
SSC22897,5,0,0,0,0,0,0,5
SSC22898,150,19,5,3,0,0,0,178
SSC22899,11,3,0,0,0,0,0,17
SSC22900,138,15,11,4,0,0,0,167
SSC22901,240,3,0,0,0,0,0,250
SSC22902,1751,79,20,6,0,0,6,1867
SSC22903,3,0,0,0,0,0,0,4
SSC22904,568,51,36,3,0,0,3,666
SSC22905,0,0,0,0,0,0,0,0
SSC22906,51,5,0,0,0,0,0,64
SSC22907,5,0,0,0,0,0,0,5
SSC22908,0,0,0,0,0,0,0,0
SSC22909,111,8,6,0,0,0,3,137
SSC22910,70,9,3,0,0,0,0,83
SSC22911,35,3,0,0,0,0,0,40
SSC22912,31,0,0,4,0,0,0,40
SSC22913,20,0,0,0,0,0,0,22
SSC22914,14,0,0,0,0,0,0,14
SSC22915,17,3,0,0,0,0,0,16
SSC22916,3,0,0,0,0,0,0,3
SSC22917,0,0,0,0,0,0,0,0
SSC22918,8,0,0,0,0,0,0,8
SSC22919,88,3,4,0,0,0,0,101
SSC22920,78,7,0,0,0,0,3,86
SSC22921,0,0,0,0,0,0,0,0
SSC22922,7,0,0,0,0,0,0,5
SSC22923,4,0,0,0,0,0,0,4
SSC22924,16,0,3,0,0,0,0,15
SSC22925,3,0,0,0,0,0,0,3
SSC22926,17,0,0,0,0,0,0,17
SSC22927,0,0,0,0,0,0,0,0
SSC22928,17,4,0,0,0,0,0,18
SSC22929,0,0,0,0,0,0,0,0
SSC29494,0,0,0,0,0,0,0,0
SSC29797,0,0,0,0,0,0,0,0
SSC30001,3,0,0,0,0,0,0,3
SSC30002,0,0,0,0,0,0,0,0
SSC30003,5,0,0,0,0,0,0,5
SSC30004,27,0,0,0,0,0,0,29
SSC30005,0,0,0,0,0,0,0,0
SSC30006,9,0,0,0,0,0,0,6
SSC30007,612,43,40,16,0,4,6,722
SSC30008,3,0,0,0,0,0,0,0
SSC30009,84,12,6,0,0,0,3,107
SSC30010,8,0,0,0,0,0,0,10
SSC30011,48,5,3,0,0,0,0,57
SSC30012,61,3,3,0,0,0,0,67
SSC30013,40,3,3,0,0,0,0,42
SSC30014,179,14,5,4,0,0,3,199
SSC30015,17,0,0,0,0,0,0,17
SSC30016,27,0,0,0,0,0,0,31
SSC30017,36,4,0,0,0,0,0,43
SSC30018,390,41,29,8,0,0,3,470
SSC30019,11,0,3,0,0,0,0,13
SSC30020,2136,170,63,17,0,0,3,2390
SSC30021,10,0,0,0,0,0,0,12
SSC30022,75,4,3,0,0,0,0,79
SSC30023,3,0,0,0,0,0,0,3
SSC30024,146,11,4,3,0,0,0,164
SSC30025,0,0,0,0,0,0,0,0
SSC30026,623,40,14,7,0,0,0,684
SSC30027,44,10,0,0,0,0,0,52
SSC30028,0,0,0,0,0,0,0,0
SSC30029,20,0,3,0,0,0,0,27
SSC30030,255,22,5,0,0,0,0,286
SSC30031,1720,229,110,22,3,0,14,2097
SSC30032,930,81,35,26,0,3,6,1082
SSC30033,9,0,0,0,0,0,0,11
SSC30034,339,29,16,0,0,0,0,387
SSC30035,12,0,0,0,0,0,0,10
SSC30036,5,0,0,0,0,0,0,5
SSC30037,181,20,18,3,0,0,0,221
SSC30038,14,0,0,0,0,0,0,17
SSC30039,88,3,3,0,0,0,0,101
SSC30040,145,16,9,3,3,0,4,183
SSC30041,99,7,3,0,0,0,0,109
SSC30042,47,4,0,0,0,0,0,57
SSC30043,3,3,0,0,0,0,0,8
SSC30044,53,3,0,0,0,0,0,61
SSC30045,37,3,0,0,0,0,0,42
SSC30046,0,0,0,0,0,0,0,0
SSC30047,154,10,4,3,0,0,0,174
SSC30048,28,0,0,0,0,0,0,27
SSC30049,48,3,4,0,0,0,0,54
SSC30050,3,3,0,0,0,0,0,9
SSC30051,0,0,0,0,0,0,0,0
SSC30052,0,0,0,0,0,0,0,0
SSC30053,0,0,0,0,0,0,0,0
SSC30054,15,0,0,0,0,0,0,19
SSC30055,7,0,3,0,0,0,0,9
SSC30056,31,3,0,0,0,0,0,33
SSC30057,20,3,3,0,0,0,0,26
SSC30058,946,82,63,14,3,0,5,1115
SSC30059,10,0,0,0,0,0,0,6
SSC30060,6,0,0,0,0,0,0,6
SSC30061,3,0,0,0,0,0,0,6
SSC30062,1051,87,44,7,4,0,3,1194
SSC30063,836,59,18,10,0,0,3,929
SSC30064,222,9,3,0,0,0,0,243
SSC30065,10,0,0,0,0,0,0,12
SSC30066,10,0,0,0,0,0,0,9
SSC30067,48,4,6,0,0,0,0,63
SSC30068,46,3,4,0,0,0,0,54
SSC30069,0,0,0,0,0,0,0,0
SSC30070,57,4,5,0,0,0,0,67
SSC30071,32,0,3,0,0,0,0,34
SSC30072,0,0,0,0,0,0,0,4
SSC30073,843,60,43,5,0,0,4,950
SSC30074,3,0,0,0,0,0,0,3
SSC30075,46,4,4,0,0,0,0,57
SSC30076,0,0,0,0,0,0,0,0
SSC30077,6,0,0,0,0,0,0,6
SSC30078,6,0,0,0,0,0,0,6
SSC30079,0,0,0,0,0,0,0,0
SSC30080,31,8,5,0,0,0,0,45
SSC30081,12,0,0,0,0,0,0,15
SSC30082,27,0,0,0,0,0,0,27
SSC30083,3,0,0,0,0,0,0,3
SSC30084,68,6,0,0,0,0,0,77
SSC30085,41,3,0,3,0,0,0,46
SSC30086,367,22,12,3,0,0,0,411
SSC30087,25,0,0,0,0,0,0,27
SSC30088,1059,93,54,18,3,0,4,1240
SSC30089,581,37,8,3,0,0,0,635
SSC30090,3,0,0,0,0,0,0,3
SSC30091,93,8,10,0,0,0,0,114
SSC30092,1693,81,38,3,0,0,0,1821
SSC30093,1162,110,33,10,0,0,3,1326
SSC30094,14,0,0,0,0,0,0,9
SSC30095,1279,91,51,16,0,0,8,1443
SSC30096,508,51,38,3,6,0,0,609
SSC30097,15,0,0,0,0,0,0,15
SSC30098,12,0,0,0,0,0,0,12
SSC30099,30,0,0,0,0,0,0,33
SSC30100,3,0,0,0,0,0,0,6
SSC30101,453,21,17,0,0,0,0,491
SSC30102,52,0,3,0,0,0,0,55
SSC30103,753,60,39,6,0,0,0,858
SSC30104,72,5,7,10,11,0,5,109
SSC30105,39,0,0,0,0,0,0,40
SSC30106,342,33,16,5,0,0,3,405
SSC30107,411,35,26,0,0,0,0,475
SSC30108,4,0,0,0,0,0,0,3
SSC30109,50,8,0,0,0,0,0,64
SSC30110,766,66,47,6,0,0,4,889
SSC30111,94,12,3,0,0,0,0,111
SSC30112,13,0,0,0,0,0,0,11
SSC30113,70,3,13,3,0,0,7,93
SSC30114,8,0,3,0,0,0,0,10
SSC30115,0,0,0,0,0,0,0,0
SSC30116,197,19,12,3,0,0,4,238
SSC30117,43,0,0,0,0,0,3,51
SSC30118,4,0,0,0,0,0,0,4
SSC30119,126,6,3,0,0,0,0,137
SSC30120,10,0,0,0,0,0,0,9
SSC30121,50,0,5,0,0,0,0,58
SSC30122,3,0,0,0,0,0,0,3
SSC30123,704,71,51,15,0,0,0,852
SSC30124,20,0,0,0,0,0,0,21
SSC30125,50,5,3,0,0,0,0,60
SSC30126,3,0,0,0,0,0,0,3
SSC30127,28,5,3,0,0,0,0,30
SSC30128,24,0,0,0,0,0,0,27
SSC30129,15,0,0,0,0,0,0,15
SSC30130,8,0,0,0,0,0,0,8
SSC30131,12,0,0,0,0,0,0,17
SSC30132,469,30,14,0,0,0,0,513
SSC30133,22,3,3,0,0,0,0,22
SSC30134,60,0,3,0,0,0,0,67
SSC30135,72,11,11,5,3,0,4,107
SSC30136,13,0,0,0,0,0,0,15
SSC30137,18,0,0,0,0,0,0,18
SSC30138,14,0,0,0,0,0,0,17
SSC30139,0,0,0,0,0,0,0,3
SSC30140,0,0,0,0,0,0,0,0
SSC30141,29,3,6,0,0,0,0,43
SSC30142,9,0,3,0,0,0,0,9
SSC30143,19,3,0,0,0,0,0,23
SSC30144,0,0,0,0,0,0,0,0
SSC30145,0,0,0,0,0,0,0,0
SSC30146,22,0,0,0,0,0,0,23
SSC30147,432,56,38,3,0,4,6,545
SSC30148,79,13,7,0,0,0,0,98
SSC30149,584,64,26,6,0,0,6,689
SSC30150,17,0,0,0,0,0,0,15
SSC30151,0,0,0,0,0,0,0,0
SSC30152,23,0,0,0,0,0,0,28
SSC30153,5,0,0,0,0,0,0,5
SSC30154,111,4,3,0,0,0,0,118
SSC30155,0,0,0,0,0,0,0,0
SSC30156,1244,57,22,4,0,0,0,1331
SSC30157,10,0,0,0,0,0,0,8
SSC30158,142,12,11,3,0,0,3,165
SSC30159,527,58,38,3,3,0,0,627
SSC30160,5,0,0,0,0,0,0,5
SSC30161,9,0,0,0,0,0,0,9
SSC30162,0,0,0,0,0,0,0,0
SSC30163,5,0,0,0,0,0,0,5
SSC30164,81,3,3,0,0,0,0,91
SSC30165,0,0,0,0,0,0,0,0
SSC30166,121,3,3,0,0,0,0,132
SSC30167,10,0,0,0,0,0,0,14
SSC30168,5,0,0,0,0,0,0,5
SSC30169,59,8,7,0,0,0,0,77
SSC30170,5,0,0,0,0,0,0,7
SSC30171,0,0,0,0,0,0,0,0
SSC30172,3,0,0,0,0,0,0,3
SSC30173,11,0,0,0,0,0,0,13
SSC30174,20,0,0,0,0,0,0,16
SSC30175,8,0,0,0,0,0,0,8
SSC30176,0,0,0,0,0,0,0,0
SSC30177,0,0,0,0,0,0,0,0
SSC30178,0,0,0,0,0,0,0,0
SSC30179,16,3,0,0,0,0,0,17
SSC30180,0,0,0,0,0,0,0,0
SSC30181,22,0,0,0,0,0,0,22
SSC30182,0,0,0,0,0,0,0,0
SSC30183,66,16,3,0,0,0,0,82
SSC30184,232,24,19,0,0,0,0,277
SSC30185,3,0,0,0,0,0,0,3
SSC30186,38,3,3,0,0,0,0,43
SSC30187,0,0,0,0,0,0,0,0
SSC30188,0,0,0,0,0,0,0,0
SSC30189,440,44,25,4,0,0,5,519
SSC30190,0,0,0,0,0,0,0,0
SSC30191,289,37,32,3,0,0,6,370
SSC30192,564,54,42,13,0,0,3,665
SSC30193,12,0,0,0,0,0,0,12
SSC30194,436,56,42,10,0,0,3,553
SSC30195,12,0,0,0,0,0,0,12
SSC30196,6,3,0,0,0,0,0,9
SSC30197,8,0,0,0,0,0,0,14
SSC30198,5,0,0,0,0,0,0,11
SSC30199,118,7,9,3,0,0,3,134
SSC30200,85,9,3,3,0,0,0,98
SSC30201,0,0,0,0,0,0,0,0
SSC30202,21,0,0,0,0,0,0,21
SSC30203,3,0,0,0,0,0,0,9
SSC30204,545,91,62,21,0,0,3,719
SSC30205,68,3,4,0,0,0,0,77
SSC30206,3,0,0,0,0,0,0,3
SSC30207,623,63,59,9,5,0,5,759
SSC30208,4,0,0,0,0,0,0,7
SSC30209,3,0,0,0,0,0,0,6
SSC30210,3,0,0,0,0,0,0,5
SSC30211,184,13,11,0,0,0,0,210
SSC30212,37,6,3,0,0,0,0,42
SSC30213,44,0,4,0,0,0,3,51
SSC30214,0,0,0,0,0,0,0,0
SSC30215,148,26,13,4,0,0,0,192
SSC30216,694,80,52,17,4,3,3,848
SSC30217,733,47,29,6,0,0,8,826
SSC30218,30,0,0,0,0,0,0,34
SSC30219,0,0,0,0,0,0,0,0
SSC30220,0,0,0,0,0,0,0,0
SSC30221,65,3,4,0,0,0,0,71
SSC30222,495,68,65,11,0,3,3,640
SSC30223,17,0,0,0,0,0,0,25
SSC30224,5,0,0,0,0,0,0,5
SSC30225,10,0,0,0,0,0,0,9
SSC30226,578,51,18,6,0,0,3,648
SSC30227,0,0,0,0,0,0,0,0
SSC30228,95,4,4,0,0,0,0,101
SSC30229,5,0,0,0,0,0,0,5
SSC30230,28,0,0,0,0,0,0,31
SSC30231,19,0,0,0,0,0,0,22
SSC30232,151,17,10,4,0,0,3,183
SSC30233,3,0,0,0,0,0,0,3
SSC30234,14,3,0,0,0,0,0,15
SSC30235,11,0,0,0,0,0,0,11
SSC30236,3,0,0,0,0,0,0,3
SSC30237,994,81,33,9,0,0,0,1123
SSC30238,805,85,53,21,0,4,8,976
SSC30239,3,0,0,0,0,0,0,3
SSC30240,9,0,3,0,0,0,0,13
SSC30241,12,0,0,0,0,0,0,12
SSC30242,164,15,9,7,0,0,0,192
SSC30243,482,54,40,11,3,0,8,596
SSC30244,366,42,40,7,3,0,4,460
SSC30245,17,3,3,0,0,0,0,25
SSC30246,49,3,3,0,0,0,0,54
SSC30247,13,0,0,0,0,0,0,10
SSC30248,23,3,3,0,0,0,0,31
SSC30249,45,4,5,3,0,0,0,55
SSC30250,50,6,5,0,0,0,0,61
SSC30251,546,57,23,3,0,0,3,637
SSC30252,96,9,3,3,0,0,0,113
SSC30253,13,0,0,0,0,0,0,16
SSC30254,589,45,35,5,0,0,4,688
SSC30255,13,3,0,0,0,0,0,16
SSC30256,0,0,0,0,0,0,0,0
SSC30257,3,0,0,0,0,0,0,3
SSC30258,24,3,0,0,0,0,0,28
SSC30259,11,0,0,0,0,0,0,11
SSC30260,0,0,0,0,0,0,0,0
SSC30261,8,0,0,0,0,0,0,9
SSC30262,17,0,0,0,0,0,0,17
SSC30263,1600,163,104,21,9,0,7,1897
SSC30264,10,0,0,0,0,0,0,8
SSC30265,3,0,0,0,0,0,0,9
SSC30266,158,15,8,0,0,0,0,181
SSC30267,0,0,0,0,0,0,0,0
SSC30268,17,3,0,0,0,0,0,20
SSC30269,138,15,13,3,0,0,0,166
SSC30270,172,9,9,0,0,0,3,195
SSC30271,11,0,0,0,0,0,0,11
SSC30272,125,3,3,0,0,0,0,136
SSC30273,0,0,0,0,0,0,0,0
SSC30274,58,3,3,0,0,0,0,63
SSC30275,29,3,0,0,0,0,0,37
SSC30276,4,4,0,0,0,0,0,10
SSC30277,0,0,0,0,0,0,0,0
SSC30278,44,0,0,0,0,0,0,46
SSC30279,363,32,33,3,3,0,3,430
SSC30280,4,0,0,0,0,0,0,10
SSC30281,100,9,10,0,0,0,0,118
SSC30282,10,0,0,0,0,0,0,10
SSC30283,511,33,33,6,0,0,4,588
SSC30284,0,0,0,0,0,0,0,0
SSC30285,22,0,3,0,0,0,0,28
SSC30286,5,0,0,0,0,0,0,8
SSC30287,6,0,0,0,0,0,0,6
SSC30288,30,0,0,0,0,0,0,38
SSC30289,789,66,51,11,0,0,5,915
SSC30290,17,0,0,0,0,0,0,18
SSC30291,47,0,5,0,0,0,0,57
SSC30292,14,0,0,0,0,0,0,15
SSC30293,110,5,0,0,0,0,0,113
SSC30294,85,20,6,0,0,0,0,116
SSC30295,124,15,10,0,0,0,0,144
SSC30296,36,0,0,0,0,0,0,35
SSC30297,0,0,0,0,0,0,0,5
SSC30298,0,0,0,0,0,0,0,0
SSC30299,5,0,0,0,0,0,0,5
SSC30300,10,0,0,0,0,0,0,10
SSC30301,7,0,0,0,0,0,0,7
SSC30302,383,49,32,3,0,0,0,473
SSC30303,13,0,0,7,3,0,0,20
SSC30304,142,18,9,0,0,0,0,175
SSC30305,17,6,0,0,0,0,0,17
SSC30306,19,0,0,0,0,0,0,25
SSC30307,0,0,0,0,0,0,0,0
SSC30308,15,0,0,0,0,0,0,15
SSC30309,3,0,0,0,0,0,0,3
SSC30310,54,5,4,0,0,0,0,66
SSC30311,263,56,18,3,0,0,0,347
SSC30312,9,0,0,0,0,0,0,12
SSC30313,43,3,4,0,0,0,0,43
SSC30314,684,40,23,6,0,0,5,752
SSC30315,4,0,0,0,0,0,0,4
SSC30316,11,0,0,0,0,0,0,9
SSC30317,13,0,0,0,0,0,0,13
SSC30318,13,0,0,0,0,0,0,14
SSC30319,105,4,0,0,0,0,0,113
SSC30320,3,0,0,0,0,0,0,5
SSC30321,3,0,0,0,0,0,0,3
SSC30322,7,0,0,0,0,0,0,7
SSC30323,205,16,8,4,0,0,3,233
SSC30324,8,0,0,0,0,0,0,8
SSC30325,4,0,0,0,0,0,0,5
SSC30326,976,85,31,14,3,0,0,1115
SSC30327,0,0,0,0,0,0,0,0
SSC30328,8,0,0,0,0,0,0,8
SSC30329,11,9,0,0,0,0,0,15
SSC30330,0,0,0,0,0,0,0,0
SSC30331,139,25,12,0,0,0,0,180
SSC30332,23,0,0,0,0,0,0,29
SSC30333,15,0,0,0,0,0,0,13
SSC30334,154,19,12,0,0,0,3,191
SSC30335,18,0,3,0,0,0,0,22
SSC30336,10,0,0,0,0,0,0,12
SSC30337,6,6,0,0,0,0,0,13
SSC30338,735,72,61,16,0,0,5,893
SSC30339,39,3,4,0,0,0,0,41
SSC30340,0,0,0,0,0,0,0,0
SSC30341,106,7,10,3,0,0,3,124
SSC30342,11,4,0,0,0,0,0,13
SSC30343,0,0,0,0,0,0,0,0
SSC30344,770,79,64,9,3,0,6,927
SSC30345,83,10,0,0,0,0,0,92
SSC30346,23,3,0,0,0,0,0,28
SSC30347,92,14,11,0,0,0,0,114
SSC30348,570,35,28,0,0,0,3,642
SSC30349,26,0,0,3,0,0,0,35
SSC30350,0,0,0,0,0,0,0,0
SSC30351,8,0,0,0,0,0,0,9
SSC30352,9,0,0,0,0,0,0,8
SSC30353,7,0,3,0,0,0,0,11
SSC30354,21,5,3,0,0,0,0,23
SSC30355,2023,170,90,25,3,0,7,2318
SSC30356,37,3,0,0,0,0,0,35
SSC30357,11,0,5,0,0,0,0,11
SSC30358,3,0,0,0,0,0,0,9
SSC30359,4,0,0,0,0,0,0,4
SSC30360,0,0,0,0,0,0,0,0
SSC30361,104,9,3,4,0,0,0,121
SSC30362,10,0,0,0,0,0,0,10
SSC30363,444,44,34,8,0,0,4,531
SSC30364,950,120,89,10,3,3,7,1190
SSC30365,1103,107,70,21,4,0,10,1319
SSC30366,0,0,0,0,0,0,0,0
SSC30367,36,0,0,0,0,0,0,36
SSC30368,54,3,0,0,0,0,0,56
SSC30369,211,26,16,3,3,0,0,260
SSC30370,0,0,0,0,0,0,0,0
SSC30371,1222,70,42,4,3,0,3,1342
SSC30372,35,0,3,0,0,0,0,37
SSC30373,20,3,0,0,0,0,0,25
SSC30374,9,0,0,0,0,0,0,9
SSC30375,1057,98,45,10,0,0,0,1220
SSC30376,72,7,10,0,0,0,0,87
SSC30377,3,0,0,0,0,0,0,3
SSC30378,8,0,0,0,0,0,0,9
SSC30379,650,50,35,0,0,0,0,740
SSC30380,0,0,0,0,0,0,0,0
SSC30381,343,27,4,0,0,0,0,382
SSC30382,174,32,9,0,0,0,3,222
SSC30383,749,90,28,8,3,0,6,886
SSC30384,0,0,0,0,0,0,0,0
SSC30385,29,3,3,0,0,0,0,34
SSC30386,0,0,0,0,0,0,0,0
SSC30387,17,4,0,0,0,0,0,23
SSC30388,517,25,5,3,0,0,0,554
SSC30389,9,0,0,0,0,0,0,6
SSC30390,31,5,0,0,0,0,0,32
SSC30391,22,0,3,0,0,0,0,25
SSC30392,362,19,10,5,0,0,0,397
SSC30393,18,0,0,0,0,0,0,21
SSC30394,6,0,0,0,0,0,0,6
SSC30395,74,6,3,0,0,0,0,82
SSC30396,0,0,0,0,0,0,0,0
SSC30397,540,57,33,18,3,3,8,662
SSC30398,16,0,0,0,0,0,0,17
SSC30399,3,0,0,0,0,0,0,3
SSC30400,0,0,0,0,0,0,0,0
SSC30401,14,0,0,0,0,0,0,19
SSC30402,13,0,0,0,0,0,0,10
SSC30403,0,0,0,0,0,0,0,0
SSC30404,527,46,33,4,0,0,9,628
SSC30405,95,11,3,0,0,0,3,106
SSC30406,235,21,13,7,0,0,4,274
SSC30407,0,0,0,0,0,0,0,0
SSC30408,4,0,0,0,0,0,0,4
SSC30409,342,36,14,4,0,0,3,405
SSC30410,3018,230,100,22,3,0,11,3391
SSC30411,4,0,0,0,0,0,0,0
SSC30412,3,3,0,0,0,0,0,6
SSC30413,28,4,0,0,0,0,0,31
SSC30414,716,55,11,3,0,0,0,792
SSC30415,0,0,0,0,0,0,0,0
SSC30416,3,0,0,0,0,0,0,3
SSC30417,0,0,0,0,0,0,0,0
SSC30418,0,0,0,0,0,0,0,0
SSC30419,0,0,0,0,0,0,0,0
SSC30420,12,0,0,0,0,0,0,19
SSC30421,3,0,0,0,0,0,0,3
SSC30422,5,0,0,0,0,0,0,5
SSC30423,4,0,0,0,0,0,0,6
SSC30424,204,20,14,3,0,0,0,241
SSC30425,288,46,17,4,0,0,5,368
SSC30426,189,30,11,3,0,0,0,230
SSC30427,135,11,7,0,0,0,0,157
SSC30428,479,54,18,3,0,0,0,555
SSC30429,509,73,47,8,0,0,5,639
SSC30430,3,0,0,0,0,0,0,3
SSC30431,0,0,0,0,0,0,0,0
SSC30432,6,0,0,0,0,0,0,6
SSC30433,28,3,3,0,0,0,0,33
SSC30434,93,7,0,3,0,0,3,104
SSC30435,16,0,0,0,0,0,0,16
SSC30436,0,0,0,0,0,0,0,0
SSC30437,63,5,3,0,0,0,0,76
SSC30438,8,0,0,0,0,0,0,13
SSC30439,12,3,0,0,0,0,0,16
SSC30440,315,8,8,4,0,0,3,333
SSC30441,7,0,0,0,0,0,0,16
SSC30442,12,0,0,0,0,0,0,12
SSC30443,139,12,9,0,0,0,0,158
SSC30444,658,54,56,6,0,0,3,775
SSC30445,4,0,0,0,0,0,0,6
SSC30446,13,0,0,0,0,0,0,18
SSC30447,4,0,0,0,0,0,0,4
SSC30448,726,72,34,3,3,0,3,842
SSC30449,1507,117,56,14,3,0,4,1700
SSC30450,9,0,3,0,0,0,0,12
SSC30451,0,0,0,0,0,0,0,0
SSC30452,180,17,10,3,0,0,8,225
SSC30453,247,28,14,0,0,0,0,288
SSC30454,1470,163,102,31,7,3,6,1781
SSC30455,697,61,41,7,0,0,5,818
SSC30456,0,0,0,0,0,0,0,0
SSC30457,0,0,0,0,0,0,0,0
SSC30458,95,15,4,0,0,0,0,120
SSC30459,12,3,3,0,0,0,0,19
SSC30460,6,0,0,0,0,0,0,6
SSC30461,0,0,0,0,0,0,0,0
SSC30462,99,13,10,0,0,0,0,120
SSC30463,726,78,73,8,0,0,3,892
SSC30464,4,0,0,0,0,0,0,4
SSC30465,7,3,0,0,0,0,0,14
SSC30466,16,3,0,0,0,0,0,22
SSC30467,0,0,0,0,0,0,0,0
SSC30468,5,0,0,0,0,0,0,5
SSC30469,0,0,0,0,0,0,0,0
SSC30470,21,0,3,0,0,0,0,23
SSC30471,0,0,0,0,0,0,0,0
SSC30472,0,0,0,0,0,0,0,0
SSC30473,128,9,9,0,0,0,0,144
SSC30474,1992,259,230,37,14,3,20,2566
SSC30475,334,52,61,11,8,0,5,465
SSC30476,0,0,0,0,0,0,0,0
SSC30477,3,0,0,0,0,0,0,3
SSC30478,10,0,0,0,0,0,0,13
SSC30479,9,0,0,0,0,0,0,9
SSC30480,8,0,0,0,0,0,0,14
SSC30481,69,14,0,0,0,0,3,85
SSC30482,218,18,8,3,0,0,6,251
SSC30483,2205,105,56,36,0,4,11,2418
SSC30484,34,4,0,0,0,0,0,40
SSC30485,0,0,0,0,0,0,0,0
SSC30486,3,0,0,0,0,0,0,3
SSC30487,41,0,0,0,0,0,0,39
SSC30488,0,0,0,0,0,0,0,0
SSC30489,14,0,0,0,0,0,0,17
SSC30490,5,0,0,0,0,0,0,5
SSC30491,4,0,0,0,0,0,0,4
SSC30492,0,0,0,0,0,0,0,0
SSC30493,6,0,0,0,0,0,0,6
SSC30494,578,38,50,4,0,0,4,673
SSC30495,163,24,11,0,0,0,3,201
SSC30496,631,61,49,0,3,0,5,751
SSC30497,30,3,3,0,0,0,0,37
SSC30498,18,0,0,0,0,0,0,18
SSC30499,172,8,9,0,0,4,0,193
SSC30500,7,0,0,0,0,0,0,7
SSC30501,17,6,0,0,0,0,0,19
SSC30502,3,0,0,0,0,0,0,5
SSC30503,0,0,0,0,0,0,0,0
SSC30504,817,80,52,17,0,0,10,976
SSC30505,3,0,0,0,0,0,0,3
SSC30506,5,0,0,3,0,0,0,11
SSC30507,17,0,0,0,0,0,0,20
SSC30508,1480,83,30,13,0,0,3,1610
SSC30509,191,16,10,0,0,0,0,217
SSC30510,18,0,0,0,0,0,0,17
SSC30511,0,0,0,0,0,0,0,0
SSC30512,10,0,0,0,0,0,0,10
SSC30513,48,10,0,0,0,0,0,57
SSC30514,14,0,0,0,0,0,0,14
SSC30515,0,0,0,0,0,0,0,0
SSC30516,0,0,0,0,0,0,0,0
SSC30517,34,5,3,0,0,0,0,38
SSC30518,6,0,0,0,0,0,0,6
SSC30519,0,0,0,0,0,0,0,0
SSC30520,9,3,0,0,0,0,0,17
SSC30521,10,0,0,0,0,0,0,11
SSC30522,6,0,0,0,0,0,0,6
SSC30523,579,49,17,9,0,0,3,660
SSC30524,116,13,4,0,0,0,0,130
SSC30525,444,44,25,3,0,0,0,511
SSC30526,3,0,0,0,0,0,0,6
SSC30527,122,19,8,0,0,0,0,154
SSC30528,1876,163,103,30,8,0,5,2178
SSC30529,15,0,4,0,0,0,0,21
SSC30530,0,0,0,0,0,0,0,0
SSC30531,6,0,0,0,0,0,0,6
SSC30532,3,0,0,0,0,0,0,3
SSC30533,8,0,0,0,0,0,0,4
SSC30534,94,3,12,0,0,0,0,111
SSC30535,24,3,0,0,0,0,0,27
SSC30536,7,0,0,0,0,0,0,6
SSC30537,209,15,3,4,0,0,0,239
SSC30538,3,0,0,0,0,0,0,3
SSC30539,137,15,7,3,0,0,0,162
SSC30540,0,0,0,0,0,0,0,0
SSC30541,61,6,6,0,0,0,0,74
SSC30542,1112,82,26,11,3,0,0,1233
SSC30543,601,32,20,3,0,0,0,662
SSC30544,2132,118,48,29,0,0,4,2335
SSC30545,32,6,3,0,0,0,0,38
SSC30546,6,0,0,0,0,0,0,6
SSC30547,0,0,0,0,0,0,0,0
SSC30548,0,0,0,0,0,0,0,8
SSC30549,0,0,0,0,0,0,0,0
SSC30550,3,0,0,0,0,0,0,3
SSC30551,16,0,0,0,0,0,0,16
SSC30552,0,0,0,0,0,0,0,0
SSC30553,0,0,0,0,0,0,0,0
SSC30554,1125,120,61,20,0,0,0,1334
SSC30555,16,3,4,0,0,0,0,26
SSC30556,24,0,0,0,0,0,0,25
SSC30557,1074,71,27,16,3,0,3,1194
