SSC_CODE_2016,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
SSC33256,..,28,28,23,3,27,8,0,8,9,0,9,8,0,8,0,0,0,45,30,83
SSC33257,..,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11
SSC33258,..,0,0,0,0,5,3,0,3,0,0,0,0,0,0,0,0,0,5,0,7
SSC33259,..,125,125,197,13,206,58,0,58,51,0,57,26,0,26,11,0,11,342,143,487
SSC33260,..,3,3,12,0,12,6,0,6,8,0,8,6,0,6,0,0,0,19,3,23
SSC33261,..,1096,1096,1048,191,1241,586,49,635,363,15,377,141,3,144,109,3,108,2254,1353,3602
SSC33262,..,204,204,293,24,318,163,0,168,112,3,112,64,0,64,37,0,37,671,240,906
SSC39494,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC39797,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40001,..,764,764,1319,55,1377,736,15,750,779,0,786,243,0,242,83,0,83,3165,833,3999
SSC40002,..,2513,2513,1596,705,2305,439,330,770,222,106,326,52,22,76,11,13,23,2326,3690,6014
SSC40003,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40004,..,7,7,5,0,5,0,0,0,14,0,14,3,0,3,0,0,0,23,7,31
SSC40005,..,4,4,13,0,13,3,0,3,0,0,0,0,0,0,0,0,0,10,4,22
SSC40006,..,227,227,194,25,212,98,10,112,107,0,107,34,0,34,16,0,16,450,252,705
SSC40007,..,298,298,263,18,281,98,5,101,95,0,95,28,0,28,8,0,8,490,318,812
SSC40008,..,157,157,430,13,446,166,0,172,248,3,252,89,0,89,34,0,34,966,178,1143
SSC40009,..,85,85,71,0,73,29,3,36,39,0,39,8,0,8,3,0,3,152,95,240
SSC40010,..,914,914,1137,85,1227,617,3,623,602,3,609,266,0,266,104,0,104,2727,1013,3740
SSC40011,..,17,17,22,3,26,3,0,3,9,0,9,0,0,0,0,0,0,41,17,57
SSC40012,..,186,186,232,22,254,113,3,118,124,3,127,37,0,37,8,0,8,517,216,725
SSC40013,..,31,31,45,3,47,21,0,21,31,0,31,19,0,19,3,0,3,121,32,148
SSC40014,..,6,6,20,0,20,3,0,3,13,0,13,4,0,4,0,0,0,41,7,46
SSC40015,..,6,6,7,0,10,3,0,3,6,0,6,5,0,5,0,0,0,19,3,23
SSC40016,..,12,12,15,0,17,9,0,9,5,0,5,0,0,0,0,0,0,32,12,44
SSC40017,..,14,14,11,4,14,5,0,5,6,0,6,12,0,12,29,0,29,68,19,81
SSC40018,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
SSC40019,..,33,33,46,0,46,10,0,10,3,0,3,9,0,9,0,0,0,66,33,98
SSC40020,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC40021,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3
SSC40022,..,34,34,7,0,7,6,0,6,3,0,3,3,0,3,6,0,6,29,34,67
SSC40023,..,77,77,35,4,35,22,0,22,7,0,7,3,0,3,0,0,0,65,83,150
SSC40024,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40025,..,3,3,9,0,9,3,0,3,0,0,0,3,0,3,0,0,0,12,3,16
SSC40026,..,451,451,680,87,761,501,11,511,452,3,456,224,0,224,177,0,177,2027,545,2576
SSC40027,..,5,5,9,0,9,0,0,0,3,0,3,0,0,0,0,0,0,19,5,27
SSC40028,..,3,3,5,0,6,0,0,0,3,0,3,0,0,0,0,0,0,16,8,19
SSC40029,..,228,228,296,15,313,115,3,118,99,0,99,58,0,58,14,0,14,581,244,828
SSC40030,..,147,147,132,11,139,84,7,88,91,0,91,26,3,34,19,0,19,356,161,518
SSC40031,..,104,104,238,4,244,149,4,149,237,0,237,102,0,102,52,0,52,774,111,889
SSC40032,..,0,0,6,0,6,3,0,3,0,0,0,0,0,0,0,0,0,10,0,16
SSC40033,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC40034,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
SSC40035,..,0,0,4,0,4,0,0,0,0,0,0,5,0,5,3,0,3,7,0,7
SSC40036,..,9,9,17,0,17,0,0,0,3,0,3,4,0,4,0,0,0,22,9,36
SSC40037,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40038,..,207,207,248,14,260,37,0,37,23,0,23,20,0,20,8,0,8,337,222,555
SSC40039,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
SSC40040,..,18,18,52,0,54,19,0,19,27,0,27,4,0,4,7,0,7,106,19,127
SSC40041,..,35,35,49,0,52,17,0,17,14,0,14,6,0,6,4,0,4,82,35,119
SSC40042,..,20,20,23,0,23,3,0,3,4,0,4,5,0,5,0,0,0,38,18,62
SSC40043,..,560,560,382,84,461,207,30,235,132,11,142,50,0,53,17,0,18,786,681,1470
SSC40044,..,23,23,36,0,36,15,0,15,14,0,14,3,0,3,4,0,4,73,23,95
SSC40045,..,162,162,139,21,160,63,3,70,33,3,36,7,0,7,3,0,3,249,192,441
SSC40046,..,19,19,62,0,70,32,0,32,35,0,36,9,0,9,13,0,13,147,23,173
SSC40047,..,3,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9
SSC40048,..,619,619,1069,47,1122,602,12,607,684,3,684,241,0,246,57,0,57,2655,680,3338
SSC40049,..,155,155,165,16,181,119,5,123,119,3,128,57,0,57,45,3,46,512,184,698
SSC40050,..,96,96,113,3,112,31,0,31,23,0,21,14,0,14,3,0,3,182,96,275
SSC40051,..,22,22,70,0,70,49,0,49,39,0,39,15,0,15,12,0,12,184,22,208
SSC40052,..,3,3,5,0,5,0,0,0,3,0,3,0,0,0,0,0,0,9,3,9
SSC40053,..,10,10,13,0,13,11,0,11,4,0,4,3,0,3,0,0,0,30,10,41
SSC40054,..,9,9,14,0,10,3,0,3,10,0,10,5,0,5,0,0,0,27,5,35
SSC40055,..,0,0,11,0,11,0,0,0,6,0,6,0,0,0,0,0,0,20,0,22
SSC40056,..,7,7,33,0,36,3,0,3,7,0,7,3,0,3,0,0,0,50,12,62
SSC40057,..,11,11,12,0,12,3,0,3,4,0,4,3,0,3,0,0,0,29,11,37
SSC40058,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40059,..,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC40060,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40061,..,282,282,287,16,303,94,0,95,97,0,97,40,0,40,18,0,18,538,296,840
SSC40062,..,4,4,6,0,6,0,0,0,0,0,0,3,0,3,0,0,0,9,4,9
SSC40063,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC40064,..,19,19,13,3,19,3,0,3,3,0,3,0,0,0,0,0,0,22,17,39
SSC40065,..,120,120,213,10,219,91,0,91,94,0,96,37,0,37,18,0,18,455,127,580
SSC40066,..,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
SSC40067,..,8,8,3,0,7,0,0,0,3,0,3,3,0,3,0,0,0,12,12,27
SSC40068,..,0,0,12,0,12,4,0,4,0,0,0,0,0,0,0,0,0,13,0,15
SSC40069,..,222,222,441,7,453,195,3,193,212,3,213,71,0,71,32,0,32,943,236,1181
SSC40070,..,8,8,12,0,12,9,0,9,10,0,10,4,0,4,0,0,0,30,8,37
SSC40071,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11
SSC40072,..,412,412,439,27,462,136,0,136,102,3,102,57,0,57,31,0,31,757,443,1199
SSC40073,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40074,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40075,..,3,3,8,0,8,3,0,3,3,0,3,0,0,0,0,0,0,20,3,21
SSC40076,..,4,4,11,0,11,6,0,6,4,0,4,0,0,0,0,0,0,18,4,20
SSC40077,..,3,3,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,11,0,8
SSC40078,..,17,17,40,0,44,18,0,18,18,0,18,8,0,8,6,0,6,85,21,106
SSC40079,..,8,8,6,0,6,4,0,4,0,0,0,0,0,0,0,0,0,15,8,25
SSC40080,..,4,4,4,0,4,3,0,3,4,0,4,0,0,0,0,0,0,14,4,17
SSC40081,..,61,61,103,5,104,23,0,23,30,0,30,5,0,5,5,0,5,166,63,232
SSC40082,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40083,..,8,8,5,0,6,4,0,4,3,0,3,4,0,4,0,0,0,20,9,28
SSC40084,..,178,178,304,5,316,129,4,136,181,0,179,75,0,75,32,0,32,715,193,911
SSC40085,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40086,..,125,125,130,53,179,60,33,90,50,31,75,37,16,53,24,8,27,289,255,547
SSC40087,..,7,7,13,0,13,0,0,0,8,0,8,3,0,3,0,0,0,22,7,26
SSC40088,..,302,302,556,19,575,271,9,281,294,0,290,100,0,100,25,0,25,1243,335,1574
SSC40089,..,0,0,7,0,7,4,0,4,4,0,4,3,0,3,0,0,0,16,0,17
SSC40090,..,5,5,15,0,16,3,0,3,0,0,0,3,0,3,0,0,0,21,7,29
SSC40091,..,230,230,408,15,428,124,6,136,141,0,141,48,0,50,16,0,16,745,252,1002
SSC40092,..,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,9
SSC40093,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40094,..,12,12,9,0,10,8,0,8,11,0,11,3,0,3,4,0,4,30,16,46
SSC40095,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC40096,..,597,597,534,43,575,220,9,226,170,5,174,73,0,71,26,0,33,1027,650,1679
SSC40097,..,14,14,15,0,15,8,0,8,6,0,6,4,0,4,4,0,4,38,14,51
SSC40098,..,9,9,12,0,11,3,0,3,0,0,0,0,0,0,0,0,0,18,10,23
SSC40099,..,199,199,173,25,194,81,9,86,90,3,101,36,3,41,0,0,3,382,239,625
SSC40100,..,178,178,154,35,187,84,5,92,87,0,87,29,0,32,8,0,8,364,224,589
SSC40101,..,9,9,26,0,29,18,0,18,15,0,15,3,0,3,0,0,0,69,12,84
SSC40102,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40103,..,8,8,5,0,5,3,0,3,8,0,8,5,0,5,0,0,0,20,8,27
SSC40104,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40105,..,8,8,8,0,8,9,0,9,3,0,3,0,0,0,0,0,0,18,8,27
SSC40106,..,0,0,3,0,3,5,0,5,0,0,0,0,0,0,0,0,0,12,0,12
SSC40107,..,97,97,160,5,171,67,0,69,87,0,87,28,0,28,17,0,17,361,108,471
SSC40108,..,223,223,230,26,257,106,6,111,102,0,102,20,0,20,6,0,6,466,249,719
SSC40109,..,263,263,230,33,268,109,4,121,96,3,101,35,0,35,21,0,21,488,312,797
SSC40110,..,13,13,4,0,4,3,0,3,0,0,0,0,0,0,0,0,0,8,13,18
SSC40111,..,7,7,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,18,7,16
SSC40112,..,5,5,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,13,5,15
SSC40113,..,3,3,9,0,10,0,0,0,0,0,0,3,0,3,3,0,3,16,3,20
SSC40114,..,18,18,13,0,12,0,0,0,0,0,0,0,0,0,0,0,0,17,18,34
SSC40115,..,4,4,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,4,9
SSC40116,..,4,4,9,0,9,0,0,0,3,0,3,0,0,0,0,0,0,12,4,17
SSC40117,..,469,469,569,29,595,218,0,219,274,3,276,83,0,86,23,0,23,1170,503,1671
SSC40118,..,441,441,363,66,430,234,23,252,224,22,243,100,14,117,86,25,110,1003,590,1590
SSC40119,..,475,475,756,59,812,466,8,472,444,5,447,172,0,172,112,0,112,1944,544,2488
SSC40120,..,8,8,41,0,41,20,0,20,20,0,20,8,0,8,13,0,13,111,8,121
SSC40121,..,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,4,12
SSC40122,..,53,53,53,3,59,14,0,13,4,0,4,6,0,6,0,0,0,76,55,139
SSC40123,..,0,0,11,0,11,3,0,3,6,0,6,0,0,0,0,0,0,19,0,27
SSC40124,..,18,18,43,3,47,20,0,16,22,0,22,5,0,5,3,0,3,93,23,115
SSC40125,..,3,3,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,5,12
SSC40126,..,5,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,5,15
SSC40127,..,41,41,63,3,66,24,0,28,27,0,27,15,0,15,7,0,7,135,46,184
SSC40128,..,5,5,7,0,7,3,0,3,3,0,3,0,0,0,0,0,0,15,5,20
SSC40129,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40130,..,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,6,0,6
SSC40131,..,77,77,47,3,49,10,0,10,3,0,3,0,0,0,0,0,0,62,76,135
SSC40132,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40133,..,6,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,6,10
SSC40134,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SSC40135,..,21,21,33,0,39,9,0,9,3,0,3,12,0,12,3,0,3,61,24,85
SSC40136,..,15,15,14,0,20,4,0,4,8,0,8,0,0,0,0,0,0,31,12,45
SSC40137,..,7,7,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,13,7,13
SSC40138,..,70,70,65,0,68,20,0,20,20,0,20,15,0,15,4,0,4,122,72,191
SSC40139,..,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,8
SSC40140,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3
SSC40141,..,0,0,8,0,8,8,0,8,5,0,5,0,0,0,0,0,0,21,0,24
SSC40142,..,349,349,374,31,404,134,10,144,121,8,124,54,9,65,25,9,29,701,408,1113
SSC40143,..,0,0,7,0,7,0,0,0,6,0,6,0,0,0,3,0,3,9,0,17
SSC40144,..,3,3,6,0,6,0,0,0,0,0,0,4,0,4,0,0,0,10,3,18
SSC40145,..,28,28,113,3,115,49,3,53,72,0,72,32,0,32,8,0,8,275,32,310
SSC40146,..,211,211,125,37,163,36,10,46,19,6,28,8,0,8,3,0,3,187,262,453
SSC40147,..,8,8,11,0,11,0,0,0,0,0,0,0,0,0,3,0,3,14,8,17
SSC40148,..,13,13,16,0,16,4,0,4,8,0,8,0,0,0,3,0,3,38,13,50
SSC40149,..,7,7,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,7,11
SSC40150,..,6,6,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,15,6,20
SSC40151,..,7,7,25,0,27,10,0,10,12,0,12,3,0,3,4,0,4,52,13,67
SSC40152,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7
SSC40153,..,322,322,369,34,399,208,8,216,122,0,125,60,3,65,81,0,79,845,367,1215
SSC40154,..,6,6,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,11,6,15
SSC40155,..,3,3,6,0,6,0,0,0,5,0,5,0,0,0,0,0,0,14,3,21
SSC40156,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC40157,..,5,5,12,0,15,7,0,7,0,0,0,0,0,0,0,0,0,19,8,31
SSC40158,..,313,313,411,26,440,211,3,214,272,0,272,76,0,76,23,0,23,999,346,1339
SSC40159,..,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11
SSC40160,..,487,487,539,39,577,187,4,186,182,0,186,60,0,60,14,0,14,985,533,1517
SSC40161,..,5,5,9,0,9,3,0,3,3,0,3,4,0,4,3,0,3,18,5,19
SSC40162,..,13,13,16,0,16,0,0,0,3,0,3,3,0,3,0,0,0,25,13,32
SSC40163,..,30,30,45,3,48,10,0,10,11,0,11,6,0,6,4,0,4,82,31,109
SSC40164,..,609,609,457,50,509,248,18,269,214,8,223,68,7,79,27,3,34,1023,700,1727
SSC40165,..,505,505,456,105,560,172,62,238,108,19,134,19,0,20,8,0,8,764,696,1461
SSC40166,..,4,4,13,0,13,0,0,0,5,0,5,0,0,0,0,0,0,20,4,26
SSC40167,..,719,719,552,80,631,284,19,299,244,7,251,75,4,81,43,3,46,1196,836,2029
SSC40168,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40169,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40170,..,3,3,9,0,9,0,0,0,0,0,0,5,0,5,0,0,0,17,3,16
SSC40171,..,8,8,3,0,3,4,0,4,0,0,0,3,0,3,0,0,0,14,8,16
SSC40172,..,25,25,38,3,39,5,0,5,8,0,8,11,0,11,0,0,0,63,29,88
SSC40173,..,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC40174,..,40,40,49,0,50,31,0,31,20,0,20,10,0,10,5,0,5,109,40,148
SSC40175,..,3,3,3,0,3,0,0,0,3,0,3,0,0,0,4,0,4,10,4,12
SSC40176,..,15,15,29,0,29,6,0,6,12,0,12,4,0,4,5,0,5,55,20,68
SSC40177,..,3,3,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,10,3,15
SSC40178,..,8,8,16,0,16,15,0,15,11,0,11,4,0,6,0,0,0,46,8,53
SSC40179,..,0,0,8,0,8,0,0,0,3,0,3,0,0,0,0,0,0,17,0,13
SSC40180,..,0,0,6,0,6,3,0,3,0,0,0,0,0,0,0,0,0,10,0,10
SSC40181,..,15,15,41,0,41,15,0,15,12,0,12,4,0,4,0,0,0,71,11,85
SSC40182,..,9,9,13,0,16,5,0,5,4,0,4,7,0,7,0,0,0,36,13,48
SSC40183,..,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10
SSC40184,..,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC40185,..,4,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6
SSC40186,..,3,3,8,0,8,0,0,0,3,0,3,5,0,5,0,0,0,16,3,20
SSC40187,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40188,..,3,3,21,0,21,4,0,4,12,0,12,0,0,0,0,0,0,33,3,40
SSC40189,..,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,6
SSC40190,..,14,14,14,0,14,9,0,9,14,0,14,5,0,5,3,0,3,40,14,57
SSC40191,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40192,..,266,266,355,16,371,149,4,151,201,0,200,75,0,76,31,0,30,806,295,1098
SSC40193,..,168,168,175,3,176,38,0,43,35,0,35,17,0,17,9,0,9,282,174,455
SSC40194,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC40195,..,4,4,19,0,14,8,0,8,9,0,9,0,0,0,0,0,0,31,5,39
SSC40196,..,284,284,501,51,549,402,3,401,398,3,404,188,0,187,115,0,118,1606,340,1947
SSC40197,..,49,49,59,5,65,17,0,17,12,0,12,9,0,9,3,0,3,106,52,156
SSC40198,..,5,5,6,0,6,4,0,4,3,0,3,3,0,3,4,0,4,17,5,23
SSC40199,..,60,60,61,7,66,10,0,10,7,0,12,3,0,3,3,0,3,94,63,154
SSC40200,..,0,0,5,0,11,3,0,3,3,0,3,0,0,0,0,0,0,16,0,15
SSC40201,..,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7
SSC40202,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
SSC40203,..,51,51,73,9,77,37,0,37,29,0,29,16,0,16,10,0,10,158,62,219
SSC40204,..,4,4,7,0,7,0,0,0,3,0,3,0,0,0,0,0,0,13,4,17
SSC40205,..,15,15,27,5,35,6,0,6,7,0,7,0,0,0,0,0,0,42,16,61
SSC40206,..,9,9,21,0,26,6,0,6,4,0,4,6,0,6,0,0,0,33,14,50
SSC40207,..,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9
SSC40208,..,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10
SSC40209,..,42,42,60,3,60,15,0,15,5,0,5,4,0,4,0,0,0,81,45,128
SSC40210,..,512,512,418,61,484,184,8,193,164,3,164,40,0,38,13,3,12,813,590,1403
SSC40211,..,1052,1052,932,82,1020,443,19,461,459,15,476,148,0,154,63,3,62,2042,1177,3218
SSC40212,..,3,3,3,0,3,3,0,3,0,0,0,4,0,4,3,0,3,10,3,14
SSC40213,..,7,7,16,0,16,12,0,12,10,0,10,3,0,3,0,0,0,40,7,50
SSC40214,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC40215,..,0,0,7,0,7,0,0,0,0,0,0,4,0,4,0,0,0,9,0,9
SSC40216,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3
SSC40217,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC40218,..,8,8,6,0,6,0,0,0,3,0,3,0,0,0,0,0,0,11,8,20
SSC40219,..,13,13,8,0,8,3,0,3,5,0,5,0,0,0,0,0,0,9,13,21
SSC40220,..,56,56,49,0,49,9,0,9,8,0,8,3,0,3,0,0,0,72,56,128
SSC40221,..,3,3,6,0,6,0,0,0,3,0,3,0,0,0,0,0,0,12,3,11
SSC40222,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40223,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40224,..,3,3,4,0,3,4,0,4,0,0,0,0,0,0,0,0,0,7,4,8
SSC40225,..,28,28,55,4,53,25,0,25,27,0,27,9,0,9,3,0,3,117,31,152
SSC40226,..,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,7,0,8
SSC40227,..,10,10,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,23,10,31
SSC40228,..,68,68,72,3,75,17,0,17,7,0,7,4,0,4,0,0,0,98,66,165
SSC40229,..,3,3,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,19,3,21
SSC40230,..,5,5,10,0,14,4,0,4,6,0,6,3,0,3,0,0,0,19,5,32
SSC40231,..,0,0,5,0,5,0,0,0,3,0,3,0,0,0,0,0,0,3,3,7
SSC40232,..,7,7,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,12,7,22
SSC40233,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC40234,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40235,..,4,4,8,0,8,4,0,4,0,0,0,0,0,0,0,0,0,18,4,22
SSC40236,..,217,217,230,15,245,96,0,91,78,0,78,40,0,40,17,0,17,464,231,691
SSC40237,..,6,6,18,0,19,8,0,8,7,0,7,4,0,4,0,0,0,43,10,48
SSC40238,..,17,17,27,0,25,14,0,14,4,0,4,6,0,6,5,0,5,51,19,70
SSC40239,..,4,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,4,5
SSC40240,..,3,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,10,3,11
SSC40241,..,18,18,88,0,88,41,0,41,54,0,54,26,0,26,10,0,10,216,18,236
SSC40242,..,5,5,18,0,18,11,0,11,3,0,4,3,0,3,0,0,0,36,8,45
SSC40243,..,0,0,4,0,4,0,0,0,0,0,0,3,0,3,0,0,0,9,0,10
SSC40244,..,31,31,46,3,50,47,0,47,47,0,47,11,0,11,3,0,3,148,33,178
SSC40245,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6
SSC40246,..,0,0,0,0,0,4,0,4,3,0,3,0,0,0,0,0,0,7,0,7
SSC40247,..,263,263,249,21,267,123,0,123,131,3,133,55,0,55,20,0,20,574,289,861
SSC40248,..,22,22,65,3,61,36,0,36,43,0,43,15,0,15,8,0,8,169,29,195
SSC40249,..,9,9,14,0,19,11,0,11,11,0,11,4,0,4,0,0,0,36,6,44
SSC40250,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC40251,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40252,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SSC40253,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40254,..,764,764,614,65,679,307,19,326,186,3,189,105,0,105,42,0,46,1252,851,2104
SSC40255,..,693,693,735,88,823,287,5,301,244,0,249,81,0,81,36,0,36,1388,790,2183
SSC40256,..,134,134,172,13,181,79,0,81,128,0,128,33,0,33,14,0,14,423,148,578
SSC40257,..,426,426,489,19,509,134,8,142,127,0,127,68,0,68,22,0,22,838,454,1286
SSC40258,..,185,185,207,31,237,133,8,139,193,5,197,64,0,64,13,0,13,606,230,837
SSC40259,..,330,330,295,42,333,139,10,148,161,7,162,53,3,53,7,0,12,653,394,1047
SSC40260,..,33,33,88,0,91,31,0,37,34,0,34,22,0,22,6,0,6,183,36,219
SSC40261,..,4,4,3,0,3,0,0,0,0,0,0,5,0,5,0,0,0,9,4,10
SSC40262,..,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3
SSC40263,..,68,68,65,8,79,26,0,27,4,0,4,4,0,4,0,0,0,97,78,178
SSC40264,..,440,440,390,54,445,223,6,232,199,6,200,71,0,72,44,5,52,924,508,1433
SSC40265,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40266,..,3,3,7,0,7,3,0,3,4,0,4,0,0,0,0,0,0,15,3,17
SSC40267,..,146,146,143,8,158,38,0,38,41,0,41,15,0,15,5,0,5,242,156,398
SSC40268,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40269,..,60,60,71,0,76,3,0,3,3,0,3,0,0,0,0,0,0,79,58,143
SSC40270,..,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,6
SSC40271,..,357,357,370,62,429,214,28,241,160,7,164,58,6,67,26,0,27,829,461,1286
SSC40272,..,26,26,59,0,61,19,0,19,16,0,16,9,0,9,3,0,3,114,30,140
SSC40273,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
