SSC_CODE_2016,Num_MVs_per_dweling_0_MVs,Num_MVs_per_dweling_1_MVs,Num_MVs_per_dweling_2_MVs,Num_MVs_per_dweling_3_MVs,Num_MVs_per_dweling_4mo_MVs,Num_MVs_per_dweling_Tot,Num_MVs_NS,Total_dwelings
SSC13839,0,4,4,5,5,18,0,18
SSC13840,65,135,33,7,0,244,9,250
SSC13841,0,0,0,0,0,3,0,3
SSC13842,0,14,36,23,21,98,3,96
SSC13843,0,10,33,12,5,54,0,54
SSC13844,0,6,15,0,3,26,0,26
SSC13845,0,16,62,35,38,145,8,153
SSC13846,0,0,3,0,0,3,0,3
SSC13847,45,340,450,254,178,1270,40,1307
SSC13848,113,746,861,212,127,2061,54,2109
SSC13849,3,28,57,18,7,109,8,118
SSC13850,113,984,1106,288,153,2638,62,2693
SSC13851,62,691,1213,444,249,2656,45,2703
SSC13852,0,35,65,20,8,130,3,134
SSC13853,0,10,15,15,7,45,0,45
SSC13854,0,0,8,3,0,10,0,10
SSC13855,0,3,5,0,0,7,0,7
SSC13856,40,745,1332,406,185,2703,53,2761
SSC13857,0,0,3,0,0,3,0,3
SSC13858,0,0,0,0,0,0,0,0
SSC13859,0,5,4,3,0,12,0,12
SSC13860,5,17,12,7,11,52,5,56
SSC13861,0,3,13,3,10,19,0,19
SSC13862,0,0,0,0,0,0,0,0
SSC13863,60,267,224,45,25,623,22,650
SSC13864,3,11,21,5,3,34,3,38
SSC13865,0,3,12,0,0,21,0,22
SSC13866,0,0,0,0,0,0,0,0
SSC13867,0,4,3,0,8,11,0,15
SSC13868,0,0,3,3,0,9,0,9
SSC13869,0,0,0,0,0,6,0,6
SSC13870,0,3,20,16,8,48,3,49
SSC13871,0,6,4,3,0,20,0,20
SSC13872,0,0,3,5,0,9,0,12
SSC13873,0,5,11,3,0,15,0,15
SSC13874,24,82,96,43,25,268,17,283
SSC13875,11,168,310,116,64,667,26,694
SSC13876,7,117,181,62,28,393,15,408
SSC13877,0,0,0,0,0,3,0,3
SSC13878,0,51,127,44,25,245,3,252
SSC13879,0,42,53,28,11,133,5,140
SSC13880,0,0,0,0,0,0,0,3
SSC13881,0,3,7,3,0,11,0,15
SSC13882,0,0,0,0,0,0,0,0
SSC13883,0,25,32,16,11,80,3,85
SSC13884,0,0,3,0,0,5,0,5
SSC13885,0,0,0,0,0,3,0,3
SSC13886,48,405,386,113,66,1019,66,1089
SSC13887,146,498,398,119,49,1209,88,1295
SSC13888,0,0,0,0,0,0,0,0
SSC13889,15,66,24,5,12,128,8,130
SSC13890,13,170,139,54,9,383,16,397
SSC13891,0,0,0,3,0,9,0,11
SSC13892,3,5,3,0,0,9,0,9
SSC13893,0,3,10,0,0,13,0,13
SSC13894,3,86,157,62,37,357,7,361
SSC13895,0,7,13,9,3,31,0,39
SSC13896,0,23,43,23,14,105,3,106
SSC13897,0,7,7,8,3,23,0,23
SSC13898,0,7,6,3,0,18,0,18
SSC13899,0,7,3,3,11,25,0,23
SSC13900,0,7,11,4,13,33,0,29
SSC13901,0,9,8,3,9,23,0,25
SSC13902,6,23,47,7,9,89,3,95
SSC13903,0,10,11,8,4,28,3,36
SSC13904,0,0,6,0,0,11,0,11
SSC13905,0,0,3,6,3,9,0,9
SSC13906,0,12,11,8,9,41,4,39
SSC13907,326,1750,1641,454,215,4392,151,4542
SSC13908,0,0,11,5,6,28,0,28
SSC13909,0,9,4,0,0,15,0,19
SSC13910,0,0,0,0,0,3,0,3
SSC13911,0,18,34,15,19,86,4,91
SSC13912,220,1124,730,193,84,2348,120,2466
SSC13913,0,14,3,3,5,22,0,22
SSC13914,0,10,23,18,3,48,3,60
SSC13915,0,4,11,3,4,18,0,18
SSC13916,17,110,86,15,4,235,19,248
SSC13917,0,4,8,3,0,16,0,16
SSC13918,193,914,663,190,91,2055,115,2166
SSC13919,0,18,5,8,0,34,7,39
SSC13920,0,10,19,17,7,53,0,56
SSC13921,0,3,9,0,3,16,0,17
SSC13922,0,3,4,0,3,10,0,11
SSC13923,5,64,44,27,19,166,12,174
SSC13924,0,0,0,0,0,0,0,0
SSC13925,203,786,516,147,67,1729,113,1838
SSC13926,0,0,0,0,0,0,0,0
SSC13927,0,41,40,8,4,94,3,98
SSC13928,8,146,113,37,10,323,17,342
SSC13929,124,430,417,115,73,1157,64,1224
SSC13930,0,8,17,19,10,59,0,59
SSC13931,0,0,0,0,3,4,0,4
SSC13932,23,151,138,61,40,423,35,458
SSC13933,0,22,69,33,24,151,4,153
SSC13934,197,461,284,107,31,1073,104,1184
SSC13935,0,4,10,3,5,24,0,24
SSC13936,0,5,11,3,4,25,0,30
SSC13937,0,0,4,3,0,12,0,7
SSC13938,0,0,4,3,0,8,0,8
SSC13939,0,3,7,3,9,23,0,23
SSC13940,13,85,84,40,28,242,21,264
SSC13941,0,6,13,5,7,28,0,28
SSC13942,0,9,17,12,5,40,3,42
SSC13943,0,0,4,3,0,5,0,5
SSC13944,0,4,12,8,4,25,0,25
SSC13945,0,41,61,21,13,136,9,144
SSC13946,0,3,17,23,4,45,4,47
SSC13947,0,17,46,11,13,90,0,90
SSC13948,0,5,16,6,9,35,0,33
SSC13949,0,8,3,3,4,19,3,28
SSC13950,22,156,117,34,11,345,9,355
SSC13951,33,152,162,58,36,438,21,459
SSC13952,0,7,8,3,0,25,3,26
SSC13953,0,4,6,3,7,27,0,29
SSC13954,7,33,65,24,21,156,5,158
SSC13955,0,0,0,0,0,0,0,0
SSC13956,0,20,36,25,14,97,0,101
SSC13957,0,16,34,18,19,87,0,90
SSC13958,0,42,95,23,12,179,7,184
SSC13959,0,4,12,0,0,20,0,20
SSC13960,0,7,13,8,8,40,3,46
SSC13961,26,250,277,86,34,677,44,728
SSC13962,84,536,646,253,177,1696,54,1754
SSC13963,0,8,27,9,4,58,4,61
SSC13964,3,40,69,24,9,143,5,149
SSC13965,0,0,3,3,3,5,0,8
SSC13966,154,875,843,254,128,2253,98,2350
SSC13967,0,3,9,4,0,19,0,20
SSC13968,0,8,14,3,3,27,3,30
SSC13969,249,1424,714,170,61,2610,173,2784
SSC13970,0,3,3,3,0,16,0,16
SSC13971,0,45,26,5,4,84,3,80
SSC13972,0,0,0,0,0,4,0,6
SSC13973,25,522,520,126,36,1230,51,1277
SSC13974,0,9,15,9,4,38,3,36
SSC13975,3,8,24,7,5,50,0,51
SSC13976,0,11,22,12,5,49,0,49
SSC13977,4,4,11,0,3,29,3,30
SSC13978,0,3,3,0,0,3,0,3
SSC13979,32,462,394,79,31,992,41,1029
SSC13980,218,1353,1672,500,190,3944,80,4023
SSC13981,0,4,11,4,3,23,3,30
SSC13982,113,325,208,70,27,737,29,771
SSC13983,66,493,478,132,47,1209,38,1249
SSC13984,418,1764,907,227,116,3429,221,3651
SSC13985,355,1591,823,220,82,3080,203,3276
SSC13986,248,1213,700,194,83,2449,136,2587
SSC13987,0,0,0,5,0,11,0,9
SSC13988,3,34,16,3,5,62,4,66
SSC13989,0,0,0,0,0,0,0,0
SSC13990,0,0,0,0,0,0,0,0
SSC13991,0,3,3,3,0,12,0,14
SSC13992,0,3,12,7,5,31,0,30
SSC13993,0,16,24,9,3,56,8,61
SSC13994,4,71,68,22,11,172,3,178
SSC13995,0,11,14,3,4,38,4,40
SSC13996,0,11,23,7,4,44,3,49
SSC13997,5,22,30,12,4,67,4,71
SSC13998,0,15,14,6,3,38,3,42
SSC13999,0,3,3,4,0,6,0,7
SSC14000,4,86,92,26,15,223,19,244
SSC14001,0,14,34,11,12,70,0,70
SSC14002,0,4,4,4,3,18,0,14
SSC14003,185,1190,897,228,93,2597,139,2729
SSC14004,16,95,112,33,20,280,11,294
SSC14005,3,33,20,7,3,65,4,73
SSC14006,1560,952,145,15,16,2684,171,2855
SSC14007,626,2594,2066,556,269,6113,257,6375
SSC14008,253,820,606,182,81,1948,105,2051
SSC14009,0,5,3,0,3,10,0,14
SSC14010,0,0,0,0,0,6,0,6
SSC14011,11,65,76,26,8,192,17,209
SSC14012,0,0,7,0,0,7,3,9
SSC14013,0,0,0,0,0,4,0,4
SSC14014,0,4,3,5,0,13,0,13
SSC14015,0,32,44,12,6,97,8,101
SSC14016,0,0,0,0,0,3,0,3
SSC14017,0,3,5,7,3,14,0,14
SSC14018,0,9,10,3,0,22,0,26
SSC14019,3,18,11,4,0,33,0,33
SSC14020,0,18,15,5,9,48,4,50
SSC14021,4,21,25,11,6,70,6,79
SSC14022,0,15,18,8,9,49,3,56
SSC14023,0,0,0,0,0,0,0,0
SSC14024,0,4,18,3,0,25,0,25
SSC14025,0,3,6,3,3,15,0,15
SSC14026,0,9,4,0,0,10,3,11
SSC14027,0,0,0,3,0,3,0,3
SSC14028,0,14,14,6,3,38,0,38
SSC14029,0,13,23,11,5,46,4,58
SSC14030,0,12,21,6,3,46,0,48
SSC14031,0,0,0,0,0,0,0,0
SSC14032,0,0,0,0,0,0,0,0
SSC14033,0,53,93,30,22,200,8,210
SSC14034,0,3,3,0,3,6,0,7
SSC14035,3,39,32,10,3,86,4,98
SSC14036,0,0,0,0,0,0,0,0
SSC14037,4,10,26,3,6,50,0,50
SSC14038,0,4,3,0,0,10,0,10
SSC14039,0,0,3,4,0,7,0,14
SSC14040,0,0,0,0,0,3,0,3
SSC14041,0,53,139,41,23,252,14,268
SSC14042,0,6,9,0,0,16,0,16
SSC14043,0,12,18,11,3,40,0,41
SSC14044,0,9,12,11,3,28,0,28
SSC14045,0,14,17,5,4,42,6,51
SSC14046,0,3,5,3,0,15,0,17
SSC14047,0,0,0,0,0,3,0,6
SSC14048,0,9,8,0,0,25,0,25
SSC14049,0,12,19,8,0,36,3,41
SSC14050,3,18,41,16,8,82,0,86
SSC14051,69,386,377,123,78,1035,55,1089
SSC14052,11,39,52,23,7,129,8,135
SSC14053,0,0,0,3,0,4,0,4
SSC14054,0,0,0,0,0,4,6,7
SSC14055,10,79,130,50,34,296,19,314
SSC14056,0,0,3,0,0,6,0,6
SSC14057,12,51,36,11,9,110,3,120
SSC14058,0,0,0,3,0,7,0,7
SSC14059,0,3,19,13,6,39,0,40
SSC14060,3,14,32,12,12,68,4,67
SSC14061,94,538,408,117,67,1221,66,1288
SSC14062,0,14,31,5,8,59,4,60
SSC14063,0,27,101,47,38,210,8,218
SSC14064,18,84,58,17,5,185,13,194
SSC14065,34,513,894,327,170,1940,46,1983
SSC14066,3,9,22,12,3,49,3,52
SSC14067,3,79,130,50,38,304,5,309
SSC14068,15,252,225,42,18,546,23,569
SSC14069,10,127,162,73,36,408,16,417
SSC14070,0,0,12,11,3,27,0,27
SSC14071,178,1076,1212,374,216,3059,82,3143
SSC14072,0,12,34,9,13,69,5,74
SSC14073,0,33,58,27,7,114,0,114
SSC14074,316,646,436,163,86,1647,120,1770
SSC14075,46,513,538,136,65,1304,54,1361
SSC14076,39,100,106,51,66,363,39,404
SSC14077,0,0,0,0,0,0,0,0
SSC14078,0,5,11,8,0,21,0,21
SSC14079,3,80,259,85,52,473,9,483
SSC14080,60,303,390,114,55,918,36,959
SSC14081,0,0,0,0,0,0,0,0
SSC14082,0,43,28,3,3,73,3,76
SSC14083,345,1447,841,220,92,2945,118,3068
SSC14084,0,35,36,12,8,92,3,90
SSC14085,217,1730,2373,702,339,5357,103,5457
SSC14086,359,1433,394,39,20,2247,62,2316
SSC14087,0,9,12,4,0,27,3,32
SSC14088,0,6,17,8,6,39,0,42
SSC14089,66,390,529,217,123,1312,36,1353
SSC14090,7,37,47,18,19,122,7,126
SSC14091,0,3,14,3,4,20,3,27
SSC14092,0,14,28,7,13,57,0,62
SSC14093,42,279,360,153,101,928,48,976
SSC14094,0,0,10,3,4,24,0,26
SSC14095,0,0,5,0,0,8,0,8
SSC14096,128,212,176,77,40,634,49,678
SSC14097,8,96,107,42,28,284,14,297
SSC14098,4,53,58,28,17,159,6,169
SSC14099,9,62,135,37,6,248,7,252
SSC14100,0,0,3,0,0,4,0,4
SSC14101,15,127,168,108,87,498,28,523
SSC14102,5,116,94,17,3,247,8,252
SSC14103,0,54,82,34,8,180,10,184
SSC14104,0,41,136,71,49,302,4,302
SSC14105,0,3,21,7,3,42,0,41
SSC14106,0,3,18,5,0,29,0,24
SSC14107,0,7,15,0,3,35,0,35
SSC14108,0,5,5,3,0,18,0,18
SSC14109,0,23,35,20,15,95,9,104
SSC14110,0,0,5,0,0,6,0,6
SSC14111,0,11,31,12,6,63,4,68
SSC14112,0,28,84,45,58,207,8,219
SSC14113,0,24,43,11,17,93,6,99
SSC14114,23,209,263,92,48,644,25,671
SSC14115,0,5,7,6,3,17,0,17
SSC14116,0,0,0,0,0,0,0,0
SSC14117,0,0,0,0,0,0,0,0
SSC14118,469,1876,1674,475,228,4719,191,4907
SSC14119,0,3,6,0,4,15,0,15
SSC14120,0,17,21,4,3,46,0,42
SSC14121,0,8,10,3,6,28,0,28
SSC14122,51,545,968,345,179,2087,52,2143
SSC14123,0,69,205,136,106,516,8,518
SSC14124,0,0,0,0,6,10,0,11
SSC14125,0,4,8,3,5,14,0,14
SSC14126,0,9,3,12,3,31,0,35
SSC14127,0,17,40,20,23,102,3,101
SSC14128,0,13,23,14,6,61,0,62
SSC14129,0,0,3,0,0,11,0,11
SSC14130,0,3,3,4,5,13,0,14
SSC14131,0,4,11,13,7,32,4,32
SSC14132,0,8,12,5,3,33,0,35
SSC14133,0,7,4,8,3,21,3,26
SSC14134,0,5,5,0,0,15,0,15
SSC14135,39,385,426,131,70,1056,56,1108
SSC14136,0,13,21,18,12,63,0,58
SSC14137,0,0,14,5,0,13,0,20
SSC14138,0,0,14,0,0,12,0,12
SSC14139,0,17,16,3,3,36,0,33
SSC14140,38,276,221,80,58,678,15,693
SSC14141,236,713,539,147,57,1697,90,1783
SSC14142,105,397,380,117,51,1051,47,1095
SSC14143,3,4,8,7,3,25,0,25
SSC14144,5,113,110,18,22,263,17,282
SSC14145,3,9,9,7,4,31,0,31
SSC14146,0,0,3,3,0,10,0,10
SSC14147,0,28,30,12,11,74,0,74
SSC14148,48,234,212,32,33,550,16,569
SSC14149,35,215,198,87,44,578,34,618
SSC14150,0,11,21,7,9,42,0,46
SSC14151,310,995,674,203,104,2283,138,2422
SSC14152,0,4,3,3,0,9,0,9
SSC14153,183,1108,1135,345,167,2929,77,3007
SSC14154,0,37,75,46,34,183,11,195
SSC14155,0,0,0,0,0,0,0,0
SSC14156,0,3,19,6,3,37,0,34
SSC14157,0,3,3,7,3,23,0,23
SSC14158,27,141,191,55,31,441,21,463
SSC14159,0,10,18,8,3,38,0,38
SSC14160,0,4,4,0,3,16,0,16
SSC14161,0,4,9,6,10,24,0,24
SSC14162,0,3,9,3,3,20,3,26
SSC14163,4,24,60,33,24,135,3,142
SSC14164,0,7,4,3,0,15,0,16
SSC14165,30,329,393,147,61,959,15,972
SSC14166,0,4,8,5,4,26,0,26
SSC14167,378,723,380,108,52,1643,123,1768
SSC14168,0,3,4,0,0,6,0,6
SSC14169,0,0,0,4,4,13,0,13
SSC14170,4,19,38,16,17,90,3,95
SSC14171,37,195,193,60,26,520,31,552
SSC14172,0,4,17,3,3,37,3,40
SSC14173,50,708,1164,307,132,2359,61,2415
SSC14174,22,244,329,130,80,807,21,825
SSC14175,0,3,18,15,6,43,0,43
SSC14176,0,0,0,0,0,0,0,0
SSC14177,461,1010,426,63,31,1997,130,2129
SSC14178,0,0,0,0,0,0,0,0
SSC14179,0,3,3,4,0,14,0,14
SSC14180,0,21,18,10,0,49,0,52
SSC14181,98,510,447,161,69,1279,53,1330
SSC14182,3,42,65,32,15,158,3,162
SSC14183,2465,2822,703,84,27,6104,379,6484
SSC14184,0,0,4,0,0,11,0,11
SSC14185,3,19,12,5,6,41,4,44
SSC14186,3,89,211,92,53,446,12,460
SSC14187,22,104,95,21,7,253,17,268
SSC14188,0,20,16,9,3,46,4,49
SSC14189,0,3,7,3,0,14,3,16
SSC14190,0,23,32,14,7,80,4,85
SSC14191,0,46,33,18,10,101,5,108
SSC14192,49,686,1326,451,187,2688,42,2731
SSC14193,0,35,159,84,42,322,5,324
SSC14194,0,0,0,0,0,0,0,0
SSC14195,0,0,13,5,9,21,0,23
SSC14196,0,4,9,9,3,21,0,21
SSC14197,166,961,767,253,105,2245,128,2374
SSC14198,0,0,0,3,0,6,0,6
SSC14199,0,18,18,10,0,46,0,46
SSC14200,283,737,353,55,13,1443,51,1495
SSC14201,0,3,9,0,0,11,0,11
SSC14202,195,787,275,58,8,1322,26,1346
SSC14203,0,22,48,13,5,91,3,91
SSC14204,0,4,15,8,10,46,0,45
SSC14205,0,12,8,0,0,22,0,25
SSC14206,0,0,3,0,3,8,0,8
SSC14207,0,3,0,5,0,7,0,7
SSC14208,0,4,7,0,0,18,0,16
SSC14209,3,20,51,44,49,162,6,171
SSC14210,0,11,14,4,7,41,0,41
SSC14211,58,240,236,96,52,682,36,721
SSC14212,0,0,3,0,3,7,0,7
SSC14213,0,4,7,3,0,28,3,28
SSC14214,0,4,5,0,0,15,0,15
SSC14215,10,18,28,19,20,98,12,107
SSC14216,11,10,0,7,0,27,0,27
SSC14217,0,8,3,0,0,9,0,9
SSC14218,0,3,6,0,0,16,0,13
SSC14219,11,106,95,33,22,264,14,277
SSC14220,0,9,16,5,3,40,0,40
SSC14221,213,649,412,139,47,1460,89,1551
SSC14222,0,0,4,4,6,12,0,12
SSC14223,4,19,20,10,7,63,0,63
SSC14224,0,9,26,8,0,46,0,45
SSC14225,51,222,194,58,22,549,35,592
SSC14226,128,1039,847,242,89,2342,65,2410
SSC14227,143,1670,987,103,19,2924,72,2998
SSC14228,438,1614,1088,260,125,3527,133,3669
SSC14229,0,9,19,4,6,39,0,39
SSC14230,0,0,0,0,0,0,0,0
SSC14231,0,3,5,3,4,10,0,17
SSC14232,0,23,98,60,67,254,11,260
SSC14233,0,57,87,29,12,188,4,194
SSC14234,0,0,0,0,0,0,0,0
SSC14235,166,734,414,88,67,1478,53,1532
SSC14236,34,307,501,214,112,1158,35,1197
SSC14237,15,278,463,173,91,1016,29,1050
SSC14238,59,260,190,52,37,595,36,629
SSC14239,102,625,465,163,57,1409,60,1477
SSC14240,86,548,406,108,43,1186,75,1259
SSC14241,124,603,467,139,47,1378,55,1440
SSC14242,0,3,6,3,3,18,0,17
SSC14243,0,11,10,4,6,40,0,36
SSC14244,115,284,121,25,16,556,30,589
SSC14245,29,240,152,32,11,466,27,496
SSC14246,33,384,1104,548,383,2459,80,2535
SSC14247,246,761,506,126,50,1687,126,1813
SSC14248,12,187,203,50,27,489,20,509
SSC14249,97,1078,2293,946,566,4978,92,5070
SSC14250,60,375,815,255,105,1613,33,1642
SSC14251,643,2311,1312,320,146,4736,143,4882
SSC14252,329,838,528,123,47,1865,139,2005
SSC14253,25,271,329,119,66,814,21,831
SSC14254,0,14,20,3,10,41,0,40
SSC14255,180,716,621,179,78,1773,61,1826
SSC14256,61,443,399,140,62,1098,60,1162
SSC14257,0,3,17,15,16,42,0,42
SSC14258,0,0,0,0,0,0,0,0
SSC14259,25,261,373,102,40,807,30,836
SSC14260,16,369,754,196,99,1424,21,1448
SSC14261,853,2894,1089,155,53,5049,199,5246
SSC14262,83,428,458,182,98,1253,53,1306
SSC14263,0,0,0,0,0,0,0,0
SSC14264,79,527,664,308,166,1750,52,1800
SSC14265,0,0,0,0,0,0,0,0
SSC14266,300,728,494,157,73,1744,116,1854
SSC14267,0,31,53,7,9,96,0,96
SSC14268,18,188,439,152,70,868,28,895
SSC14269,0,0,3,0,4,10,0,10
SSC14270,0,3,8,3,10,27,0,27
SSC14271,0,28,57,20,14,116,0,118
SSC14272,0,13,20,7,3,46,0,46
SSC14273,0,8,10,3,0,31,0,30
SSC14274,4,18,9,7,6,48,3,52
SSC14275,0,37,93,44,37,210,4,212
SSC14276,30,262,412,123,77,908,34,942
SSC14277,0,12,20,10,11,50,5,52
SSC14278,0,8,8,3,3,19,0,23
SSC14279,0,26,50,26,17,125,0,126
SSC14280,8,57,60,34,7,174,4,178
SSC14281,0,11,14,4,0,25,3,23
SSC14282,0,3,5,0,3,10,0,10
SSC14283,0,21,18,3,7,50,0,50
SSC14284,0,0,0,3,0,5,0,5
SSC14285,49,210,153,35,12,468,17,479
SSC14286,0,0,4,3,0,13,0,13
SSC14287,0,4,3,10,5,18,0,23
SSC14288,38,160,361,194,172,927,26,956
SSC14289,0,3,3,0,0,12,0,12
SSC14290,62,79,43,20,20,216,12,227
SSC14291,0,0,0,0,0,0,0,0
SSC14292,0,18,54,8,16,89,3,99
SSC14293,376,1520,739,189,95,2921,161,3089
SSC14294,0,7,9,10,3,26,0,26
SSC14295,3,22,25,8,9,67,4,66
SSC14296,0,8,16,9,7,40,0,37
SSC14297,0,3,4,0,0,10,0,10
SSC14298,0,6,0,3,9,14,0,14
SSC14299,22,124,53,30,30,261,26,287
SSC14300,0,3,12,3,5,23,0,23
SSC14301,0,6,9,0,4,19,0,22
SSC14302,110,298,194,64,33,691,34,723
SSC14303,174,992,804,146,69,2185,63,2244
SSC14304,15,179,266,64,20,539,12,556
SSC14305,5,37,31,30,6,104,3,110
SSC14306,0,4,6,9,0,21,0,21
SSC14307,0,57,108,40,23,235,3,239
SSC14308,0,0,0,0,0,0,0,0
SSC14309,0,0,0,0,0,0,0,0
SSC14310,0,50,52,13,10,127,6,138
SSC14311,5,104,449,197,133,893,16,910
SSC14312,0,3,12,9,7,33,3,31
SSC14313,0,0,3,3,3,6,3,11
SSC14314,0,0,0,0,0,0,0,0
SSC14315,297,620,248,68,31,1251,86,1343
SSC14316,140,579,270,88,58,1129,73,1201
SSC14317,0,11,96,63,42,209,4,220
SSC14318,0,35,57,16,19,130,10,141
SSC14319,0,10,48,16,9,76,0,77
SSC14320,0,7,3,3,4,21,0,21
SSC14321,10,103,92,34,17,256,9,267
SSC14322,3,21,30,7,9,70,6,73
SSC14323,0,0,0,3,0,9,0,9
SSC14324,55,418,415,116,53,1062,31,1096
SSC14325,66,236,237,74,53,659,25,684
SSC14326,0,33,118,69,113,330,11,342
SSC14327,0,0,0,0,0,0,0,0
SSC14328,0,7,5,0,0,15,0,15
SSC14329,0,0,3,4,0,7,0,7
SSC14330,3,61,92,36,12,203,12,211
SSC14331,0,18,48,15,3,87,3,91
SSC14332,142,768,672,260,123,1966,89,2059
SSC14333,0,0,9,0,0,10,0,10
SSC14334,60,593,931,311,189,2088,31,2119
SSC14335,213,1074,1741,508,263,3806,93,3901
SSC14336,0,12,32,20,15,76,0,75
SSC14337,0,5,22,6,10,45,0,45
SSC14338,0,0,0,0,0,0,0,0
SSC14339,0,3,0,0,3,11,0,11
SSC14340,0,10,4,6,0,25,0,27
SSC14341,0,5,16,8,3,26,0,31
SSC14342,0,4,7,8,4,27,3,31
SSC14343,0,13,11,7,3,41,0,43
SSC14344,10,33,29,21,3,93,0,98
SSC14345,0,10,9,7,0,31,0,32
SSC14346,0,0,0,0,0,0,0,0
SSC14347,0,0,0,0,3,8,0,5
SSC14348,0,0,0,0,0,0,0,0
SSC14349,0,0,0,0,0,7,0,7
SSC14350,0,0,0,0,0,0,0,0
SSC14351,0,6,3,3,0,14,0,17
SSC14352,0,0,0,0,0,0,0,0
SSC14353,644,1321,343,41,16,2370,109,2478
SSC14354,0,3,6,6,7,19,0,16
SSC14355,0,30,33,10,4,76,3,76
SSC14356,0,13,16,3,7,35,0,35
SSC14357,20,323,509,108,66,1025,25,1046
SSC14358,1215,3540,1904,464,201,7331,408,7738
SSC14359,494,2147,815,120,50,3627,88,3710
SSC14360,0,3,3,0,0,6,0,12
SSC14361,0,3,6,5,3,20,0,20
SSC14362,3,64,120,38,16,240,8,249
SSC14363,4,97,136,49,19,302,4,312
SSC14364,3,20,27,24,7,79,5,81
SSC14365,0,0,0,0,0,4,0,4
SSC14366,0,3,11,0,3,15,0,15
SSC14367,0,10,12,4,4,37,3,35
SSC14368,0,0,0,0,0,0,0,0
SSC14369,0,17,17,4,3,42,6,48
SSC14370,0,0,0,0,0,0,0,0
SSC14371,0,0,0,0,0,0,0,0
SSC14372,0,3,16,3,5,33,3,30
SSC14373,0,41,113,51,33,235,6,241
SSC14374,0,7,20,7,10,47,0,44
SSC14375,0,3,7,3,0,13,0,13
SSC14376,0,3,7,3,3,19,0,16
SSC14377,76,412,368,111,48,1013,40,1056
SSC14378,29,260,323,130,75,822,16,835
SSC14379,6,102,96,37,18,252,13,267
SSC14380,0,0,8,3,0,18,0,18
SSC14381,55,480,797,288,164,1784,42,1824
SSC14382,14,61,59,14,9,156,9,167
SSC14383,26,240,285,96,45,692,19,709
SSC14384,3,24,26,17,8,81,0,85
SSC14385,0,8,9,8,0,27,0,36
SSC14386,0,0,5,0,0,9,0,9
SSC14387,0,7,4,3,3,20,3,21
SSC14388,0,14,40,15,19,90,4,94
SSC14389,0,5,0,4,0,16,0,16
SSC14390,22,138,176,66,35,431,12,450
SSC14391,11,123,154,57,35,376,9,381
SSC14392,0,8,7,4,0,18,0,19
SSC14393,0,6,13,3,6,26,0,26
SSC14394,11,77,107,44,31,266,11,279
SSC14395,0,0,3,0,0,7,0,7
SSC14396,0,13,40,19,8,73,0,70
SSC14397,0,9,21,5,7,45,0,51
SSC14398,0,31,59,31,28,147,3,151
SSC14399,0,0,0,0,0,0,0,3
SSC14400,0,13,27,12,4,55,0,56
SSC14401,0,0,4,0,0,7,0,8
SSC14402,143,758,623,160,121,1812,132,1942
SSC14403,11,101,59,21,3,187,7,192
SSC14404,400,1418,793,124,37,2775,143,2918
SSC14405,3,52,97,38,22,207,5,218
SSC14406,835,761,179,27,8,1815,73,1886
SSC14407,0,3,0,0,0,4,0,4
SSC14408,5,34,39,12,12,95,3,102
SSC14409,0,0,7,3,3,13,0,13
SSC14410,84,448,573,178,94,1371,26,1403
SSC14411,0,52,86,13,4,150,3,156
SSC14412,6,82,122,41,23,278,10,289
SSC14413,4,31,26,10,4,70,4,68
SSC14414,8,116,150,47,18,338,13,348
SSC14415,25,371,708,238,148,1494,34,1530
SSC14416,354,1553,1668,497,245,4311,131,4447
SSC14417,0,21,31,14,10,80,5,88
SSC14418,0,15,22,3,3,46,5,47
SSC14419,0,0,0,0,0,0,0,0
SSC14420,14,124,313,133,73,659,20,682
SSC14421,0,0,0,0,0,0,0,0
SSC14422,3,104,357,198,172,831,14,846
SSC14423,32,511,690,235,126,1596,53,1647
SSC14424,12,142,39,6,6,202,15,210
SSC14425,730,2066,1036,269,122,4223,262,4488
SSC14426,7,37,73,25,12,151,4,152
SSC14427,0,0,4,0,0,7,0,8
SSC14428,0,16,22,7,0,50,0,50
SSC14429,0,0,3,0,0,4,0,4
SSC14430,0,3,10,11,6,30,0,30
SSC14431,10,73,107,43,23,249,7,257
SSC14432,0,4,8,0,3,18,0,19
SSC14433,0,4,3,0,0,6,0,6
SSC14434,4,26,31,13,5,76,7,83
SSC14435,0,3,6,0,5,11,0,14
SSC14436,0,8,14,10,8,36,0,40
SSC14437,0,0,0,0,0,0,0,0
SSC14438,34,252,258,123,103,771,47,819
SSC14439,6,80,142,83,43,357,14,369
SSC14440,0,0,3,3,0,3,0,6
SSC14441,0,3,6,7,3,15,0,21
SSC14442,0,0,7,3,3,15,0,15
SSC14443,4,42,49,32,13,133,10,141
SSC14444,0,7,4,7,3,23,0,20
SSC14445,334,1539,1151,345,181,3553,143,3695
SSC14446,245,675,424,152,85,1584,117,1700
SSC14447,0,32,53,26,31,142,7,146
SSC14448,19,196,285,101,54,658,29,685
SSC14449,0,24,73,22,18,140,6,147
SSC14450,0,0,0,0,0,0,0,0
SSC14451,0,0,0,0,0,0,0,0
SSC14452,0,0,0,0,0,0,0,0
SSC14453,553,1763,1734,620,340,5011,240,5249
SSC14454,0,3,3,0,0,3,0,3
SSC14455,0,3,11,6,10,36,0,38
SSC14456,0,3,12,11,8,39,0,39
