POA_CODE_2016,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
POA4552,..,907,907,1475,71,1551,423,13,437,301,4,311,146,3,148,69,0,69,2419,999,3414
POA4553,..,249,249,599,43,638,356,4,358,377,0,383,192,0,192,81,0,81,1597,292,1895
POA4554,..,96,96,194,9,206,117,3,114,97,0,97,52,0,52,41,0,41,498,108,604
POA4555,..,411,411,782,51,836,379,10,391,423,0,423,161,0,161,116,0,116,1860,471,2329
POA4556,..,3425,3425,5319,405,5720,2206,128,2328,2612,53,2660,983,22,1005,387,5,394,11500,4029,15533
POA4557,..,1568,1568,2167,309,2482,1083,114,1194,1086,38,1126,367,3,371,154,0,159,4859,2041,6901
POA4558,..,2797,2797,2901,431,3332,929,107,1034,660,29,684,237,9,250,77,4,86,4806,3374,8177
POA4559,..,413,413,677,48,721,318,10,330,368,0,367,188,0,188,92,0,92,1645,466,2107
POA4560,..,2965,2965,4113,359,4469,1668,46,1708,1541,10,1557,685,0,689,362,5,368,8371,3382,11750
POA4561,..,424,424,823,60,882,387,7,395,433,5,437,182,0,182,105,0,105,1928,494,2421
POA4562,..,375,375,1014,69,1078,421,5,423,494,0,493,220,0,225,99,0,98,2244,451,2698
POA4563,..,652,652,1188,89,1280,467,13,485,410,3,415,193,0,189,92,0,92,2348,761,3116
POA4564,..,966,966,1561,171,1736,605,29,635,552,9,560,189,0,189,71,0,71,2986,1164,4150
POA4565,..,1462,1462,2076,164,2237,786,32,820,677,3,684,258,0,256,142,0,140,3923,1660,5587
POA4566,..,978,978,1464,85,1552,394,11,409,319,0,321,125,0,125,34,0,34,2336,1072,3408
POA4567,..,1034,1034,1692,183,1873,554,25,581,533,8,536,181,3,190,62,3,63,3017,1264,4281
POA4568,..,275,275,500,26,522,202,3,210,198,3,197,70,0,67,26,0,26,995,307,1302
POA4569,..,139,139,213,22,234,87,0,84,83,0,86,37,0,37,12,0,12,438,162,600
POA4570,..,4125,4125,5669,452,6121,2138,66,2201,1848,12,1861,839,4,844,575,3,573,11067,4661,15729
POA4571,..,72,72,114,10,126,40,3,42,32,0,32,13,0,13,12,0,12,209,92,296
POA4572,..,514,514,549,104,650,163,23,188,147,4,154,47,3,48,12,0,12,918,643,1566
POA4573,..,1985,1985,3124,311,3435,1477,41,1521,1565,16,1581,618,8,622,179,0,183,6963,2362,9333
POA4574,..,154,154,191,20,213,53,0,53,59,0,56,23,0,23,15,0,15,342,172,512
POA4575,..,2149,2149,3207,288,3496,1336,84,1421,1286,26,1313,474,6,482,183,0,183,6491,2547,9040
POA4580,..,680,680,1007,70,1079,167,3,176,95,0,95,71,0,71,33,0,33,1379,758,2133
POA4581,..,188,188,222,23,244,42,4,43,38,0,38,18,0,22,11,0,11,335,218,551
POA4600,..,129,129,143,10,152,45,0,47,28,0,28,20,0,20,5,0,5,246,139,383
POA4601,..,127,127,168,12,185,50,0,47,38,0,38,33,0,33,7,0,7,294,140,440
POA4605,..,427,427,510,41,558,192,4,196,180,0,181,105,0,105,125,0,125,1124,478,1597
POA4606,..,288,288,357,23,372,112,0,114,104,0,104,44,0,46,26,0,26,641,311,951
POA4608,..,92,92,140,9,150,33,0,34,33,0,33,22,0,22,10,0,10,234,100,339
POA4610,..,1477,1477,1979,161,2143,743,39,782,647,6,653,354,0,356,175,0,175,3891,1678,5577
POA4611,..,11,11,9,0,11,3,0,3,8,0,8,6,0,6,0,0,0,25,16,37
POA4612,..,36,36,40,0,42,9,0,9,4,0,4,7,0,7,3,0,3,64,39,102
POA4613,..,116,116,140,6,151,34,0,35,20,0,20,16,0,16,14,0,14,222,130,349
POA4614,..,161,161,173,20,201,50,0,50,27,0,27,19,0,19,16,0,16,295,184,476
POA4615,..,781,781,1049,105,1156,308,5,313,241,0,241,141,0,141,88,0,88,1833,887,2722
POA4620,..,45,45,54,3,66,22,0,22,15,0,15,10,0,10,3,0,3,98,52,151
POA4621,..,236,236,272,12,288,82,0,86,65,0,61,28,0,28,16,4,23,460,258,717
POA4625,..,304,304,361,23,380,137,0,141,100,0,105,50,3,51,30,0,30,681,329,1012
POA4626,..,234,234,280,19,299,92,16,110,78,9,89,44,3,48,24,4,27,525,288,819
POA4627,..,86,86,106,13,117,34,0,34,26,0,26,26,0,26,5,0,5,201,104,303
POA4630,..,286,286,356,15,366,94,0,94,88,0,88,56,0,56,14,0,14,611,305,909
POA4650,..,3616,3616,4782,388,5163,1636,41,1682,1367,10,1380,625,0,621,362,0,362,8775,4064,12837
POA4655,..,5971,5971,9096,728,9822,2901,85,2984,2427,10,2438,1113,3,1116,615,0,613,16153,6798,22947
POA4659,..,528,528,931,72,996,198,3,203,131,0,131,61,0,61,32,0,32,1350,602,1953
POA4660,..,673,673,1268,79,1344,309,7,315,230,0,230,112,0,112,78,0,78,2003,761,2764
POA4662,..,66,66,90,6,95,37,0,34,39,0,39,16,0,16,13,0,13,193,76,262
POA4670,..,7990,7990,11032,854,11888,4050,125,4176,3586,40,3627,1617,12,1627,821,12,829,21104,9029,30132
POA4671,..,653,653,876,70,945,273,4,283,227,0,227,112,0,112,64,0,64,1561,732,2287
POA4673,..,60,60,108,4,110,34,0,34,27,0,27,12,0,12,10,0,10,184,66,247
POA4674,..,165,165,239,30,265,73,0,79,35,0,35,19,0,19,17,0,17,376,194,578
POA4676,..,20,20,25,0,30,8,0,8,7,0,7,4,0,4,0,0,0,42,24,64
POA4677,..,369,369,505,40,544,165,3,170,159,0,159,59,0,59,30,0,30,914,410,1329
POA4678,..,84,84,154,4,161,48,0,48,34,0,34,11,0,11,5,0,5,254,91,346
POA4680,..,4065,4065,5873,473,6341,3004,83,3082,3149,18,3165,1312,3,1310,575,0,582,13912,4642,18548
POA4694,..,14,14,27,0,23,9,0,9,7,0,7,5,0,5,3,0,3,47,19,64
POA4695,..,99,99,156,6,157,51,0,53,49,0,49,27,0,27,17,0,17,297,105,394
POA4697,..,18,18,15,0,19,9,0,9,15,0,15,0,0,0,0,0,0,42,14,52
POA4699,..,29,29,58,8,64,16,0,16,24,0,24,8,0,8,10,0,10,120,39,155
POA4700,..,2062,2062,1891,232,2124,839,39,879,774,11,784,311,0,312,126,0,126,3947,2343,6289
POA4701,..,3956,3956,4799,390,5188,2367,91,2463,2317,33,2348,940,12,947,512,10,517,10923,4493,15416
POA4702,..,2043,2043,3229,200,3429,1486,20,1512,1385,0,1390,701,0,701,411,0,411,7212,2265,9476
POA4703,..,2049,2049,2897,206,3100,1148,23,1165,1087,4,1094,509,0,508,213,0,213,5850,2280,8129
POA4704,..,18,18,20,0,20,9,0,9,7,0,7,0,0,0,0,0,0,35,18,53
POA4705,..,30,30,52,5,58,15,0,15,13,0,13,11,0,11,3,0,3,93,34,121
POA4706,..,22,22,6,0,8,0,0,0,0,0,0,3,0,3,0,0,0,15,24,36
POA4707,..,43,43,46,3,48,8,0,8,12,0,12,4,0,4,0,0,0,68,47,113
POA4709,..,34,34,73,4,73,37,0,35,78,0,74,37,0,37,23,0,23,247,41,283
POA4710,..,491,491,639,49,687,257,6,260,197,0,204,102,0,103,50,0,50,1245,555,1798
POA4711,..,61,61,179,0,181,86,0,90,116,0,116,58,0,58,41,0,41,481,68,544
POA4712,..,47,47,31,3,28,15,0,15,6,0,6,4,0,4,5,0,5,58,51,109
POA4713,..,56,56,41,4,46,42,0,42,37,0,37,25,0,25,45,0,45,188,63,245
POA4714,..,455,455,405,50,450,142,3,148,86,0,86,41,0,41,37,0,37,710,510,1219
POA4715,..,539,539,759,62,814,332,16,351,434,8,439,158,3,157,103,4,107,1781,632,2415
POA4716,..,82,82,109,3,115,46,3,51,40,0,40,26,0,26,11,0,11,239,90,322
POA4717,..,352,352,382,48,430,231,5,236,245,0,245,127,0,127,57,0,57,1048,406,1454
POA4718,..,200,200,259,19,277,106,0,107,104,0,104,63,0,63,32,0,32,566,214,782
POA4719,..,136,136,127,8,131,44,0,44,43,0,43,19,0,19,9,0,9,247,142,388
POA4720,..,951,951,1292,113,1403,691,25,718,853,5,856,393,0,392,185,0,189,3402,1095,4500
POA4721,..,301,301,391,16,408,174,8,174,181,0,181,93,0,93,47,0,47,878,324,1209
POA4722,..,141,141,188,6,194,83,0,83,87,0,91,50,0,50,20,0,20,430,146,574
POA4723,..,97,97,162,7,166,58,0,58,70,0,70,43,0,43,19,0,19,355,104,458
POA4724,..,62,62,72,6,79,33,0,33,32,0,32,10,0,10,10,0,10,150,72,215
POA4725,..,194,194,202,7,216,57,0,60,70,0,70,34,0,34,7,0,7,381,202,584
POA4726,..,47,47,49,0,52,24,0,24,27,0,27,10,0,10,5,0,5,113,49,160
POA4727,..,25,25,35,0,36,10,0,10,10,0,10,3,0,3,0,0,0,65,24,96
POA4728,..,24,24,28,0,28,8,0,8,8,0,8,11,0,11,0,0,0,49,24,75
POA4730,..,389,389,387,37,422,162,5,166,115,0,115,75,0,75,40,0,40,777,439,1212
POA4731,..,29,29,33,0,35,5,0,5,6,0,6,3,0,3,0,0,0,56,29,80
POA4732,..,18,18,18,0,18,11,0,11,3,0,3,0,0,0,0,0,0,34,18,54
POA4733,..,16,16,24,0,24,6,0,6,5,0,6,8,0,8,0,0,0,51,21,70
POA4735,..,170,170,132,8,140,42,0,39,32,0,32,12,0,12,7,0,7,231,176,409
POA4736,..,25,25,11,0,15,3,0,3,4,0,4,4,0,4,0,0,0,26,25,49
POA4737,..,601,601,1046,66,1113,420,3,425,365,0,370,187,0,187,106,0,106,2126,674,2795
POA4738,..,101,101,144,13,149,58,0,58,54,0,54,28,0,28,17,0,17,292,114,405
POA4739,..,53,53,40,0,43,26,0,26,13,0,13,8,0,8,7,0,7,84,57,147
POA4740,..,7202,7202,9442,792,10237,4420,142,4557,4174,35,4207,1865,5,1868,731,3,736,20633,8177,28809
POA4741,..,535,535,868,43,911,350,9,355,336,0,336,164,0,164,75,0,75,1799,583,2382
POA4742,..,91,91,106,4,112,40,3,44,35,0,35,18,0,18,12,0,12,204,99,301
POA4743,..,37,37,40,8,46,26,0,24,45,0,45,16,0,16,6,0,6,135,47,175
POA4744,..,530,530,677,71,745,394,14,410,530,0,534,275,0,275,87,0,87,1969,618,2590
POA4745,..,204,204,220,19,241,108,4,115,135,0,135,80,0,80,34,0,34,583,228,812
POA4746,..,85,85,136,8,145,103,0,103,107,0,107,57,0,57,26,0,26,427,100,519
POA4750,..,349,349,593,55,647,349,0,357,361,0,364,164,0,164,54,0,54,1526,411,1930
POA4751,..,239,239,569,31,603,253,5,263,265,0,267,131,0,131,32,0,32,1259,280,1534
POA4753,..,173,173,394,18,405,261,0,263,308,0,308,119,0,119,53,0,53,1135,183,1319
POA4754,..,144,144,246,13,261,106,3,108,131,0,137,61,0,61,23,0,23,567,158,733
POA4756,..,75,75,91,3,97,24,0,24,18,0,18,17,0,17,5,0,5,165,78,243
POA4757,..,27,27,54,5,58,17,0,17,10,0,10,3,0,3,3,0,3,94,33,122
POA4798,..,67,67,100,4,101,28,0,28,28,0,28,12,0,12,12,0,12,177,76,252
POA4799,..,117,117,134,8,141,45,0,45,50,0,50,19,0,19,11,0,11,263,121,389
POA4800,..,800,800,1142,83,1221,487,10,495,468,3,473,251,0,251,69,0,69,2413,893,3303
POA4801,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4802,..,844,844,1123,179,1295,467,51,518,418,21,440,143,0,146,54,0,54,2210,1092,3300
POA4803,..,70,70,38,10,46,8,0,7,7,0,12,9,0,9,0,0,0,63,81,149
POA4804,..,217,217,221,5,229,79,0,75,78,0,78,32,0,32,11,0,11,422,229,646
POA4805,..,1133,1133,1314,111,1426,503,21,523,436,12,446,202,11,222,128,10,134,2580,1299,3884
POA4806,..,374,374,556,36,588,189,3,194,174,0,172,91,0,91,39,0,39,1045,411,1459
POA4807,..,1253,1253,1429,81,1509,590,11,598,547,7,552,228,0,235,92,4,98,2886,1355,4236
POA4808,..,107,107,168,9,171,54,0,54,63,0,63,28,0,28,9,0,9,314,115,428
POA4809,..,117,117,138,14,144,45,0,47,47,0,47,22,0,22,7,0,7,253,134,388
POA4810,..,3460,3460,2761,544,3303,980,108,1085,772,19,793,245,3,246,105,0,107,4856,4135,8987
POA4811,..,1017,1017,1363,176,1542,715,50,767,673,8,684,294,0,294,121,0,121,3165,1251,4419
POA4812,..,2816,2816,2251,305,2558,968,39,1008,832,10,837,347,3,346,156,0,156,4544,3167,7713
POA4814,..,3148,3148,4625,594,5222,2509,216,2728,2318,110,2423,1050,41,1097,523,19,548,11029,4128,15158
POA4815,..,1324,1324,2256,190,2447,1193,30,1221,1112,14,1127,516,0,516,379,0,379,5445,1557,7001
POA4816,..,752,752,1122,68,1193,369,15,383,347,0,349,176,0,176,245,0,245,2265,831,3097
POA4817,..,1754,1754,3147,238,3390,1873,59,1925,1857,16,1875,830,4,837,389,0,389,8093,2072,10164
POA4818,..,1323,1323,3045,277,3320,1764,41,1810,1696,12,1705,763,0,765,352,0,354,7608,1663,9274
POA4819,..,410,410,387,45,435,91,3,98,50,0,50,27,0,27,11,0,11,563,462,1024
POA4820,..,1050,1050,1239,96,1334,485,16,495,476,5,484,217,0,221,145,0,145,2563,1170,3732
POA4821,..,162,162,185,11,188,57,0,56,48,0,48,34,0,34,10,0,10,337,170,504
POA4822,..,89,89,103,5,108,33,0,33,39,0,39,19,0,19,5,0,5,195,97,295
POA4823,..,106,106,75,7,86,32,0,32,31,0,31,25,0,25,12,0,12,173,114,288
POA4824,..,269,269,240,32,272,136,4,140,80,3,84,56,0,56,40,0,40,556,308,858
POA4825,..,1508,1508,1759,213,1973,976,43,1025,897,13,911,472,3,471,299,0,299,4400,1790,6192
POA4828,..,27,27,9,3,16,4,0,4,7,0,7,4,0,4,5,0,3,28,36,64
POA4829,..,62,62,43,3,51,21,0,21,11,0,11,3,0,6,9,0,9,92,65,159
POA4830,..,60,60,47,10,58,39,0,36,48,0,48,43,0,43,104,0,104,282,69,356
POA4849,..,226,226,219,22,241,60,0,59,40,0,40,8,0,8,10,0,10,338,250,584
POA4850,..,1274,1274,1666,65,1736,533,5,541,463,0,469,200,0,200,69,0,73,2937,1350,4284
POA4852,..,397,397,552,64,614,170,8,179,133,0,134,50,0,52,19,0,19,929,473,1401
POA4854,..,508,508,676,51,725,265,16,281,245,3,250,130,5,132,67,0,66,1376,580,1955
POA4855,..,83,83,123,7,125,30,0,30,31,0,31,10,0,10,3,0,3,203,91,291
POA4856,..,57,57,120,4,127,24,0,23,35,0,35,17,0,17,12,0,12,199,71,267
POA4858,..,120,120,202,12,211,84,0,82,73,0,73,40,0,40,19,0,19,417,130,542
POA4859,..,58,58,66,3,67,36,0,36,19,0,19,6,0,6,0,0,0,124,68,192
POA4860,..,1201,1201,1361,108,1471,544,22,569,466,3,474,215,0,211,161,0,161,2743,1344,4087
POA4861,..,209,209,197,12,217,63,0,63,65,0,65,23,0,23,17,0,17,370,227,594
POA4865,..,533,533,860,67,925,444,10,452,485,0,485,195,0,198,133,0,133,2117,611,2727
POA4868,..,1690,1690,2460,248,2708,1291,39,1327,1113,16,1122,518,0,518,288,4,288,5671,1986,7660
POA4869,..,1078,1078,1692,154,1843,1021,30,1046,1089,3,1098,560,0,560,376,0,376,4730,1262,5994
POA4870,..,7871,7871,7342,1103,8447,3731,243,3971,3198,88,3287,1296,15,1313,723,18,743,16281,9348,25627
POA4871,..,950,950,1148,61,1215,417,16,435,413,6,418,191,0,191,292,0,292,2463,1034,3497
POA4872,..,400,400,560,28,590,170,3,174,176,0,177,69,0,69,43,0,43,1021,427,1450
POA4873,..,713,713,797,88,885,303,3,306,323,6,323,114,0,114,52,3,50,1590,807,2398
POA4874,..,295,295,371,38,407,233,4,241,290,0,290,130,0,130,131,0,131,1158,335,1492
POA4875,..,417,417,325,60,386,253,6,261,253,8,259,194,0,194,360,10,367,1391,494,1882
POA4876,..,140,140,123,8,125,78,0,86,93,0,93,82,0,82,162,0,162,537,149,688
POA4877,..,491,491,680,120,802,206,23,226,178,4,181,51,0,52,22,0,22,1125,645,1772
POA4878,..,1464,1464,1671,269,1945,757,48,800,597,14,609,234,8,242,104,0,104,3369,1796,5159
POA4879,..,1514,1514,2698,233,2930,1153,42,1200,1038,16,1052,371,0,376,128,0,131,5398,1806,7204
POA4880,..,1175,1175,1497,103,1603,563,15,578,562,5,570,304,0,303,166,5,171,3092,1313,4402
POA4881,..,386,386,611,77,685,194,11,201,222,0,224,65,0,65,66,0,66,1164,469,1630
POA4882,..,224,224,399,20,418,145,4,145,131,3,135,64,0,69,22,0,22,760,255,1014
POA4883,..,1039,1039,1156,72,1229,378,7,384,366,4,372,168,0,171,104,0,104,2170,1125,3293
POA4884,..,183,183,281,22,303,89,0,87,90,0,87,37,0,37,22,0,22,513,211,728
POA4885,..,364,364,579,23,602,183,0,184,168,0,168,70,0,70,46,0,46,1044,391,1436
POA4886,..,94,94,132,16,146,46,0,47,35,0,35,14,0,14,9,0,9,229,113,340
POA4887,..,245,245,294,19,311,75,3,75,58,0,58,34,0,34,29,0,29,489,274,765
POA4888,..,324,324,398,37,436,116,3,120,91,0,91,48,0,48,54,0,54,716,360,1072
POA4890,..,95,95,101,3,106,49,3,54,45,0,51,29,0,31,47,0,47,273,107,379
POA4891,..,91,91,102,6,105,16,0,19,14,0,14,7,0,7,0,0,0,139,100,237
POA4892,..,269,269,279,23,300,170,14,183,181,0,181,117,0,117,276,0,282,1027,308,1336
POA4895,..,451,451,414,58,472,185,3,189,152,0,152,98,0,98,76,0,76,930,514,1450
POA5000,..,2513,2513,1596,705,2305,439,330,770,222,106,326,52,22,76,11,13,23,2326,3690,6014
POA5005,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA5006,..,1042,1042,903,146,1053,245,53,300,151,35,184,52,5,54,14,4,19,1374,1292,2667
POA5007,..,1022,1022,858,196,1050,357,103,455,272,34,313,70,7,79,27,0,27,1586,1365,2952
POA5008,..,1609,1609,1359,225,1579,810,92,901,676,46,722,268,11,283,139,8,148,3258,1992,5250
POA5009,..,564,564,558,82,641,285,14,306,288,3,298,102,9,105,43,3,40,1279,679,1953
POA5010,..,573,573,492,41,533,318,22,341,335,5,338,120,4,122,102,4,100,1360,650,2011
POA5011,..,1304,1304,1312,142,1454,683,35,720,692,17,707,233,5,235,97,0,97,3018,1506,4522
POA5012,..,1026,1026,888,113,998,644,20,665,638,23,659,284,8,292,209,8,218,2665,1193,3860
POA5013,..,1291,1291,1028,115,1141,548,27,578,509,4,510,194,0,196,145,0,150,2418,1434,3859
POA5014,..,1703,1703,1474,140,1612,695,18,713,595,6,601,219,0,219,84,0,84,3060,1865,4932
POA5015,..,987,987,805,104,912,312,11,325,267,3,266,69,0,69,28,0,28,1472,1102,2576
POA5016,..,1112,1112,1162,89,1251,520,15,540,473,0,471,148,0,148,46,0,46,2351,1214,3570
POA5017,..,654,654,635,69,700,302,4,307,262,0,265,87,0,87,40,0,40,1326,727,2051
POA5018,..,539,539,837,39,873,365,4,370,323,0,323,91,0,91,25,0,25,1647,582,2226
POA5019,..,1357,1357,1224,120,1338,491,15,501,454,7,459,129,0,129,43,0,43,2333,1497,3831
POA5020,..,289,289,445,16,458,177,3,175,191,0,191,62,0,62,19,0,19,896,309,1207
POA5021,..,685,685,997,33,1034,306,3,311,273,3,275,98,0,98,33,0,33,1711,725,2433
POA5022,..,1915,1915,1993,147,2139,799,27,819,978,10,987,308,0,308,85,3,81,4160,2102,6253
POA5023,..,2163,2163,2048,207,2248,1071,37,1108,837,12,847,268,3,278,126,4,126,4351,2422,6776
POA5024,..,1397,1397,1834,111,1950,745,32,783,847,6,856,302,0,305,83,0,83,3819,1555,5368
POA5025,..,756,756,1063,57,1114,507,15,524,534,7,539,167,0,168,63,0,60,2334,838,3164
POA5031,..,1210,1210,1081,201,1288,547,135,683,495,60,556,145,21,169,56,8,66,2331,1645,3969
POA5032,..,1586,1586,1462,173,1633,750,30,781,764,14,780,237,5,245,84,6,92,3294,1815,5110
POA5033,..,1173,1173,878,161,1041,488,79,564,398,17,414,126,7,138,47,3,56,1942,1441,3377
POA5034,..,1105,1105,1151,168,1322,538,64,602,634,20,653,183,3,189,42,0,43,2545,1366,3916
POA5035,..,869,869,722,123,846,374,25,400,291,12,306,94,4,95,31,0,35,1513,1035,2551
POA5037,..,1408,1408,1169,161,1329,625,80,705,531,39,566,208,5,212,75,3,84,2607,1699,4306
POA5038,..,2250,2250,1834,283,2119,924,68,993,789,35,827,237,8,247,86,7,91,3876,2653,6528
POA5039,..,1192,1192,928,140,1062,505,48,552,516,26,541,169,6,173,60,3,60,2175,1407,3584
POA5040,..,268,268,335,11,345,144,9,146,144,0,140,36,0,36,20,0,20,672,292,959
POA5041,..,1186,1186,1368,99,1469,778,42,816,959,12,970,316,3,322,74,0,73,3502,1341,4843
POA5042,..,1149,1149,1239,176,1411,572,87,655,499,40,542,219,25,243,100,9,112,2625,1486,4112
POA5043,..,2913,2913,2308,312,2623,1029,124,1150,816,36,848,281,13,296,119,0,121,4559,3401,7955
POA5044,..,1512,1512,1384,98,1483,560,24,588,606,6,617,201,0,201,40,3,49,2798,1647,4451
POA5045,..,2525,2525,2233,235,2471,762,40,806,697,19,714,210,0,212,41,3,48,3942,2824,6772
POA5046,..,1306,1306,1147,135,1282,531,53,588,460,13,474,115,4,122,39,0,39,2290,1518,3809
POA5047,..,979,979,1054,120,1172,494,61,557,399,11,416,126,9,141,60,3,66,2147,1180,3325
POA5048,..,1818,1818,1908,142,2048,709,43,751,762,10,767,254,0,255,70,0,74,3704,2013,5721
POA5049,..,860,860,1394,89,1478,621,29,653,586,9,588,165,0,165,61,0,66,2829,983,3812
POA5050,..,448,448,731,41,770,315,19,332,352,3,353,122,0,124,38,3,41,1555,508,2063
POA5051,..,930,930,1706,75,1778,782,10,791,1082,9,1093,355,3,364,84,0,84,4018,1027,5043
POA5052,..,450,450,821,31,848,384,9,393,432,0,435,133,0,133,43,0,40,1813,492,2311
POA5061,..,1010,1010,1223,115,1343,513,52,563,564,16,581,222,4,226,43,3,46,2571,1205,3776
POA5062,..,1416,1416,1719,108,1825,759,20,780,1017,6,1026,367,0,372,100,0,100,3961,1561,5526
POA5063,..,1610,1610,1384,179,1559,613,60,676,698,18,713,220,5,232,52,3,49,2970,1868,4840
POA5064,..,916,916,1152,48,1202,488,18,507,624,9,634,239,3,244,77,0,77,2581,995,3578
POA5065,..,1382,1382,1171,78,1249,507,22,527,627,9,630,244,3,249,69,4,74,2613,1499,4108
POA5066,..,889,889,1341,47,1392,639,12,655,861,10,865,324,0,328,113,0,115,3279,965,4239
POA5067,..,1585,1585,1321,230,1545,514,100,620,406,20,430,131,3,135,26,0,33,2398,1944,4338
POA5068,..,1773,1773,1425,142,1564,660,32,691,716,9,721,225,6,231,54,3,54,3077,1957,5040
POA5069,..,983,983,983,118,1103,446,48,491,505,28,530,154,3,154,36,3,36,2122,1177,3302
POA5070,..,2053,2053,1711,209,1920,803,64,871,727,40,764,258,5,265,68,7,77,3568,2378,5944
POA5072,..,1331,1331,1493,119,1610,732,29,758,762,28,790,275,7,277,95,3,102,3358,1512,4873
POA5073,..,1522,1522,1814,114,1928,912,39,949,1012,19,1031,303,3,307,134,0,137,4164,1698,5864
POA5074,..,1502,1502,1498,110,1610,771,25,802,767,15,788,249,7,254,96,3,101,3389,1665,5049
POA5075,..,975,975,1342,80,1418,601,15,617,620,11,629,250,4,252,90,0,91,2898,1088,3985
POA5076,..,619,619,1078,50,1125,602,12,607,686,3,691,241,0,246,57,0,57,2663,682,3344
POA5081,..,1119,1119,1144,106,1248,444,42,485,503,11,516,185,7,194,66,3,72,2340,1295,3635
POA5082,..,1504,1504,1494,212,1709,810,99,909,946,41,986,317,16,332,103,8,112,3663,1894,5557
POA5083,..,983,983,782,92,871,464,32,496,448,13,466,141,7,144,48,3,53,1882,1133,3020
POA5084,..,1064,1064,798,133,937,515,52,567,475,39,514,198,30,229,171,32,206,2155,1356,3513
POA5085,..,1940,1940,1982,254,2235,1185,56,1244,1050,34,1086,382,12,389,218,12,237,4825,2312,7129
POA5086,..,1776,1776,1763,185,1947,977,65,1044,938,18,951,297,14,306,146,8,155,4129,2056,6184
POA5087,..,1385,1385,1393,146,1540,719,66,785,581,23,604,214,3,216,66,5,69,2969,1631,4601
POA5088,..,425,425,375,55,430,221,3,225,170,0,170,46,0,46,42,0,42,847,482,1328
POA5089,..,377,377,856,23,872,410,5,410,435,5,443,164,0,164,60,0,60,1926,411,2335
POA5090,..,1019,1019,1052,58,1114,408,4,408,374,4,374,155,0,158,42,0,42,2031,1093,3120
POA5091,..,591,591,1020,38,1064,472,5,474,456,3,454,160,0,160,64,0,64,2175,639,2809
POA5092,..,1562,1562,2240,151,2390,1095,15,1107,1002,17,1022,357,7,364,161,6,165,4857,1755,6611
POA5093,..,837,837,1168,80,1252,555,13,562,492,3,495,200,0,200,83,0,83,2501,929,3432
POA5094,..,81,81,94,13,115,47,6,50,45,0,47,21,0,21,18,0,18,223,101,322
POA5095,..,1693,1693,2140,280,2422,1290,105,1398,1189,27,1215,435,24,461,240,9,251,5295,2133,7429
POA5096,..,1198,1198,1459,111,1569,827,18,842,796,8,802,310,0,315,169,0,170,3565,1338,4897
POA5097,..,1263,1263,1837,83,1919,836,11,849,797,0,800,280,0,281,81,0,82,3827,1358,5187
POA5098,..,1152,1152,1555,112,1669,691,12,702,690,9,700,233,3,237,147,0,146,3310,1291,4599
POA5106,..,11,11,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,11,15
POA5107,..,1194,1194,1632,132,1764,1046,25,1070,1002,6,1003,442,3,444,334,5,338,4457,1358,5812
POA5108,..,3804,3804,3939,357,4295,2511,62,2572,2067,20,2079,957,5,966,729,0,727,10199,4241,14442
POA5109,..,1995,1995,2519,175,2694,1249,30,1270,1063,3,1062,467,3,469,286,0,290,5586,2207,7790
POA5110,..,560,560,859,81,939,527,4,530,501,3,505,243,0,246,150,0,150,2279,656,2933
POA5111,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA5112,..,2663,2663,2021,208,2230,1007,34,1041,835,6,847,397,5,401,300,0,306,4560,2920,7479
POA5113,..,2281,2281,1938,277,2208,964,42,1007,785,12,800,392,4,395,312,3,316,4388,2618,7006
POA5114,..,2196,2196,3431,302,3739,2080,37,2122,1940,10,1950,829,0,831,584,0,584,8870,2547,11417
POA5115,..,760,760,1019,121,1142,648,15,670,582,5,583,257,0,257,157,0,157,2661,904,3571
POA5116,..,997,997,1176,73,1252,591,3,595,507,0,510,207,0,206,84,0,84,2563,1082,3645
POA5117,..,104,104,238,4,244,149,4,149,237,0,237,102,0,102,52,0,52,774,111,889
POA5118,..,1807,1807,2256,139,2390,1021,14,1039,1035,0,1035,431,0,431,176,0,176,4920,1958,6879
POA5120,..,152,152,168,9,175,121,3,122,117,0,117,57,4,57,29,0,29,490,164,660
POA5121,..,155,155,220,9,228,85,3,88,72,0,68,34,0,34,35,0,35,443,168,613
POA5125,..,1436,1436,2319,100,2413,1133,10,1141,1384,0,1384,479,0,479,145,0,145,5452,1547,6996
