POA_CODE_2016,IA_DS_Separate_house,IA_DS_SemD_ro_tr_h_th,IA_DS_Flat_or_Apart,IA_DS_Other_dwelling,IA_DS_Not_stated,IA_Total,I_NA_DS_Separate_house,I_NA_DS_SemD_ro_tr_h_th,I_NA_DS_Flat_or_Apart,I_NA_DS_Other_dwelling,I_NA_DS_Not_stated,I_NA_Total,IC_NS_DS_Separate_house,IC_NS_DS_SemD_ro_tr_h_th,IC_NS_DS_Flat_or_Apart,IC_NS_DS_Other_dwelling,IC_NS_DS_Not_stated,IC_not_stated_Total,Total_DS_Separate_house,Total_DS_SemD_ro_tr_h_th,Total_DS_Flat_or_Apart,Total_DS_Other_dwelling,Total_DS_Not_stated,Total_Total
POA4383,173,0,0,3,0,175,69,0,0,0,0,69,7,0,0,0,0,12,248,0,0,7,0,257
POA4384,14,0,0,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,20,0,0,0,0,20
POA4385,303,0,0,12,0,324,135,6,3,8,0,154,16,0,0,0,0,18,456,13,4,19,0,494
POA4387,298,4,5,4,18,332,136,0,3,3,11,149,12,0,0,0,0,15,443,9,7,6,34,496
POA4388,84,0,0,0,3,87,51,0,0,4,0,58,3,0,0,0,0,3,137,0,0,3,3,147
POA4390,1611,33,129,12,8,1797,371,19,84,7,4,486,54,4,14,7,4,81,2035,62,230,24,17,2363
POA4400,560,0,0,3,0,563,77,0,0,0,0,77,12,0,0,0,0,12,649,0,0,3,0,651
POA4401,1375,0,57,8,3,1454,401,0,29,9,0,443,51,0,8,5,0,67,1836,0,99,22,3,1953
POA4402,80,0,0,3,0,85,37,0,0,0,0,33,3,0,0,0,0,3,115,0,0,5,0,119
POA4403,197,0,0,7,5,203,54,0,0,3,0,63,3,0,0,0,3,5,257,0,0,11,11,275
POA4404,145,0,0,3,0,149,27,0,0,0,0,27,5,0,0,0,0,5,172,0,0,3,0,176
POA4405,3607,101,67,23,19,3814,827,93,48,8,0,972,106,11,7,3,0,125,4538,206,115,33,19,4915
POA4406,342,15,3,7,4,368,94,4,0,5,0,107,10,3,0,3,0,19,456,29,3,14,4,496
POA4407,133,0,0,8,0,137,39,0,0,3,4,49,9,0,0,0,0,9,185,0,0,7,6,194
POA4408,158,0,7,0,0,166,63,0,3,0,0,66,5,0,0,0,0,3,225,0,9,0,3,237
POA4410,270,5,3,4,0,277,138,0,5,6,4,152,6,0,3,0,0,13,414,3,14,7,4,444
POA4411,66,0,0,0,0,69,25,0,0,0,0,25,3,0,0,0,0,3,99,0,0,0,0,97
POA4412,60,0,0,0,0,60,13,0,0,0,0,13,0,0,0,0,0,0,67,0,0,0,0,67
POA4413,1806,104,127,7,3,2042,429,38,43,4,4,515,54,19,11,6,0,89,2296,156,176,14,12,2654
POA4415,425,36,13,17,5,503,140,25,13,3,4,183,18,3,0,7,0,27,580,69,24,20,5,706
POA4416,105,0,0,0,4,115,28,0,0,0,0,28,4,0,0,0,0,3,144,0,0,0,7,151
POA4417,165,0,0,0,3,168,74,5,0,0,0,76,3,0,0,3,0,8,237,6,0,4,3,254
POA4418,32,0,0,0,0,32,5,0,0,0,0,5,0,0,0,0,0,0,42,0,0,0,0,42
POA4419,208,0,4,0,0,214,56,0,7,0,0,67,10,0,3,0,0,12,273,0,19,0,0,292
POA4420,297,0,0,0,8,309,100,0,0,0,0,98,13,0,0,0,0,15,405,4,0,3,8,422
POA4421,502,0,0,3,8,510,271,4,0,8,10,297,18,0,0,0,3,23,788,4,0,14,22,827
POA4422,117,0,0,3,0,124,42,0,0,0,0,42,0,0,0,0,0,5,162,0,0,6,0,169
POA4423,55,0,0,0,0,53,5,0,0,0,0,8,0,0,0,0,0,0,58,0,0,0,0,62
POA4424,64,0,0,0,0,64,16,0,0,0,0,16,0,0,0,0,0,0,79,0,0,0,0,79
POA4425,57,0,0,0,0,63,13,0,0,0,0,12,0,0,0,0,0,0,73,0,0,0,0,76
POA4426,33,0,0,0,0,30,24,0,0,0,0,22,0,0,0,0,0,0,50,3,0,4,0,56
POA4427,71,0,0,4,0,76,37,0,0,0,0,33,3,0,0,0,0,3,107,0,0,4,0,112
POA4428,167,3,0,0,4,177,50,0,0,0,0,54,9,0,0,0,0,7,223,3,0,3,4,238
POA4454,179,0,3,3,3,188,46,0,3,0,0,52,12,0,0,0,0,12,233,0,7,3,3,246
POA4455,2095,63,32,13,14,2220,519,53,14,4,0,592,84,8,3,4,4,99,2693,118,48,22,21,2910
POA4461,15,0,0,0,0,22,3,0,0,0,0,3,0,0,0,0,0,0,22,0,0,0,0,26
POA4462,30,0,0,0,0,34,10,0,0,0,0,10,0,0,0,0,0,0,43,0,0,0,0,44
POA4465,296,0,0,5,3,310,116,4,0,6,0,126,15,0,0,0,0,14,425,11,0,12,3,451
POA4467,49,0,0,0,0,50,20,0,0,0,0,19,3,0,0,0,0,3,73,0,0,3,0,78
POA4468,76,0,0,0,0,78,25,0,0,0,0,25,3,0,0,0,0,8,108,0,0,3,0,110
POA4470,878,11,20,20,10,938,284,23,12,6,3,330,44,0,3,0,0,48,1204,41,34,23,9,1316
POA4472,369,4,6,11,3,398,128,17,0,5,0,154,18,5,0,0,0,19,512,26,7,15,4,575
POA4474,19,0,0,0,0,23,11,0,0,0,0,11,0,0,0,0,0,0,33,0,0,0,0,32
POA4475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4477,112,0,0,0,0,112,47,3,0,0,0,52,16,0,0,0,0,16,168,3,0,3,0,181
POA4478,125,0,0,3,0,133,49,0,0,0,0,46,11,0,0,0,0,8,185,0,0,3,3,186
POA4479,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5
POA4480,186,0,8,5,0,202,57,0,7,0,0,66,4,0,9,0,0,20,252,0,25,8,0,285
POA4481,25,0,0,0,0,22,19,0,0,0,0,19,0,0,0,0,0,0,40,0,0,0,0,44
POA4482,26,0,0,5,0,33,7,0,0,0,0,6,5,0,0,0,0,8,34,0,0,5,3,44
POA4486,158,0,7,0,3,169,62,0,5,3,0,69,13,0,0,3,0,17,235,0,10,8,8,252
POA4487,717,3,8,16,10,754,256,0,15,3,0,277,34,0,0,10,0,47,1012,3,22,24,16,1078
POA4488,70,0,5,5,0,79,25,0,0,0,0,22,3,0,0,0,0,5,94,0,5,10,0,106
POA4489,22,0,0,0,0,22,5,0,0,0,0,5,3,0,0,0,0,3,28,0,0,0,0,30
POA4490,298,3,0,10,6,322,189,14,0,4,4,216,24,0,0,0,0,26,519,15,4,12,10,561
POA4491,29,0,0,0,0,36,6,0,0,0,0,6,0,0,0,0,0,0,39,0,0,0,0,39
POA4492,76,0,0,0,4,81,25,0,0,0,0,29,3,0,0,0,0,8,110,0,0,3,6,115
POA4493,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,3,7
POA4494,41,0,0,0,0,46,15,0,0,0,0,15,0,0,0,0,0,0,52,0,0,0,0,57
POA4496,66,0,0,0,0,68,27,0,0,0,0,28,3,0,0,0,0,3,92,0,0,0,5,100
POA4497,88,0,0,0,0,89,16,0,0,0,0,20,4,0,0,3,0,7,108,0,0,3,3,110
POA4498,58,0,0,0,0,61,9,0,0,0,0,9,0,0,0,0,0,0,72,0,0,3,0,75
POA4500,11172,1243,239,9,7,12676,816,279,89,0,0,1181,181,32,13,0,0,227,12164,1557,344,11,7,14081
POA4501,1310,355,63,0,0,1734,181,122,35,0,0,334,32,15,4,0,0,49,1518,494,99,0,0,2122
POA4502,2448,163,81,0,0,2689,188,32,43,0,0,257,45,3,3,0,0,52,2678,196,126,0,0,2999
POA4503,10603,2462,49,108,36,13262,892,624,15,86,9,1620,203,83,0,19,4,314,11694,3173,67,216,51,15195
POA4504,5014,150,0,3,3,5164,278,10,0,0,0,294,86,5,0,0,0,94,5380,161,0,3,4,5554
POA4505,5530,398,6,4,7,5941,789,84,0,4,4,889,129,17,0,0,0,143,6453,500,6,6,12,6973
POA4506,5531,516,31,3,9,6092,638,151,13,0,3,812,141,19,3,0,7,162,6311,678,44,6,17,7065
POA4507,4727,997,339,139,18,6216,865,460,173,127,0,1619,163,53,21,15,3,258,5755,1509,533,285,20,8097
POA4508,4772,433,149,42,28,5421,891,116,81,46,3,1132,161,21,14,5,0,201,5822,568,244,95,30,6761
POA4509,7524,1067,160,0,7,8764,294,215,93,0,0,600,109,27,12,0,0,148,7927,1307,266,0,15,9512
POA4510,11440,1546,336,76,41,13439,1758,566,413,51,12,2807,309,100,64,3,6,484,13511,2212,815,129,63,16731
POA4511,2523,214,29,88,3,2854,312,36,5,61,0,415,62,9,0,8,0,79,2897,262,31,154,3,3347
POA4512,919,0,0,0,3,919,82,0,0,0,0,88,19,0,0,0,6,28,1023,0,0,3,13,1032
POA4514,1736,7,5,33,7,1783,305,0,0,13,3,326,34,0,3,3,0,43,2081,7,12,44,12,2150
POA4515,1057,18,0,11,9,1098,286,5,4,4,0,302,47,5,0,0,0,52,1389,31,8,20,10,1455
POA4516,1031,3,0,6,0,1041,71,0,0,0,0,75,25,0,0,4,0,29,1129,4,0,15,4,1146
POA4517,201,10,0,3,0,216,48,0,0,0,0,48,12,0,0,0,0,15,261,10,0,3,0,274
POA4518,1494,0,4,3,4,1504,176,0,0,8,0,186,48,0,0,0,0,53,1722,0,4,12,3,1737
POA4519,2199,181,24,34,10,2446,325,68,12,11,0,417,53,6,0,3,3,60,2576,255,36,45,12,2923
POA4520,3767,22,0,8,18,3814,164,5,0,0,0,168,53,0,0,0,3,55,3983,28,3,13,22,4039
POA4521,1344,0,5,11,8,1366,132,0,0,0,3,139,35,0,0,0,0,32,1508,0,9,15,9,1540
POA4550,1197,33,19,42,3,1294,145,9,7,27,0,192,18,4,3,0,0,30,1360,50,29,66,7,1511
POA4551,13262,2114,2338,218,49,17975,1476,717,600,174,66,3029,241,104,100,19,16,479,14976,2929,3034,417,136,21487
POA4552,2774,68,23,35,17,2920,381,23,7,12,3,425,65,0,0,0,3,71,3216,94,27,51,27,3414
POA4553,1686,17,3,12,12,1732,125,9,4,0,0,139,24,0,0,0,0,27,1836,28,6,11,14,1895
POA4554,544,0,0,0,3,548,42,0,0,0,0,42,7,0,0,0,0,7,604,0,0,0,3,604
POA4555,1953,59,9,25,11,2058,166,27,10,18,3,233,31,6,0,3,3,41,2153,91,16,53,19,2329
POA4556,10740,1905,827,50,43,13565,659,701,164,30,11,1564,239,118,36,3,10,401,11639,2723,1020,83,60,15533
POA4557,3990,442,1591,39,20,6083,241,57,309,6,5,628,71,27,85,4,0,193,4303,522,1988,51,31,6901
POA4558,2805,1522,2088,133,35,6583,371,386,453,73,15,1298,85,71,117,12,11,297,3255,1982,2659,226,63,8177
POA4559,1648,45,13,102,3,1808,183,12,3,54,3,248,42,0,0,10,0,49,1875,52,12,158,8,2107
POA4560,8443,909,354,115,52,9868,1032,233,238,82,15,1599,207,35,29,10,8,284,9678,1173,620,207,71,11750
POA4561,1972,43,39,34,23,2110,184,20,20,29,4,254,48,0,3,5,3,61,2199,60,63,65,29,2421
POA4562,2401,16,3,5,18,2445,183,0,0,0,4,187,58,0,0,3,3,63,2645,15,3,11,27,2698
POA4563,2514,27,73,20,9,2634,348,6,25,16,0,397,77,3,0,0,5,82,2937,35,97,36,13,3116
POA4564,2279,741,567,14,5,3608,196,130,119,10,0,464,39,21,16,0,5,84,2518,893,703,27,7,4150
POA4565,4000,398,143,41,17,4593,526,179,77,11,13,810,126,30,16,8,10,188,4653,608,230,49,43,5587
POA4566,1892,711,287,12,27,2931,133,167,81,0,3,387,44,32,20,3,4,92,2071,907,385,13,32,3408
POA4567,2734,538,540,0,37,3853,205,57,81,0,3,344,41,23,18,0,6,85,2987,620,635,0,37,4281
POA4568,1094,8,3,15,8,1127,130,0,0,12,3,152,16,0,0,0,0,16,1241,9,6,29,14,1302
POA4569,507,0,0,3,0,507,80,0,0,0,0,80,12,0,0,0,0,12,598,0,0,3,0,600
POA4570,11459,340,144,162,48,12148,2663,196,147,81,30,3122,383,31,15,19,11,455,14503,567,302,268,90,15729
POA4571,238,0,0,3,0,244,50,0,0,0,0,49,3,0,0,0,0,3,289,0,0,3,0,296
POA4572,535,114,668,18,10,1339,39,10,131,3,0,178,11,0,29,3,0,43,581,126,823,29,13,1566
POA4573,6446,1173,616,28,48,8306,467,222,128,6,6,822,135,35,19,4,11,204,7048,1427,757,36,58,9333
POA4574,383,0,0,7,5,403,99,0,8,0,0,105,3,0,0,0,0,10,487,0,12,10,5,512
POA4575,5783,945,1006,30,5,7775,560,362,152,5,0,1085,115,39,31,0,0,185,6456,1343,1191,38,14,9040
POA4580,1410,82,18,83,3,1590,347,60,3,48,3,469,54,9,5,7,0,74,1809,150,24,144,3,2133
POA4581,282,35,48,34,0,409,69,33,18,12,0,128,8,4,4,0,3,21,360,72,67,47,3,551
POA4600,249,0,5,9,0,259,97,0,4,10,3,116,8,0,0,0,0,12,349,4,12,17,0,383
POA4601,297,0,6,5,0,306,102,0,6,8,0,118,13,0,3,0,0,15,415,0,20,12,0,440
POA4605,971,10,27,9,0,1018,495,11,26,5,3,537,32,0,4,0,0,42,1503,16,55,20,3,1597
POA4606,622,15,5,10,3,662,213,26,8,9,0,258,31,0,3,0,0,32,865,45,19,16,4,951
POA4608,241,0,0,15,3,257,73,0,0,0,0,77,10,0,0,0,0,10,323,0,0,15,3,339
POA4610,3968,133,158,40,17,4317,899,67,104,26,3,1097,129,14,13,6,0,158,4997,211,281,71,16,5577
POA4611,28,0,0,0,0,28,13,0,0,0,0,13,3,0,0,0,0,3,37,0,0,0,0,37
POA4612,57,0,0,0,4,64,35,0,0,0,0,35,5,0,0,0,0,5,94,0,0,0,4,102
POA4613,232,0,0,3,3,243,83,0,0,6,0,88,14,0,0,3,0,19,329,0,3,13,3,349
POA4614,320,3,8,5,0,331,118,0,10,5,0,129,12,0,0,0,0,15,446,3,12,16,0,476
POA4615,1854,26,27,26,7,1946,610,23,29,21,5,685,86,0,0,3,0,89,2545,53,53,53,12,2722
POA4620,100,0,0,0,0,100,51,0,0,0,0,54,0,0,0,0,0,0,150,0,0,0,0,151
POA4621,456,0,3,11,0,465,210,3,0,13,0,223,23,3,0,0,0,29,686,7,3,23,3,717
POA4625,649,8,11,28,9,705,237,8,11,12,0,273,33,0,0,0,0,39,918,15,20,46,10,1012
POA4626,473,0,12,30,8,525,190,0,13,29,0,236,31,0,10,14,3,60,697,0,36,77,4,819
POA4627,173,0,5,14,3,192,70,0,16,7,4,99,9,0,3,0,0,9,249,0,22,25,3,303
POA4630,587,0,3,5,5,603,272,0,0,4,3,278,29,0,0,0,0,30,886,0,4,10,8,909
POA4650,8941,294,193,118,72,9627,2221,339,149,78,13,2803,314,43,28,16,11,414,11482,679,367,212,91,12837
POA4655,15735,1574,534,295,114,18254,2779,792,242,173,25,4008,454,89,45,35,70,688,18969,2455,819,498,206,22947
POA4659,1320,24,17,72,3,1441,358,14,5,50,3,428,74,3,0,10,0,81,1747,46,20,135,8,1953
POA4660,1975,33,16,43,13,2079,543,26,4,24,5,604,58,10,3,3,0,75,2581,67,21,77,16,2764
POA4662,176,0,0,11,0,190,61,0,0,3,4,67,6,0,0,0,0,7,243,0,4,16,4,262
POA4670,20340,1340,1062,273,79,23096,4469,807,619,194,24,6121,670,115,71,33,27,917,25481,2260,1759,497,130,30132
POA4671,1542,3,22,49,12,1628,520,0,18,34,3,575,75,0,6,7,0,93,2138,3,44,91,18,2287
POA4673,178,0,0,8,0,186,56,0,0,7,0,61,0,0,0,4,0,5,230,0,0,22,0,247
POA4674,394,0,0,21,3,424,130,0,0,8,0,132,21,0,0,0,0,20,544,0,0,28,3,578
POA4676,43,0,0,0,0,43,15,0,0,0,0,15,0,0,0,0,0,0,65,0,0,0,0,64
POA4677,952,3,48,36,18,1058,191,3,8,7,14,228,30,0,0,8,3,42,1178,4,56,50,32,1329
POA4678,262,0,3,5,0,265,68,0,0,0,0,69,4,0,0,0,0,12,332,0,3,10,0,346
POA4680,13992,731,878,162,30,15783,1702,233,353,84,6,2366,305,25,50,21,3,402,15993,980,1281,259,32,18548
POA4694,50,0,0,0,0,53,16,0,0,0,0,12,0,0,0,0,0,0,64,0,0,0,3,64
POA4695,292,0,0,3,0,302,89,0,0,3,0,91,4,0,0,0,0,4,387,0,0,5,4,394
POA4697,37,0,0,0,0,38,19,0,0,0,0,19,0,0,0,0,0,0,56,0,0,0,0,52
POA4699,109,0,0,0,0,109,35,0,0,0,0,37,5,0,0,0,0,3,151,0,0,3,0,155
POA4700,4026,248,319,20,46,4663,1029,183,173,9,4,1396,128,28,32,4,28,226,5183,466,524,35,86,6289
POA4701,10808,865,350,34,18,12073,2186,465,222,9,10,2898,343,66,23,4,4,448,13342,1406,600,43,35,15416
POA4702,7092,54,26,177,77,7430,1535,46,27,123,19,1744,251,4,7,39,8,301,8874,103,59,330,104,9476
POA4703,5732,244,419,122,37,6562,831,149,221,98,9,1308,138,5,29,26,52,256,6705,404,673,247,97,8129
POA4704,39,0,0,0,0,40,8,0,0,0,0,12,3,0,0,0,0,3,51,0,0,3,0,53
POA4705,93,0,0,5,3,102,14,0,0,3,0,16,0,0,0,3,0,3,110,0,0,6,3,121
POA4706,26,0,0,0,0,26,13,0,0,0,0,13,0,0,0,0,0,0,32,0,0,0,0,36
POA4707,59,0,0,3,0,62,39,0,0,4,0,42,3,0,0,0,0,3,106,0,0,4,0,113
POA4709,259,0,5,3,0,262,8,0,0,0,0,8,5,0,0,0,0,5,271,0,5,3,0,283
POA4710,1274,46,35,12,0,1375,268,30,23,12,4,340,41,3,0,5,37,82,1587,82,59,29,40,1798
POA4711,490,0,0,3,3,502,42,0,0,0,0,42,10,0,0,0,0,10,539,0,0,3,3,544
POA4712,55,0,0,3,3,60,34,0,3,0,0,42,0,0,3,0,0,10,94,0,8,4,7,109
POA4713,80,3,0,0,0,85,122,26,3,0,0,146,12,0,0,0,0,13,209,32,0,0,0,245
POA4714,716,4,3,26,0,748,393,0,18,19,0,433,33,0,0,0,0,36,1143,5,24,45,3,1219
POA4715,1789,15,98,15,3,1926,349,10,35,9,0,401,59,0,11,5,0,81,2196,27,142,34,7,2415
POA4716,244,0,3,0,0,246,60,0,3,5,0,68,6,0,0,0,0,8,310,0,7,8,0,322
POA4717,1138,4,63,3,3,1214,170,0,24,3,0,198,34,0,0,0,0,41,1343,10,82,13,3,1454
POA4718,582,16,18,3,0,622,123,3,0,4,3,131,23,0,0,0,0,30,729,22,13,6,12,782
POA4719,247,0,6,11,0,263,89,6,0,8,0,98,13,0,0,8,0,25,353,8,4,19,3,388
POA4720,3320,253,283,33,40,3922,324,44,78,14,6,463,79,15,10,3,3,116,3722,304,371,45,46,4500
POA4721,866,7,46,20,12,959,172,0,20,14,0,198,33,0,3,3,0,44,1074,11,68,38,18,1209
POA4722,295,0,3,4,137,444,69,0,0,6,38,112,12,0,0,0,5,21,381,0,3,9,183,574
POA4723,328,0,22,6,4,367,68,0,5,4,0,77,17,0,0,0,0,17,408,0,31,10,4,458
POA4724,156,0,3,4,4,167,34,0,3,0,0,42,7,0,0,0,0,9,205,0,5,4,10,215
POA4725,398,0,13,14,11,440,115,0,0,10,0,128,15,0,0,0,0,13,533,0,14,21,13,584
POA4726,100,0,0,0,0,105,46,0,0,3,0,51,4,0,0,0,0,4,155,0,0,3,3,160
POA4727,67,0,0,3,0,69,14,0,0,0,0,17,3,0,0,0,0,5,83,0,0,5,0,96
POA4728,53,0,0,3,0,62,13,0,0,0,0,16,3,0,0,0,0,3,74,0,0,3,0,75
POA4730,835,25,39,26,10,938,201,14,19,3,0,242,29,0,4,3,0,33,1068,41,56,39,11,1212
POA4731,51,0,0,4,0,55,24,0,0,3,0,23,4,0,0,0,0,4,76,0,0,10,0,80
POA4732,38,0,0,0,0,38,10,0,0,0,0,12,3,0,0,0,0,5,50,0,0,0,0,54
POA4733,47,0,0,4,3,54,11,0,0,3,0,14,0,0,0,0,0,0,57,0,0,10,0,70
POA4735,232,3,9,20,7,266,93,0,17,7,0,120,19,0,0,7,0,19,345,4,22,29,7,409
POA4736,28,0,3,0,0,32,6,0,0,3,0,10,0,0,0,0,0,0,41,0,7,3,0,49
POA4737,1995,35,57,15,5,2105,500,12,41,8,0,563,78,3,27,27,0,127,2576,49,126,42,5,2795
POA4738,307,0,0,13,0,315,71,0,0,4,0,76,9,0,0,0,0,7,389,0,0,20,0,405
POA4739,98,0,0,3,0,105,36,0,0,0,0,34,7,0,0,3,0,7,136,0,0,7,0,147
POA4740,19915,2156,1083,178,72,23402,3061,942,444,93,25,4569,531,125,69,66,53,836,23506,3221,1599,327,153,28809
POA4741,1760,10,6,35,20,1828,414,6,3,19,4,447,87,4,0,17,3,108,2260,16,8,71,28,2382
POA4742,218,0,8,8,0,234,41,0,3,5,0,51,20,0,3,0,3,21,273,0,8,16,3,301
POA4743,139,6,8,0,0,161,5,3,3,0,0,15,3,0,0,0,0,4,150,4,16,0,3,175
POA4744,1917,245,138,24,0,2333,147,22,22,3,0,198,43,7,8,3,3,56,2106,280,172,31,4,2590
POA4745,644,21,29,0,0,698,77,0,6,0,0,87,18,0,3,0,0,23,739,22,43,4,5,812
POA4746,420,39,7,3,11,474,23,7,0,0,0,31,9,0,0,0,0,14,461,39,7,3,15,519
POA4750,1552,68,38,14,25,1700,150,24,14,0,9,189,31,3,0,0,0,43,1737,93,49,20,33,1930
POA4751,1247,13,23,0,4,1296,183,9,7,0,0,199,30,0,8,0,0,39,1462,25,35,4,4,1534
POA4753,1159,3,7,0,0,1169,132,0,9,0,0,133,13,0,0,0,0,15,1306,3,12,0,0,1319
POA4754,512,7,7,3,0,529,147,0,11,3,0,167,25,0,0,11,3,38,686,8,17,15,10,733
POA4756,174,0,0,3,0,180,49,0,0,0,0,51,10,0,0,0,0,10,229,0,0,5,0,243
POA4757,84,0,0,0,4,91,30,0,0,0,0,31,0,0,0,0,0,0,117,0,0,0,4,122
POA4798,166,0,0,7,0,169,71,0,0,0,0,77,4,0,0,0,0,4,240,3,0,9,0,252
POA4799,250,7,5,29,0,290,69,0,3,9,0,84,7,0,0,6,0,17,325,7,4,49,0,389
POA4800,2406,67,74,21,14,2586,462,46,47,5,7,568,97,10,12,8,25,158,2970,114,135,41,48,3303
POA4801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4802,1813,410,412,67,69,2769,168,108,115,19,11,415,63,21,24,11,8,115,2036,538,549,94,88,3300
POA4803,20,0,57,0,18,93,0,3,8,0,4,19,7,0,30,0,0,42,21,3,100,6,21,149
POA4804,434,9,0,8,4,454,164,3,0,0,4,172,19,3,0,0,0,17,619,12,3,7,11,646
POA4805,2459,121,112,78,18,2789,696,101,89,43,7,933,106,28,11,11,7,163,3261,250,216,129,29,3884
POA4806,996,3,16,30,3,1045,325,3,19,12,0,365,39,0,3,4,0,45,1358,14,41,43,6,1459
POA4807,2707,22,219,47,10,3002,827,11,235,24,5,1097,83,4,18,8,29,147,3617,33,472,77,39,4236
POA4808,339,0,0,4,0,341,76,0,7,0,0,82,5,0,0,0,0,6,420,0,7,4,0,428
POA4809,261,0,0,3,0,269,98,0,0,9,0,106,8,0,0,0,0,8,368,0,0,12,3,388
POA4810,3512,1223,2403,82,42,7264,542,458,416,26,3,1448,97,59,112,7,5,275,4155,1744,2935,110,58,8987
POA4811,3137,200,283,34,4,3662,493,61,73,13,6,650,87,9,10,3,0,106,3717,269,368,59,15,4419
POA4812,3938,1422,513,19,18,5911,736,609,235,13,6,1603,92,70,31,3,3,202,4763,2106,781,44,26,7713
POA4814,11712,822,311,14,9,12871,1335,508,113,8,7,1960,252,53,17,5,5,326,13294,1381,433,27,21,15158
POA4815,5489,153,70,3,3,5719,985,69,25,0,3,1086,155,37,6,0,5,199,6624,259,99,3,12,7001
POA4816,2094,59,22,84,32,2290,593,33,17,49,13,712,78,6,0,11,5,94,2768,100,42,145,52,3097
POA4817,8259,512,60,32,15,8880,807,220,27,18,3,1065,180,29,0,0,5,211,9251,758,87,49,22,10164
POA4818,7814,166,13,103,26,8128,808,42,6,58,5,923,196,11,0,4,13,221,8818,227,15,168,42,9274
POA4819,668,28,81,14,11,806,115,6,50,0,3,167,22,0,6,0,24,56,812,34,131,14,37,1024
POA4820,2510,5,65,48,7,2640,881,5,68,16,0,969,106,3,10,0,0,123,3498,10,144,69,8,3732
POA4821,219,112,8,0,10,348,90,35,0,0,5,132,17,10,0,0,0,23,328,150,4,0,16,504
POA4822,208,0,0,3,5,214,61,8,0,0,0,67,11,0,0,0,0,13,271,10,0,4,10,295
POA4823,194,5,0,6,12,215,53,4,3,4,8,64,4,0,0,0,0,12,252,10,3,9,15,288
POA4824,500,7,42,31,23,605,155,3,31,20,0,210,22,0,9,9,0,39,674,14,85,62,25,858
POA4825,3905,664,238,47,47,4899,737,212,90,18,16,1072,145,27,21,7,13,213,4778,913,352,75,73,6192
POA4828,25,0,0,11,5,37,10,0,0,0,0,15,8,0,0,6,0,14,42,3,0,14,5,64
POA4829,95,0,3,3,3,101,29,5,0,4,3,41,11,0,0,0,0,20,139,5,0,5,6,159
POA4830,154,8,14,13,0,185,108,3,22,7,0,133,9,18,0,0,3,34,265,28,42,18,3,356
POA4849,306,17,52,25,3,402,103,3,22,8,0,147,23,0,7,6,0,34,428,28,84,46,3,584
POA4850,2832,21,85,57,12,3007,969,24,115,21,3,1138,123,0,11,3,3,146,3923,47,215,82,23,4284
POA4852,958,34,103,31,8,1143,150,22,34,6,0,212,30,0,13,0,3,49,1143,60,145,38,12,1401
POA4854,1307,13,44,32,8,1404,416,15,41,16,3,491,47,4,3,13,0,61,1767,30,87,55,13,1955
POA4855,215,0,0,6,3,225,54,0,0,4,0,61,7,0,0,4,0,12,280,0,0,12,7,291
POA4856,181,0,0,8,0,185,67,0,0,3,0,66,10,0,0,0,0,10,259,0,0,8,0,267
POA4858,398,3,5,9,3,420,100,0,3,7,0,113,10,0,0,3,0,15,509,6,8,23,3,542
POA4859,138,0,0,0,0,140,41,0,3,0,0,42,7,0,0,0,0,7,186,0,4,0,0,192
POA4860,2553,57,199,78,28,2918,765,35,171,63,6,1040,91,9,18,7,0,135,3409,100,389,148,37,4087
POA4861,376,6,17,10,0,410,143,9,8,8,0,167,16,0,0,0,3,19,538,13,22,12,5,594
POA4865,2157,46,40,10,10,2259,341,32,18,4,0,400,60,4,0,3,3,70,2555,87,60,12,9,2727
POA4868,5297,431,495,43,6,6272,726,177,193,39,7,1143,159,28,49,3,0,245,6176,638,736,92,12,7660
POA4869,4711,62,180,28,12,4988,676,24,113,21,0,836,134,9,21,4,0,163,5524,90,316,55,20,5994
POA4870,13062,2097,5087,145,108,20496,1676,885,1545,57,30,4188,404,129,274,40,97,947,15142,3106,6905,245,234,25627
POA4871,2264,50,23,103,29,2462,714,17,26,83,9,855,97,0,5,68,13,177,3075,66,54,249,48,3497
POA4872,938,6,5,60,12,1017,311,0,17,46,5,375,45,0,0,9,0,55,1296,6,21,111,16,1450
POA4873,1596,37,63,40,43,1786,374,34,65,22,16,516,67,7,11,7,6,98,2038,82,147,70,63,2398
POA4874,801,312,32,23,0,1171,180,67,8,15,0,271,23,16,0,14,0,50,997,397,47,52,0,1492
POA4875,1076,80,67,7,0,1236,419,25,26,5,0,481,153,11,6,3,0,171,1649,120,107,17,0,1882
POA4876,439,35,16,23,0,514,103,10,4,12,0,129,23,3,3,12,4,41,566,47,21,46,4,688
POA4877,858,320,250,52,9,1492,65,63,67,11,0,214,27,15,20,3,0,67,956,396,334,70,10,1772
POA4878,3289,654,400,38,16,4403,360,139,107,16,7,623,79,32,21,4,6,135,3726,825,530,53,27,5159
