LGA_NAME16	Age	MaritalStatus	Sex	responses
Richmond Valley (A)	75-84	Married	F	398
Richmond Valley (A)	75-84	Married	M	518
Richmond Valley (A)	75-84	Separated	F	10
Richmond Valley (A)	75-84	Separated	M	22
Richmond Valley (A)	75-84	Widowed	F	375
Richmond Valley (A)	75-84	Widowed	M	102
Richmond Valley (A)	85+	Divorced	F	20
Richmond Valley (A)	85+	Divorced	M	9
Richmond Valley (A)	85+	Married	F	49
Richmond Valley (A)	85+	Married	M	127
Richmond Valley (A)	85+	Separated	F	6
Richmond Valley (A)	85+	Separated	M	4
Richmond Valley (A)	85+	Widowed	F	302
Richmond Valley (A)	85+	Widowed	M	84
Rockdale (C)	15-19	Divorced	M	3
Rockdale (C)	15-19	Married	F	35
Rockdale (C)	15-19	Married	M	9
Rockdale (C)	15-19	Separated	F	3
Rockdale (C)	15-19	Separated	M	3
Rockdale (C)	20-24	Divorced	F	17
Rockdale (C)	20-24	Married	F	682
Rockdale (C)	20-24	Married	M	270
Rockdale (C)	20-24	Separated	F	27
Rockdale (C)	20-24	Separated	M	5
Rockdale (C)	20-24	Widowed	M	3
Rockdale (C)	25-34	Divorced	F	290
Rockdale (C)	25-34	Divorced	M	159
Rockdale (C)	25-34	Married	F	5743
Rockdale (C)	25-34	Married	M	4877
Rockdale (C)	25-34	Separated	F	179
Rockdale (C)	25-34	Separated	M	140
Rockdale (C)	25-34	Widowed	F	14
Rockdale (C)	25-34	Widowed	M	10
Rockdale (C)	35-44	Divorced	F	715
Rockdale (C)	35-44	Divorced	M	431
Rockdale (C)	35-44	Married	F	4898
Rockdale (C)	35-44	Married	M	5150
Rockdale (C)	35-44	Separated	F	341
Rockdale (C)	35-44	Separated	M	233
Rockdale (C)	35-44	Widowed	F	38
Rockdale (C)	35-44	Widowed	M	20
Rockdale (C)	45-54	Divorced	F	1084
Rockdale (C)	45-54	Divorced	M	749
Rockdale (C)	45-54	Married	F	3983
Rockdale (C)	45-54	Married	M	4025
Rockdale (C)	45-54	Separated	F	400
Rockdale (C)	45-54	Separated	M	321
Rockdale (C)	45-54	Widowed	F	140
Rockdale (C)	45-54	Widowed	M	36
Rockdale (C)	55-64	Divorced	F	1054
Rockdale (C)	55-64	Divorced	M	769
Rockdale (C)	55-64	Married	F	3302
Rockdale (C)	55-64	Married	M	3329
Rockdale (C)	55-64	Separated	F	288
Rockdale (C)	55-64	Separated	M	266
Rockdale (C)	55-64	Widowed	F	367
Rockdale (C)	55-64	Widowed	M	71
Rockdale (C)	65-74	Divorced	F	700
Rockdale (C)	65-74	Divorced	M	498
Rockdale (C)	65-74	Married	F	2384
Rockdale (C)	65-74	Married	M	2764
Rockdale (C)	65-74	Separated	F	173
Rockdale (C)	65-74	Separated	M	193
Rockdale (C)	65-74	Widowed	F	801
Rockdale (C)	65-74	Widowed	M	174
Rockdale (C)	75-84	Divorced	F	259
Rockdale (C)	75-84	Divorced	M	160
Rockdale (C)	75-84	Married	F	1307
Rockdale (C)	75-84	Married	M	1769
Rockdale (C)	75-84	Separated	F	63
Rockdale (C)	75-84	Separated	M	68
Rockdale (C)	75-84	Widowed	F	1329
Rockdale (C)	75-84	Widowed	M	304
Rockdale (C)	85+	Divorced	F	95
Rockdale (C)	85+	Divorced	M	51
Rockdale (C)	85+	Married	F	273
Rockdale (C)	85+	Married	M	620
Rockdale (C)	85+	Separated	F	12
Rockdale (C)	85+	Separated	M	25
Rockdale (C)	85+	Widowed	F	1249
Rockdale (C)	85+	Widowed	M	350
Ryde (C)	15-19	Divorced	F	3
Ryde (C)	15-19	Married	F	15
Ryde (C)	15-19	Married	M	11
Ryde (C)	15-19	Widowed	M	3
Ryde (C)	20-24	Divorced	F	10
Ryde (C)	20-24	Divorced	M	11
Ryde (C)	20-24	Married	F	267
Ryde (C)	20-24	Married	M	111
Ryde (C)	20-24	Separated	F	4
Ryde (C)	20-24	Separated	M	7
Ryde (C)	20-24	Widowed	F	5
Ryde (C)	25-34	Divorced	F	213
Ryde (C)	25-34	Divorced	M	106
Ryde (C)	25-34	Married	F	5395
Ryde (C)	25-34	Married	M	4424
Ryde (C)	25-34	Separated	F	116
Ryde (C)	25-34	Separated	M	95
Ryde (C)	25-34	Widowed	F	13
Ryde (C)	25-34	Widowed	M	9
Ryde (C)	35-44	Divorced	F	540
Ryde (C)	35-44	Divorced	M	325
Ryde (C)	35-44	Married	F	6041
Ryde (C)	35-44	Married	M	6089
Ryde (C)	35-44	Separated	F	264
Ryde (C)	35-44	Separated	M	209
Ryde (C)	35-44	Widowed	F	44
Ryde (C)	35-44	Widowed	M	16
Ryde (C)	45-54	Divorced	F	957
Ryde (C)	45-54	Divorced	M	615
Ryde (C)	45-54	Married	F	5018
Ryde (C)	45-54	Married	M	4904
Ryde (C)	45-54	Separated	F	282
Ryde (C)	45-54	Separated	M	186
Ryde (C)	45-54	Widowed	F	114
Ryde (C)	45-54	Widowed	M	34
Ryde (C)	55-64	Divorced	F	1007
Ryde (C)	55-64	Divorced	M	641
Ryde (C)	55-64	Married	F	4112
Ryde (C)	55-64	Married	M	4009
Ryde (C)	55-64	Separated	F	232
Ryde (C)	55-64	Separated	M	203
Ryde (C)	55-64	Widowed	F	340
Ryde (C)	55-64	Widowed	M	73
Ryde (C)	65-74	Divorced	F	684
Ryde (C)	65-74	Divorced	M	426
Ryde (C)	65-74	Married	F	2523
Ryde (C)	65-74	Married	M	2930
Ryde (C)	65-74	Separated	F	119
Ryde (C)	65-74	Separated	M	123
Ryde (C)	65-74	Widowed	F	655
Ryde (C)	65-74	Widowed	M	120
Ryde (C)	75-84	Divorced	F	284
Ryde (C)	75-84	Divorced	M	161
Ryde (C)	75-84	Married	F	1236
Ryde (C)	75-84	Married	M	1663
Ryde (C)	75-84	Separated	F	58
Ryde (C)	75-84	Separated	M	78
Ryde (C)	75-84	Widowed	F	1232
Ryde (C)	75-84	Widowed	M	282
Ryde (C)	85+	Divorced	F	99
Ryde (C)	85+	Divorced	M	41
Ryde (C)	85+	Married	F	291
Ryde (C)	85+	Married	M	603
Ryde (C)	85+	Separated	F	3
Ryde (C)	85+	Separated	M	12
Ryde (C)	85+	Widowed	F	1357
Ryde (C)	85+	Widowed	M	379
Shellharbour (C)	15-19	Married	F	6
Shellharbour (C)	15-19	Married	M	3
Shellharbour (C)	15-19	Widowed	F	3
Shellharbour (C)	20-24	Married	F	131
Shellharbour (C)	20-24	Married	M	58
Shellharbour (C)	20-24	Separated	F	6
Shellharbour (C)	20-24	Separated	M	5
Shellharbour (C)	20-24	Widowed	M	3
Shellharbour (C)	25-34	Divorced	F	103
Shellharbour (C)	25-34	Divorced	M	61
Shellharbour (C)	25-34	Married	F	1928
Shellharbour (C)	25-34	Married	M	1495
Shellharbour (C)	25-34	Separated	F	140
Shellharbour (C)	25-34	Separated	M	76
Shellharbour (C)	25-34	Widowed	F	6
Shellharbour (C)	25-34	Widowed	M	6
Shellharbour (C)	35-44	Divorced	F	454
Shellharbour (C)	35-44	Divorced	M	272
Shellharbour (C)	35-44	Married	F	2738
Shellharbour (C)	35-44	Married	M	2614
Shellharbour (C)	35-44	Separated	F	270
Shellharbour (C)	35-44	Separated	M	187
Shellharbour (C)	35-44	Widowed	F	25
Shellharbour (C)	35-44	Widowed	M	15
Shellharbour (C)	45-54	Divorced	F	820
Shellharbour (C)	45-54	Divorced	M	547
Shellharbour (C)	45-54	Married	F	2934
Shellharbour (C)	45-54	Married	M	2807
Shellharbour (C)	45-54	Separated	F	313
Shellharbour (C)	45-54	Separated	M	237
Shellharbour (C)	45-54	Widowed	F	89
Shellharbour (C)	45-54	Widowed	M	30
Shellharbour (C)	55-64	Divorced	F	838
Shellharbour (C)	55-64	Divorced	M	574
Shellharbour (C)	55-64	Married	F	2839
Shellharbour (C)	55-64	Married	M	2810
Shellharbour (C)	55-64	Separated	F	221
Shellharbour (C)	55-64	Separated	M	179
Shellharbour (C)	55-64	Widowed	F	270
Shellharbour (C)	55-64	Widowed	M	84
Shellharbour (C)	65-74	Divorced	F	484
Shellharbour (C)	65-74	Divorced	M	402
Shellharbour (C)	65-74	Married	F	2096
Shellharbour (C)	65-74	Married	M	2353
Shellharbour (C)	65-74	Separated	F	103
Shellharbour (C)	65-74	Separated	M	120
Shellharbour (C)	65-74	Widowed	F	572
Shellharbour (C)	65-74	Widowed	M	188
Shellharbour (C)	75-84	Divorced	F	194
Shellharbour (C)	75-84	Divorced	M	124
Shellharbour (C)	75-84	Married	F	866
Shellharbour (C)	75-84	Married	M	1216
Shellharbour (C)	75-84	Separated	F	21
Shellharbour (C)	75-84	Separated	M	35
Shellharbour (C)	75-84	Widowed	F	833
Shellharbour (C)	75-84	Widowed	M	223
Shellharbour (C)	85+	Divorced	F	39
Shellharbour (C)	85+	Divorced	M	17
Shellharbour (C)	85+	Married	F	172
Shellharbour (C)	85+	Married	M	320
Shellharbour (C)	85+	Separated	F	6
Shellharbour (C)	85+	Separated	M	12
Shellharbour (C)	85+	Widowed	F	608
Shellharbour (C)	85+	Widowed	M	175
Shoalhaven (C)	15-19	Divorced	F	3
Shoalhaven (C)	15-19	Divorced	M	5
Shoalhaven (C)	15-19	Married	F	5
Shoalhaven (C)	15-19	Married	M	10
Shoalhaven (C)	20-24	Divorced	F	3
Shoalhaven (C)	20-24	Divorced	M	3
Shoalhaven (C)	20-24	Married	F	164
Shoalhaven (C)	20-24	Married	M	99
Shoalhaven (C)	20-24	Separated	F	14
Shoalhaven (C)	20-24	Separated	M	3
Shoalhaven (C)	25-34	Divorced	F	130
Shoalhaven (C)	25-34	Divorced	M	73
Shoalhaven (C)	25-34	Married	F	1874
Shoalhaven (C)	25-34	Married	M	1478
Shoalhaven (C)	25-34	Separated	F	172
Shoalhaven (C)	25-34	Separated	M	93
Shoalhaven (C)	25-34	Widowed	F	18
Shoalhaven (C)	25-34	Widowed	M	4
Shoalhaven (C)	35-44	Divorced	F	537
Shoalhaven (C)	35-44	Divorced	M	369
Shoalhaven (C)	35-44	Married	F	2767
Shoalhaven (C)	35-44	Married	M	2615
Shoalhaven (C)	35-44	Separated	F	355
Shoalhaven (C)	35-44	Separated	M	274
Shoalhaven (C)	35-44	Widowed	F	38
Shoalhaven (C)	35-44	Widowed	M	5
Shoalhaven (C)	45-54	Divorced	F	1166
Shoalhaven (C)	45-54	Divorced	M	814
Shoalhaven (C)	45-54	Married	F	3516
Shoalhaven (C)	45-54	Married	M	3258
Shoalhaven (C)	45-54	Separated	F	398
Shoalhaven (C)	45-54	Separated	M	330
Shoalhaven (C)	45-54	Widowed	F	165
Shoalhaven (C)	45-54	Widowed	M	50
Shoalhaven (C)	55-64	Divorced	F	1464
Shoalhaven (C)	55-64	Divorced	M	1290
Shoalhaven (C)	55-64	Married	F	4976
Shoalhaven (C)	55-64	Married	M	4521
Shoalhaven (C)	55-64	Separated	F	381
Shoalhaven (C)	55-64	Separated	M	408
Shoalhaven (C)	55-64	Widowed	F	428
Shoalhaven (C)	55-64	Widowed	M	150
Shoalhaven (C)	65-74	Divorced	F	1127
Shoalhaven (C)	65-74	Divorced	M	1068
Shoalhaven (C)	65-74	Married	F	4739
Shoalhaven (C)	65-74	Married	M	5260
Shoalhaven (C)	65-74	Separated	F	248
Shoalhaven (C)	65-74	Separated	M	314
Shoalhaven (C)	65-74	Widowed	F	1107
Shoalhaven (C)	65-74	Widowed	M	397
Shoalhaven (C)	75-84	Divorced	F	419
Shoalhaven (C)	75-84	Divorced	M	376
Shoalhaven (C)	75-84	Married	F	2062
Shoalhaven (C)	75-84	Married	M	2758
Shoalhaven (C)	75-84	Separated	F	46
Shoalhaven (C)	75-84	Separated	M	111
Shoalhaven (C)	75-84	Widowed	F	1625
Shoalhaven (C)	75-84	Widowed	M	562
Shoalhaven (C)	85+	Divorced	F	103
Shoalhaven (C)	85+	Divorced	M	65
Shoalhaven (C)	85+	Married	F	408
Shoalhaven (C)	85+	Married	M	693
Shoalhaven (C)	85+	Separated	F	4
Shoalhaven (C)	85+	Separated	M	20
Shoalhaven (C)	85+	Widowed	F	1291
Shoalhaven (C)	85+	Widowed	M	474
Singleton (A)	15-19	Married	M	3
Singleton (A)	20-24	Divorced	M	3
Singleton (A)	20-24	Married	F	60
Singleton (A)	20-24	Married	M	25
Singleton (A)	20-24	Separated	F	8
Singleton (A)	25-34	Divorced	F	37
Singleton (A)	25-34	Divorced	M	35
Singleton (A)	25-34	Married	F	692
Singleton (A)	25-34	Married	M	573
Singleton (A)	25-34	Separated	F	57
Singleton (A)	25-34	Separated	M	38
Singleton (A)	25-34	Widowed	F	5
Singleton (A)	35-44	Divorced	F	119
Singleton (A)	35-44	Divorced	M	94
Singleton (A)	35-44	Married	F	1042
Singleton (A)	35-44	Married	M	933
Singleton (A)	35-44	Separated	F	87
Singleton (A)	35-44	Separated	M	77
Singleton (A)	35-44	Widowed	F	11
Singleton (A)	45-54	Divorced	F	239
Singleton (A)	45-54	Divorced	M	228
Singleton (A)	45-54	Married	F	1083
Singleton (A)	45-54	Married	M	1063
Singleton (A)	45-54	Separated	F	91
Singleton (A)	45-54	Separated	M	74
Singleton (A)	45-54	Widowed	F	26
Singleton (A)	45-54	Widowed	M	13
Singleton (A)	55-64	Divorced	F	190
Singleton (A)	55-64	Divorced	M	197
Singleton (A)	55-64	Married	F	947
Singleton (A)	55-64	Married	M	1002
Singleton (A)	55-64	Separated	F	48
Singleton (A)	55-64	Separated	M	53
Singleton (A)	55-64	Widowed	F	77
Singleton (A)	55-64	Widowed	M	20
Singleton (A)	65-74	Divorced	F	112
Singleton (A)	65-74	Divorced	M	122
Singleton (A)	65-74	Married	F	510
Singleton (A)	65-74	Married	M	651
Singleton (A)	65-74	Separated	F	19
Singleton (A)	65-74	Separated	M	34
Singleton (A)	65-74	Widowed	F	158
Singleton (A)	65-74	Widowed	M	57
Singleton (A)	75-84	Divorced	F	26
Singleton (A)	75-84	Divorced	M	23
Singleton (A)	75-84	Married	F	207
Singleton (A)	75-84	Married	M	286
Singleton (A)	75-84	Separated	F	6
Singleton (A)	75-84	Separated	M	14
Singleton (A)	75-84	Widowed	F	178
Singleton (A)	75-84	Widowed	M	65
Singleton (A)	85+	Divorced	F	12
Singleton (A)	85+	Divorced	M	6
Singleton (A)	85+	Married	F	35
Singleton (A)	85+	Married	M	58
Singleton (A)	85+	Widowed	F	160
Singleton (A)	85+	Widowed	M	54
Snowy Monaro Regional (A)	15-19	Married	M	3
Snowy Monaro Regional (A)	20-24	Divorced	F	3
Snowy Monaro Regional (A)	20-24	Married	F	22
Snowy Monaro Regional (A)	20-24	Married	M	17
Snowy Monaro Regional (A)	25-34	Divorced	F	24
Snowy Monaro Regional (A)	25-34	Divorced	M	21
Snowy Monaro Regional (A)	25-34	Married	F	392
Snowy Monaro Regional (A)	25-34	Married	M	316
Snowy Monaro Regional (A)	25-34	Separated	F	14
Snowy Monaro Regional (A)	25-34	Separated	M	22
Snowy Monaro Regional (A)	25-34	Widowed	M	3
Snowy Monaro Regional (A)	35-44	Divorced	F	103
Snowy Monaro Regional (A)	35-44	Divorced	M	61
Snowy Monaro Regional (A)	35-44	Married	F	758
Snowy Monaro Regional (A)	35-44	Married	M	716
Snowy Monaro Regional (A)	35-44	Separated	F	34
Snowy Monaro Regional (A)	35-44	Separated	M	47
Snowy Monaro Regional (A)	35-44	Widowed	F	8
Snowy Monaro Regional (A)	45-54	Divorced	F	210
Snowy Monaro Regional (A)	45-54	Divorced	M	182
Snowy Monaro Regional (A)	45-54	Married	F	923
Snowy Monaro Regional (A)	45-54	Married	M	856
Snowy Monaro Regional (A)	45-54	Separated	F	89
Snowy Monaro Regional (A)	45-54	Separated	M	88
Snowy Monaro Regional (A)	45-54	Widowed	F	29
Snowy Monaro Regional (A)	45-54	Widowed	M	15
Snowy Monaro Regional (A)	55-64	Divorced	F	266
Snowy Monaro Regional (A)	55-64	Divorced	M	263
Snowy Monaro Regional (A)	55-64	Married	F	841
Snowy Monaro Regional (A)	55-64	Married	M	874
Snowy Monaro Regional (A)	55-64	Separated	F	55
Snowy Monaro Regional (A)	55-64	Separated	M	98
Snowy Monaro Regional (A)	55-64	Widowed	F	75
Snowy Monaro Regional (A)	55-64	Widowed	M	36
Snowy Monaro Regional (A)	65-74	Divorced	F	152
Snowy Monaro Regional (A)	65-74	Divorced	M	190
Snowy Monaro Regional (A)	65-74	Married	F	685
Snowy Monaro Regional (A)	65-74	Married	M	771
Snowy Monaro Regional (A)	65-74	Separated	F	37
Snowy Monaro Regional (A)	65-74	Separated	M	49
Snowy Monaro Regional (A)	65-74	Widowed	F	164
Snowy Monaro Regional (A)	65-74	Widowed	M	63
Snowy Monaro Regional (A)	75-84	Divorced	F	49
Snowy Monaro Regional (A)	75-84	Divorced	M	54
Snowy Monaro Regional (A)	75-84	Married	F	248
Snowy Monaro Regional (A)	75-84	Married	M	385
Snowy Monaro Regional (A)	75-84	Separated	F	20
Snowy Monaro Regional (A)	75-84	Separated	M	39
Snowy Monaro Regional (A)	75-84	Widowed	F	230
Snowy Monaro Regional (A)	75-84	Widowed	M	70
Snowy Monaro Regional (A)	85+	Divorced	F	17
Snowy Monaro Regional (A)	85+	Divorced	M	9
Snowy Monaro Regional (A)	85+	Married	F	27
Snowy Monaro Regional (A)	85+	Married	M	72
Snowy Monaro Regional (A)	85+	Separated	M	10
Snowy Monaro Regional (A)	85+	Widowed	F	238
Snowy Monaro Regional (A)	85+	Widowed	M	66
Snowy Valleys (A)	20-24	Married	F	26
Snowy Valleys (A)	20-24	Married	M	7
Snowy Valleys (A)	20-24	Separated	F	6
Snowy Valleys (A)	25-34	Divorced	F	11
Snowy Valleys (A)	25-34	Divorced	M	9
Snowy Valleys (A)	25-34	Married	F	316
Snowy Valleys (A)	25-34	Married	M	247
Snowy Valleys (A)	25-34	Separated	F	22
Snowy Valleys (A)	25-34	Separated	M	13
Snowy Valleys (A)	35-44	Divorced	F	66
Snowy Valleys (A)	35-44	Divorced	M	46
Snowy Valleys (A)	35-44	Married	F	461
Snowy Valleys (A)	35-44	Married	M	452
Snowy Valleys (A)	35-44	Separated	F	48
Snowy Valleys (A)	35-44	Separated	M	29
Snowy Valleys (A)	35-44	Widowed	F	3
Snowy Valleys (A)	45-54	Divorced	F	115
Snowy Valleys (A)	45-54	Divorced	M	138
Snowy Valleys (A)	45-54	Married	F	588
Snowy Valleys (A)	45-54	Married	M	550
Snowy Valleys (A)	45-54	Separated	F	52
Snowy Valleys (A)	45-54	Separated	M	59
Snowy Valleys (A)	45-54	Widowed	F	22
Snowy Valleys (A)	45-54	Widowed	M	6
Snowy Valleys (A)	55-64	Divorced	F	164
Snowy Valleys (A)	55-64	Divorced	M	162
Snowy Valleys (A)	55-64	Married	F	723
Snowy Valleys (A)	55-64	Married	M	685
Snowy Valleys (A)	55-64	Separated	F	43
Snowy Valleys (A)	55-64	Separated	M	53
Snowy Valleys (A)	55-64	Widowed	F	54
Snowy Valleys (A)	55-64	Widowed	M	20
Snowy Valleys (A)	65-74	Divorced	F	111
Snowy Valleys (A)	65-74	Divorced	M	132
Snowy Valleys (A)	65-74	Married	F	551
Snowy Valleys (A)	65-74	Married	M	595
Snowy Valleys (A)	65-74	Separated	F	33
Snowy Valleys (A)	65-74	Separated	M	42
Snowy Valleys (A)	65-74	Widowed	F	152
Snowy Valleys (A)	65-74	Widowed	M	59
Snowy Valleys (A)	75-84	Divorced	F	27
Snowy Valleys (A)	75-84	Divorced	M	33
Snowy Valleys (A)	75-84	Married	F	234
Snowy Valleys (A)	75-84	Married	M	333
Snowy Valleys (A)	75-84	Separated	F	9
Snowy Valleys (A)	75-84	Separated	M	7
Snowy Valleys (A)	75-84	Widowed	F	207
Snowy Valleys (A)	75-84	Widowed	M	83
Snowy Valleys (A)	85+	Divorced	F	6
Snowy Valleys (A)	85+	Divorced	M	6
Snowy Valleys (A)	85+	Married	F	37
Snowy Valleys (A)	85+	Married	M	86
Snowy Valleys (A)	85+	Widowed	F	220
Snowy Valleys (A)	85+	Widowed	M	50
Strathfield (A)	15-19	Married	F	8
Strathfield (A)	15-19	Married	M	4
Strathfield (A)	20-24	Divorced	F	3
Strathfield (A)	20-24	Married	F	195
Strathfield (A)	20-24	Married	M	82
Strathfield (A)	20-24	Separated	F	14
Strathfield (A)	25-34	Divorced	F	85
Strathfield (A)	25-34	Divorced	M	56
Strathfield (A)	25-34	Married	F	2325
Strathfield (A)	25-34	Married	M	2036
Strathfield (A)	25-34	Separated	F	68
Strathfield (A)	25-34	Separated	M	51
Strathfield (A)	25-34	Widowed	F	3
Strathfield (A)	35-44	Divorced	F	186
Strathfield (A)	35-44	Divorced	M	98
Strathfield (A)	35-44	Married	F	1821
Strathfield (A)	35-44	Married	M	1972
Strathfield (A)	35-44	Separated	F	83
Strathfield (A)	35-44	Separated	M	71
Strathfield (A)	35-44	Widowed	F	8
Strathfield (A)	45-54	Divorced	F	301
Strathfield (A)	45-54	Divorced	M	157
Strathfield (A)	45-54	Married	F	1785
Strathfield (A)	45-54	Married	M	1649
Strathfield (A)	45-54	Separated	F	117
Strathfield (A)	45-54	Separated	M	73
Strathfield (A)	45-54	Widowed	F	52
Strathfield (A)	45-54	Widowed	M	4
Strathfield (A)	55-64	Divorced	F	296
Strathfield (A)	55-64	Divorced	M	205
Strathfield (A)	55-64	Married	F	1343
Strathfield (A)	55-64	Married	M	1452
Strathfield (A)	55-64	Separated	F	68
Strathfield (A)	55-64	Separated	M	57
Strathfield (A)	55-64	Widowed	F	131
Strathfield (A)	55-64	Widowed	M	21
Strathfield (A)	65-74	Divorced	F	123
Strathfield (A)	65-74	Divorced	M	97
Strathfield (A)	65-74	Married	F	745
Strathfield (A)	65-74	Married	M	877
Strathfield (A)	65-74	Separated	F	42
Strathfield (A)	65-74	Separated	M	42
Strathfield (A)	65-74	Widowed	F	209
Strathfield (A)	65-74	Widowed	M	43
Strathfield (A)	75-84	Divorced	F	58
Strathfield (A)	75-84	Divorced	M	41
Strathfield (A)	75-84	Married	F	355
Strathfield (A)	75-84	Married	M	494
Strathfield (A)	75-84	Separated	F	13
Strathfield (A)	75-84	Separated	M	21
Strathfield (A)	75-84	Widowed	F	379
Strathfield (A)	75-84	Widowed	M	66
Strathfield (A)	85+	Divorced	F	19
Strathfield (A)	85+	Divorced	M	3
Strathfield (A)	85+	Married	F	68
Strathfield (A)	85+	Married	M	161
Strathfield (A)	85+	Separated	F	3
Strathfield (A)	85+	Separated	M	5
Strathfield (A)	85+	Widowed	F	366
Strathfield (A)	85+	Widowed	M	89
Sutherland Shire (A)	15-19	Divorced	F	3
Sutherland Shire (A)	15-19	Divorced	M	3
Sutherland Shire (A)	15-19	Married	F	16
Sutherland Shire (A)	15-19	Married	M	10
Sutherland Shire (A)	15-19	Separated	F	4
Sutherland Shire (A)	15-19	Widowed	F	3
Sutherland Shire (A)	20-24	Divorced	F	8
Sutherland Shire (A)	20-24	Divorced	M	7
Sutherland Shire (A)	20-24	Married	F	229
Sutherland Shire (A)	20-24	Married	M	124
Sutherland Shire (A)	20-24	Separated	F	12
Sutherland Shire (A)	20-24	Separated	M	7
Sutherland Shire (A)	20-24	Widowed	M	3
Sutherland Shire (A)	25-34	Divorced	F	238
Sutherland Shire (A)	25-34	Divorced	M	151
Sutherland Shire (A)	25-34	Married	F	6180
Sutherland Shire (A)	25-34	Married	M	4623
Sutherland Shire (A)	25-34	Separated	F	236
Sutherland Shire (A)	25-34	Separated	M	134
Sutherland Shire (A)	25-34	Widowed	F	16
Sutherland Shire (A)	25-34	Widowed	M	8
Sutherland Shire (A)	35-44	Divorced	F	1138
Sutherland Shire (A)	35-44	Divorced	M	773
Sutherland Shire (A)	35-44	Married	F	10924
Sutherland Shire (A)	35-44	Married	M	10129
Sutherland Shire (A)	35-44	Separated	F	608
Sutherland Shire (A)	35-44	Separated	M	394
Sutherland Shire (A)	35-44	Widowed	F	68
Sutherland Shire (A)	35-44	Widowed	M	19
Sutherland Shire (A)	45-54	Divorced	F	2201
Sutherland Shire (A)	45-54	Divorced	M	1459
Sutherland Shire (A)	45-54	Married	F	10615
Sutherland Shire (A)	45-54	Married	M	10219
Sutherland Shire (A)	45-54	Separated	F	736
Sutherland Shire (A)	45-54	Separated	M	611
Sutherland Shire (A)	45-54	Widowed	F	220
Sutherland Shire (A)	45-54	Widowed	M	83
Sutherland Shire (A)	55-64	Divorced	F	2358
Sutherland Shire (A)	55-64	Divorced	M	1556
Sutherland Shire (A)	55-64	Married	F	9564
Sutherland Shire (A)	55-64	Married	M	9820
Sutherland Shire (A)	55-64	Separated	F	549
Sutherland Shire (A)	55-64	Separated	M	438
Sutherland Shire (A)	55-64	Widowed	F	620
Sutherland Shire (A)	55-64	Widowed	M	202
Sutherland Shire (A)	65-74	Divorced	F	1682
Sutherland Shire (A)	65-74	Divorced	M	963
Sutherland Shire (A)	65-74	Married	F	6566
Sutherland Shire (A)	65-74	Married	M	7495
Sutherland Shire (A)	65-74	Separated	F	304
Sutherland Shire (A)	65-74	Separated	M	286
Sutherland Shire (A)	65-74	Widowed	F	1510
Sutherland Shire (A)	65-74	Widowed	M	386
Sutherland Shire (A)	75-84	Divorced	F	596
Sutherland Shire (A)	75-84	Divorced	M	359
Sutherland Shire (A)	75-84	Married	F	2855
Sutherland Shire (A)	75-84	Married	M	3756
Sutherland Shire (A)	75-84	Separated	F	86
Sutherland Shire (A)	75-84	Separated	M	106
Sutherland Shire (A)	75-84	Widowed	F	2410
Sutherland Shire (A)	75-84	Widowed	M	571
Sutherland Shire (A)	85+	Divorced	F	217
Sutherland Shire (A)	85+	Divorced	M	67
Sutherland Shire (A)	85+	Married	F	666
Sutherland Shire (A)	85+	Married	M	1228
Sutherland Shire (A)	85+	Separated	F	18
Sutherland Shire (A)	85+	Separated	M	23
Sutherland Shire (A)	85+	Widowed	F	2813
Sutherland Shire (A)	85+	Widowed	M	729
Sydney (C)	15-19	Divorced	F	3
Sydney (C)	15-19	Married	F	29
Sydney (C)	15-19	Married	M	27
Sydney (C)	15-19	Separated	F	3
Sydney (C)	15-19	Widowed	F	10
Sydney (C)	15-19	Widowed	M	5
Sydney (C)	20-24	Divorced	F	21
Sydney (C)	20-24	Divorced	M	18
Sydney (C)	20-24	Married	F	672
Sydney (C)	20-24	Married	M	379
Sydney (C)	20-24	Separated	F	26
Sydney (C)	20-24	Separated	M	32
Sydney (C)	20-24	Widowed	F	3
Sydney (C)	20-24	Widowed	M	10
Sydney (C)	25-34	Divorced	F	668
Sydney (C)	25-34	Divorced	M	499
Sydney (C)	25-34	Married	F	8214
Sydney (C)	25-34	Married	M	7294
Sydney (C)	25-34	Separated	F	360
Sydney (C)	25-34	Separated	M	294
Sydney (C)	25-34	Widowed	F	38
Sydney (C)	25-34	Widowed	M	19
Sydney (C)	35-44	Divorced	F	1263
Sydney (C)	35-44	Divorced	M	1124
Sydney (C)	35-44	Married	F	5973
Sydney (C)	35-44	Married	M	6845
Sydney (C)	35-44	Separated	F	402
Sydney (C)	35-44	Separated	M	455
Sydney (C)	35-44	Widowed	F	52
