LGA_NAME16	Ancestry	responses
Wingecarribee (A)	Scottish	6112
Wingecarribee (A)	Serbian	53
Wingecarribee (A)	South African	190
Wingecarribee (A)	Spanish	159
Wingecarribee (A)	Sri Lankan	40
Wingecarribee (A)	Turkish	38
Wingecarribee (A)	Vietnamese	79
Wingecarribee (A)	Welsh	392
Wollondilly (A)		2666
Wollondilly (A)	Australian	22260
Wollondilly (A)	Australian Aboriginal	228
Wollondilly (A)	Chinese	387
Wollondilly (A)	Croatian	449
Wollondilly (A)	Dutch	694
Wollondilly (A)	English	18845
Wollondilly (A)	Filipino	186
Wollondilly (A)	French	208
Wollondilly (A)	German	1775
Wollondilly (A)	Greek	434
Wollondilly (A)	Hungarian	189
Wollondilly (A)	Indian	163
Wollondilly (A)	Irish	5165
Wollondilly (A)	Italian	2250
Wollondilly (A)	Korean	24
Wollondilly (A)	Lebanese	396
Wollondilly (A)	Macedonian	88
Wollondilly (A)	Maltese	1448
Wollondilly (A)	Maori	142
Wollondilly (A)	NZ	363
Wollondilly (A)	(Other)	2635
Wollondilly (A)	Polish	314
Wollondilly (A)	Russian	150
Wollondilly (A)	Scottish	4284
Wollondilly (A)	Serbian	178
Wollondilly (A)	South African	142
Wollondilly (A)	Spanish	179
Wollondilly (A)	Sri Lankan	33
Wollondilly (A)	Turkish	49
Wollondilly (A)	Vietnamese	70
Wollondilly (A)	Welsh	313
Wollongong (C)		10874
Wollongong (C)	Australian	70592
Wollongong (C)	Australian Aboriginal	802
Wollongong (C)	Chinese	5132
Wollongong (C)	Croatian	1839
Wollongong (C)	Dutch	3456
Wollongong (C)	English	72786
Wollongong (C)	Filipino	1579
Wollongong (C)	French	1095
Wollongong (C)	German	7612
Wollongong (C)	Greek	3231
Wollongong (C)	Hungarian	730
Wollongong (C)	Indian	2128
Wollongong (C)	Irish	22202
Wollongong (C)	Italian	12116
Wollongong (C)	Korean	396
Wollongong (C)	Lebanese	1864
Wollongong (C)	Macedonian	6594
Wollongong (C)	Maltese	2130
Wollongong (C)	Maori	858
Wollongong (C)	NZ	1467
Wollongong (C)	(Other)	18598
Wollongong (C)	Polish	1639
Wollongong (C)	Russian	554
Wollongong (C)	Scottish	19690
Wollongong (C)	Serbian	1911
Wollongong (C)	South African	527
Wollongong (C)	Spanish	1712
Wollongong (C)	Sri Lankan	348
Wollongong (C)	Turkish	1163
Wollongong (C)	Vietnamese	1232
Wollongong (C)	Welsh	1932
Woollahra (A)		4984
Woollahra (A)	Australian	12806
Woollahra (A)	Australian Aboriginal	22
Woollahra (A)	Chinese	2390
Woollahra (A)	Croatian	279
Woollahra (A)	Dutch	598
Woollahra (A)	English	18011
Woollahra (A)	Filipino	366
Woollahra (A)	French	855
Woollahra (A)	German	2299
Woollahra (A)	Greek	1719
Woollahra (A)	Hungarian	1059
Woollahra (A)	Indian	578
Woollahra (A)	Irish	7218
Woollahra (A)	Italian	2008
Woollahra (A)	Korean	183
Woollahra (A)	Lebanese	517
Woollahra (A)	Macedonian	77
Woollahra (A)	Maltese	186
Woollahra (A)	Maori	110
Woollahra (A)	NZ	614
Woollahra (A)	(Other)	7865
Woollahra (A)	Polish	1446
Woollahra (A)	Russian	1026
Woollahra (A)	Scottish	5475
Woollahra (A)	Serbian	149
Woollahra (A)	South African	1564
Woollahra (A)	Spanish	428
Woollahra (A)	Sri Lankan	146
Woollahra (A)	Turkish	120
Woollahra (A)	Vietnamese	204
Woollahra (A)	Welsh	381
Yass Valley (A)		1094
Yass Valley (A)	Australian	7446
Yass Valley (A)	Australian Aboriginal	34
Yass Valley (A)	Chinese	97
Yass Valley (A)	Croatian	135
Yass Valley (A)	Dutch	311
Yass Valley (A)	English	6668
Yass Valley (A)	Filipino	37
Yass Valley (A)	French	92
Yass Valley (A)	German	662
Yass Valley (A)	Greek	70
Yass Valley (A)	Hungarian	64
Yass Valley (A)	Indian	43
Yass Valley (A)	Irish	2259
Yass Valley (A)	Italian	254
Yass Valley (A)	Korean	6
Yass Valley (A)	Lebanese	31
Yass Valley (A)	Macedonian	11
Yass Valley (A)	Maltese	82
Yass Valley (A)	Maori	35
Yass Valley (A)	NZ	98
Yass Valley (A)	(Other)	729
Yass Valley (A)	Polish	111
Yass Valley (A)	Russian	34
Yass Valley (A)	Scottish	1782
Yass Valley (A)	Serbian	23
Yass Valley (A)	South African	39
Yass Valley (A)	Spanish	22
Yass Valley (A)	Sri Lankan	6
Yass Valley (A)	Turkish	5
Yass Valley (A)	Vietnamese	26
Yass Valley (A)	Welsh	108
Unincorporated NSW		120
Unincorporated NSW	Australian	499
Unincorporated NSW	Chinese	8
Unincorporated NSW	Croatian	4
Unincorporated NSW	Dutch	4
Unincorporated NSW	English	373
Unincorporated NSW	French	4
Unincorporated NSW	German	67
Unincorporated NSW	Hungarian	3
Unincorporated NSW	Irish	131
Unincorporated NSW	Italian	16
Unincorporated NSW	Maltese	5
Unincorporated NSW	Maori	7
Unincorporated NSW	NZ	12
Unincorporated NSW	(Other)	46
Unincorporated NSW	Polish	3
Unincorporated NSW	Russian	3
Unincorporated NSW	Scottish	116
Unincorporated NSW	Spanish	3
Unincorporated NSW	Welsh	8
No usual address (NSW)		3312
No usual address (NSW)	Australian	3249
No usual address (NSW)	Australian Aboriginal	105
No usual address (NSW)	Chinese	473
No usual address (NSW)	Croatian	34
No usual address (NSW)	Dutch	149
No usual address (NSW)	English	3270
No usual address (NSW)	Filipino	105
No usual address (NSW)	French	108
No usual address (NSW)	German	399
No usual address (NSW)	Greek	76
No usual address (NSW)	Hungarian	33
No usual address (NSW)	Indian	144
No usual address (NSW)	Irish	1039
No usual address (NSW)	Italian	265
No usual address (NSW)	Korean	45
No usual address (NSW)	Lebanese	111
No usual address (NSW)	Macedonian	9
No usual address (NSW)	Maltese	43
No usual address (NSW)	Maori	79
No usual address (NSW)	NZ	94
No usual address (NSW)	(Other)	1140
No usual address (NSW)	Polish	70
No usual address (NSW)	Russian	34
No usual address (NSW)	Scottish	840
No usual address (NSW)	Serbian	15
No usual address (NSW)	South African	50
No usual address (NSW)	Spanish	65
No usual address (NSW)	Sri Lankan	11
No usual address (NSW)	Turkish	36
No usual address (NSW)	Vietnamese	86
No usual address (NSW)	Welsh	66
Migratory - Offshore - Shipping (NSW)		52
Migratory - Offshore - Shipping (NSW)	Australian	125
Migratory - Offshore - Shipping (NSW)	Chinese	39
Migratory - Offshore - Shipping (NSW)	Croatian	3
Migratory - Offshore - Shipping (NSW)	English	137
Migratory - Offshore - Shipping (NSW)	German	11
Migratory - Offshore - Shipping (NSW)	Irish	44
Migratory - Offshore - Shipping (NSW)	Italian	10
Migratory - Offshore - Shipping (NSW)	Korean	3
Migratory - Offshore - Shipping (NSW)	Macedonian	3
Migratory - Offshore - Shipping (NSW)	Maltese	3
Migratory - Offshore - Shipping (NSW)	Maori	3
Migratory - Offshore - Shipping (NSW)	(Other)	26
Migratory - Offshore - Shipping (NSW)	Polish	3
Migratory - Offshore - Shipping (NSW)	Russian	8
Migratory - Offshore - Shipping (NSW)	Scottish	42
Migratory - Offshore - Shipping (NSW)	Vietnamese	14
Alpine (S)		1018
Alpine (S)	Australian	4572
Alpine (S)	Australian Aboriginal	3
Alpine (S)	Chinese	86
Alpine (S)	Croatian	42
Alpine (S)	Dutch	246
Alpine (S)	English	4936
Alpine (S)	Filipino	56
Alpine (S)	French	78
Alpine (S)	German	621
Alpine (S)	Greek	70
Alpine (S)	Hungarian	29
Alpine (S)	Indian	37
Alpine (S)	Irish	1444
Alpine (S)	Italian	1186
Alpine (S)	Korean	8
Alpine (S)	Lebanese	28
Alpine (S)	Maltese	31
Alpine (S)	Maori	32
Alpine (S)	NZ	83
Alpine (S)	(Other)	636
Alpine (S)	Polish	97
Alpine (S)	Russian	29
Alpine (S)	Scottish	1336
Alpine (S)	Serbian	13
Alpine (S)	South African	15
Alpine (S)	Spanish	37
Alpine (S)	Sri Lankan	9
Alpine (S)	Vietnamese	3
Alpine (S)	Welsh	78
Ararat (RC)		1533
Ararat (RC)	Australian	4565
Ararat (RC)	Australian Aboriginal	13
Ararat (RC)	Chinese	83
Ararat (RC)	Croatian	14
Ararat (RC)	Dutch	142
Ararat (RC)	English	4458
Ararat (RC)	Filipino	84
Ararat (RC)	French	31
Ararat (RC)	German	548
Ararat (RC)	Greek	18
Ararat (RC)	Hungarian	24
Ararat (RC)	Indian	78
Ararat (RC)	Irish	1261
Ararat (RC)	Italian	204
Ararat (RC)	Korean	12
Ararat (RC)	Lebanese	15
Ararat (RC)	Maltese	31
Ararat (RC)	Maori	92
Ararat (RC)	NZ	47
Ararat (RC)	(Other)	347
Ararat (RC)	Polish	44
Ararat (RC)	Russian	25
Ararat (RC)	Scottish	1357
Ararat (RC)	Serbian	3
Ararat (RC)	South African	3
Ararat (RC)	Spanish	13
Ararat (RC)	Sri Lankan	3
Ararat (RC)	Turkish	4
Ararat (RC)	Vietnamese	19
Ararat (RC)	Welsh	60
Ballarat (C)		6833
Ballarat (C)	Australian	40281
Ballarat (C)	Australian Aboriginal	172
Ballarat (C)	Chinese	1631
Ballarat (C)	Croatian	436
Ballarat (C)	Dutch	2661
Ballarat (C)	English	42457
Ballarat (C)	Filipino	557
Ballarat (C)	French	425
Ballarat (C)	German	4383
Ballarat (C)	Greek	518
Ballarat (C)	Hungarian	215
Ballarat (C)	Indian	1132
Ballarat (C)	Irish	16063
Ballarat (C)	Italian	2512
Ballarat (C)	Korean	51
Ballarat (C)	Lebanese	115
Ballarat (C)	Macedonian	73
Ballarat (C)	Maltese	436
Ballarat (C)	Maori	151
Ballarat (C)	NZ	445
Ballarat (C)	(Other)	4370
Ballarat (C)	Polish	531
Ballarat (C)	Russian	182
Ballarat (C)	Scottish	12431
Ballarat (C)	Serbian	92
Ballarat (C)	South African	151
Ballarat (C)	Spanish	246
Ballarat (C)	Sri Lankan	171
Ballarat (C)	Turkish	35
Ballarat (C)	Vietnamese	120
Ballarat (C)	Welsh	643
Banyule (C)		6096
Banyule (C)	Australian	35306
Banyule (C)	Australian Aboriginal	120
Banyule (C)	Chinese	7312
Banyule (C)	Croatian	1146
Banyule (C)	Dutch	1538
Banyule (C)	English	38503
Banyule (C)	Filipino	846
Banyule (C)	French	666
Banyule (C)	German	4240
Banyule (C)	Greek	4644
Banyule (C)	Hungarian	461
Banyule (C)	Indian	2893
Banyule (C)	Irish	16027
Banyule (C)	Italian	12266
Banyule (C)	Korean	290
Banyule (C)	Lebanese	1077
Banyule (C)	Macedonian	1532
Banyule (C)	Maltese	1161
Banyule (C)	Maori	185
Banyule (C)	NZ	825
Banyule (C)	(Other)	11670
Banyule (C)	Polish	1080
Banyule (C)	Russian	458
Banyule (C)	Scottish	11406
Banyule (C)	Serbian	442
Banyule (C)	South African	384
Banyule (C)	Spanish	531
Banyule (C)	Sri Lankan	908
Banyule (C)	Turkish	202
Banyule (C)	Vietnamese	1006
Banyule (C)	Welsh	655
Bass Coast (S)		2421
Bass Coast (S)	Australian	13082
Bass Coast (S)	Australian Aboriginal	31
Bass Coast (S)	Chinese	248
Bass Coast (S)	Croatian	80
Bass Coast (S)	Dutch	886
Bass Coast (S)	English	13931
Bass Coast (S)	Filipino	104
Bass Coast (S)	French	156
Bass Coast (S)	German	1150
Bass Coast (S)	Greek	231
Bass Coast (S)	Hungarian	89
Bass Coast (S)	Indian	170
Bass Coast (S)	Irish	3951
Bass Coast (S)	Italian	1514
Bass Coast (S)	Korean	6
Bass Coast (S)	Lebanese	24
Bass Coast (S)	Macedonian	24
Bass Coast (S)	Maltese	199
Bass Coast (S)	Maori	106
Bass Coast (S)	NZ	223
Bass Coast (S)	(Other)	1434
Bass Coast (S)	Polish	157
Bass Coast (S)	Russian	73
Bass Coast (S)	Scottish	3991
Bass Coast (S)	Serbian	22
Bass Coast (S)	South African	77
Bass Coast (S)	Spanish	93
Bass Coast (S)	Sri Lankan	61
Bass Coast (S)	Turkish	26
Bass Coast (S)	Vietnamese	48
Bass Coast (S)	Welsh	242
Baw Baw (S)		3450
Baw Baw (S)	Australian	20540
Baw Baw (S)	Australian Aboriginal	46
Baw Baw (S)	Chinese	327
Baw Baw (S)	Croatian	153
Baw Baw (S)	Dutch	1650
Baw Baw (S)	English	20690
Baw Baw (S)	Filipino	167
Baw Baw (S)	French	226
Baw Baw (S)	German	2051
Baw Baw (S)	Greek	226
Baw Baw (S)	Hungarian	148
Baw Baw (S)	Indian	225
Baw Baw (S)	Irish	5845
Baw Baw (S)	Italian	1652
Baw Baw (S)	Korean	13
Baw Baw (S)	Lebanese	27
Baw Baw (S)	Macedonian	24
Baw Baw (S)	Maltese	239
Baw Baw (S)	Maori	65
Baw Baw (S)	NZ	343
Baw Baw (S)	(Other)	1949
Baw Baw (S)	Polish	282
Baw Baw (S)	Russian	78
Baw Baw (S)	Scottish	5371
Baw Baw (S)	Serbian	50
Baw Baw (S)	South African	99
Baw Baw (S)	Spanish	120
Baw Baw (S)	Sri Lankan	107
Baw Baw (S)	Turkish	16
Baw Baw (S)	Vietnamese	38
Baw Baw (S)	Welsh	263
Bayside (C)		5339
Bayside (C)	Australian	29027
Bayside (C)	Australian Aboriginal	30
Bayside (C)	Chinese	3556
Bayside (C)	Croatian	571
Bayside (C)	Dutch	1552
Bayside (C)	English	36932
Bayside (C)	Filipino	323
Bayside (C)	French	870
Bayside (C)	German	4081
Bayside (C)	Greek	3717
Bayside (C)	Hungarian	562
Bayside (C)	Indian	1272
Bayside (C)	Irish	13222
Bayside (C)	Italian	5032
Bayside (C)	Korean	132
Bayside (C)	Lebanese	377
Bayside (C)	Macedonian	160
Bayside (C)	Maltese	383
Bayside (C)	Maori	151
Bayside (C)	NZ	993
Bayside (C)	(Other)	9357
Bayside (C)	Polish	1735
Bayside (C)	Russian	1209
Bayside (C)	Scottish	11090
Bayside (C)	Serbian	325
Bayside (C)	South African	896
Bayside (C)	Spanish	396
Bayside (C)	Sri Lankan	433
Bayside (C)	Turkish	259
Bayside (C)	Vietnamese	253
Bayside (C)	Welsh	761
Benalla (RC)		1144
Benalla (RC)	Australian	5839
Benalla (RC)	Australian Aboriginal	10
Benalla (RC)	Chinese	105
Benalla (RC)	Croatian	13
Benalla (RC)	Dutch	238
Benalla (RC)	English	5706
Benalla (RC)	Filipino	41
Benalla (RC)	French	50
Benalla (RC)	German	679
Benalla (RC)	Greek	47
Benalla (RC)	Hungarian	28
Benalla (RC)	Indian	69
Benalla (RC)	Irish	1901
Benalla (RC)	Italian	320
Benalla (RC)	Lebanese	17
Benalla (RC)	Macedonian	6
Benalla (RC)	Maltese	63
Benalla (RC)	Maori	20
Benalla (RC)	NZ	43
Benalla (RC)	(Other)	470
Benalla (RC)	Polish	98
Benalla (RC)	Russian	21
Benalla (RC)	Scottish	1762
Benalla (RC)	Serbian	11
Benalla (RC)	South African	9
Benalla (RC)	Spanish	11
Benalla (RC)	Sri Lankan	20
Benalla (RC)	Vietnamese	3
Benalla (RC)	Welsh	85
Boroondara (C)		8241
Boroondara (C)	Australian	41216
Boroondara (C)	Australian Aboriginal	61
Boroondara (C)	Chinese	25051
Boroondara (C)	Croatian	766
Boroondara (C)	Dutch	2088
Boroondara (C)	English	49494
Boroondara (C)	Filipino	730
Boroondara (C)	French	1273
Boroondara (C)	German	5516
Boroondara (C)	Greek	7634
Boroondara (C)	Hungarian	747
Boroondara (C)	Indian	5778
Boroondara (C)	Irish	21150
Boroondara (C)	Italian	10119
Boroondara (C)	Korean	903
Boroondara (C)	Lebanese	584
Boroondara (C)	Macedonian	578
Boroondara (C)	Maltese	709
Boroondara (C)	Maori	198
Boroondara (C)	NZ	1315
Boroondara (C)	(Other)	15759
Boroondara (C)	Polish	1709
Boroondara (C)	Russian	748
Boroondara (C)	Scottish	16619
Boroondara (C)	Serbian	337
Boroondara (C)	South African	759
Boroondara (C)	Spanish	596
Boroondara (C)	Sri Lankan	1581
Boroondara (C)	Turkish	319
Boroondara (C)	Vietnamese	2483
Boroondara (C)	Welsh	1004
Brimbank (C)		13252
Brimbank (C)	Australian	24043
Brimbank (C)	Australian Aboriginal	282
Brimbank (C)	Chinese	12537
Brimbank (C)	Croatian	4874
Brimbank (C)	Dutch	835
Brimbank (C)	English	22779
Brimbank (C)	Filipino	7621
Brimbank (C)	French	473
Brimbank (C)	German	3322
Brimbank (C)	Greek	7083
Brimbank (C)	Hungarian	587
Brimbank (C)	Indian	9529
Brimbank (C)	Irish	6347
Brimbank (C)	Italian	12668
Brimbank (C)	Korean	194
Brimbank (C)	Lebanese	2007
Brimbank (C)	Macedonian	5699
Brimbank (C)	Maltese	11077
Brimbank (C)	Maori	1009
Brimbank (C)	NZ	714
Brimbank (C)	(Other)	37576
Brimbank (C)	Polish	2647
Brimbank (C)	Russian	415
Brimbank (C)	Scottish	4944
Brimbank (C)	Serbian	1966
Brimbank (C)	South African	169
Brimbank (C)	Spanish	1706
Brimbank (C)	Sri Lankan	1578
Brimbank (C)	Turkish	2507
Brimbank (C)	Vietnamese	31099
Brimbank (C)	Welsh	261
Buloke (S)		609
Buloke (S)	Australian	2618
Buloke (S)	Australian Aboriginal	14
Buloke (S)	Chinese	28
Buloke (S)	Croatian	7
Buloke (S)	Dutch	71
Buloke (S)	English	2398
Buloke (S)	Filipino	33
Buloke (S)	French	14
Buloke (S)	German	227
Buloke (S)	Greek	6
Buloke (S)	Hungarian	9
Buloke (S)	Indian	35
Buloke (S)	Irish	1025
Buloke (S)	Italian	71
Buloke (S)	Maltese	12
Buloke (S)	Maori	13
Buloke (S)	NZ	3
Buloke (S)	(Other)	127
Buloke (S)	Polish	11
Buloke (S)	Russian	6
Buloke (S)	Scottish	806
Buloke (S)	Sri Lankan	12
Buloke (S)	Welsh	21
Campaspe (S)		3059
Campaspe (S)	Australian	16636
Campaspe (S)	Australian Aboriginal	116
Campaspe (S)	Chinese	188
Campaspe (S)	Croatian	44
Campaspe (S)	Dutch	483
Campaspe (S)	English	15201
Campaspe (S)	Filipino	227
Campaspe (S)	French	116
Campaspe (S)	German	1424
Campaspe (S)	Greek	112
Campaspe (S)	Hungarian	60
Campaspe (S)	Indian	108
Campaspe (S)	Irish	4445
Campaspe (S)	Italian	1236
Campaspe (S)	Korean	33
Campaspe (S)	Lebanese	22
Campaspe (S)	Macedonian	35
Campaspe (S)	Maltese	96
Campaspe (S)	Maori	86
Campaspe (S)	NZ	165
Campaspe (S)	(Other)	889
Campaspe (S)	Polish	106
Campaspe (S)	Russian	19
Campaspe (S)	Scottish	3979
Campaspe (S)	Serbian	13
Campaspe (S)	South African	15
Campaspe (S)	Spanish	85
Campaspe (S)	Sri Lankan	37
Campaspe (S)	Turkish	20
Campaspe (S)	Vietnamese	15
Campaspe (S)	Welsh	155
Cardinia (S)		5746
Cardinia (S)	Australian	35578
Cardinia (S)	Australian Aboriginal	99
Cardinia (S)	Chinese	1065
Cardinia (S)	Croatian	531
Cardinia (S)	Dutch	3495
Cardinia (S)	English	36822
Cardinia (S)	Filipino	852
Cardinia (S)	French	597
Cardinia (S)	German	3813
Cardinia (S)	Greek	821
Cardinia (S)	Hungarian	511
Cardinia (S)	Indian	2117
Cardinia (S)	Irish	9469
Cardinia (S)	Italian	3831
Cardinia (S)	Korean	68
Cardinia (S)	Lebanese	186
Cardinia (S)	Macedonian	97
Cardinia (S)	Maltese	632
Cardinia (S)	Maori	486
Cardinia (S)	NZ	862
Cardinia (S)	(Other)	8776
Cardinia (S)	Polish	655
Cardinia (S)	Russian	273
Cardinia (S)	Scottish	8789
Cardinia (S)	Serbian	272
Cardinia (S)	South African	485
Cardinia (S)	Spanish	399
Cardinia (S)	Sri Lankan	1048
Cardinia (S)	Turkish	159
Cardinia (S)	Vietnamese	168
Cardinia (S)	Welsh	601
Casey (C)		17358
Casey (C)	Australian	71281
Casey (C)	Australian Aboriginal	277
Casey (C)	Chinese	12246
Casey (C)	Croatian	2582
Casey (C)	Dutch	6287
Casey (C)	English	74731
Casey (C)	Filipino	6235
Casey (C)	French	2260
Casey (C)	German	7999
Casey (C)	Greek	4608
Casey (C)	Hungarian	2249
Casey (C)	Indian	22885
Casey (C)	Irish	19149
Casey (C)	Italian	11213
Casey (C)	Korean	580
Casey (C)	Lebanese	1687
Casey (C)	Macedonian	777
Casey (C)	Maltese	2138
Casey (C)	Maori	2250
Casey (C)	NZ	2470
Casey (C)	(Other)	66956
Casey (C)	Polish	2755
Casey (C)	Russian	1288
Casey (C)	Scottish	17905
Casey (C)	Serbian	3068
Casey (C)	South African	1734
Casey (C)	Spanish	1967
Casey (C)	Sri Lankan	11604
Casey (C)	Turkish	1937
Casey (C)	Vietnamese	2499
Casey (C)	Welsh	1150
Central Goldfields (S)		877
Central Goldfields (S)	Australian	5731
Central Goldfields (S)	Australian Aboriginal	21
Central Goldfields (S)	Chinese	106
Central Goldfields (S)	Croatian	13
Central Goldfields (S)	Dutch	205
Central Goldfields (S)	English	5745
Central Goldfields (S)	Filipino	76
Central Goldfields (S)	French	33
Central Goldfields (S)	German	439
Central Goldfields (S)	Greek	60
Central Goldfields (S)	Hungarian	37
Central Goldfields (S)	Indian	39
Central Goldfields (S)	Irish	1474
Central Goldfields (S)	Italian	356
Central Goldfields (S)	Lebanese	9
Central Goldfields (S)	Macedonian	5
Central Goldfields (S)	Maltese	59
Central Goldfields (S)	Maori	27
Central Goldfields (S)	NZ	51
Central Goldfields (S)	(Other)	353
Central Goldfields (S)	Polish	39
Central Goldfields (S)	Russian	13
Central Goldfields (S)	Scottish	1453
Central Goldfields (S)	Serbian	3
Central Goldfields (S)	South African	9
Central Goldfields (S)	Spanish	20
Central Goldfields (S)	Sri Lankan	10
Central Goldfields (S)	Vietnamese	7
Central Goldfields (S)	Welsh	78
Colac-Otway (S)		1670
Colac-Otway (S)	Australian	8723
Colac-Otway (S)	Australian Aboriginal	24
Colac-Otway (S)	Chinese	158
Colac-Otway (S)	Croatian	43
Colac-Otway (S)	Dutch	347
Colac-Otway (S)	English	8384
Colac-Otway (S)	Filipino	76
Colac-Otway (S)	French	73
Colac-Otway (S)	German	749
Colac-Otway (S)	Greek	94
Colac-Otway (S)	Hungarian	42
Colac-Otway (S)	Indian	62
Colac-Otway (S)	Irish	3200
Colac-Otway (S)	Italian	528
Colac-Otway (S)	Korean	11
Colac-Otway (S)	Lebanese	27
Colac-Otway (S)	Macedonian	4
Colac-Otway (S)	Maltese	56
Colac-Otway (S)	Maori	88
Colac-Otway (S)	NZ	90
Colac-Otway (S)	(Other)	761
Colac-Otway (S)	Polish	68
Colac-Otway (S)	Russian	23
Colac-Otway (S)	Scottish	2676
Colac-Otway (S)	Serbian	4
Colac-Otway (S)	South African	24
Colac-Otway (S)	Spanish	37
Colac-Otway (S)	Sri Lankan	17
Colac-Otway (S)	Turkish	4
Colac-Otway (S)	Vietnamese	25
Colac-Otway (S)	Welsh	112
Corangamite (S)		1346
Corangamite (S)	Australian	7111
Corangamite (S)	Australian Aboriginal	3
Corangamite (S)	Chinese	51
Corangamite (S)	Croatian	6
Corangamite (S)	Dutch	388
Corangamite (S)	English	6361
Corangamite (S)	Filipino	72
Corangamite (S)	French	44
Corangamite (S)	German	476
Corangamite (S)	Greek	42
Corangamite (S)	Hungarian	29
Corangamite (S)	Indian	24
Corangamite (S)	Irish	2386
Corangamite (S)	Italian	192
Corangamite (S)	Lebanese	6
Corangamite (S)	Maltese	35
Corangamite (S)	Maori	39
Corangamite (S)	NZ	109
Corangamite (S)	(Other)	307
Corangamite (S)	Polish	20
Corangamite (S)	Russian	12
Corangamite (S)	Scottish	1994
Corangamite (S)	Serbian	12
Corangamite (S)	South African	10
Corangamite (S)	Spanish	5
Corangamite (S)	Sri Lankan	14
Corangamite (S)	Turkish	5
Corangamite (S)	Vietnamese	3
Corangamite (S)	Welsh	75
Darebin (C)		10313
Darebin (C)	Australian	30195
Darebin (C)	Australian Aboriginal	305
Darebin (C)	Chinese	9340
Darebin (C)	Croatian	1093
Darebin (C)	Dutch	1539
Darebin (C)	English	33338
Darebin (C)	Filipino	1266
Darebin (C)	French	858
Darebin (C)	German	3920
Darebin (C)	Greek	12371
Darebin (C)	Hungarian	395
Darebin (C)	Indian	5311
Darebin (C)	Irish	15629
Darebin (C)	Italian	19988
Darebin (C)	Korean	234
Darebin (C)	Lebanese	2926
Darebin (C)	Macedonian	3073
Darebin (C)	Maltese	1398
Darebin (C)	Maori	347
Darebin (C)	NZ	1079
Darebin (C)	(Other)	17751
Darebin (C)	Polish	1002
Darebin (C)	Russian	364
Darebin (C)	Scottish	10416
Darebin (C)	Serbian	538
Darebin (C)	South African	299
Darebin (C)	Spanish	845
Darebin (C)	Sri Lankan	910
Darebin (C)	Turkish	566
Darebin (C)	Vietnamese	3555
Darebin (C)	Welsh	727
East Gippsland (S)		4042
East Gippsland (S)	Australian	18845
East Gippsland (S)	Australian Aboriginal	206
East Gippsland (S)	Chinese	387
East Gippsland (S)	Croatian	58
East Gippsland (S)	Dutch	1067
East Gippsland (S)	English	18732
East Gippsland (S)	Filipino	211
East Gippsland (S)	French	173
East Gippsland (S)	German	1965
East Gippsland (S)	Greek	187
East Gippsland (S)	Hungarian	79
East Gippsland (S)	Indian	186
East Gippsland (S)	Irish	4810
East Gippsland (S)	Italian	1354
East Gippsland (S)	Korean	9
East Gippsland (S)	Lebanese	18
East Gippsland (S)	Macedonian	9
East Gippsland (S)	Maltese	187
East Gippsland (S)	Maori	90
East Gippsland (S)	NZ	225
East Gippsland (S)	(Other)	1513
East Gippsland (S)	Polish	195
East Gippsland (S)	Russian	53
