LGA_NAME16	CountryOfBirth	persons
Ballarat (C)	IND	860
Ballarat (C)	IRL	129
Ballarat (C)	IRN	60
Ballarat (C)	IRQ	32
Ballarat (C)	ITA	179
Ballarat (C)	JPN	81
Ballarat (C)	KHM	9
Ballarat (C)	KOR	43
Ballarat (C)	LBN	12
Ballarat (C)	LKA	122
Ballarat (C)	MKD	7
Ballarat (C)	MLT	63
Ballarat (C)	MMR	18
Ballarat (C)	MUS	22
Ballarat (C)	MYS	183
Ballarat (C)	NLD	537
Ballarat (C)	NPL	36
Ballarat (C)	NZL	763
Ballarat (C)	PAK	65
Ballarat (C)	PHL	415
Ballarat (C)	PNG	39
Ballarat (C)	POL	53
Ballarat (C)	SGP	52
Ballarat (C)	THA	111
Ballarat (C)	TUR	17
Ballarat (C)	TWN	44
Ballarat (C)	USA	233
Ballarat (C)	VNM	93
Ballarat (C)	ZAF	210
Ballarat (C)	ZWE	45
Banyule (C)		9754
Banyule (C)	AFG	18
Banyule (C)	AUS	87093
Banyule (C)	BGD	52
Banyule (C)	BIH	110
Banyule (C)	CAN	207
Banyule (C)	CHL	67
Banyule (C)	CHN	3471
Banyule (C)	DEU	565
Banyule (C)	EGY	234
Banyule (C)	FJI	85
Banyule (C)	FRA	139
Banyule (C)	GBR	4062
Banyule (C)	GRC	1075
Banyule (C)	HKG	409
Banyule (C)	HRV	371
Banyule (C)	IDN	222
Banyule (C)	IND	2025
Banyule (C)	IRL	396
Banyule (C)	IRN	564
Banyule (C)	IRQ	97
Banyule (C)	ITA	2150
Banyule (C)	JPN	222
Banyule (C)	KHM	23
Banyule (C)	KOR	209
Banyule (C)	LBN	373
Banyule (C)	LKA	767
Banyule (C)	MKD	398
Banyule (C)	MLT	212
Banyule (C)	MMR	62
Banyule (C)	MUS	143
Banyule (C)	MYS	983
Banyule (C)	NLD	249
Banyule (C)	NPL	84
Banyule (C)	NZL	1403
Banyule (C)	PAK	172
Banyule (C)	PHL	587
Banyule (C)	PNG	75
Banyule (C)	POL	264
Banyule (C)	SGP	290
Banyule (C)	THA	244
Banyule (C)	TUR	80
Banyule (C)	TWN	178
Banyule (C)	USA	473
Banyule (C)	VNM	731
Banyule (C)	ZAF	413
Banyule (C)	ZWE	73
Bass Coast (S)		3262
Bass Coast (S)	AFG	3
Bass Coast (S)	AUS	25155
Bass Coast (S)	BGD	3
Bass Coast (S)	CAN	41
Bass Coast (S)	CHL	19
Bass Coast (S)	CHN	73
Bass Coast (S)	DEU	194
Bass Coast (S)	EGY	16
Bass Coast (S)	FJI	16
Bass Coast (S)	FRA	28
Bass Coast (S)	GBR	2019
Bass Coast (S)	GRC	71
Bass Coast (S)	HKG	21
Bass Coast (S)	HRV	24
Bass Coast (S)	IDN	17
Bass Coast (S)	IND	128
Bass Coast (S)	IRL	87
Bass Coast (S)	IRN	4
Bass Coast (S)	ITA	232
Bass Coast (S)	JPN	21
Bass Coast (S)	KHM	3
Bass Coast (S)	KOR	6
Bass Coast (S)	LKA	42
Bass Coast (S)	MLT	68
Bass Coast (S)	MMR	20
Bass Coast (S)	MUS	26
Bass Coast (S)	MYS	35
Bass Coast (S)	NLD	261
Bass Coast (S)	NPL	22
Bass Coast (S)	NZL	510
Bass Coast (S)	PAK	3
Bass Coast (S)	PHL	83
Bass Coast (S)	PNG	14
Bass Coast (S)	POL	21
Bass Coast (S)	SGP	10
Bass Coast (S)	THA	59
Bass Coast (S)	TUR	13
Bass Coast (S)	TWN	5
Bass Coast (S)	USA	78
Bass Coast (S)	VNM	37
Bass Coast (S)	ZAF	71
Bass Coast (S)	ZWE	12
Baw Baw (S)		4270
Baw Baw (S)	AFG	3
Baw Baw (S)	AUS	39415
Baw Baw (S)	BGD	12
Baw Baw (S)	BIH	10
Baw Baw (S)	CAN	40
Baw Baw (S)	CHL	11
Baw Baw (S)	CHN	76
Baw Baw (S)	DEU	236
Baw Baw (S)	EGY	20
Baw Baw (S)	FJI	25
Baw Baw (S)	FRA	10
Baw Baw (S)	GBR	2065
Baw Baw (S)	GRC	27
Baw Baw (S)	HKG	20
Baw Baw (S)	HRV	47
Baw Baw (S)	IDN	19
Baw Baw (S)	IND	168
Baw Baw (S)	IRL	82
Baw Baw (S)	IRN	12
Baw Baw (S)	ITA	182
Baw Baw (S)	JPN	20
Baw Baw (S)	KHM	5
Baw Baw (S)	KOR	11
Baw Baw (S)	LBN	7
Baw Baw (S)	LKA	73
Baw Baw (S)	MKD	6
Baw Baw (S)	MLT	39
Baw Baw (S)	MMR	5
Baw Baw (S)	MUS	41
Baw Baw (S)	MYS	40
Baw Baw (S)	NLD	371
Baw Baw (S)	NPL	3
Baw Baw (S)	NZL	528
Baw Baw (S)	PAK	9
Baw Baw (S)	PHL	126
Baw Baw (S)	PNG	23
Baw Baw (S)	POL	49
Baw Baw (S)	SGP	16
Baw Baw (S)	THA	36
Baw Baw (S)	TUR	9
Baw Baw (S)	TWN	50
Baw Baw (S)	USA	103
Baw Baw (S)	VNM	22
Baw Baw (S)	ZAF	131
Baw Baw (S)	ZWE	22
Bayside (C)		8990
Bayside (C)	AFG	6
Bayside (C)	AUS	66948
Bayside (C)	BGD	10
Bayside (C)	BIH	49
Bayside (C)	CAN	379
Bayside (C)	CHL	87
Bayside (C)	CHN	1795
Bayside (C)	DEU	732
Bayside (C)	EGY	204
Bayside (C)	FJI	68
Bayside (C)	FRA	281
Bayside (C)	GBR	6937
Bayside (C)	GRC	686
Bayside (C)	HKG	218
Bayside (C)	HRV	152
Bayside (C)	IDN	95
Bayside (C)	IND	812
Bayside (C)	IRL	559
Bayside (C)	IRN	98
Bayside (C)	IRQ	19
Bayside (C)	ITA	725
Bayside (C)	JPN	305
Bayside (C)	KHM	37
Bayside (C)	KOR	105
Bayside (C)	LBN	105
Bayside (C)	LKA	257
Bayside (C)	MKD	39
Bayside (C)	MLT	78
Bayside (C)	MMR	18
Bayside (C)	MUS	98
Bayside (C)	MYS	396
Bayside (C)	NLD	328
Bayside (C)	NPL	16
Bayside (C)	NZL	1793
Bayside (C)	PAK	48
Bayside (C)	PHL	215
Bayside (C)	PNG	44
Bayside (C)	POL	477
Bayside (C)	SGP	270
Bayside (C)	THA	143
Bayside (C)	TUR	128
Bayside (C)	TWN	69
Bayside (C)	USA	866
Bayside (C)	VNM	168
Bayside (C)	ZAF	1162
Bayside (C)	ZWE	73
Benalla (RC)		1410
Benalla (RC)	AUS	11455
Benalla (RC)	BGD	4
Benalla (RC)	CAN	6
Benalla (RC)	CHN	26
Benalla (RC)	DEU	97
Benalla (RC)	EGY	3
Benalla (RC)	FJI	4
Benalla (RC)	FRA	6
Benalla (RC)	GBR	378
Benalla (RC)	GRC	10
Benalla (RC)	HKG	7
Benalla (RC)	HRV	3
Benalla (RC)	IDN	3
Benalla (RC)	IND	56
Benalla (RC)	IRL	21
Benalla (RC)	IRN	4
Benalla (RC)	IRQ	6
Benalla (RC)	ITA	28
Benalla (RC)	JPN	6
Benalla (RC)	KHM	8
Benalla (RC)	LKA	9
Benalla (RC)	MKD	3
Benalla (RC)	MLT	8
Benalla (RC)	MYS	10
Benalla (RC)	NLD	75
Benalla (RC)	NZL	92
Benalla (RC)	PHL	35
Benalla (RC)	PNG	8
Benalla (RC)	POL	10
Benalla (RC)	SGP	3
Benalla (RC)	THA	10
Benalla (RC)	TWN	3
Benalla (RC)	USA	28
Benalla (RC)	VNM	3
Benalla (RC)	ZAF	13
Benalla (RC)	ZWE	3
Boroondara (C)		12220
Boroondara (C)	AFG	25
Boroondara (C)	AUS	107415
Boroondara (C)	BGD	147
Boroondara (C)	BIH	43
Boroondara (C)	CAN	404
Boroondara (C)	CHL	85
Boroondara (C)	CHN	11063
Boroondara (C)	DEU	671
Boroondara (C)	EGY	263
Boroondara (C)	FJI	190
Boroondara (C)	FRA	376
Boroondara (C)	GBR	5813
Boroondara (C)	GRC	1605
Boroondara (C)	HKG	1763
Boroondara (C)	HRV	192
Boroondara (C)	IDN	743
Boroondara (C)	IND	4050
Boroondara (C)	IRL	489
Boroondara (C)	IRN	646
Boroondara (C)	IRQ	175
Boroondara (C)	ITA	1529
Boroondara (C)	JPN	396
Boroondara (C)	KHM	89
Boroondara (C)	KOR	697
Boroondara (C)	LBN	136
Boroondara (C)	LKA	1243
Boroondara (C)	MKD	137
Boroondara (C)	MLT	109
Boroondara (C)	MMR	69
Boroondara (C)	MUS	158
Boroondara (C)	MYS	3333
Boroondara (C)	NLD	314
Boroondara (C)	NPL	121
Boroondara (C)	NZL	2647
Boroondara (C)	PAK	228
Boroondara (C)	PHL	563
Boroondara (C)	PNG	99
Boroondara (C)	POL	367
Boroondara (C)	SGP	966
Boroondara (C)	THA	462
Boroondara (C)	TUR	173
Boroondara (C)	TWN	815
Boroondara (C)	USA	1080
Boroondara (C)	VNM	1976
Boroondara (C)	ZAF	1017
Boroondara (C)	ZWE	129
Brimbank (C)		27825
Brimbank (C)	AFG	479
Brimbank (C)	AUS	87161
Brimbank (C)	BGD	486
Brimbank (C)	BIH	1226
Brimbank (C)	CAN	104
Brimbank (C)	CHL	752
Brimbank (C)	CHN	2395
Brimbank (C)	DEU	935
Brimbank (C)	EGY	1012
Brimbank (C)	FJI	598
Brimbank (C)	FRA	115
Brimbank (C)	GBR	2148
Brimbank (C)	GRC	2222
Brimbank (C)	HKG	522
Brimbank (C)	HRV	2285
Brimbank (C)	IDN	392
Brimbank (C)	IND	9284
Brimbank (C)	IRL	199
Brimbank (C)	IRN	596
Brimbank (C)	IRQ	475
Brimbank (C)	ITA	3191
Brimbank (C)	JPN	96
Brimbank (C)	KHM	216
Brimbank (C)	KOR	153
Brimbank (C)	LBN	787
Brimbank (C)	LKA	1907
Brimbank (C)	MKD	3075
Brimbank (C)	MLT	4524
Brimbank (C)	MMR	1462
Brimbank (C)	MUS	216
Brimbank (C)	MYS	918
Brimbank (C)	NLD	198
Brimbank (C)	NPL	600
Brimbank (C)	NZL	3273
Brimbank (C)	PAK	1817
Brimbank (C)	PHL	5746
Brimbank (C)	PNG	95
Brimbank (C)	POL	1059
Brimbank (C)	SGP	236
Brimbank (C)	THA	534
Brimbank (C)	TUR	663
Brimbank (C)	TWN	148
Brimbank (C)	USA	254
Brimbank (C)	VNM	21705
Brimbank (C)	ZAF	181
Brimbank (C)	ZWE	72
Buloke (S)		687
Buloke (S)	AUS	5200
Buloke (S)	CAN	10
Buloke (S)	CHN	6
Buloke (S)	DEU	13
Buloke (S)	EGY	4
Buloke (S)	FJI	3
Buloke (S)	GBR	102
Buloke (S)	HRV	4
Buloke (S)	IND	35
Buloke (S)	IRL	6
Buloke (S)	ITA	3
Buloke (S)	LKA	7
Buloke (S)	MYS	6
Buloke (S)	NLD	21
Buloke (S)	NZL	35
Buloke (S)	PHL	31
Buloke (S)	POL	3
Buloke (S)	THA	8
Buloke (S)	TWN	3
Buloke (S)	USA	4
Buloke (S)	VNM	3
Buloke (S)	ZAF	3
Campaspe (S)		3495
Campaspe (S)	AUS	31242
Campaspe (S)	CAN	20
Campaspe (S)	CHL	3
Campaspe (S)	CHN	39
Campaspe (S)	DEU	88
Campaspe (S)	EGY	14
Campaspe (S)	FJI	12
Campaspe (S)	FRA	15
Campaspe (S)	GBR	794
Campaspe (S)	GRC	20
Campaspe (S)	HKG	10
Campaspe (S)	HRV	7
Campaspe (S)	IDN	9
Campaspe (S)	IND	80
Campaspe (S)	IRL	50
Campaspe (S)	IRN	7
Campaspe (S)	IRQ	5
Campaspe (S)	ITA	155
Campaspe (S)	JPN	8
Campaspe (S)	KHM	3
Campaspe (S)	KOR	27
Campaspe (S)	LBN	3
Campaspe (S)	LKA	31
Campaspe (S)	MKD	13
Campaspe (S)	MLT	14
Campaspe (S)	MYS	20
Campaspe (S)	NLD	106
Campaspe (S)	NPL	4
Campaspe (S)	NZL	387
Campaspe (S)	PAK	3
Campaspe (S)	PHL	207
Campaspe (S)	PNG	11
Campaspe (S)	POL	10
Campaspe (S)	SGP	4
Campaspe (S)	THA	25
Campaspe (S)	TUR	11
Campaspe (S)	TWN	4
Campaspe (S)	USA	52
Campaspe (S)	VNM	4
Campaspe (S)	ZAF	32
Campaspe (S)	ZWE	14
Cardinia (S)		8138
Cardinia (S)	AFG	126
Cardinia (S)	AUS	70374
Cardinia (S)	BGD	90
Cardinia (S)	BIH	74
Cardinia (S)	CAN	121
Cardinia (S)	CHL	126
Cardinia (S)	CHN	277
Cardinia (S)	DEU	435
Cardinia (S)	EGY	211
Cardinia (S)	FJI	162
Cardinia (S)	FRA	54
Cardinia (S)	GBR	4948
Cardinia (S)	GRC	84
Cardinia (S)	HKG	55
Cardinia (S)	HRV	165
Cardinia (S)	IDN	115
Cardinia (S)	IND	1673
Cardinia (S)	IRL	219
Cardinia (S)	IRN	49
Cardinia (S)	IRQ	20
Cardinia (S)	ITA	358
Cardinia (S)	JPN	44
Cardinia (S)	KHM	73
Cardinia (S)	KOR	57
Cardinia (S)	LBN	38
Cardinia (S)	LKA	877
Cardinia (S)	MKD	20
Cardinia (S)	MLT	90
Cardinia (S)	MMR	36
Cardinia (S)	MUS	415
Cardinia (S)	MYS	180
Cardinia (S)	NLD	618
Cardinia (S)	NPL	32
Cardinia (S)	NZL	1640
Cardinia (S)	PAK	141
Cardinia (S)	PHL	611
Cardinia (S)	PNG	37
Cardinia (S)	POL	119
Cardinia (S)	SGP	122
Cardinia (S)	THA	122
Cardinia (S)	TUR	42
Cardinia (S)	TWN	74
Cardinia (S)	USA	206
Cardinia (S)	VNM	91
Cardinia (S)	ZAF	454
Cardinia (S)	ZWE	114
Casey (C)		31420
Casey (C)	AFG	8534
Casey (C)	AUS	168029
Casey (C)	BGD	395
Casey (C)	BIH	1128
Casey (C)	CAN	235
Casey (C)	CHL	1030
Casey (C)	CHN	4269
Casey (C)	DEU	1033
Casey (C)	EGY	1184
Casey (C)	FJI	1925
Casey (C)	FRA	174
Casey (C)	GBR	10667
Casey (C)	GRC	793
Casey (C)	HKG	455
Casey (C)	HRV	1265
Casey (C)	IDN	836
Casey (C)	IND	17931
Casey (C)	IRL	544
Casey (C)	IRN	885
Casey (C)	IRQ	651
Casey (C)	ITA	1658
Casey (C)	JPN	115
Casey (C)	KHM	1656
Casey (C)	KOR	418
Casey (C)	LBN	707
Casey (C)	LKA	11279
Casey (C)	MKD	513
Casey (C)	MLT	386
Casey (C)	MMR	176
Casey (C)	MUS	3172
Casey (C)	MYS	1531
Casey (C)	NLD	1239
Casey (C)	NPL	304
Casey (C)	NZL	7112
Casey (C)	PAK	2397
Casey (C)	PHL	4696
Casey (C)	PNG	66
Casey (C)	POL	1261
Casey (C)	SGP	741
Casey (C)	THA	655
Casey (C)	TUR	796
Casey (C)	TWN	229
Casey (C)	USA	572
Casey (C)	VNM	1662
Casey (C)	ZAF	2059
Casey (C)	ZWE	492
Central Goldfields (S)		1271
Central Goldfields (S)	AUS	10650
Central Goldfields (S)	CAN	10
Central Goldfields (S)	CHL	3
Central Goldfields (S)	CHN	19
Central Goldfields (S)	DEU	41
Central Goldfields (S)	EGY	3
Central Goldfields (S)	FJI	10
Central Goldfields (S)	FRA	4
Central Goldfields (S)	GBR	546
Central Goldfields (S)	GRC	11
Central Goldfields (S)	HRV	11
Central Goldfields (S)	IDN	4
Central Goldfields (S)	IND	36
Central Goldfields (S)	IRL	9
Central Goldfields (S)	ITA	20
Central Goldfields (S)	KHM	3
Central Goldfields (S)	LBN	4
Central Goldfields (S)	LKA	7
Central Goldfields (S)	MKD	3
Central Goldfields (S)	MLT	12
Central Goldfields (S)	MYS	3
Central Goldfields (S)	NLD	79
Central Goldfields (S)	NPL	7
Central Goldfields (S)	NZL	102
Central Goldfields (S)	PAK	6
Central Goldfields (S)	PHL	62
Central Goldfields (S)	PNG	3
Central Goldfields (S)	POL	3
Central Goldfields (S)	SGP	4
Central Goldfields (S)	THA	5
Central Goldfields (S)	TWN	3
Central Goldfields (S)	USA	25
Central Goldfields (S)	VNM	3
Central Goldfields (S)	ZAF	14
Central Goldfields (S)	ZWE	3
Colac-Otway (S)		1902
Colac-Otway (S)	AFG	38
Colac-Otway (S)	AUS	17452
Colac-Otway (S)	CAN	16
Colac-Otway (S)	CHL	4
Colac-Otway (S)	CHN	61
Colac-Otway (S)	DEU	70
Colac-Otway (S)	EGY	10
Colac-Otway (S)	FJI	10
Colac-Otway (S)	FRA	5
Colac-Otway (S)	GBR	580
Colac-Otway (S)	GRC	20
Colac-Otway (S)	HKG	9
Colac-Otway (S)	HRV	11
Colac-Otway (S)	IDN	14
Colac-Otway (S)	IND	60
Colac-Otway (S)	IRL	28
Colac-Otway (S)	IRN	9
Colac-Otway (S)	ITA	61
Colac-Otway (S)	JPN	7
Colac-Otway (S)	KOR	5
Colac-Otway (S)	LKA	16
Colac-Otway (S)	MKD	3
Colac-Otway (S)	MLT	17
Colac-Otway (S)	MUS	6
Colac-Otway (S)	MYS	23
Colac-Otway (S)	NLD	73
Colac-Otway (S)	NPL	9
Colac-Otway (S)	NZL	241
Colac-Otway (S)	PAK	10
Colac-Otway (S)	PHL	59
Colac-Otway (S)	PNG	4
Colac-Otway (S)	POL	9
Colac-Otway (S)	SGP	6
Colac-Otway (S)	THA	15
Colac-Otway (S)	TWN	17
Colac-Otway (S)	USA	30
Colac-Otway (S)	VNM	17
Colac-Otway (S)	ZAF	18
Colac-Otway (S)	ZWE	16
Corangamite (S)		1571
Corangamite (S)	AUS	13538
Corangamite (S)	CAN	12
Corangamite (S)	CHN	9
Corangamite (S)	DEU	35
Corangamite (S)	FJI	3
Corangamite (S)	FRA	6
Corangamite (S)	GBR	319
Corangamite (S)	GRC	3
Corangamite (S)	HRV	8
Corangamite (S)	IDN	3
Corangamite (S)	IND	15
Corangamite (S)	IRL	14
Corangamite (S)	IRQ	3
Corangamite (S)	ITA	10
Corangamite (S)	LKA	11
Corangamite (S)	MLT	9
Corangamite (S)	MYS	3
Corangamite (S)	NLD	94
Corangamite (S)	NZL	254
Corangamite (S)	PHL	66
Corangamite (S)	PNG	3
Corangamite (S)	SGP	11
Corangamite (S)	THA	8
Corangamite (S)	TUR	4
Corangamite (S)	USA	20
Corangamite (S)	VNM	3
Corangamite (S)	ZAF	13
Corangamite (S)	ZWE	5
Darebin (C)		16447
Darebin (C)	AFG	95
Darebin (C)	AUS	86911
Darebin (C)	BGD	359
Darebin (C)	BIH	157
Darebin (C)	CAN	298
Darebin (C)	CHL	166
Darebin (C)	CHN	4821
Darebin (C)	DEU	436
Darebin (C)	EGY	358
Darebin (C)	FJI	195
Darebin (C)	FRA	232
Darebin (C)	GBR	3396
Darebin (C)	GRC	4553
Darebin (C)	HKG	329
Darebin (C)	HRV	370
Darebin (C)	IDN	297
Darebin (C)	IND	4561
Darebin (C)	IRL	465
Darebin (C)	IRN	581
Darebin (C)	IRQ	328
Darebin (C)	ITA	6130
Darebin (C)	JPN	298
Darebin (C)	KHM	94
Darebin (C)	KOR	186
Darebin (C)	LBN	1170
Darebin (C)	LKA	838
Darebin (C)	MKD	1150
Darebin (C)	MLT	355
Darebin (C)	MMR	40
Darebin (C)	MUS	243
Darebin (C)	MYS	906
Darebin (C)	NLD	173
Darebin (C)	NPL	864
Darebin (C)	NZL	2197
Darebin (C)	PAK	543
Darebin (C)	PHL	919
Darebin (C)	PNG	70
Darebin (C)	POL	211
Darebin (C)	SGP	302
Darebin (C)	THA	404
Darebin (C)	TUR	246
Darebin (C)	TWN	237
Darebin (C)	USA	562
Darebin (C)	VNM	2798
Darebin (C)	ZAF	343
Darebin (C)	ZWE	86
East Gippsland (S)		4917
East Gippsland (S)	AUS	35616
East Gippsland (S)	BIH	3
East Gippsland (S)	CAN	45
East Gippsland (S)	CHL	11
East Gippsland (S)	CHN	69
East Gippsland (S)	DEU	297
East Gippsland (S)	EGY	24
East Gippsland (S)	FJI	27
East Gippsland (S)	FRA	24
East Gippsland (S)	GBR	2017
East Gippsland (S)	GRC	41
East Gippsland (S)	HKG	15
East Gippsland (S)	HRV	18
East Gippsland (S)	IDN	22
East Gippsland (S)	IND	134
East Gippsland (S)	IRL	69
East Gippsland (S)	IRN	8
East Gippsland (S)	IRQ	8
East Gippsland (S)	ITA	157
East Gippsland (S)	JPN	11
East Gippsland (S)	KHM	3
East Gippsland (S)	KOR	10
East Gippsland (S)	LKA	34
East Gippsland (S)	MLT	52
East Gippsland (S)	MMR	5
East Gippsland (S)	MUS	12
East Gippsland (S)	MYS	49
East Gippsland (S)	NLD	308
East Gippsland (S)	NPL	3
East Gippsland (S)	NZL	440
East Gippsland (S)	PAK	6
East Gippsland (S)	PHL	171
East Gippsland (S)	PNG	30
East Gippsland (S)	POL	34
East Gippsland (S)	SGP	14
East Gippsland (S)	THA	29
East Gippsland (S)	TUR	3
East Gippsland (S)	TWN	33
East Gippsland (S)	USA	78
East Gippsland (S)	VNM	63
East Gippsland (S)	ZAF	100
East Gippsland (S)	ZWE	14
Frankston (C)		12564
Frankston (C)	AFG	150
Frankston (C)	AUS	95936
Frankston (C)	BGD	40
Frankston (C)	BIH	208
Frankston (C)	CAN	189
Frankston (C)	CHL	175
Frankston (C)	CHN	891
Frankston (C)	DEU	790
Frankston (C)	EGY	164
Frankston (C)	FJI	289
Frankston (C)	FRA	104
Frankston (C)	GBR	9286
Frankston (C)	GRC	471
Frankston (C)	HKG	149
Frankston (C)	HRV	280
Frankston (C)	IDN	159
Frankston (C)	IND	1712
Frankston (C)	IRL	448
Frankston (C)	IRN	73
Frankston (C)	IRQ	23
Frankston (C)	ITA	599
Frankston (C)	JPN	75
Frankston (C)	KHM	96
Frankston (C)	KOR	63
Frankston (C)	LBN	133
Frankston (C)	LKA	593
Frankston (C)	MKD	42
Frankston (C)	MLT	101
Frankston (C)	MMR	41
Frankston (C)	MUS	341
Frankston (C)	MYS	322
Frankston (C)	NLD	691
Frankston (C)	NPL	19
Frankston (C)	NZL	3144
Frankston (C)	PAK	103
Frankston (C)	PHL	1071
Frankston (C)	PNG	81
Frankston (C)	POL	341
Frankston (C)	SGP	137
Frankston (C)	THA	273
Frankston (C)	TUR	91
Frankston (C)	TWN	67
Frankston (C)	USA	389
Frankston (C)	VNM	177
Frankston (C)	ZAF	857
Frankston (C)	ZWE	181
Gannawarra (S)		927
Gannawarra (S)	AUS	9121
Gannawarra (S)	BGD	3
Gannawarra (S)	CAN	3
Gannawarra (S)	CHN	3
Gannawarra (S)	DEU	26
Gannawarra (S)	GBR	169
Gannawarra (S)	GRC	7
Gannawarra (S)	HRV	4
Gannawarra (S)	IND	40
Gannawarra (S)	ITA	15
Gannawarra (S)	LKA	5
Gannawarra (S)	MKD	3
Gannawarra (S)	MLT	11
Gannawarra (S)	MYS	3
Gannawarra (S)	NLD	34
Gannawarra (S)	NPL	11
Gannawarra (S)	NZL	66
Gannawarra (S)	PHL	51
Gannawarra (S)	PNG	3
Gannawarra (S)	POL	4
Gannawarra (S)	SGP	3
Gannawarra (S)	THA	5
Gannawarra (S)	USA	10
Gannawarra (S)	ZAF	27
Glen Eira (C)		17667
Glen Eira (C)	AFG	16
Glen Eira (C)	AUS	82030
Glen Eira (C)	BGD	131
Glen Eira (C)	BIH	74
Glen Eira (C)	CAN	318
Glen Eira (C)	CHL	128
Glen Eira (C)	CHN	7151
Glen Eira (C)	DEU	857
Glen Eira (C)	EGY	303
Glen Eira (C)	FJI	113
Glen Eira (C)	FRA	574
Glen Eira (C)	GBR	4604
Glen Eira (C)	GRC	2075
Glen Eira (C)	HKG	571
Glen Eira (C)	HRV	178
Glen Eira (C)	IDN	462
Glen Eira (C)	IND	6258
Glen Eira (C)	IRL	661
Glen Eira (C)	IRN	209
Glen Eira (C)	IRQ	52
Glen Eira (C)	ITA	1074
Glen Eira (C)	JPN	668
Glen Eira (C)	KHM	64
Glen Eira (C)	KOR	706
Glen Eira (C)	LBN	163
Glen Eira (C)	LKA	955
Glen Eira (C)	MKD	67
Glen Eira (C)	MLT	86
Glen Eira (C)	MMR	48
Glen Eira (C)	MUS	243
Glen Eira (C)	MYS	1118
Glen Eira (C)	NLD	236
Glen Eira (C)	NPL	269
Glen Eira (C)	NZL	2116
Glen Eira (C)	PAK	141
Glen Eira (C)	PHL	713
Glen Eira (C)	PNG	59
Glen Eira (C)	POL	1440
Glen Eira (C)	SGP	485
Glen Eira (C)	THA	358
Glen Eira (C)	TUR	119
Glen Eira (C)	TWN	230
Glen Eira (C)	USA	978
Glen Eira (C)	VNM	729
Glen Eira (C)	ZAF	3214
Glen Eira (C)	ZWE	151
Glenelg (S)		1987
Glenelg (S)	AUS	16172
Glenelg (S)	BGD	9
Glenelg (S)	CAN	6
Glenelg (S)	CHN	13
Glenelg (S)	DEU	46
Glenelg (S)	EGY	8
Glenelg (S)	FJI	7
Glenelg (S)	GBR	546
Glenelg (S)	GRC	6
Glenelg (S)	HKG	3
Glenelg (S)	HRV	9
Glenelg (S)	IDN	9
Glenelg (S)	IND	35
Glenelg (S)	IRL	17
Glenelg (S)	IRN	4
Glenelg (S)	ITA	15
Glenelg (S)	JPN	3
Glenelg (S)	LKA	19
Glenelg (S)	MLT	21
Glenelg (S)	MMR	4
Glenelg (S)	MYS	17
Glenelg (S)	NLD	111
Glenelg (S)	NZL	253
Glenelg (S)	PAK	11
Glenelg (S)	PHL	93
Glenelg (S)	PNG	8
Glenelg (S)	POL	3
Glenelg (S)	SGP	3
Glenelg (S)	THA	17
Glenelg (S)	USA	23
Glenelg (S)	VNM	6
Glenelg (S)	ZAF	46
Glenelg (S)	ZWE	18
Golden Plains (S)		1621
Golden Plains (S)	AUS	18227
Golden Plains (S)	BIH	14
Golden Plains (S)	CAN	11
Golden Plains (S)	CHN	9
Golden Plains (S)	DEU	121
Golden Plains (S)	EGY	4
Golden Plains (S)	FRA	18
Golden Plains (S)	GBR	908
Golden Plains (S)	GRC	10
Golden Plains (S)	HKG	11
Golden Plains (S)	HRV	41
Golden Plains (S)	IDN	4
Golden Plains (S)	IND	25
Golden Plains (S)	IRL	38
Golden Plains (S)	ITA	51
Golden Plains (S)	JPN	11
Golden Plains (S)	KOR	7
Golden Plains (S)	LBN	4
Golden Plains (S)	LKA	3
Golden Plains (S)	MKD	6
Golden Plains (S)	MLT	27
Golden Plains (S)	MMR	3
Golden Plains (S)	MUS	3
Golden Plains (S)	MYS	11
Golden Plains (S)	NLD	122
Golden Plains (S)	NZL	195
Golden Plains (S)	PAK	3
Golden Plains (S)	PHL	32
Golden Plains (S)	PNG	9
Golden Plains (S)	POL	12
Golden Plains (S)	SGP	10
Golden Plains (S)	THA	26
Golden Plains (S)	USA	32
Golden Plains (S)	VNM	9
Golden Plains (S)	ZAF	34
Golden Plains (S)	ZWE	10
Greater Bendigo (C)		8979
Greater Bendigo (C)	AFG	72
Greater Bendigo (C)	AUS	93321
Greater Bendigo (C)	BGD	48
Greater Bendigo (C)	BIH	3
Greater Bendigo (C)	CAN	103
Greater Bendigo (C)	CHL	9
Greater Bendigo (C)	CHN	304
Greater Bendigo (C)	DEU	250
Greater Bendigo (C)	EGY	64
Greater Bendigo (C)	FJI	62
Greater Bendigo (C)	FRA	30
Greater Bendigo (C)	GBR	2359
Greater Bendigo (C)	GRC	56
Greater Bendigo (C)	HKG	50
Greater Bendigo (C)	HRV	32
Greater Bendigo (C)	IDN	65
Greater Bendigo (C)	IND	697
Greater Bendigo (C)	IRL	137
Greater Bendigo (C)	IRN	47
Greater Bendigo (C)	IRQ	22
Greater Bendigo (C)	ITA	162
Greater Bendigo (C)	JPN	36
Greater Bendigo (C)	KHM	11
Greater Bendigo (C)	KOR	51
Greater Bendigo (C)	LBN	19
Greater Bendigo (C)	LKA	178
Greater Bendigo (C)	MKD	10
Greater Bendigo (C)	MLT	54
Greater Bendigo (C)	MMR	448
Greater Bendigo (C)	MUS	36
