LGA_NAME16	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
Fairfield (C)	15-24	Speaks English not well or not at all	0	2000	7
Fairfield (C)	15-24	Speaks English not well or not at all	0	2005	12
Fairfield (C)	15-24	Speaks English not well or not at all	0	2010	82
Fairfield (C)	15-24	Speaks English not well or not at all	0	2011	47
Fairfield (C)	15-24	Speaks English not well or not at all	0	2012	106
Fairfield (C)	15-24	Speaks English not well or not at all	0	2013	219
Fairfield (C)	15-24	Speaks English not well or not at all	0	2014	188
Fairfield (C)	15-24	Speaks English not well or not at all	0	2015	222
Fairfield (C)	15-24	Speaks English not well or not at all	0	2016	227
Fairfield (C)	15-24	Speaks English well or very well	0		200
Fairfield (C)	15-24	Speaks English well or very well	0	2000	979
Fairfield (C)	15-24	Speaks English well or very well	0	2005	1331
Fairfield (C)	15-24	Speaks English well or very well	0	2010	1623
Fairfield (C)	15-24	Speaks English well or very well	0	2011	334
Fairfield (C)	15-24	Speaks English well or very well	0	2012	430
Fairfield (C)	15-24	Speaks English well or very well	0	2013	618
Fairfield (C)	15-24	Speaks English well or very well	0	2014	485
Fairfield (C)	15-24	Speaks English well or very well	0	2015	413
Fairfield (C)	15-24	Speaks English well or very well	0	2016	189
Fairfield (C)	25-34				9
Fairfield (C)	25-34			2010	3
Fairfield (C)	25-34		0		5
Fairfield (C)	25-34		0	2000	23
Fairfield (C)	25-34		0	2005	21
Fairfield (C)	25-34		0	2010	14
Fairfield (C)	25-34		0	2013	5
Fairfield (C)	25-34		0	2014	8
Fairfield (C)	25-34		0	2015	3
Fairfield (C)	25-34		0	2016	3
Fairfield (C)	25-34		1		53
Fairfield (C)	25-34		1	2000	591
Fairfield (C)	25-34		1	2005	145
Fairfield (C)	25-34		1	2010	130
Fairfield (C)	25-34		1	2011	24
Fairfield (C)	25-34		1	2012	28
Fairfield (C)	25-34		1	2013	53
Fairfield (C)	25-34		1	2014	22
Fairfield (C)	25-34		1	2015	39
Fairfield (C)	25-34		1	2016	18
Fairfield (C)	25-34	Speaks English not well or not at all	0		140
Fairfield (C)	25-34	Speaks English not well or not at all	0	2000	101
Fairfield (C)	25-34	Speaks English not well or not at all	0	2005	298
Fairfield (C)	25-34	Speaks English not well or not at all	0	2010	990
Fairfield (C)	25-34	Speaks English not well or not at all	0	2011	255
Fairfield (C)	25-34	Speaks English not well or not at all	0	2012	308
Fairfield (C)	25-34	Speaks English not well or not at all	0	2013	473
Fairfield (C)	25-34	Speaks English not well or not at all	0	2014	351
Fairfield (C)	25-34	Speaks English not well or not at all	0	2015	312
Fairfield (C)	25-34	Speaks English not well or not at all	0	2016	243
Fairfield (C)	25-34	Speaks English well or very well	0		244
Fairfield (C)	25-34	Speaks English well or very well	0	2000	3774
Fairfield (C)	25-34	Speaks English well or very well	0	2005	1695
Fairfield (C)	25-34	Speaks English well or very well	0	2010	2268
Fairfield (C)	25-34	Speaks English well or very well	0	2011	381
Fairfield (C)	25-34	Speaks English well or very well	0	2012	428
Fairfield (C)	25-34	Speaks English well or very well	0	2013	520
Fairfield (C)	25-34	Speaks English well or very well	0	2014	394
Fairfield (C)	25-34	Speaks English well or very well	0	2015	333
Fairfield (C)	25-34	Speaks English well or very well	0	2016	130
Fairfield (C)	35-44				4
Fairfield (C)	35-44		0		16
Fairfield (C)	35-44		0	2000	67
Fairfield (C)	35-44		0	2005	19
Fairfield (C)	35-44		0	2010	12
Fairfield (C)	35-44		0	2011	3
Fairfield (C)	35-44		0	2013	3
Fairfield (C)	35-44		0	2014	4
Fairfield (C)	35-44		0	2015	6
Fairfield (C)	35-44		0	2016	3
Fairfield (C)	35-44		1		43
Fairfield (C)	35-44		1	2000	869
Fairfield (C)	35-44		1	2005	131
Fairfield (C)	35-44		1	2010	90
Fairfield (C)	35-44		1	2011	28
Fairfield (C)	35-44		1	2012	18
Fairfield (C)	35-44		1	2013	14
Fairfield (C)	35-44		1	2014	12
Fairfield (C)	35-44		1	2015	8
Fairfield (C)	35-44		1	2016	12
Fairfield (C)	35-44	Speaks English not well or not at all	0		181
Fairfield (C)	35-44	Speaks English not well or not at all	0	2000	1530
Fairfield (C)	35-44	Speaks English not well or not at all	0	2005	931
Fairfield (C)	35-44	Speaks English not well or not at all	0	2010	950
Fairfield (C)	35-44	Speaks English not well or not at all	0	2011	211
Fairfield (C)	35-44	Speaks English not well or not at all	0	2012	250
Fairfield (C)	35-44	Speaks English not well or not at all	0	2013	356
Fairfield (C)	35-44	Speaks English not well or not at all	0	2014	267
Fairfield (C)	35-44	Speaks English not well or not at all	0	2015	240
Fairfield (C)	35-44	Speaks English not well or not at all	0	2016	196
Fairfield (C)	35-44	Speaks English well or very well	0		248
Fairfield (C)	35-44	Speaks English well or very well	0	2000	7071
Fairfield (C)	35-44	Speaks English well or very well	0	2005	1655
Fairfield (C)	35-44	Speaks English well or very well	0	2010	1198
Fairfield (C)	35-44	Speaks English well or very well	0	2011	152
Fairfield (C)	35-44	Speaks English well or very well	0	2012	173
Fairfield (C)	35-44	Speaks English well or very well	0	2013	219
Fairfield (C)	35-44	Speaks English well or very well	0	2014	165
Fairfield (C)	35-44	Speaks English well or very well	0	2015	147
Fairfield (C)	35-44	Speaks English well or very well	0	2016	57
Fairfield (C)	45-54				10
Fairfield (C)	45-54			2000	12
Fairfield (C)	45-54			2005	4
Fairfield (C)	45-54		0		9
Fairfield (C)	45-54		0	2000	95
Fairfield (C)	45-54		0	2005	10
Fairfield (C)	45-54		0	2010	7
Fairfield (C)	45-54		0	2013	4
Fairfield (C)	45-54		0	2014	3
Fairfield (C)	45-54		0	2015	3
Fairfield (C)	45-54		0	2016	3
Fairfield (C)	45-54		1		50
Fairfield (C)	45-54		1	2000	1162
Fairfield (C)	45-54		1	2005	74
Fairfield (C)	45-54		1	2010	45
Fairfield (C)	45-54		1	2011	8
Fairfield (C)	45-54		1	2012	12
Fairfield (C)	45-54		1	2013	5
Fairfield (C)	45-54		1	2014	3
Fairfield (C)	45-54		1	2015	3
Fairfield (C)	45-54		1	2016	5
Fairfield (C)	45-54	Speaks English not well or not at all	0		278
Fairfield (C)	45-54	Speaks English not well or not at all	0	2000	4529
Fairfield (C)	45-54	Speaks English not well or not at all	0	2005	776
Fairfield (C)	45-54	Speaks English not well or not at all	0	2010	779
Fairfield (C)	45-54	Speaks English not well or not at all	0	2011	163
Fairfield (C)	45-54	Speaks English not well or not at all	0	2012	167
Fairfield (C)	45-54	Speaks English not well or not at all	0	2013	326
Fairfield (C)	45-54	Speaks English not well or not at all	0	2014	210
Fairfield (C)	45-54	Speaks English not well or not at all	0	2015	236
Fairfield (C)	45-54	Speaks English not well or not at all	0	2016	171
Fairfield (C)	45-54	Speaks English well or very well	0		265
Fairfield (C)	45-54	Speaks English well or very well	0	2000	9354
Fairfield (C)	45-54	Speaks English well or very well	0	2005	858
Fairfield (C)	45-54	Speaks English well or very well	0	2010	549
Fairfield (C)	45-54	Speaks English well or very well	0	2011	82
Fairfield (C)	45-54	Speaks English well or very well	0	2012	91
Fairfield (C)	45-54	Speaks English well or very well	0	2013	96
Fairfield (C)	45-54	Speaks English well or very well	0	2014	78
Fairfield (C)	45-54	Speaks English well or very well	0	2015	70
Fairfield (C)	45-54	Speaks English well or very well	0	2016	24
Fairfield (C)	55-64				13
Fairfield (C)	55-64			2000	17
Fairfield (C)	55-64		0		11
Fairfield (C)	55-64		0	2000	99
Fairfield (C)	55-64		0	2005	8
Fairfield (C)	55-64		0	2010	4
Fairfield (C)	55-64		1		42
Fairfield (C)	55-64		1	2000	1335
Fairfield (C)	55-64		1	2005	36
Fairfield (C)	55-64		1	2010	21
Fairfield (C)	55-64		1	2011	4
Fairfield (C)	55-64		1	2012	3
Fairfield (C)	55-64		1	2015	3
Fairfield (C)	55-64		1	2016	6
Fairfield (C)	55-64	Speaks English not well or not at all	0		279
Fairfield (C)	55-64	Speaks English not well or not at all	0	2000	6253
Fairfield (C)	55-64	Speaks English not well or not at all	0	2005	600
Fairfield (C)	55-64	Speaks English not well or not at all	0	2010	609
Fairfield (C)	55-64	Speaks English not well or not at all	0	2011	139
Fairfield (C)	55-64	Speaks English not well or not at all	0	2012	110
Fairfield (C)	55-64	Speaks English not well or not at all	0	2013	192
Fairfield (C)	55-64	Speaks English not well or not at all	0	2014	185
Fairfield (C)	55-64	Speaks English not well or not at all	0	2015	159
Fairfield (C)	55-64	Speaks English not well or not at all	0	2016	140
Fairfield (C)	55-64	Speaks English well or very well	0		222
Fairfield (C)	55-64	Speaks English well or very well	0	2000	7948
Fairfield (C)	55-64	Speaks English well or very well	0	2005	388
Fairfield (C)	55-64	Speaks English well or very well	0	2010	202
Fairfield (C)	55-64	Speaks English well or very well	0	2011	28
Fairfield (C)	55-64	Speaks English well or very well	0	2012	32
Fairfield (C)	55-64	Speaks English well or very well	0	2013	48
Fairfield (C)	55-64	Speaks English well or very well	0	2014	37
Fairfield (C)	55-64	Speaks English well or very well	0	2015	25
Fairfield (C)	55-64	Speaks English well or very well	0	2016	13
Fairfield (C)	65-74				3
Fairfield (C)	65-74			2000	5
Fairfield (C)	65-74		0		6
Fairfield (C)	65-74		0	2000	93
Fairfield (C)	65-74		0	2005	3
Fairfield (C)	65-74		0	2013	3
Fairfield (C)	65-74		1		30
Fairfield (C)	65-74		1	2000	1262
Fairfield (C)	65-74		1	2005	6
Fairfield (C)	65-74		1	2010	4
Fairfield (C)	65-74	Speaks English not well or not at all	0		156
Fairfield (C)	65-74	Speaks English not well or not at all	0	2000	4201
Fairfield (C)	65-74	Speaks English not well or not at all	0	2005	297
Fairfield (C)	65-74	Speaks English not well or not at all	0	2010	318
Fairfield (C)	65-74	Speaks English not well or not at all	0	2011	55
Fairfield (C)	65-74	Speaks English not well or not at all	0	2012	54
Fairfield (C)	65-74	Speaks English not well or not at all	0	2013	126
Fairfield (C)	65-74	Speaks English not well or not at all	0	2014	95
Fairfield (C)	65-74	Speaks English not well or not at all	0	2015	67
Fairfield (C)	65-74	Speaks English not well or not at all	0	2016	55
Fairfield (C)	65-74	Speaks English well or very well	0		115
Fairfield (C)	65-74	Speaks English well or very well	0	2000	5006
Fairfield (C)	65-74	Speaks English well or very well	0	2005	97
Fairfield (C)	65-74	Speaks English well or very well	0	2010	55
Fairfield (C)	65-74	Speaks English well or very well	0	2011	13
Fairfield (C)	65-74	Speaks English well or very well	0	2012	9
Fairfield (C)	65-74	Speaks English well or very well	0	2013	16
Fairfield (C)	65-74	Speaks English well or very well	0	2014	8
Fairfield (C)	65-74	Speaks English well or very well	0	2016	4
Fairfield (C)	75-84			2000	3
Fairfield (C)	75-84		0		23
Fairfield (C)	75-84		0	2000	51
Fairfield (C)	75-84		1		25
Fairfield (C)	75-84		1	2000	565
Fairfield (C)	75-84		1	2005	3
Fairfield (C)	75-84	Speaks English not well or not at all	0		195
Fairfield (C)	75-84	Speaks English not well or not at all	0	2000	3057
Fairfield (C)	75-84	Speaks English not well or not at all	0	2005	167
Fairfield (C)	75-84	Speaks English not well or not at all	0	2010	137
Fairfield (C)	75-84	Speaks English not well or not at all	0	2011	27
Fairfield (C)	75-84	Speaks English not well or not at all	0	2012	34
Fairfield (C)	75-84	Speaks English not well or not at all	0	2013	37
Fairfield (C)	75-84	Speaks English not well or not at all	0	2014	37
Fairfield (C)	75-84	Speaks English not well or not at all	0	2015	27
Fairfield (C)	75-84	Speaks English not well or not at all	0	2016	22
Fairfield (C)	75-84	Speaks English well or very well	0		70
Fairfield (C)	75-84	Speaks English well or very well	0	2000	2209
Fairfield (C)	75-84	Speaks English well or very well	0	2005	29
Fairfield (C)	75-84	Speaks English well or very well	0	2010	21
Fairfield (C)	75-84	Speaks English well or very well	0	2012	7
Fairfield (C)	75-84	Speaks English well or very well	0	2013	3
Fairfield (C)	85+				10
Fairfield (C)	85+		0		10
Fairfield (C)	85+		0	2000	19
Fairfield (C)	85+		1		35
Fairfield (C)	85+		1	2000	167
Fairfield (C)	85+	Speaks English not well or not at all	0		250
Fairfield (C)	85+	Speaks English not well or not at all	0	2000	1432
Fairfield (C)	85+	Speaks English not well or not at all	0	2005	50
Fairfield (C)	85+	Speaks English not well or not at all	0	2010	44
Fairfield (C)	85+	Speaks English not well or not at all	0	2011	7
Fairfield (C)	85+	Speaks English not well or not at all	0	2012	3
Fairfield (C)	85+	Speaks English not well or not at all	0	2013	13
Fairfield (C)	85+	Speaks English not well or not at all	0	2014	5
Fairfield (C)	85+	Speaks English not well or not at all	0	2015	7
Fairfield (C)	85+	Speaks English not well or not at all	0	2016	4
Fairfield (C)	85+	Speaks English well or very well	0		34
Fairfield (C)	85+	Speaks English well or very well	0	2000	572
Fairfield (C)	85+	Speaks English well or very well	0	2005	11
Fairfield (C)	85+	Speaks English well or very well	0	2010	3
Federation (A)	0-14		1		3
Federation (A)	0-14		1	2010	5
Federation (A)	0-14		1	2011	7
Federation (A)	0-14		1	2014	3
Federation (A)	0-14		1	2015	4
Federation (A)	0-14	Speaks English not well or not at all	0	2015	3
Federation (A)	0-14	Speaks English well or very well	0	2010	3
Federation (A)	0-14	Speaks English well or very well	0	2012	4
Federation (A)	15-24		1	2000	4
Federation (A)	15-24		1	2005	3
Federation (A)	15-24		1	2010	3
Federation (A)	15-24	Speaks English well or very well	0	2010	7
Federation (A)	15-24	Speaks English well or very well	0	2014	3
Federation (A)	15-24	Speaks English well or very well	0	2015	3
Federation (A)	15-24	Speaks English well or very well	0	2016	3
Federation (A)	25-34		1	2000	7
Federation (A)	25-34		1	2005	3
Federation (A)	25-34		1	2010	3
Federation (A)	25-34		1	2011	3
Federation (A)	25-34		1	2014	3
Federation (A)	25-34	Speaks English well or very well	0	2010	7
Federation (A)	25-34	Speaks English well or very well	0	2011	3
Federation (A)	25-34	Speaks English well or very well	0	2012	3
Federation (A)	25-34	Speaks English well or very well	0	2014	9
Federation (A)	25-34	Speaks English well or very well	0	2015	7
Federation (A)	25-34	Speaks English well or very well	0	2016	5
Federation (A)	35-44		1	2000	22
Federation (A)	35-44		1	2005	7
Federation (A)	35-44		1	2010	9
Federation (A)	35-44		1	2013	3
Federation (A)	35-44	Speaks English well or very well	0	2000	3
Federation (A)	35-44	Speaks English well or very well	0	2005	7
Federation (A)	35-44	Speaks English well or very well	0	2010	8
Federation (A)	35-44	Speaks English well or very well	0	2012	6
Federation (A)	35-44	Speaks English well or very well	0	2013	3
Federation (A)	35-44	Speaks English well or very well	0	2014	6
Federation (A)	45-54		1		5
Federation (A)	45-54		1	2000	77
Federation (A)	45-54		1	2005	14
Federation (A)	45-54		1	2010	6
Federation (A)	45-54		1	2015	3
Federation (A)	45-54	Speaks English well or very well	0		3
Federation (A)	45-54	Speaks English well or very well	0	2000	5
Federation (A)	45-54	Speaks English well or very well	0	2010	3
Federation (A)	55-64		1		5
Federation (A)	55-64		1	2000	116
Federation (A)	55-64		1	2005	5
Federation (A)	55-64		1	2010	3
Federation (A)	55-64	Speaks English well or very well	0	2000	14
Federation (A)	65-74		1		10
Federation (A)	65-74		1	2000	177
Federation (A)	65-74	Speaks English well or very well	0	2000	17
Federation (A)	75-84		1		8
Federation (A)	75-84		1	2000	117
Federation (A)	75-84	Speaks English well or very well	0	2000	13
Federation (A)	85+		1		3
Federation (A)	85+		1	2000	26
Federation (A)	85+	Speaks English well or very well	0	2000	9
Forbes (A)	0-14		1	2005	3
Forbes (A)	0-14		1	2012	3
Forbes (A)	0-14	Speaks English well or very well	0	2013	3
Forbes (A)	15-24		1	2010	6
Forbes (A)	15-24	Speaks English well or very well	0	2014	3
Forbes (A)	25-34		1	2000	7
Forbes (A)	25-34		1	2010	8
Forbes (A)	25-34		1	2014	3
Forbes (A)	25-34	Speaks English well or very well	0	2000	3
Forbes (A)	25-34	Speaks English well or very well	0	2005	3
Forbes (A)	25-34	Speaks English well or very well	0	2010	15
Forbes (A)	25-34	Speaks English well or very well	0	2011	4
Forbes (A)	25-34	Speaks English well or very well	0	2012	3
Forbes (A)	25-34	Speaks English well or very well	0	2013	5
Forbes (A)	25-34	Speaks English well or very well	0	2014	4
Forbes (A)	35-44		1	2000	16
Forbes (A)	35-44		1	2005	5
Forbes (A)	35-44		1	2010	3
Forbes (A)	35-44		1	2012	4
Forbes (A)	35-44	Speaks English well or very well	0	2000	4
Forbes (A)	35-44	Speaks English well or very well	0	2005	4
Forbes (A)	35-44	Speaks English well or very well	0	2010	8
Forbes (A)	35-44	Speaks English well or very well	0	2012	5
Forbes (A)	35-44	Speaks English well or very well	0	2015	3
Forbes (A)	45-54		1		3
Forbes (A)	45-54		1	2000	35
Forbes (A)	45-54		1	2005	9
Forbes (A)	45-54		1	2010	4
Forbes (A)	45-54	Speaks English well or very well	0	2000	6
Forbes (A)	45-54	Speaks English well or very well	0	2005	3
Forbes (A)	45-54	Speaks English well or very well	0	2010	3
Forbes (A)	55-64		1		4
Forbes (A)	55-64		1	2000	31
Forbes (A)	55-64		1	2005	6
Forbes (A)	55-64	Speaks English not well or not at all	0	2000	6
Forbes (A)	55-64	Speaks English well or very well	0	2000	11
Forbes (A)	65-74		1		7
Forbes (A)	65-74		1	2000	61
Forbes (A)	65-74	Speaks English well or very well	0	2000	6
Forbes (A)	75-84		1	2000	26
Forbes (A)	75-84	Speaks English well or very well	0	2000	7
Forbes (A)	85+		1	2000	8
Georges River (A)	0-14				5
Georges River (A)	0-14		0	2014	3
Georges River (A)	0-14		0	2015	4
Georges River (A)	0-14		0	2016	8
Georges River (A)	0-14		1		36
Georges River (A)	0-14		1	2005	77
Georges River (A)	0-14		1	2010	186
Georges River (A)	0-14		1	2011	45
Georges River (A)	0-14		1	2012	43
Georges River (A)	0-14		1	2013	60
Georges River (A)	0-14		1	2014	43
Georges River (A)	0-14		1	2015	49
Georges River (A)	0-14		1	2016	31
Georges River (A)	0-14	Speaks English not well or not at all	0		49
Georges River (A)	0-14	Speaks English not well or not at all	0	2005	3
Georges River (A)	0-14	Speaks English not well or not at all	0	2010	12
Georges River (A)	0-14	Speaks English not well or not at all	0	2011	11
Georges River (A)	0-14	Speaks English not well or not at all	0	2012	22
Georges River (A)	0-14	Speaks English not well or not at all	0	2013	36
Georges River (A)	0-14	Speaks English not well or not at all	0	2014	72
Georges River (A)	0-14	Speaks English not well or not at all	0	2015	118
Georges River (A)	0-14	Speaks English not well or not at all	0	2016	89
Georges River (A)	0-14	Speaks English well or very well	0		57
Georges River (A)	0-14	Speaks English well or very well	0	2005	114
Georges River (A)	0-14	Speaks English well or very well	0	2010	394
Georges River (A)	0-14	Speaks English well or very well	0	2011	117
Georges River (A)	0-14	Speaks English well or very well	0	2012	172
