LGA_NAME16	CountryOfBirth	Sex	persons
Willoughby (C)	IRN	M	277
Willoughby (C)	IRQ	F	21
Willoughby (C)	IRQ	M	22
Willoughby (C)	ITA	F	247
Willoughby (C)	ITA	M	225
Willoughby (C)	JPN	F	863
Willoughby (C)	JPN	M	561
Willoughby (C)	KHM	F	14
Willoughby (C)	KHM	M	15
Willoughby (C)	KOR	F	1203
Willoughby (C)	KOR	M	991
Willoughby (C)	LBN	F	152
Willoughby (C)	LBN	M	121
Willoughby (C)	LKA	F	75
Willoughby (C)	LKA	M	79
Willoughby (C)	MKD	F	37
Willoughby (C)	MKD	M	24
Willoughby (C)	MLT	F	14
Willoughby (C)	MLT	M	10
Willoughby (C)	MMR	F	26
Willoughby (C)	MMR	M	14
Willoughby (C)	MUS	F	22
Willoughby (C)	MUS	M	19
Willoughby (C)	MYS	F	594
Willoughby (C)	MYS	M	456
Willoughby (C)	NLD	F	60
Willoughby (C)	NLD	M	81
Willoughby (C)	NPL	F	168
Willoughby (C)	NPL	M	193
Willoughby (C)	NZL	F	723
Willoughby (C)	NZL	M	665
Willoughby (C)	PAK	F	62
Willoughby (C)	PAK	M	70
Willoughby (C)	PHL	F	567
Willoughby (C)	PHL	M	333
Willoughby (C)	PNG	F	144
Willoughby (C)	PNG	M	118
Willoughby (C)	POL	F	93
Willoughby (C)	POL	M	78
Willoughby (C)	SGP	F	280
Willoughby (C)	SGP	M	218
Willoughby (C)	THA	F	324
Willoughby (C)	THA	M	159
Willoughby (C)	TUR	F	50
Willoughby (C)	TUR	M	57
Willoughby (C)	TWN	F	587
Willoughby (C)	TWN	M	420
Willoughby (C)	USA	F	274
Willoughby (C)	USA	M	328
Willoughby (C)	VNM	F	222
Willoughby (C)	VNM	M	145
Willoughby (C)	ZAF	F	326
Willoughby (C)	ZAF	M	343
Willoughby (C)	ZWE	F	29
Willoughby (C)	ZWE	M	26
Wingecarribee (A)		F	2121
Wingecarribee (A)		M	1970
Wingecarribee (A)	AUS	F	19262
Wingecarribee (A)	AUS	M	17639
Wingecarribee (A)	BGD	F	6
Wingecarribee (A)	BGD	M	12
Wingecarribee (A)	BIH	M	3
Wingecarribee (A)	CAN	F	64
Wingecarribee (A)	CAN	M	48
Wingecarribee (A)	CHL	F	15
Wingecarribee (A)	CHL	M	18
Wingecarribee (A)	CHN	F	100
Wingecarribee (A)	CHN	M	107
Wingecarribee (A)	DEU	F	162
Wingecarribee (A)	DEU	M	111
Wingecarribee (A)	EGY	F	16
Wingecarribee (A)	EGY	M	16
Wingecarribee (A)	FJI	F	33
Wingecarribee (A)	FJI	M	22
Wingecarribee (A)	FRA	F	28
Wingecarribee (A)	FRA	M	28
Wingecarribee (A)	GBR	F	1595
Wingecarribee (A)	GBR	M	1544
Wingecarribee (A)	GRC	F	35
Wingecarribee (A)	GRC	M	34
Wingecarribee (A)	HKG	F	43
Wingecarribee (A)	HKG	M	39
Wingecarribee (A)	HRV	F	17
Wingecarribee (A)	HRV	M	16
Wingecarribee (A)	IDN	F	18
Wingecarribee (A)	IDN	M	18
Wingecarribee (A)	IND	F	93
Wingecarribee (A)	IND	M	108
Wingecarribee (A)	IRL	F	50
Wingecarribee (A)	IRL	M	70
Wingecarribee (A)	IRN	F	7
Wingecarribee (A)	IRN	M	13
Wingecarribee (A)	IRQ	F	3
Wingecarribee (A)	IRQ	M	4
Wingecarribee (A)	ITA	F	74
Wingecarribee (A)	ITA	M	110
Wingecarribee (A)	JPN	F	23
Wingecarribee (A)	JPN	M	9
Wingecarribee (A)	KHM	F	6
Wingecarribee (A)	KHM	M	3
Wingecarribee (A)	KOR	F	15
Wingecarribee (A)	KOR	M	14
Wingecarribee (A)	LBN	F	10
Wingecarribee (A)	LBN	M	16
Wingecarribee (A)	LKA	F	13
Wingecarribee (A)	LKA	M	10
Wingecarribee (A)	MKD	F	16
Wingecarribee (A)	MKD	M	14
Wingecarribee (A)	MLT	F	31
Wingecarribee (A)	MLT	M	32
Wingecarribee (A)	MMR	F	3
Wingecarribee (A)	MMR	M	4
Wingecarribee (A)	MUS	F	4
Wingecarribee (A)	MUS	M	7
Wingecarribee (A)	MYS	F	23
Wingecarribee (A)	MYS	M	15
Wingecarribee (A)	NLD	F	103
Wingecarribee (A)	NLD	M	92
Wingecarribee (A)	NPL	F	63
Wingecarribee (A)	NPL	M	65
Wingecarribee (A)	NZL	F	396
Wingecarribee (A)	NZL	M	317
Wingecarribee (A)	PAK	M	3
Wingecarribee (A)	PHL	F	91
Wingecarribee (A)	PHL	M	46
Wingecarribee (A)	PNG	F	28
Wingecarribee (A)	PNG	M	10
Wingecarribee (A)	POL	F	42
Wingecarribee (A)	POL	M	32
Wingecarribee (A)	SGP	F	27
Wingecarribee (A)	SGP	M	18
Wingecarribee (A)	THA	F	27
Wingecarribee (A)	THA	M	21
Wingecarribee (A)	TUR	F	5
Wingecarribee (A)	TUR	M	6
Wingecarribee (A)	TWN	F	23
Wingecarribee (A)	TWN	M	21
Wingecarribee (A)	USA	F	107
Wingecarribee (A)	USA	M	80
Wingecarribee (A)	VNM	F	38
Wingecarribee (A)	VNM	M	17
Wingecarribee (A)	ZAF	F	120
Wingecarribee (A)	ZAF	M	106
Wingecarribee (A)	ZWE	F	19
Wingecarribee (A)	ZWE	M	14
Wollondilly (A)		F	1814
Wollondilly (A)		M	1845
Wollondilly (A)	AFG	M	4
Wollondilly (A)	AUS	F	19862
Wollondilly (A)	AUS	M	19941
Wollondilly (A)	BGD	F	9
Wollondilly (A)	BGD	M	4
Wollondilly (A)	BIH	F	10
Wollondilly (A)	BIH	M	7
Wollondilly (A)	CAN	F	28
Wollondilly (A)	CAN	M	21
Wollondilly (A)	CHL	F	26
Wollondilly (A)	CHL	M	23
Wollondilly (A)	CHN	F	76
Wollondilly (A)	CHN	M	45
Wollondilly (A)	DEU	F	109
Wollondilly (A)	DEU	M	75
Wollondilly (A)	EGY	F	11
Wollondilly (A)	EGY	M	17
Wollondilly (A)	FJI	F	32
Wollondilly (A)	FJI	M	22
Wollondilly (A)	FRA	F	21
Wollondilly (A)	FRA	M	9
Wollondilly (A)	GBR	F	1132
Wollondilly (A)	GBR	M	1079
Wollondilly (A)	GRC	F	27
Wollondilly (A)	GRC	M	39
Wollondilly (A)	HKG	F	20
Wollondilly (A)	HKG	M	9
Wollondilly (A)	HRV	F	45
Wollondilly (A)	HRV	M	53
Wollondilly (A)	IDN	F	15
Wollondilly (A)	IDN	M	9
Wollondilly (A)	IND	F	32
Wollondilly (A)	IND	M	32
Wollondilly (A)	IRL	F	63
Wollondilly (A)	IRL	M	80
Wollondilly (A)	IRN	F	12
Wollondilly (A)	IRN	M	12
Wollondilly (A)	IRQ	F	7
Wollondilly (A)	IRQ	M	5
Wollondilly (A)	ITA	F	86
Wollondilly (A)	ITA	M	120
Wollondilly (A)	JPN	F	8
Wollondilly (A)	JPN	M	3
Wollondilly (A)	KHM	F	7
Wollondilly (A)	KHM	M	4
Wollondilly (A)	KOR	F	8
Wollondilly (A)	KOR	M	9
Wollondilly (A)	LBN	F	50
Wollondilly (A)	LBN	M	63
Wollondilly (A)	LKA	F	14
Wollondilly (A)	LKA	M	9
Wollondilly (A)	MKD	F	11
Wollondilly (A)	MKD	M	17
Wollondilly (A)	MLT	F	72
Wollondilly (A)	MLT	M	91
Wollondilly (A)	MMR	F	3
Wollondilly (A)	MMR	M	3
Wollondilly (A)	MUS	F	10
Wollondilly (A)	MUS	M	11
Wollondilly (A)	MYS	F	22
Wollondilly (A)	MYS	M	12
Wollondilly (A)	NLD	F	68
Wollondilly (A)	NLD	M	69
Wollondilly (A)	NPL	F	5
Wollondilly (A)	NPL	M	4
Wollondilly (A)	NZL	F	244
Wollondilly (A)	NZL	M	229
Wollondilly (A)	PAK	F	7
Wollondilly (A)	PAK	M	11
Wollondilly (A)	PHL	F	86
Wollondilly (A)	PHL	M	21
Wollondilly (A)	PNG	F	13
Wollondilly (A)	PNG	M	13
Wollondilly (A)	POL	F	18
Wollondilly (A)	POL	M	18
Wollondilly (A)	SGP	F	16
Wollondilly (A)	SGP	M	7
Wollondilly (A)	THA	F	36
Wollondilly (A)	THA	M	4
Wollondilly (A)	TUR	F	7
Wollondilly (A)	TUR	M	6
Wollondilly (A)	TWN	F	6
Wollondilly (A)	TWN	M	6
Wollondilly (A)	USA	F	63
Wollondilly (A)	USA	M	45
Wollondilly (A)	VNM	F	21
Wollondilly (A)	VNM	M	22
Wollondilly (A)	ZAF	F	86
Wollondilly (A)	ZAF	M	75
Wollondilly (A)	ZWE	F	19
Wollondilly (A)	ZWE	M	16
Wollongong (C)		F	9252
Wollongong (C)		M	8992
Wollongong (C)	AFG	F	19
Wollongong (C)	AFG	M	12
Wollongong (C)	AUS	F	74692
Wollongong (C)	AUS	M	73243
Wollongong (C)	BGD	F	46
Wollongong (C)	BGD	M	66
Wollongong (C)	BIH	F	162
Wollongong (C)	BIH	M	148
Wollongong (C)	CAN	F	218
Wollongong (C)	CAN	M	161
Wollongong (C)	CHL	F	270
Wollongong (C)	CHL	M	243
Wollongong (C)	CHN	F	1326
Wollongong (C)	CHN	M	1711
Wollongong (C)	DEU	F	606
Wollongong (C)	DEU	M	510
Wollongong (C)	EGY	F	74
Wollongong (C)	EGY	M	88
Wollongong (C)	FJI	F	108
Wollongong (C)	FJI	M	87
Wollongong (C)	FRA	F	94
Wollongong (C)	FRA	M	106
Wollongong (C)	GBR	F	5290
Wollongong (C)	GBR	M	4879
Wollongong (C)	GRC	F	383
Wollongong (C)	GRC	M	340
Wollongong (C)	HKG	F	92
Wollongong (C)	HKG	M	113
Wollongong (C)	HRV	F	403
Wollongong (C)	HRV	M	410
Wollongong (C)	IDN	F	177
Wollongong (C)	IDN	M	132
Wollongong (C)	IND	F	589
Wollongong (C)	IND	M	852
Wollongong (C)	IRL	F	218
Wollongong (C)	IRL	M	252
Wollongong (C)	IRN	F	180
Wollongong (C)	IRN	M	216
Wollongong (C)	IRQ	F	225
Wollongong (C)	IRQ	M	213
Wollongong (C)	ITA	F	1357
Wollongong (C)	ITA	M	1263
Wollongong (C)	JPN	F	130
Wollongong (C)	JPN	M	44
Wollongong (C)	KHM	F	22
Wollongong (C)	KHM	M	14
Wollongong (C)	KOR	F	167
Wollongong (C)	KOR	M	149
Wollongong (C)	LBN	F	296
Wollongong (C)	LBN	M	320
Wollongong (C)	LKA	F	141
Wollongong (C)	LKA	M	168
Wollongong (C)	MKD	F	1475
Wollongong (C)	MKD	M	1421
Wollongong (C)	MLT	F	178
Wollongong (C)	MLT	M	214
Wollongong (C)	MMR	F	109
Wollongong (C)	MMR	M	97
Wollongong (C)	MUS	F	17
Wollongong (C)	MUS	M	19
Wollongong (C)	MYS	F	201
Wollongong (C)	MYS	M	212
Wollongong (C)	NLD	F	368
Wollongong (C)	NLD	M	370
Wollongong (C)	NPL	F	31
Wollongong (C)	NPL	M	47
Wollongong (C)	NZL	F	1093
Wollongong (C)	NZL	M	1063
Wollongong (C)	PAK	F	75
Wollongong (C)	PAK	M	182
Wollongong (C)	PHL	F	753
Wollongong (C)	PHL	M	307
Wollongong (C)	PNG	F	54
Wollongong (C)	PNG	M	51
Wollongong (C)	POL	F	205
Wollongong (C)	POL	M	152
Wollongong (C)	SGP	F	70
Wollongong (C)	SGP	M	54
Wollongong (C)	THA	F	406
Wollongong (C)	THA	M	181
Wollongong (C)	TUR	F	263
Wollongong (C)	TUR	M	296
Wollongong (C)	TWN	F	74
Wollongong (C)	TWN	M	46
Wollongong (C)	USA	F	354
Wollongong (C)	USA	M	328
Wollongong (C)	VNM	F	514
Wollongong (C)	VNM	M	430
Wollongong (C)	ZAF	F	277
Wollongong (C)	ZAF	M	285
Wollongong (C)	ZWE	F	58
Wollongong (C)	ZWE	M	65
Woollahra (A)		F	4484
Woollahra (A)		M	3685
Woollahra (A)	AFG	F	3
Woollahra (A)	AUS	F	16865
Woollahra (A)	AUS	M	14685
Woollahra (A)	BGD	F	7
Woollahra (A)	BGD	M	7
Woollahra (A)	BIH	F	8
Woollahra (A)	BIH	M	4
Woollahra (A)	CAN	F	129
Woollahra (A)	CAN	M	121
Woollahra (A)	CHL	F	47
Woollahra (A)	CHL	M	37
Woollahra (A)	CHN	F	487
Woollahra (A)	CHN	M	305
Woollahra (A)	DEU	F	206
Woollahra (A)	DEU	M	180
Woollahra (A)	EGY	F	67
Woollahra (A)	EGY	M	62
Woollahra (A)	FJI	F	36
Woollahra (A)	FJI	M	18
Woollahra (A)	FRA	F	195
Woollahra (A)	FRA	M	187
Woollahra (A)	GBR	F	1870
Woollahra (A)	GBR	M	2027
Woollahra (A)	GRC	F	96
Woollahra (A)	GRC	M	77
Woollahra (A)	HKG	F	252
Woollahra (A)	HKG	M	190
Woollahra (A)	HRV	F	24
Woollahra (A)	HRV	M	17
Woollahra (A)	IDN	F	76
Woollahra (A)	IDN	M	64
Woollahra (A)	IND	F	121
Woollahra (A)	IND	M	121
Woollahra (A)	IRL	F	188
Woollahra (A)	IRL	M	202
Woollahra (A)	IRN	F	63
Woollahra (A)	IRN	M	55
Woollahra (A)	IRQ	F	11
Woollahra (A)	IRQ	M	28
Woollahra (A)	ITA	F	158
Woollahra (A)	ITA	M	184
Woollahra (A)	JPN	F	119
Woollahra (A)	JPN	M	40
Woollahra (A)	KHM	M	6
Woollahra (A)	KOR	F	83
Woollahra (A)	KOR	M	51
Woollahra (A)	LBN	F	29
Woollahra (A)	LBN	M	44
Woollahra (A)	LKA	F	38
Woollahra (A)	LKA	M	37
Woollahra (A)	MKD	F	6
Woollahra (A)	MKD	M	14
Woollahra (A)	MLT	F	17
Woollahra (A)	MLT	M	13
Woollahra (A)	MMR	F	6
Woollahra (A)	MMR	M	8
Woollahra (A)	MUS	F	13
Woollahra (A)	MUS	M	7
Woollahra (A)	MYS	F	133
Woollahra (A)	MYS	M	108
Woollahra (A)	NLD	F	68
Woollahra (A)	NLD	M	65
Woollahra (A)	NPL	F	8
Woollahra (A)	NPL	M	14
Woollahra (A)	NZL	F	832
Woollahra (A)	NZL	M	660
Woollahra (A)	PAK	F	6
Woollahra (A)	PAK	M	8
Woollahra (A)	PHL	F	196
Woollahra (A)	PHL	M	82
Woollahra (A)	PNG	F	37
Woollahra (A)	PNG	M	28
Woollahra (A)	POL	F	139
Woollahra (A)	POL	M	107
Woollahra (A)	SGP	F	147
Woollahra (A)	SGP	M	107
Woollahra (A)	THA	F	88
Woollahra (A)	THA	M	41
Woollahra (A)	TUR	F	28
Woollahra (A)	TUR	M	25
Woollahra (A)	TWN	F	38
Woollahra (A)	TWN	M	22
Woollahra (A)	USA	F	446
Woollahra (A)	USA	M	390
Woollahra (A)	VNM	F	58
Woollahra (A)	VNM	M	43
Woollahra (A)	ZAF	F	1049
Woollahra (A)	ZAF	M	1006
Woollahra (A)	ZWE	F	43
Woollahra (A)	ZWE	M	49
Yass Valley (A)		F	668
Yass Valley (A)		M	660
Yass Valley (A)	AUS	F	6757
Yass Valley (A)	AUS	M	6556
Yass Valley (A)	BIH	M	4
Yass Valley (A)	CAN	F	21
Yass Valley (A)	CAN	M	20
Yass Valley (A)	CHL	M	5
Yass Valley (A)	CHN	F	16
Yass Valley (A)	CHN	M	11
Yass Valley (A)	DEU	F	40
Yass Valley (A)	DEU	M	29
Yass Valley (A)	FJI	F	9
Yass Valley (A)	FJI	M	4
Yass Valley (A)	FRA	F	3
Yass Valley (A)	FRA	M	3
Yass Valley (A)	GBR	F	345
Yass Valley (A)	GBR	M	322
Yass Valley (A)	GRC	F	4
Yass Valley (A)	GRC	M	12
Yass Valley (A)	HKG	F	6
Yass Valley (A)	HRV	F	6
Yass Valley (A)	HRV	M	15
Yass Valley (A)	IDN	F	3
Yass Valley (A)	IDN	M	6
Yass Valley (A)	IND	F	12
Yass Valley (A)	IND	M	10
Yass Valley (A)	IRL	F	24
Yass Valley (A)	IRL	M	22
Yass Valley (A)	ITA	F	10
Yass Valley (A)	ITA	M	9
Yass Valley (A)	JPN	F	8
Yass Valley (A)	LBN	F	5
Yass Valley (A)	LBN	M	3
Yass Valley (A)	LKA	M	3
Yass Valley (A)	MLT	F	3
Yass Valley (A)	MLT	M	6
Yass Valley (A)	MYS	F	3
Yass Valley (A)	MYS	M	6
Yass Valley (A)	NLD	F	32
Yass Valley (A)	NLD	M	28
Yass Valley (A)	NZL	F	106
Yass Valley (A)	NZL	M	84
Yass Valley (A)	PAK	M	4
Yass Valley (A)	PHL	F	19
Yass Valley (A)	PHL	M	9
Yass Valley (A)	PNG	F	18
Yass Valley (A)	PNG	M	8
Yass Valley (A)	POL	F	3
Yass Valley (A)	POL	M	4
Yass Valley (A)	SGP	F	7
Yass Valley (A)	SGP	M	3
Yass Valley (A)	THA	F	7
Yass Valley (A)	THA	M	3
Yass Valley (A)	USA	F	41
Yass Valley (A)	USA	M	30
Yass Valley (A)	VNM	F	8
Yass Valley (A)	VNM	M	6
Yass Valley (A)	ZAF	F	20
Yass Valley (A)	ZAF	M	19
Yass Valley (A)	ZWE	F	9
Yass Valley (A)	ZWE	M	7
Unincorporated NSW		F	57
Unincorporated NSW		M	85
Unincorporated NSW	AUS	F	390
Unincorporated NSW	AUS	M	449
Unincorporated NSW	DEU	F	3
Unincorporated NSW	FJI	F	3
Unincorporated NSW	GBR	F	6
Unincorporated NSW	GBR	M	11
Unincorporated NSW	HKG	M	3
Unincorporated NSW	NZL	F	11
Unincorporated NSW	NZL	M	14
Unincorporated NSW	PNG	F	3
Unincorporated NSW	USA	M	4
No usual address (NSW)		F	1032
No usual address (NSW)		M	1623
No usual address (NSW)	AFG	M	7
No usual address (NSW)	AUS	F	2726
No usual address (NSW)	AUS	M	4304
No usual address (NSW)	BGD	F	6
No usual address (NSW)	BGD	M	9
No usual address (NSW)	BIH	F	5
No usual address (NSW)	BIH	M	3
No usual address (NSW)	CAN	F	24
No usual address (NSW)	CAN	M	11
No usual address (NSW)	CHL	F	12
No usual address (NSW)	CHL	M	12
No usual address (NSW)	CHN	F	110
No usual address (NSW)	CHN	M	111
No usual address (NSW)	DEU	F	32
No usual address (NSW)	DEU	M	50
No usual address (NSW)	EGY	F	8
No usual address (NSW)	EGY	M	16
No usual address (NSW)	FJI	F	4
No usual address (NSW)	FJI	M	14
No usual address (NSW)	FRA	F	29
No usual address (NSW)	FRA	M	36
No usual address (NSW)	GBR	F	262
No usual address (NSW)	GBR	M	320
No usual address (NSW)	GRC	F	5
No usual address (NSW)	GRC	M	10
No usual address (NSW)	HKG	F	24
No usual address (NSW)	HKG	M	18
No usual address (NSW)	HRV	F	7
No usual address (NSW)	HRV	M	7
No usual address (NSW)	IDN	F	12
No usual address (NSW)	IDN	M	19
No usual address (NSW)	IND	F	49
No usual address (NSW)	IND	M	94
No usual address (NSW)	IRL	F	14
No usual address (NSW)	IRL	M	31
No usual address (NSW)	IRN	F	4
No usual address (NSW)	IRN	M	14
No usual address (NSW)	IRQ	F	17
No usual address (NSW)	IRQ	M	21
No usual address (NSW)	ITA	F	19
No usual address (NSW)	ITA	M	35
No usual address (NSW)	JPN	F	12
No usual address (NSW)	JPN	M	6
No usual address (NSW)	KHM	F	3
No usual address (NSW)	KHM	M	3
No usual address (NSW)	KOR	F	25
No usual address (NSW)	KOR	M	18
No usual address (NSW)	LBN	F	3
No usual address (NSW)	LBN	M	32
No usual address (NSW)	LKA	F	3
No usual address (NSW)	LKA	M	8
No usual address (NSW)	MKD	F	4
No usual address (NSW)	MKD	M	3
No usual address (NSW)	MLT	F	5
No usual address (NSW)	MLT	M	3
No usual address (NSW)	MMR	F	3
No usual address (NSW)	MMR	M	6
No usual address (NSW)	MUS	F	3
No usual address (NSW)	MUS	M	3
No usual address (NSW)	MYS	F	23
No usual address (NSW)	MYS	M	17
No usual address (NSW)	NLD	F	18
No usual address (NSW)	NLD	M	27
No usual address (NSW)	NPL	F	14
No usual address (NSW)	NPL	M	13
No usual address (NSW)	NZL	F	136
No usual address (NSW)	NZL	M	181
No usual address (NSW)	PAK	F	8
No usual address (NSW)	PAK	M	23
No usual address (NSW)	PHL	F	52
No usual address (NSW)	PHL	M	33
No usual address (NSW)	PNG	F	10
No usual address (NSW)	PNG	M	4
No usual address (NSW)	POL	F	10
No usual address (NSW)	POL	M	6
No usual address (NSW)	SGP	F	9
No usual address (NSW)	SGP	M	3
No usual address (NSW)	THA	F	24
No usual address (NSW)	THA	M	18
No usual address (NSW)	TUR	F	3
No usual address (NSW)	TUR	M	14
No usual address (NSW)	TWN	F	38
No usual address (NSW)	TWN	M	35
No usual address (NSW)	USA	F	37
No usual address (NSW)	USA	M	44
No usual address (NSW)	VNM	F	31
No usual address (NSW)	VNM	M	38
No usual address (NSW)	ZAF	F	31
No usual address (NSW)	ZAF	M	40
No usual address (NSW)	ZWE	F	7
No usual address (NSW)	ZWE	M	3
Migratory - Offshore - Shipping (NSW)		F	36
Migratory - Offshore - Shipping (NSW)		M	14
Migratory - Offshore - Shipping (NSW)	AUS	F	135
Migratory - Offshore - Shipping (NSW)	AUS	M	102
Migratory - Offshore - Shipping (NSW)	CHL	F	3
Migratory - Offshore - Shipping (NSW)	CHN	F	17
Migratory - Offshore - Shipping (NSW)	CHN	M	12
Migratory - Offshore - Shipping (NSW)	GBR	F	11
Migratory - Offshore - Shipping (NSW)	GBR	M	15
Migratory - Offshore - Shipping (NSW)	HKG	F	3
Migratory - Offshore - Shipping (NSW)	HKG	M	3
Migratory - Offshore - Shipping (NSW)	HRV	F	3
Migratory - Offshore - Shipping (NSW)	IRL	M	3
Migratory - Offshore - Shipping (NSW)	ITA	M	4
Migratory - Offshore - Shipping (NSW)	KOR	F	3
Migratory - Offshore - Shipping (NSW)	MKD	F	3
Migratory - Offshore - Shipping (NSW)	MKD	M	3
Migratory - Offshore - Shipping (NSW)	NLD	F	3
Migratory - Offshore - Shipping (NSW)	NZL	F	8
Migratory - Offshore - Shipping (NSW)	NZL	M	6
Migratory - Offshore - Shipping (NSW)	VNM	F	13
Migratory - Offshore - Shipping (NSW)	VNM	M	4
Alpine (S)		F	692
Alpine (S)		M	678
Alpine (S)	AUS	F	4752
Alpine (S)	AUS	M	4672
Alpine (S)	BIH	M	3
Alpine (S)	CAN	F	12
Alpine (S)	CAN	M	18
Alpine (S)	CHL	F	3
Alpine (S)	CHN	F	8
Alpine (S)	CHN	M	3
Alpine (S)	DEU	F	62
Alpine (S)	DEU	M	48
Alpine (S)	EGY	F	5
Alpine (S)	FJI	M	4
Alpine (S)	FRA	F	7
Alpine (S)	FRA	M	10
Alpine (S)	GBR	F	275
Alpine (S)	GBR	M	260
Alpine (S)	GRC	F	7
Alpine (S)	GRC	M	11
Alpine (S)	HKG	F	8
Alpine (S)	HKG	M	3
Alpine (S)	HRV	F	10
Alpine (S)	HRV	M	12
Alpine (S)	IDN	F	3
Alpine (S)	IND	F	14
Alpine (S)	IND	M	6
Alpine (S)	IRL	F	10
Alpine (S)	IRL	M	3
Alpine (S)	ITA	F	144
Alpine (S)	ITA	M	138
Alpine (S)	JPN	F	6
Alpine (S)	KOR	F	4
Alpine (S)	KOR	M	4
Alpine (S)	LBN	M	4
Alpine (S)	LKA	M	3
Alpine (S)	MLT	F	3
Alpine (S)	MLT	M	6
Alpine (S)	MMR	F	5
Alpine (S)	MYS	F	14
Alpine (S)	MYS	M	5
Alpine (S)	NLD	F	31
Alpine (S)	NLD	M	32
Alpine (S)	NPL	F	3
Alpine (S)	NPL	M	7
Alpine (S)	NZL	F	80
Alpine (S)	NZL	M	73
Alpine (S)	PHL	F	28
Alpine (S)	PHL	M	12
Alpine (S)	PNG	F	3
Alpine (S)	POL	F	6
Alpine (S)	POL	M	8
Alpine (S)	SGP	F	5
Alpine (S)	THA	F	10
Alpine (S)	THA	M	7
Alpine (S)	TWN	F	9
Alpine (S)	USA	F	26
Alpine (S)	USA	M	13
Alpine (S)	VNM	F	3
Alpine (S)	ZAF	F	10
Alpine (S)	ZAF	M	9
Alpine (S)	ZWE	M	5
Ararat (RC)		F	497
Ararat (RC)		M	550
Ararat (RC)	AUS	F	4488
Ararat (RC)	AUS	M	5056
Ararat (RC)	CAN	F	3
Ararat (RC)	CAN	M	8
Ararat (RC)	CHN	F	6
Ararat (RC)	CHN	M	8
Ararat (RC)	DEU	F	22
Ararat (RC)	DEU	M	23
Ararat (RC)	EGY	M	4
Ararat (RC)	FJI	F	3
Ararat (RC)	FJI	M	7
Ararat (RC)	FRA	F	3
Ararat (RC)	GBR	F	115
Ararat (RC)	GBR	M	155
Ararat (RC)	GRC	F	4
Ararat (RC)	GRC	M	7
Ararat (RC)	HKG	F	4
Ararat (RC)	HKG	M	7
Ararat (RC)	HRV	F	8
Ararat (RC)	HRV	M	4
Ararat (RC)	IDN	F	4
Ararat (RC)	IND	F	31
Ararat (RC)	IND	M	38
Ararat (RC)	IRL	F	7
Ararat (RC)	IRL	M	8
Ararat (RC)	ITA	F	12
Ararat (RC)	ITA	M	11
Ararat (RC)	KOR	F	3
Ararat (RC)	KOR	M	3
Ararat (RC)	LBN	F	3
Ararat (RC)	LBN	M	7
Ararat (RC)	LKA	F	4
Ararat (RC)	LKA	M	10
Ararat (RC)	MLT	F	5
Ararat (RC)	MLT	M	3
Ararat (RC)	MUS	F	5
Ararat (RC)	MYS	F	4
Ararat (RC)	NLD	F	22
Ararat (RC)	NLD	M	23
Ararat (RC)	NZL	F	69
Ararat (RC)	NZL	M	112
Ararat (RC)	PAK	F	8
Ararat (RC)	PAK	M	14
Ararat (RC)	PHL	F	50
Ararat (RC)	PHL	M	25
Ararat (RC)	PNG	F	4
Ararat (RC)	PNG	M	3
Ararat (RC)	POL	F	4
Ararat (RC)	POL	M	4
Ararat (RC)	SGP	F	3
Ararat (RC)	THA	F	7
Ararat (RC)	THA	M	3
Ararat (RC)	TUR	M	4
Ararat (RC)	TWN	F	27
Ararat (RC)	TWN	M	14
Ararat (RC)	USA	F	7
Ararat (RC)	USA	M	6
Ararat (RC)	VNM	F	13
Ararat (RC)	VNM	M	15
Ararat (RC)	ZAF	F	3
Ararat (RC)	ZAF	M	9
Ararat (RC)	ZWE	M	4
Ballarat (C)		F	4123
Ballarat (C)		M	3772
Ballarat (C)	AFG	M	13
Ballarat (C)	AUS	F	44145
Ballarat (C)	AUS	M	40919
Ballarat (C)	BGD	F	26
Ballarat (C)	BGD	M	39
Ballarat (C)	BIH	F	8
Ballarat (C)	BIH	M	11
Ballarat (C)	CAN	F	41
Ballarat (C)	CAN	M	45
Ballarat (C)	CHL	F	10
Ballarat (C)	CHL	M	7
Ballarat (C)	CHN	F	376
Ballarat (C)	CHN	M	342
Ballarat (C)	DEU	F	160
Ballarat (C)	DEU	M	129
Ballarat (C)	EGY	F	12
Ballarat (C)	EGY	M	26
Ballarat (C)	FJI	F	37
Ballarat (C)	FJI	M	28
Ballarat (C)	FRA	F	22
Ballarat (C)	FRA	M	16
Ballarat (C)	GBR	F	1342
Ballarat (C)	GBR	M	1225
Ballarat (C)	GRC	F	29
Ballarat (C)	GRC	M	34
Ballarat (C)	HKG	F	24
Ballarat (C)	HKG	M	26
Ballarat (C)	HRV	F	51
Ballarat (C)	HRV	M	64
Ballarat (C)	IDN	F	32
Ballarat (C)	IDN	M	24
Ballarat (C)	IND	F	386
Ballarat (C)	IND	M	476
Ballarat (C)	IRL	F	64
Ballarat (C)	IRL	M	65
Ballarat (C)	IRN	F	31
Ballarat (C)	IRN	M	31
Ballarat (C)	IRQ	F	14
Ballarat (C)	IRQ	M	21
Ballarat (C)	ITA	F	80
Ballarat (C)	ITA	M	98
Ballarat (C)	JPN	F	58
Ballarat (C)	JPN	M	19
Ballarat (C)	KHM	F	9
Ballarat (C)	KHM	M	5
Ballarat (C)	KOR	F	25
Ballarat (C)	KOR	M	19
