POA_CODE_2016	Landlord	Rent.min	occupied_private_dwellings_being_rented
POA2611	Real estate agent	11812	36
POA2611	Real estate agent	14437	117
POA2611	Real estate agent	18375	355
POA2611	Real estate agent	23625	289
POA2611	Real estate agent	28875	93
POA2611	Real estate agent	34125	25
POA2611	Real estate agent	39375	21
POA2611	Real estate agent	44625	7
POA2611	State or territory housing authority	0	31
POA2611	State or territory housing authority	3937	93
POA2611	State or territory housing authority	5250	193
POA2611	State or territory housing authority	7875	86
POA2611	State or territory housing authority	10500	35
POA2611	State or territory housing authority	11812	43
POA2611	State or territory housing authority	14437	46
POA2611	State or territory housing authority	18375	50
POA2611	State or territory housing authority	23625	9
POA2611	State or territory housing authority	34125	3
POA2611	State or territory housing authority	49875	3
POA2612		0	20
POA2612		18375	6
POA2612		28875	3
POA2612	(Other)	0	8
POA2612	(Other)	5250	6
POA2612	(Other)	10500	10
POA2612	(Other)	11812	78
POA2612	(Other)	14437	59
POA2612	(Other)	18375	13
POA2612	(Other)	23625	20
POA2612	(Other)	28875	7
POA2612	(Other)	44625	3
POA2612	(Other)	49875	3
POA2612	Co-op/church group etc	0	22
POA2612	Co-op/church group etc	3937	5
POA2612	Co-op/church group etc	5250	9
POA2612	Co-op/church group etc	7875	15
POA2612	Co-op/church group etc	18375	4
POA2612	Co-op/church group etc	23625	3
POA2612	Person not in same household	0	16
POA2612	Person not in same household	5250	5
POA2612	Person not in same household	7875	15
POA2612	Person not in same household	10500	23
POA2612	Person not in same household	11812	40
POA2612	Person not in same household	14437	70
POA2612	Person not in same household	18375	204
POA2612	Person not in same household	23625	191
POA2612	Person not in same household	28875	61
POA2612	Person not in same household	34125	40
POA2612	Person not in same household	39375	20
POA2612	Person not in same household	44625	4
POA2612	Person not in same household	49875	8
POA2612	Real estate agent	0	3
POA2612	Real estate agent	5250	3
POA2612	Real estate agent	7875	15
POA2612	Real estate agent	10500	8
POA2612	Real estate agent	11812	54
POA2612	Real estate agent	14437	152
POA2612	Real estate agent	18375	870
POA2612	Real estate agent	23625	547
POA2612	Real estate agent	28875	201
POA2612	Real estate agent	34125	74
POA2612	Real estate agent	39375	36
POA2612	Real estate agent	44625	21
POA2612	Real estate agent	49875	23
POA2612	State or territory housing authority	0	76
POA2612	State or territory housing authority	3937	115
POA2612	State or territory housing authority	5250	185
POA2612	State or territory housing authority	7875	52
POA2612	State or territory housing authority	10500	50
POA2612	State or territory housing authority	11812	82
POA2612	State or territory housing authority	14437	27
POA2612	State or territory housing authority	18375	22
POA2612	State or territory housing authority	23625	9
POA2612	State or territory housing authority	49875	3
POA2614		0	17
POA2614		5250	3
POA2614		18375	3
POA2614	(Other)	0	6
POA2614	(Other)	5250	3
POA2614	(Other)	7875	5
POA2614	(Other)	11812	3
POA2614	(Other)	14437	5
POA2614	(Other)	18375	12
POA2614	(Other)	23625	3
POA2614	(Other)	28875	3
POA2614	Co-op/church group etc	0	7
POA2614	Co-op/church group etc	5250	7
POA2614	Co-op/church group etc	7875	11
POA2614	Co-op/church group etc	14437	3
POA2614	Co-op/church group etc	18375	3
POA2614	Person not in same household	0	33
POA2614	Person not in same household	3937	3
POA2614	Person not in same household	5250	13
POA2614	Person not in same household	7875	25
POA2614	Person not in same household	10500	18
POA2614	Person not in same household	11812	31
POA2614	Person not in same household	14437	93
POA2614	Person not in same household	18375	176
POA2614	Person not in same household	23625	103
POA2614	Person not in same household	28875	19
POA2614	Person not in same household	34125	17
POA2614	Person not in same household	39375	6
POA2614	Real estate agent	0	6
POA2614	Real estate agent	5250	3
POA2614	Real estate agent	7875	6
POA2614	Real estate agent	10500	16
POA2614	Real estate agent	11812	51
POA2614	Real estate agent	14437	205
POA2614	Real estate agent	18375	449
POA2614	Real estate agent	23625	200
POA2614	Real estate agent	28875	42
POA2614	Real estate agent	34125	16
POA2614	Real estate agent	39375	5
POA2614	Real estate agent	49875	3
POA2614	State or territory housing authority	0	40
POA2614	State or territory housing authority	3937	65
POA2614	State or territory housing authority	5250	124
POA2614	State or territory housing authority	7875	61
POA2614	State or territory housing authority	10500	20
POA2614	State or territory housing authority	11812	24
POA2614	State or territory housing authority	14437	23
POA2614	State or territory housing authority	18375	29
POA2614	State or territory housing authority	23625	3
POA2614	State or territory housing authority	28875	3
POA2615		0	30
POA2615		18375	4
POA2615	(Other)	0	3
POA2615	(Other)	3937	3
POA2615	(Other)	7875	7
POA2615	(Other)	10500	7
POA2615	(Other)	11812	15
POA2615	(Other)	14437	10
POA2615	(Other)	18375	37
POA2615	(Other)	23625	13
POA2615	Co-op/church group etc	0	3
POA2615	Co-op/church group etc	5250	3
POA2615	Co-op/church group etc	7875	6
POA2615	Co-op/church group etc	10500	7
POA2615	Co-op/church group etc	11812	7
POA2615	Co-op/church group etc	14437	3
POA2615	Co-op/church group etc	18375	4
POA2615	Co-op/church group etc	28875	3
POA2615	Person not in same household	0	58
POA2615	Person not in same household	5250	17
POA2615	Person not in same household	7875	41
POA2615	Person not in same household	10500	27
POA2615	Person not in same household	11812	48
POA2615	Person not in same household	14437	116
POA2615	Person not in same household	18375	349
POA2615	Person not in same household	23625	158
POA2615	Person not in same household	28875	20
POA2615	Person not in same household	34125	5
POA2615	Person not in same household	39375	6
POA2615	Person not in same household	49875	4
POA2615	Real estate agent	0	3
POA2615	Real estate agent	7875	14
POA2615	Real estate agent	10500	16
POA2615	Real estate agent	11812	33
POA2615	Real estate agent	14437	161
POA2615	Real estate agent	18375	802
POA2615	Real estate agent	23625	330
POA2615	Real estate agent	28875	66
POA2615	Real estate agent	34125	4
POA2615	Real estate agent	39375	7
POA2615	Real estate agent	49875	3
POA2615	State or territory housing authority	0	49
POA2615	State or territory housing authority	3937	134
POA2615	State or territory housing authority	5250	350
POA2615	State or territory housing authority	7875	209
POA2615	State or territory housing authority	10500	72
POA2615	State or territory housing authority	11812	88
POA2615	State or territory housing authority	14437	64
POA2615	State or territory housing authority	18375	99
POA2615	State or territory housing authority	23625	18
POA2615	State or territory housing authority	34125	3
POA2617		0	25
POA2617		14437	4
POA2617		18375	8
POA2617		23625	4
POA2617	(Other)	0	4
POA2617	(Other)	7875	5
POA2617	(Other)	10500	7
POA2617	(Other)	11812	20
POA2617	(Other)	14437	64
POA2617	(Other)	18375	50
POA2617	(Other)	23625	12
POA2617	(Other)	28875	10
POA2617	(Other)	39375	3
POA2617	Co-op/church group etc	0	4
POA2617	Co-op/church group etc	5250	9
POA2617	Co-op/church group etc	7875	11
POA2617	Co-op/church group etc	10500	3
POA2617	Co-op/church group etc	14437	3
POA2617	Co-op/church group etc	18375	4
POA2617	Co-op/church group etc	28875	3
POA2617	Co-op/church group etc	39375	3
POA2617	Person not in same household	0	52
POA2617	Person not in same household	5250	19
POA2617	Person not in same household	7875	47
POA2617	Person not in same household	10500	25
POA2617	Person not in same household	11812	26
POA2617	Person not in same household	14437	171
POA2617	Person not in same household	18375	360
POA2617	Person not in same household	23625	223
POA2617	Person not in same household	28875	70
POA2617	Person not in same household	34125	26
POA2617	Person not in same household	39375	9
POA2617	Person not in same household	44625	7
POA2617	Person not in same household	49875	5
POA2617	Real estate agent	0	7
POA2617	Real estate agent	5250	6
POA2617	Real estate agent	7875	24
POA2617	Real estate agent	10500	5
POA2617	Real estate agent	11812	48
POA2617	Real estate agent	14437	636
POA2617	Real estate agent	18375	1209
POA2617	Real estate agent	23625	512
POA2617	Real estate agent	28875	168
POA2617	Real estate agent	34125	29
POA2617	Real estate agent	39375	15
POA2617	Real estate agent	44625	7
POA2617	Real estate agent	49875	9
POA2617	State or territory housing authority	0	35
POA2617	State or territory housing authority	3937	80
POA2617	State or territory housing authority	5250	184
POA2617	State or territory housing authority	7875	92
POA2617	State or territory housing authority	10500	30
POA2617	State or territory housing authority	11812	21
POA2617	State or territory housing authority	14437	48
POA2617	State or territory housing authority	18375	47
POA2617	State or territory housing authority	23625	9
POA2618		0	9
POA2618	Person not in same household	0	9
POA2618	Person not in same household	5250	3
POA2618	Person not in same household	11812	3
POA2618	Person not in same household	14437	4
POA2618	Person not in same household	18375	10
POA2618	Person not in same household	23625	13
POA2618	Person not in same household	28875	4
POA2618	Real estate agent	14437	3
POA2618	Real estate agent	18375	5
POA2618	Real estate agent	23625	5
POA2618	Real estate agent	28875	3
POA2618	State or territory housing authority	3937	3
POA2618	State or territory housing authority	5250	3
POA2619		0	3
POA2619	(Other)	7875	6
POA2619	(Other)	11812	34
POA2619	(Other)	14437	108
POA2619	(Other)	18375	25
POA2619	(Other)	23625	4
POA2619	(Other)	28875	3
POA2619	(Other)	34125	6
POA2619	Person not in same household	0	4
POA2619	Person not in same household	5250	3
POA2619	Person not in same household	11812	3
POA2619	Person not in same household	14437	11
POA2619	Person not in same household	18375	27
POA2619	Person not in same household	23625	36
POA2619	Person not in same household	28875	17
POA2619	Person not in same household	39375	4
POA2619	Person not in same household	44625	3
POA2619	Real estate agent	11812	3
POA2619	Real estate agent	14437	18
POA2619	Real estate agent	18375	99
POA2619	Real estate agent	23625	78
POA2619	Real estate agent	28875	76
POA2619	Real estate agent	34125	31
POA2619	Real estate agent	39375	4
POA2619	Real estate agent	44625	3
POA2619	Real estate agent	49875	3
POA2619	State or territory housing authority	14437	12
POA2619	State or territory housing authority	18375	3
POA2620		0	38
POA2620		7875	4
POA2620		10500	3
POA2620		11812	3
POA2620		18375	4
POA2620	(Other)	0	14
POA2620	(Other)	5250	12
POA2620	(Other)	7875	10
POA2620	(Other)	10500	9
POA2620	(Other)	11812	75
POA2620	(Other)	14437	47
POA2620	(Other)	18375	27
POA2620	(Other)	23625	8
POA2620	(Other)	28875	4
POA2620	Co-op/church group etc	0	3
POA2620	Co-op/church group etc	5250	15
POA2620	Co-op/church group etc	7875	46
POA2620	Co-op/church group etc	10500	13
POA2620	Co-op/church group etc	11812	10
POA2620	Co-op/church group etc	14437	10
POA2620	Co-op/church group etc	18375	6
POA2620	Person not in same household	0	58
POA2620	Person not in same household	5250	22
POA2620	Person not in same household	7875	74
POA2620	Person not in same household	10500	65
POA2620	Person not in same household	11812	111
POA2620	Person not in same household	14437	174
POA2620	Person not in same household	18375	227
POA2620	Person not in same household	23625	107
POA2620	Person not in same household	28875	23
POA2620	Person not in same household	34125	10
POA2620	Person not in same household	39375	6
POA2620	Person not in same household	49875	3
POA2620	Real estate agent	0	7
POA2620	Real estate agent	3937	5
POA2620	Real estate agent	5250	18
POA2620	Real estate agent	7875	247
POA2620	Real estate agent	10500	324
POA2620	Real estate agent	11812	457
POA2620	Real estate agent	14437	548
POA2620	Real estate agent	18375	774
POA2620	Real estate agent	23625	252
POA2620	Real estate agent	28875	62
POA2620	Real estate agent	34125	20
POA2620	Real estate agent	39375	8
POA2620	Real estate agent	44625	4
POA2620	Real estate agent	49875	9
POA2620	State or territory housing authority	0	29
POA2620	State or territory housing authority	3937	32
POA2620	State or territory housing authority	5250	184
POA2620	State or territory housing authority	7875	126
POA2620	State or territory housing authority	10500	53
POA2620	State or territory housing authority	11812	51
POA2620	State or territory housing authority	14437	39
POA2620	State or territory housing authority	18375	65
POA2620	State or territory housing authority	23625	8
POA2621		0	15
POA2621	(Other)	0	4
POA2621	(Other)	5250	3
POA2621	Person not in same household	0	8
POA2621	Person not in same household	5250	3
POA2621	Person not in same household	7875	9
POA2621	Person not in same household	10500	5
POA2621	Person not in same household	11812	16
POA2621	Person not in same household	14437	10
POA2621	Person not in same household	18375	23
POA2621	Person not in same household	23625	12
POA2621	Person not in same household	28875	7
POA2621	Real estate agent	10500	3
POA2621	Real estate agent	11812	3
POA2621	Real estate agent	14437	21
POA2621	Real estate agent	18375	47
POA2621	Real estate agent	23625	51
POA2621	Real estate agent	28875	40
POA2621	Real estate agent	34125	10
POA2621	Real estate agent	39375	3
POA2622		0	18
