SA4_NAME16	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
Sydney - Northern Beaches	25-34	Speaks English not well or not at all	0	2013	30
Sydney - Northern Beaches	25-34	Speaks English not well or not at all	0	2014	48
Sydney - Northern Beaches	25-34	Speaks English not well or not at all	0	2015	68
Sydney - Northern Beaches	25-34	Speaks English not well or not at all	0	2016	42
Sydney - Northern Beaches	35-44				11
Sydney - Northern Beaches	35-44			2000	4
Sydney - Northern Beaches	35-44			2005	3
Sydney - Northern Beaches	35-44			2011	3
Sydney - Northern Beaches	35-44		0	2000	5
Sydney - Northern Beaches	35-44		0	2005	13
Sydney - Northern Beaches	35-44		0	2010	8
Sydney - Northern Beaches	35-44		0	2013	3
Sydney - Northern Beaches	35-44		0	2014	3
Sydney - Northern Beaches	35-44		1		142
Sydney - Northern Beaches	35-44		1	2000	2800
Sydney - Northern Beaches	35-44		1	2005	2495
Sydney - Northern Beaches	35-44		1	2010	2178
Sydney - Northern Beaches	35-44		1	2011	371
Sydney - Northern Beaches	35-44		1	2012	308
Sydney - Northern Beaches	35-44		1	2013	254
Sydney - Northern Beaches	35-44		1	2014	232
Sydney - Northern Beaches	35-44		1	2015	177
Sydney - Northern Beaches	35-44		1	2016	71
Sydney - Northern Beaches	35-44	Speaks English well or very well	0		102
Sydney - Northern Beaches	35-44	Speaks English well or very well	0	2000	1188
Sydney - Northern Beaches	35-44	Speaks English well or very well	0	2005	1467
Sydney - Northern Beaches	35-44	Speaks English well or very well	0	2010	1530
Sydney - Northern Beaches	35-44	Speaks English well or very well	0	2011	240
Sydney - Northern Beaches	35-44	Speaks English well or very well	0	2012	221
Sydney - Northern Beaches	35-44	Speaks English well or very well	0	2013	189
Sydney - Northern Beaches	35-44	Speaks English well or very well	0	2014	186
Sydney - Northern Beaches	35-44	Speaks English well or very well	0	2015	197
Sydney - Northern Beaches	35-44	Speaks English well or very well	0	2016	105
Sydney - Northern Beaches	35-44	Speaks English not well or not at all	0		28
Sydney - Northern Beaches	35-44	Speaks English not well or not at all	0	2000	41
Sydney - Northern Beaches	35-44	Speaks English not well or not at all	0	2005	50
Sydney - Northern Beaches	35-44	Speaks English not well or not at all	0	2010	96
Sydney - Northern Beaches	35-44	Speaks English not well or not at all	0	2011	5
Sydney - Northern Beaches	35-44	Speaks English not well or not at all	0	2012	10
Sydney - Northern Beaches	35-44	Speaks English not well or not at all	0	2013	20
Sydney - Northern Beaches	35-44	Speaks English not well or not at all	0	2014	44
Sydney - Northern Beaches	35-44	Speaks English not well or not at all	0	2015	29
Sydney - Northern Beaches	35-44	Speaks English not well or not at all	0	2016	36
Sydney - Northern Beaches	45-54				5
Sydney - Northern Beaches	45-54			2000	4
Sydney - Northern Beaches	45-54		0		4
Sydney - Northern Beaches	45-54		0	2000	14
Sydney - Northern Beaches	45-54		0	2005	3
Sydney - Northern Beaches	45-54		1		177
Sydney - Northern Beaches	45-54		1	2000	6267
Sydney - Northern Beaches	45-54		1	2005	1519
Sydney - Northern Beaches	45-54		1	2010	894
Sydney - Northern Beaches	45-54		1	2011	142
Sydney - Northern Beaches	45-54		1	2012	110
Sydney - Northern Beaches	45-54		1	2013	107
Sydney - Northern Beaches	45-54		1	2014	67
Sydney - Northern Beaches	45-54		1	2015	55
Sydney - Northern Beaches	45-54		1	2016	34
Sydney - Northern Beaches	45-54	Speaks English well or very well	0		53
Sydney - Northern Beaches	45-54	Speaks English well or very well	0	2000	2671
Sydney - Northern Beaches	45-54	Speaks English well or very well	0	2005	690
Sydney - Northern Beaches	45-54	Speaks English well or very well	0	2010	407
Sydney - Northern Beaches	45-54	Speaks English well or very well	0	2011	68
Sydney - Northern Beaches	45-54	Speaks English well or very well	0	2012	51
Sydney - Northern Beaches	45-54	Speaks English well or very well	0	2013	62
Sydney - Northern Beaches	45-54	Speaks English well or very well	0	2014	56
Sydney - Northern Beaches	45-54	Speaks English well or very well	0	2015	49
Sydney - Northern Beaches	45-54	Speaks English well or very well	0	2016	5
Sydney - Northern Beaches	45-54	Speaks English not well or not at all	0		20
Sydney - Northern Beaches	45-54	Speaks English not well or not at all	0	2000	197
Sydney - Northern Beaches	45-54	Speaks English not well or not at all	0	2005	69
Sydney - Northern Beaches	45-54	Speaks English not well or not at all	0	2010	84
Sydney - Northern Beaches	45-54	Speaks English not well or not at all	0	2011	12
Sydney - Northern Beaches	45-54	Speaks English not well or not at all	0	2012	16
Sydney - Northern Beaches	45-54	Speaks English not well or not at all	0	2013	18
Sydney - Northern Beaches	45-54	Speaks English not well or not at all	0	2014	25
Sydney - Northern Beaches	45-54	Speaks English not well or not at all	0	2015	20
Sydney - Northern Beaches	45-54	Speaks English not well or not at all	0	2016	16
Sydney - Northern Beaches	55-64				12
Sydney - Northern Beaches	55-64			2000	6
Sydney - Northern Beaches	55-64		0		3
Sydney - Northern Beaches	55-64		0	2000	20
Sydney - Northern Beaches	55-64		1		111
Sydney - Northern Beaches	55-64		1	2000	5580
Sydney - Northern Beaches	55-64		1	2005	331
Sydney - Northern Beaches	55-64		1	2010	177
Sydney - Northern Beaches	55-64		1	2011	26
Sydney - Northern Beaches	55-64		1	2012	26
Sydney - Northern Beaches	55-64		1	2013	22
Sydney - Northern Beaches	55-64		1	2014	25
Sydney - Northern Beaches	55-64		1	2015	16
Sydney - Northern Beaches	55-64		1	2016	10
Sydney - Northern Beaches	55-64	Speaks English well or very well	0		52
Sydney - Northern Beaches	55-64	Speaks English well or very well	0	2000	2456
Sydney - Northern Beaches	55-64	Speaks English well or very well	0	2005	138
Sydney - Northern Beaches	55-64	Speaks English well or very well	0	2010	72
Sydney - Northern Beaches	55-64	Speaks English well or very well	0	2011	7
Sydney - Northern Beaches	55-64	Speaks English well or very well	0	2012	14
Sydney - Northern Beaches	55-64	Speaks English well or very well	0	2013	7
Sydney - Northern Beaches	55-64	Speaks English well or very well	0	2014	8
Sydney - Northern Beaches	55-64	Speaks English well or very well	0	2015	13
Sydney - Northern Beaches	55-64	Speaks English well or very well	0	2016	6
Sydney - Northern Beaches	55-64	Speaks English not well or not at all	0		34
Sydney - Northern Beaches	55-64	Speaks English not well or not at all	0	2000	364
Sydney - Northern Beaches	55-64	Speaks English not well or not at all	0	2005	48
Sydney - Northern Beaches	55-64	Speaks English not well or not at all	0	2010	59
Sydney - Northern Beaches	55-64	Speaks English not well or not at all	0	2011	15
Sydney - Northern Beaches	55-64	Speaks English not well or not at all	0	2012	13
Sydney - Northern Beaches	55-64	Speaks English not well or not at all	0	2013	12
Sydney - Northern Beaches	55-64	Speaks English not well or not at all	0	2014	18
Sydney - Northern Beaches	55-64	Speaks English not well or not at all	0	2015	15
Sydney - Northern Beaches	55-64	Speaks English not well or not at all	0	2016	21
Sydney - Northern Beaches	65-74				13
Sydney - Northern Beaches	65-74			2000	7
Sydney - Northern Beaches	65-74		0	2000	19
Sydney - Northern Beaches	65-74		1		104
Sydney - Northern Beaches	65-74		1	2000	4915
Sydney - Northern Beaches	65-74		1	2005	106
Sydney - Northern Beaches	65-74		1	2010	110
Sydney - Northern Beaches	65-74		1	2011	29
Sydney - Northern Beaches	65-74		1	2012	32
Sydney - Northern Beaches	65-74		1	2013	16
Sydney - Northern Beaches	65-74		1	2014	16
Sydney - Northern Beaches	65-74		1	2015	19
Sydney - Northern Beaches	65-74		1	2016	6
Sydney - Northern Beaches	65-74	Speaks English well or very well	0		41
Sydney - Northern Beaches	65-74	Speaks English well or very well	0	2000	1917
Sydney - Northern Beaches	65-74	Speaks English well or very well	0	2005	20
Sydney - Northern Beaches	65-74	Speaks English well or very well	0	2010	25
Sydney - Northern Beaches	65-74	Speaks English well or very well	0	2011	4
Sydney - Northern Beaches	65-74	Speaks English well or very well	0	2012	6
Sydney - Northern Beaches	65-74	Speaks English well or very well	0	2013	3
Sydney - Northern Beaches	65-74	Speaks English well or very well	0	2014	8
Sydney - Northern Beaches	65-74	Speaks English well or very well	0	2015	7
Sydney - Northern Beaches	65-74	Speaks English well or very well	0	2016	5
Sydney - Northern Beaches	65-74	Speaks English not well or not at all	0		19
Sydney - Northern Beaches	65-74	Speaks English not well or not at all	0	2000	285
Sydney - Northern Beaches	65-74	Speaks English not well or not at all	0	2005	27
Sydney - Northern Beaches	65-74	Speaks English not well or not at all	0	2010	28
Sydney - Northern Beaches	65-74	Speaks English not well or not at all	0	2011	5
Sydney - Northern Beaches	65-74	Speaks English not well or not at all	0	2012	12
Sydney - Northern Beaches	65-74	Speaks English not well or not at all	0	2013	3
Sydney - Northern Beaches	65-74	Speaks English not well or not at all	0	2014	12
Sydney - Northern Beaches	65-74	Speaks English not well or not at all	0	2015	10
Sydney - Northern Beaches	65-74	Speaks English not well or not at all	0	2016	15
Sydney - Northern Beaches	75-84				33
Sydney - Northern Beaches	75-84			2000	16
Sydney - Northern Beaches	75-84		0		4
Sydney - Northern Beaches	75-84		0	2000	21
Sydney - Northern Beaches	75-84		1		90
Sydney - Northern Beaches	75-84		1	2000	2402
Sydney - Northern Beaches	75-84		1	2005	82
Sydney - Northern Beaches	75-84		1	2010	45
Sydney - Northern Beaches	75-84		1	2011	4
Sydney - Northern Beaches	75-84		1	2012	8
Sydney - Northern Beaches	75-84		1	2013	10
Sydney - Northern Beaches	75-84		1	2014	4
Sydney - Northern Beaches	75-84		1	2015	10
Sydney - Northern Beaches	75-84		1	2016	3
Sydney - Northern Beaches	75-84	Speaks English well or very well	0		39
Sydney - Northern Beaches	75-84	Speaks English well or very well	0	2000	1130
Sydney - Northern Beaches	75-84	Speaks English well or very well	0	2005	22
Sydney - Northern Beaches	75-84	Speaks English well or very well	0	2010	7
Sydney - Northern Beaches	75-84	Speaks English well or very well	0	2011	3
Sydney - Northern Beaches	75-84	Speaks English well or very well	0	2013	3
Sydney - Northern Beaches	75-84	Speaks English well or very well	0	2015	4
Sydney - Northern Beaches	75-84	Speaks English not well or not at all	0		16
Sydney - Northern Beaches	75-84	Speaks English not well or not at all	0	2000	341
Sydney - Northern Beaches	75-84	Speaks English not well or not at all	0	2005	28
Sydney - Northern Beaches	75-84	Speaks English not well or not at all	0	2010	17
Sydney - Northern Beaches	75-84	Speaks English not well or not at all	0	2012	4
Sydney - Northern Beaches	75-84	Speaks English not well or not at all	0	2013	3
Sydney - Northern Beaches	75-84	Speaks English not well or not at all	0	2015	7
Sydney - Northern Beaches	75-84	Speaks English not well or not at all	0	2016	3
Sydney - Northern Beaches	85+				110
Sydney - Northern Beaches	85+			2000	13
Sydney - Northern Beaches	85+		0	2000	9
Sydney - Northern Beaches	85+		1		93
Sydney - Northern Beaches	85+		1	2000	962
Sydney - Northern Beaches	85+		1	2005	23
Sydney - Northern Beaches	85+		1	2010	7
Sydney - Northern Beaches	85+		1	2011	3
Sydney - Northern Beaches	85+		1	2012	5
Sydney - Northern Beaches	85+		1	2013	3
Sydney - Northern Beaches	85+		1	2014	3
Sydney - Northern Beaches	85+		1	2015	4
Sydney - Northern Beaches	85+	Speaks English well or very well	0		49
Sydney - Northern Beaches	85+	Speaks English well or very well	0	2000	398
Sydney - Northern Beaches	85+	Speaks English well or very well	0	2005	5
Sydney - Northern Beaches	85+	Speaks English well or very well	0	2010	5
Sydney - Northern Beaches	85+	Speaks English well or very well	0	2015	4
Sydney - Northern Beaches	85+	Speaks English not well or not at all	0		20
Sydney - Northern Beaches	85+	Speaks English not well or not at all	0	2000	193
Sydney - Northern Beaches	85+	Speaks English not well or not at all	0	2005	10
Sydney - Northern Beaches	85+	Speaks English not well or not at all	0	2010	4
Sydney - Outer South West	0-14				4
Sydney - Outer South West	0-14			2010	3
Sydney - Outer South West	0-14			2012	3
Sydney - Outer South West	0-14		0	2010	6
Sydney - Outer South West	0-14		0	2011	3
Sydney - Outer South West	0-14		0	2012	3
Sydney - Outer South West	0-14		0	2014	3
Sydney - Outer South West	0-14		0	2015	3
Sydney - Outer South West	0-14		0	2016	3
Sydney - Outer South West	0-14		1		94
Sydney - Outer South West	0-14		1	2005	143
Sydney - Outer South West	0-14		1	2010	362
Sydney - Outer South West	0-14		1	2011	93
Sydney - Outer South West	0-14		1	2012	118
Sydney - Outer South West	0-14		1	2013	124
Sydney - Outer South West	0-14		1	2014	80
Sydney - Outer South West	0-14		1	2015	100
Sydney - Outer South West	0-14		1	2016	43
Sydney - Outer South West	0-14	Speaks English well or very well	0		78
Sydney - Outer South West	0-14	Speaks English well or very well	0	2005	141
Sydney - Outer South West	0-14	Speaks English well or very well	0	2010	715
Sydney - Outer South West	0-14	Speaks English well or very well	0	2011	197
Sydney - Outer South West	0-14	Speaks English well or very well	0	2012	180
Sydney - Outer South West	0-14	Speaks English well or very well	0	2013	209
Sydney - Outer South West	0-14	Speaks English well or very well	0	2014	176
Sydney - Outer South West	0-14	Speaks English well or very well	0	2015	167
Sydney - Outer South West	0-14	Speaks English well or very well	0	2016	86
Sydney - Outer South West	0-14	Speaks English not well or not at all	0		29
Sydney - Outer South West	0-14	Speaks English not well or not at all	0	2010	3
Sydney - Outer South West	0-14	Speaks English not well or not at all	0	2011	4
Sydney - Outer South West	0-14	Speaks English not well or not at all	0	2012	3
Sydney - Outer South West	0-14	Speaks English not well or not at all	0	2013	18
Sydney - Outer South West	0-14	Speaks English not well or not at all	0	2014	28
Sydney - Outer South West	0-14	Speaks English not well or not at all	0	2015	54
Sydney - Outer South West	0-14	Speaks English not well or not at all	0	2016	41
Sydney - Outer South West	15-24				7
Sydney - Outer South West	15-24			2005	4
Sydney - Outer South West	15-24			2010	4
Sydney - Outer South West	15-24			2013	3
Sydney - Outer South West	15-24		0		5
Sydney - Outer South West	15-24		0	2000	3
Sydney - Outer South West	15-24		0	2005	4
Sydney - Outer South West	15-24		0	2010	7
Sydney - Outer South West	15-24		0	2013	3
Sydney - Outer South West	15-24		1		57
Sydney - Outer South West	15-24		1	2000	431
Sydney - Outer South West	15-24		1	2005	510
Sydney - Outer South West	15-24		1	2010	272
Sydney - Outer South West	15-24		1	2011	63
Sydney - Outer South West	15-24		1	2012	36
Sydney - Outer South West	15-24		1	2013	54
Sydney - Outer South West	15-24		1	2014	44
Sydney - Outer South West	15-24		1	2015	56
Sydney - Outer South West	15-24		1	2016	32
Sydney - Outer South West	15-24	Speaks English well or very well	0		87
Sydney - Outer South West	15-24	Speaks English well or very well	0	2000	506
Sydney - Outer South West	15-24	Speaks English well or very well	0	2005	794
Sydney - Outer South West	15-24	Speaks English well or very well	0	2010	731
Sydney - Outer South West	15-24	Speaks English well or very well	0	2011	143
Sydney - Outer South West	15-24	Speaks English well or very well	0	2012	143
Sydney - Outer South West	15-24	Speaks English well or very well	0	2013	174
Sydney - Outer South West	15-24	Speaks English well or very well	0	2014	169
Sydney - Outer South West	15-24	Speaks English well or very well	0	2015	201
Sydney - Outer South West	15-24	Speaks English well or very well	0	2016	165
Sydney - Outer South West	15-24	Speaks English not well or not at all	0		16
Sydney - Outer South West	15-24	Speaks English not well or not at all	0	2000	9
Sydney - Outer South West	15-24	Speaks English not well or not at all	0	2010	10
Sydney - Outer South West	15-24	Speaks English not well or not at all	0	2011	6
Sydney - Outer South West	15-24	Speaks English not well or not at all	0	2012	6
Sydney - Outer South West	15-24	Speaks English not well or not at all	0	2013	22
Sydney - Outer South West	15-24	Speaks English not well or not at all	0	2014	17
Sydney - Outer South West	15-24	Speaks English not well or not at all	0	2015	16
