SA2_NAME16	IndigenousStatus	persons
Loddon	Aboriginal	92
Loddon	Both Aboriginal & Torres Strait Islander	7
Loddon	Non-indigenous	6953
Loddon	Torres Strait Islander	5
Bannockburn	Aboriginal	37
Bannockburn	Non-indigenous	6383
Golden Plains - South	Aboriginal	59
Golden Plains - South	Both Aboriginal & Torres Strait Islander	4
Golden Plains - South	Non-indigenous	6792
Winchelsea	Aboriginal	33
Winchelsea	Non-indigenous	5707
Winchelsea	Torres Strait Islander	5
Belmont	Aboriginal	103
Belmont	Both Aboriginal & Torres Strait Islander	9
Belmont	Non-indigenous	13905
Belmont	Torres Strait Islander	4
Corio - Norlane	Aboriginal	487
Corio - Norlane	Both Aboriginal & Torres Strait Islander	9
Corio - Norlane	Non-indigenous	25819
Corio - Norlane	Torres Strait Islander	33
Geelong	Aboriginal	105
Geelong	Both Aboriginal & Torres Strait Islander	3
Geelong	Non-indigenous	12580
Geelong	Torres Strait Islander	6
Geelong West - Hamlyn Heights	Aboriginal	130
Geelong West - Hamlyn Heights	Non-indigenous	19320
Geelong West - Hamlyn Heights	Torres Strait Islander	18
Grovedale	Aboriginal	241
Grovedale	Non-indigenous	23030
Grovedale	Torres Strait Islander	4
Highton	Aboriginal	95
Highton	Non-indigenous	21998
Highton	Torres Strait Islander	5
Lara	Aboriginal	242
Lara	Both Aboriginal & Torres Strait Islander	15
Lara	Non-indigenous	17820
Lara	Torres Strait Islander	11
Leopold	Aboriginal	137
Leopold	Non-indigenous	12677
Newcomb - Moolap	Aboriginal	180
Newcomb - Moolap	Both Aboriginal & Torres Strait Islander	5
Newcomb - Moolap	Non-indigenous	14402
Newcomb - Moolap	Torres Strait Islander	6
Newtown (Vic.)	Aboriginal	66
Newtown (Vic.)	Non-indigenous	10086
Newtown (Vic.)	Torres Strait Islander	3
North Geelong - Bell Park	Aboriginal	138
North Geelong - Bell Park	Non-indigenous	14490
North Geelong - Bell Park	Torres Strait Islander	3
Clifton Springs	Aboriginal	129
Clifton Springs	Non-indigenous	13215
Clifton Springs	Torres Strait Islander	5
Lorne - Anglesea	Aboriginal	16
Lorne - Anglesea	Both Aboriginal & Torres Strait Islander	4
Lorne - Anglesea	Non-indigenous	5031
Ocean Grove - Barwon Heads	Aboriginal	149
Ocean Grove - Barwon Heads	Both Aboriginal & Torres Strait Islander	3
Ocean Grove - Barwon Heads	Non-indigenous	23269
Portarlington	Aboriginal	61
Portarlington	Non-indigenous	7333
Portarlington	Torres Strait Islander	3
Point Lonsdale - Queenscliff	Aboriginal	11
Point Lonsdale - Queenscliff	Non-indigenous	4137
Torquay	Aboriginal	124
Torquay	Both Aboriginal & Torres Strait Islander	3
Torquay	Non-indigenous	18231
Torquay	Torres Strait Islander	4
Alexandra	Aboriginal	73
Alexandra	Non-indigenous	6261
Alexandra	Torres Strait Islander	3
Euroa	Aboriginal	58
Euroa	Both Aboriginal & Torres Strait Islander	4
Euroa	Non-indigenous	6211
Euroa	Torres Strait Islander	5
Kilmore - Broadford	Aboriginal	166
Kilmore - Broadford	Non-indigenous	13702
Kilmore - Broadford	Torres Strait Islander	3
Mansfield (Vic.)	Aboriginal	60
Mansfield (Vic.)	Non-indigenous	8785
Mansfield (Vic.)	Torres Strait Islander	3
Nagambie	Aboriginal	48
Nagambie	Non-indigenous	3952
Nagambie	Torres Strait Islander	4
Seymour	Aboriginal	156
Seymour	Both Aboriginal & Torres Strait Islander	5
Seymour	Non-indigenous	6163
Seymour	Torres Strait Islander	3
Seymour Region	Aboriginal	67
Seymour Region	Non-indigenous	4358
Seymour Region	Torres Strait Islander	7
Upper Yarra Valley	Aboriginal	3
Upper Yarra Valley	Non-indigenous	179
Yea	Aboriginal	44
Yea	Non-indigenous	3506
Yea	Torres Strait Islander	10
Benalla	Aboriginal	174
Benalla	Both Aboriginal & Torres Strait Islander	3
Benalla	Non-indigenous	10150
Benalla	Torres Strait Islander	3
Benalla Region	Aboriginal	42
Benalla Region	Non-indigenous	3553
Rutherglen	Aboriginal	54
Rutherglen	Non-indigenous	3815
Wangaratta	Aboriginal	271
Wangaratta	Both Aboriginal & Torres Strait Islander	5
Wangaratta	Non-indigenous	18417
Wangaratta	Torres Strait Islander	17
Wangaratta Region	Aboriginal	85
Wangaratta Region	Non-indigenous	9512
Wangaratta Region	Torres Strait Islander	3
Beechworth	Aboriginal	41
Beechworth	Non-indigenous	4525
Beechworth	Torres Strait Islander	3
Bright - Mount Beauty	Aboriginal	57
Bright - Mount Beauty	Non-indigenous	8097
Chiltern - Indigo Valley	Aboriginal	35
Chiltern - Indigo Valley	Non-indigenous	3056
Chiltern - Indigo Valley	Torres Strait Islander	9
Myrtleford	Aboriginal	50
Myrtleford	Non-indigenous	4584
Towong	Aboriginal	83
Towong	Both Aboriginal & Torres Strait Islander	4
Towong	Non-indigenous	5866
Towong	Torres Strait Islander	3
West Wodonga	Aboriginal	350
West Wodonga	Both Aboriginal & Torres Strait Islander	13
West Wodonga	Non-indigenous	14581
West Wodonga	Torres Strait Islander	11
Wodonga	Aboriginal	557
Wodonga	Both Aboriginal & Torres Strait Islander	9
Wodonga	Non-indigenous	23804
Wodonga	Torres Strait Islander	28
Yackandandah	Aboriginal	62
Yackandandah	Non-indigenous	4420
Yackandandah	Torres Strait Islander	5
Drouin	Aboriginal	232
Drouin	Both Aboriginal & Torres Strait Islander	6
Drouin	Non-indigenous	15959
Drouin	Torres Strait Islander	10
Mount Baw Baw Region	Aboriginal	31
Mount Baw Baw Region	Both Aboriginal & Torres Strait Islander	3
Mount Baw Baw Region	Non-indigenous	5985
Trafalgar (Vic.)	Aboriginal	41
Trafalgar (Vic.)	Both Aboriginal & Torres Strait Islander	4
Trafalgar (Vic.)	Non-indigenous	7596
Warragul	Aboriginal	147
Warragul	Both Aboriginal & Torres Strait Islander	3
Warragul	Non-indigenous	18601
Warragul	Torres Strait Islander	7
Alps - East	Non-indigenous	4
Bairnsdale	Aboriginal	514
Bairnsdale	Both Aboriginal & Torres Strait Islander	3
Bairnsdale	Non-indigenous	14202
Bairnsdale	Torres Strait Islander	9
Bruthen - Omeo	Aboriginal	131
Bruthen - Omeo	Non-indigenous	7612
Lakes Entrance	Aboriginal	233
Lakes Entrance	Both Aboriginal & Torres Strait Islander	3
Lakes Entrance	Non-indigenous	9677
Lakes Entrance	Torres Strait Islander	3
Orbost	Aboriginal	299
Orbost	Non-indigenous	6146
Orbost	Torres Strait Islander	3
Paynesville	Aboriginal	80
Paynesville	Non-indigenous	6233
Foster	Aboriginal	66
Foster	Non-indigenous	8655
Foster	Torres Strait Islander	10
French Island	Aboriginal	3
French Island	Non-indigenous	116
Korumburra	Aboriginal	82
Korumburra	Both Aboriginal & Torres Strait Islander	4
Korumburra	Non-indigenous	9033
Korumburra	Torres Strait Islander	3
Leongatha	Aboriginal	80
Leongatha	Both Aboriginal & Torres Strait Islander	10
Leongatha	Non-indigenous	10977
Leongatha	Torres Strait Islander	12
Phillip Island	Aboriginal	70
Phillip Island	Both Aboriginal & Torres Strait Islander	10
Phillip Island	Non-indigenous	10304
Phillip Island	Torres Strait Islander	3
Wilsons Promontory	Non-indigenous	13
Wonthaggi - Inverloch	Aboriginal	201
Wonthaggi - Inverloch	Both Aboriginal & Torres Strait Islander	3
Wonthaggi - Inverloch	Non-indigenous	22011
Wonthaggi - Inverloch	Torres Strait Islander	13
Churchill	Aboriginal	152
Churchill	Non-indigenous	11242
Churchill	Torres Strait Islander	7
Moe - Newborough	Aboriginal	264
Moe - Newborough	Both Aboriginal & Torres Strait Islander	9
Moe - Newborough	Non-indigenous	16271
Moe - Newborough	Torres Strait Islander	7
Morwell	Aboriginal	332
Morwell	Both Aboriginal & Torres Strait Islander	3
Morwell	Non-indigenous	13457
Morwell	Torres Strait Islander	16
Traralgon	Aboriginal	290
Traralgon	Both Aboriginal & Torres Strait Islander	18
Traralgon	Non-indigenous	26462
Traralgon	Torres Strait Islander	15
Yallourn North - Glengarry	Aboriginal	67
Yallourn North - Glengarry	Non-indigenous	4483
Alps - West	Non-indigenous	25
Longford - Loch Sport	Aboriginal	50
Longford - Loch Sport	Non-indigenous	4249
Maffra	Aboriginal	173
Maffra	Both Aboriginal & Torres Strait Islander	4
Maffra	Non-indigenous	13676
Maffra	Torres Strait Islander	15
Rosedale	Aboriginal	101
Rosedale	Non-indigenous	4622
Sale	Aboriginal	227
Sale	Both Aboriginal & Torres Strait Islander	5
Sale	Non-indigenous	14410
Sale	Torres Strait Islander	4
Yarram	Aboriginal	55
Yarram	Both Aboriginal & Torres Strait Islander	7
Yarram	Non-indigenous	5243
Brunswick	Aboriginal	133
Brunswick	Both Aboriginal & Torres Strait Islander	7
Brunswick	Non-indigenous	25296
Brunswick	Torres Strait Islander	4
Brunswick East	Aboriginal	67
Brunswick East	Non-indigenous	10890
Brunswick East	Torres Strait Islander	5
Brunswick West	Aboriginal	57
Brunswick West	Both Aboriginal & Torres Strait Islander	4
Brunswick West	Non-indigenous	13673
Brunswick West	Torres Strait Islander	3
Coburg	Aboriginal	103
Coburg	Both Aboriginal & Torres Strait Islander	4
Coburg	Non-indigenous	26051
Coburg	Torres Strait Islander	8
Pascoe Vale South	Aboriginal	47
Pascoe Vale South	Non-indigenous	9910
Pascoe Vale South	Torres Strait Islander	3
Alphington - Fairfield	Aboriginal	37
Alphington - Fairfield	Both Aboriginal & Torres Strait Islander	3
Alphington - Fairfield	Non-indigenous	8894
Northcote	Aboriginal	141
Northcote	Both Aboriginal & Torres Strait Islander	3
Northcote	Non-indigenous	24512
Northcote	Torres Strait Islander	11
Thornbury	Aboriginal	129
Thornbury	Non-indigenous	18337
Ascot Vale	Aboriginal	53
Ascot Vale	Non-indigenous	14697
Essendon - Aberfeldie	Aboriginal	87
Essendon - Aberfeldie	Both Aboriginal & Torres Strait Islander	4
Essendon - Aberfeldie	Non-indigenous	27393
Essendon - Aberfeldie	Torres Strait Islander	3
Flemington	Aboriginal	53
Flemington	Non-indigenous	10062
Moonee Ponds	Aboriginal	59
Moonee Ponds	Both Aboriginal & Torres Strait Islander	3
Moonee Ponds	Non-indigenous	14185
Moonee Ponds	Torres Strait Islander	3
Carlton	Aboriginal	71
Carlton	Both Aboriginal & Torres Strait Islander	8
Carlton	Non-indigenous	18919
Carlton	Torres Strait Islander	3
Docklands	Aboriginal	23
Docklands	Non-indigenous	10937
Docklands	Torres Strait Islander	5
East Melbourne	Aboriginal	20
East Melbourne	Non-indigenous	4939
East Melbourne	Torres Strait Islander	3
Flemington Racecourse	Non-indigenous	85
Kensington (Vic.)	Aboriginal	44
Kensington (Vic.)	Non-indigenous	10768
Melbourne	Aboriginal	46
Melbourne	Both Aboriginal & Torres Strait Islander	4
Melbourne	Non-indigenous	37271
North Melbourne	Aboriginal	105
North Melbourne	Both Aboriginal & Torres Strait Islander	4
North Melbourne	Non-indigenous	20525
North Melbourne	Torres Strait Islander	3
Parkville	Aboriginal	45
Parkville	Both Aboriginal & Torres Strait Islander	3
Parkville	Non-indigenous	7361
South Yarra - West	Aboriginal	30
South Yarra - West	Non-indigenous	6066
Southbank	Aboriginal	37
Southbank	Both Aboriginal & Torres Strait Islander	6
Southbank	Non-indigenous	18623
Southbank	Torres Strait Islander	3
West Melbourne	Non-indigenous	3
Albert Park	Aboriginal	26
Albert Park	Non-indigenous	15358
Elwood	Aboriginal	50
Elwood	Non-indigenous	15167
Elwood	Torres Strait Islander	5
Port Melbourne	Aboriginal	60
Port Melbourne	Non-indigenous	16100
Port Melbourne	Torres Strait Islander	3
Port Melbourne Industrial	Non-indigenous	18
South Melbourne	Aboriginal	58
South Melbourne	Both Aboriginal & Torres Strait Islander	3
South Melbourne	Non-indigenous	11486
South Melbourne	Torres Strait Islander	3
St Kilda	Aboriginal	120
St Kilda	Both Aboriginal & Torres Strait Islander	12
St Kilda	Non-indigenous	25983
St Kilda	Torres Strait Islander	9
St Kilda East	Aboriginal	43
St Kilda East	Non-indigenous	16369
St Kilda East	Torres Strait Islander	5
Armadale	Aboriginal	28
Armadale	Non-indigenous	8944
Prahran - Windsor	Aboriginal	80
Prahran - Windsor	Non-indigenous	19631
Prahran - Windsor	Torres Strait Islander	3
South Yarra - East	Aboriginal	67
South Yarra - East	Both Aboriginal & Torres Strait Islander	5
South Yarra - East	Non-indigenous	20656
Toorak	Aboriginal	28
Toorak	Non-indigenous	13018
Toorak	Torres Strait Islander	4
Abbotsford	Aboriginal	30
Abbotsford	Both Aboriginal & Torres Strait Islander	3
Abbotsford	Non-indigenous	8151
Carlton North - Princes Hill	Aboriginal	22
Carlton North - Princes Hill	Non-indigenous	8406
Collingwood	Aboriginal	76
Collingwood	Both Aboriginal & Torres Strait Islander	3
Collingwood	Non-indigenous	8434
Fitzroy	Aboriginal	42
Fitzroy	Non-indigenous	10400
Fitzroy	Torres Strait Islander	3
Fitzroy North	Aboriginal	48
Fitzroy North	Non-indigenous	12291
Richmond (Vic.)	Aboriginal	86
Richmond (Vic.)	Non-indigenous	30408
Richmond (Vic.)	Torres Strait Islander	5
Yarra - North	Aboriginal	52
Yarra - North	Non-indigenous	8988
Yarra - North	Torres Strait Islander	4
Ashburton (Vic.)	Aboriginal	21
Ashburton (Vic.)	Non-indigenous	7730
Balwyn	Aboriginal	24
Balwyn	Non-indigenous	15807
Balwyn North	Aboriginal	29
Balwyn North	Non-indigenous	20192
Balwyn North	Torres Strait Islander	3
Camberwell	Aboriginal	37
Camberwell	Non-indigenous	21363
Glen Iris - East	Aboriginal	25
Glen Iris - East	Non-indigenous	16298
Glen Iris - East	Torres Strait Islander	3
Hawthorn	Aboriginal	39
Hawthorn	Both Aboriginal & Torres Strait Islander	3
Hawthorn	Non-indigenous	22926
Hawthorn	Torres Strait Islander	5
Hawthorn East	Aboriginal	26
Hawthorn East	Non-indigenous	15140
Kew	Aboriginal	36
Kew	Non-indigenous	24684
Kew	Torres Strait Islander	5
Kew East	Aboriginal	18
Kew East	Non-indigenous	6495
Surrey Hills (West) - Canterbury	Aboriginal	32
Surrey Hills (West) - Canterbury	Non-indigenous	16287
Bulleen	Aboriginal	20
Bulleen	Non-indigenous	11018
Bulleen	Torres Strait Islander	7
Doncaster	Aboriginal	37
Doncaster	Both Aboriginal & Torres Strait Islander	3
Doncaster	Non-indigenous	20544
Templestowe	Aboriginal	34
Templestowe	Both Aboriginal & Torres Strait Islander	4
Templestowe	Non-indigenous	16580
Templestowe Lower	Aboriginal	15
Templestowe Lower	Non-indigenous	13583
Doncaster East (North)	Aboriginal	11
Doncaster East (North)	Non-indigenous	14562
Doncaster East (South)	Aboriginal	22
Doncaster East (South)	Non-indigenous	13934
Blackburn	Aboriginal	43
Blackburn	Both Aboriginal & Torres Strait Islander	3
Blackburn	Non-indigenous	21329
Blackburn	Torres Strait Islander	7
Blackburn South	Aboriginal	17
Blackburn South	Non-indigenous	10773
Blackburn South	Torres Strait Islander	3
Box Hill	Aboriginal	34
Box Hill	Non-indigenous	19794
Box Hill North	Aboriginal	28
Box Hill North	Non-indigenous	17521
Box Hill North	Torres Strait Islander	3
Burwood	Aboriginal	36
Burwood	Both Aboriginal & Torres Strait Islander	3
Burwood	Non-indigenous	12206
Burwood	Torres Strait Islander	3
Burwood East	Aboriginal	11
Burwood East	Non-indigenous	10259
Burwood East	Torres Strait Islander	3
Surrey Hills (East) - Mont Albert	Aboriginal	12
Surrey Hills (East) - Mont Albert	Non-indigenous	9950
Surrey Hills (East) - Mont Albert	Torres Strait Islander	3
Beaumaris	Aboriginal	14
Beaumaris	Non-indigenous	13454
Beaumaris	Torres Strait Islander	4
Brighton (Vic.)	Aboriginal	31
Brighton (Vic.)	Non-indigenous	22660
Brighton (Vic.)	Torres Strait Islander	4
Brighton East	Aboriginal	19
Brighton East	Non-indigenous	15819
Cheltenham - Highett (West)	Aboriginal	24
Cheltenham - Highett (West)	Non-indigenous	10910
Cheltenham - Highett (West)	Torres Strait Islander	4
Hampton	Aboriginal	44
Hampton	Non-indigenous	17596
Sandringham - Black Rock	Aboriginal	38
Sandringham - Black Rock	Non-indigenous	16465
Sandringham - Black Rock	Torres Strait Islander	3
Bentleigh - McKinnon	Aboriginal	18
Bentleigh - McKinnon	Non-indigenous	22397
Carnegie	Aboriginal	35
Carnegie	Non-indigenous	18031
Caulfield - North	Aboriginal	41
Caulfield - North	Both Aboriginal & Torres Strait Islander	3
Caulfield - North	Non-indigenous	20928
Caulfield - North	Torres Strait Islander	4
Caulfield - South	Aboriginal	15
Caulfield - South	Non-indigenous	17430
Caulfield - South	Torres Strait Islander	3
Elsternwick	Aboriginal	25
Elsternwick	Non-indigenous	11329
Hughesdale	Aboriginal	9
Hughesdale	Non-indigenous	7547
Murrumbeena	Aboriginal	7
Murrumbeena	Both Aboriginal & Torres Strait Islander	3
Murrumbeena	Non-indigenous	9241
Ormond - Glen Huntly	Aboriginal	11
Ormond - Glen Huntly	Non-indigenous	13328
Bentleigh East (North)	Aboriginal	47
Bentleigh East (North)	Non-indigenous	14734
Bentleigh East (North)	Torres Strait Islander	3
Bentleigh East (South)	Aboriginal	32
Bentleigh East (South)	Non-indigenous	13206
Aspendale Gardens - Waterways	Aboriginal	24
Aspendale Gardens - Waterways	Non-indigenous	8965
Braeside	Non-indigenous	58
Carrum - Patterson Lakes	Aboriginal	54
Carrum - Patterson Lakes	Non-indigenous	11491
Carrum - Patterson Lakes	Torres Strait Islander	3
Chelsea - Bonbeach	Aboriginal	72
Chelsea - Bonbeach	Both Aboriginal & Torres Strait Islander	5
Chelsea - Bonbeach	Non-indigenous	14110
Chelsea - Bonbeach	Torres Strait Islander	4
Chelsea Heights	Aboriginal	18
Chelsea Heights	Non-indigenous	5309
Chelsea Heights	Torres Strait Islander	8
Cheltenham - Highett (East)	Aboriginal	86
Cheltenham - Highett (East)	Non-indigenous	22179
Cheltenham - Highett (East)	Torres Strait Islander	5
Edithvale - Aspendale	Aboriginal	65
Edithvale - Aspendale	Both Aboriginal & Torres Strait Islander	3
Edithvale - Aspendale	Non-indigenous	12679
Mentone	Aboriginal	35
Mentone	Both Aboriginal & Torres Strait Islander	4
Mentone	Non-indigenous	12922
Mentone	Torres Strait Islander	4
Moorabbin - Heatherton	Aboriginal	31
Moorabbin - Heatherton	Non-indigenous	8769
Moorabbin - Heatherton	Torres Strait Islander	3
Mordialloc - Parkdale	Aboriginal	71
Mordialloc - Parkdale	Non-indigenous	19841
Mordialloc - Parkdale	Torres Strait Islander	5
Malvern - Glen Iris	Aboriginal	36
Malvern - Glen Iris	Non-indigenous	20006
Malvern East	Aboriginal	55
Malvern East	Non-indigenous	21266
Bundoora - East	Aboriginal	72
Bundoora - East	Non-indigenous	9819
Bundoora - East	Torres Strait Islander	3
Greensborough	Aboriginal	97
Greensborough	Both Aboriginal & Torres Strait Islander	3
Greensborough	Non-indigenous	20356
Greensborough	Torres Strait Islander	7
Heidelberg - Rosanna	Aboriginal	55
Heidelberg - Rosanna	Non-indigenous	14717
Heidelberg - Rosanna	Torres Strait Islander	3
Heidelberg West	Aboriginal	185
Heidelberg West	Both Aboriginal & Torres Strait Islander	6
Heidelberg West	Non-indigenous	13955
Heidelberg West	Torres Strait Islander	3
Ivanhoe	Aboriginal	33
Ivanhoe	Non-indigenous	11353
Ivanhoe	Torres Strait Islander	4
Ivanhoe East - Eaglemont	Aboriginal	7
Ivanhoe East - Eaglemont	Non-indigenous	7684
Montmorency - Briar Hill	Aboriginal	75
Montmorency - Briar Hill	Both Aboriginal & Torres Strait Islander	3
Montmorency - Briar Hill	Non-indigenous	16018
Viewbank - Yallambie	Aboriginal	98
Viewbank - Yallambie	Non-indigenous	18198
Viewbank - Yallambie	Torres Strait Islander	7
Watsonia	Aboriginal	48
Watsonia	Non-indigenous	9064
Kingsbury	Aboriginal	60
Kingsbury	Non-indigenous	11268
Reservoir - East	Aboriginal	314
Reservoir - East	Both Aboriginal & Torres Strait Islander	13
Reservoir - East	Non-indigenous	26750
Reservoir - West	Aboriginal	171
Reservoir - West	Non-indigenous	23859
Reservoir - West	Torres Strait Islander	6
Preston - East	Aboriginal	196
Preston - East	Both Aboriginal & Torres Strait Islander	10
Preston - East	Non-indigenous	19807
