SA2_NAME16	MotorVehicles.min	occupied_private_dwellings
Blackburn South	2	1553
Blackburn South	3	402
Blackburn South	4	182
Box Hill		260
Box Hill	0	1262
Box Hill	1	3100
Box Hill	2	2122
Box Hill	3	496
Box Hill	4	211
Box Hill North		149
Box Hill North	0	436
Box Hill North	1	2396
Box Hill North	2	2455
Box Hill North	3	587
Box Hill North	4	272
Burwood		148
Burwood	0	600
Burwood	1	1676
Burwood	2	1362
Burwood	3	364
Burwood	4	139
Burwood East		92
Burwood East	0	260
Burwood East	1	1247
Burwood East	2	1432
Burwood East	3	410
Burwood East	4	184
Surrey Hills (East) - Mont Albert		62
Surrey Hills (East) - Mont Albert	0	189
Surrey Hills (East) - Mont Albert	1	1299
Surrey Hills (East) - Mont Albert	2	1442
Surrey Hills (East) - Mont Albert	3	374
Surrey Hills (East) - Mont Albert	4	201
Beaumaris		134
Beaumaris	0	136
Beaumaris	1	1263
Beaumaris	2	2201
Beaumaris	3	664
Beaumaris	4	330
Brighton (Vic.)		236
Brighton (Vic.)	0	404
Brighton (Vic.)	1	2927
Brighton (Vic.)	2	3407
Brighton (Vic.)	3	888
Brighton (Vic.)	4	431
Brighton East		116
Brighton East	0	231
Brighton East	1	1724
Brighton East	2	2469
Brighton East	3	655
Brighton East	4	265
Cheltenham - Highett (West)		94
Cheltenham - Highett (West)	0	272
Cheltenham - Highett (West)	1	1599
Cheltenham - Highett (West)	2	1628
Cheltenham - Highett (West)	3	374
Cheltenham - Highett (West)	4	124
Hampton		172
Hampton	0	467
Hampton	1	2252
Hampton	2	2612
Hampton	3	614
Hampton	4	263
Sandringham - Black Rock		146
Sandringham - Black Rock	0	305
Sandringham - Black Rock	1	2202
Sandringham - Black Rock	2	2517
Sandringham - Black Rock	3	653
Sandringham - Black Rock	4	283
Bentleigh - McKinnon		227
Bentleigh - McKinnon	0	639
Bentleigh - McKinnon	1	3018
Bentleigh - McKinnon	2	3021
Bentleigh - McKinnon	3	753
Bentleigh - McKinnon	4	315
Carnegie		216
Carnegie	0	972
Carnegie	1	3497
Carnegie	2	2053
Carnegie	3	345
Carnegie	4	170
Caulfield - North		236
Caulfield - North	0	782
Caulfield - North	1	2963
Caulfield - North	2	2711
Caulfield - North	3	628
Caulfield - North	4	276
Caulfield - South		155
Caulfield - South	0	437
Caulfield - South	1	2280
Caulfield - South	2	2592
Caulfield - South	3	592
Caulfield - South	4	282
Elsternwick		118
Elsternwick	0	465
Elsternwick	1	1995
Elsternwick	2	1504
Elsternwick	3	280
Elsternwick	4	109
Hughesdale		90
Hughesdale	0	305
Hughesdale	1	1089
Hughesdale	2	969
Hughesdale	3	242
Hughesdale	4	69
Murrumbeena		86
Murrumbeena	0	357
Murrumbeena	1	1529
Murrumbeena	2	1184
Murrumbeena	3	305
Murrumbeena	4	144
Ormond - Glen Huntly		134
Ormond - Glen Huntly	0	660
Ormond - Glen Huntly	1	2468
Ormond - Glen Huntly	2	1522
Ormond - Glen Huntly	3	316
Ormond - Glen Huntly	4	131
Bentleigh East (North)		112
Bentleigh East (North)	0	238
Bentleigh East (North)	1	1725
Bentleigh East (North)	2	2284
Bentleigh East (North)	3	508
Bentleigh East (North)	4	246
Bentleigh East (South)		137
Bentleigh East (South)	0	226
Bentleigh East (South)	1	1544
Bentleigh East (South)	2	2070
Bentleigh East (South)	3	520
Bentleigh East (South)	4	212
Aspendale Gardens - Waterways		48
Aspendale Gardens - Waterways	0	48
Aspendale Gardens - Waterways	1	609
Aspendale Gardens - Waterways	2	1293
Aspendale Gardens - Waterways	3	516
Aspendale Gardens - Waterways	4	265
Braeside	0	3
Braeside	1	4
Braeside	2	3
Carrum - Patterson Lakes		165
Carrum - Patterson Lakes	0	257
Carrum - Patterson Lakes	1	1453
Carrum - Patterson Lakes	2	1804
Carrum - Patterson Lakes	3	521
Carrum - Patterson Lakes	4	276
Chelsea - Bonbeach		204
Chelsea - Bonbeach	0	531
Chelsea - Bonbeach	1	2496
Chelsea - Bonbeach	2	2092
Chelsea - Bonbeach	3	413
Chelsea - Bonbeach	4	149
Chelsea Heights		46
Chelsea Heights	0	76
Chelsea Heights	1	588
Chelsea Heights	2	842
Chelsea Heights	3	255
Chelsea Heights	4	109
Cheltenham - Highett (East)		329
Cheltenham - Highett (East)	0	592
Cheltenham - Highett (East)	1	3478
Cheltenham - Highett (East)	2	3255
Cheltenham - Highett (East)	3	705
Cheltenham - Highett (East)	4	323
Edithvale - Aspendale		114
Edithvale - Aspendale	0	229
Edithvale - Aspendale	1	1554
Edithvale - Aspendale	2	2005
Edithvale - Aspendale	3	477
Edithvale - Aspendale	4	203
Mentone		136
Mentone	0	399
Mentone	1	2260
Mentone	2	1886
Mentone	3	392
Mentone	4	199
Moorabbin - Heatherton		107
Moorabbin - Heatherton	0	200
Moorabbin - Heatherton	1	1034
Moorabbin - Heatherton	2	1318
Moorabbin - Heatherton	3	333
Moorabbin - Heatherton	4	133
Mordialloc - Parkdale		194
Mordialloc - Parkdale	0	493
Mordialloc - Parkdale	1	2757
Mordialloc - Parkdale	2	3060
Mordialloc - Parkdale	3	680
Mordialloc - Parkdale	4	320
Malvern - Glen Iris		191
Malvern - Glen Iris	0	682
Malvern - Glen Iris	1	3254
Malvern - Glen Iris	2	2684
Malvern - Glen Iris	3	651
Malvern - Glen Iris	4	304
Malvern East		192
Malvern East	0	798
Malvern East	1	2604
Malvern East	2	2934
Malvern East	3	740
Malvern East	4	377
Bundoora - East		106
Bundoora - East	0	195
Bundoora - East	1	1056
Bundoora - East	2	1369
Bundoora - East	3	442
Bundoora - East	4	219
Greensborough		171
Greensborough	0	309
Greensborough	1	2224
Greensborough	2	3112
Greensborough	3	964
Greensborough	4	556
Heidelberg - Rosanna		136
Heidelberg - Rosanna	0	408
Heidelberg - Rosanna	1	2240
Heidelberg - Rosanna	2	2073
Heidelberg - Rosanna	3	491
Heidelberg - Rosanna	4	185
Heidelberg West		263
Heidelberg West	0	681
Heidelberg West	1	2071
Heidelberg West	2	1687
Heidelberg West	3	402
Heidelberg West	4	131
Ivanhoe		93
Ivanhoe	0	333
Ivanhoe	1	1684
Ivanhoe	2	1626
Ivanhoe	3	395
Ivanhoe	4	185
Ivanhoe East - Eaglemont		62
Ivanhoe East - Eaglemont	0	90
Ivanhoe East - Eaglemont	1	781
Ivanhoe East - Eaglemont	2	1125
Ivanhoe East - Eaglemont	3	387
Ivanhoe East - Eaglemont	4	220
Montmorency - Briar Hill		135
Montmorency - Briar Hill	0	197
Montmorency - Briar Hill	1	2023
Montmorency - Briar Hill	2	2536
Montmorency - Briar Hill	3	698
Montmorency - Briar Hill	4	396
Viewbank - Yallambie		161
Viewbank - Yallambie	0	268
Viewbank - Yallambie	1	2275
Viewbank - Yallambie	2	2806
Viewbank - Yallambie	3	726
Viewbank - Yallambie	4	336
Watsonia		90
Watsonia	0	210
Watsonia	1	1211
Watsonia	2	1320
Watsonia	3	381
Watsonia	4	184
Kingsbury		110
Kingsbury	0	365
Kingsbury	1	1105
Kingsbury	2	1185
Kingsbury	3	347
Kingsbury	4	212
Reservoir - East		533
Reservoir - East	0	1351
Reservoir - East	1	4522
Reservoir - East	2	2892
Reservoir - East	3	746
Reservoir - East	4	324
Reservoir - West		350
Reservoir - West	0	915
Reservoir - West	1	3548
Reservoir - West	2	2771
Reservoir - West	3	782
Reservoir - West	4	408
Preston - East		287
Preston - East	0	1139
Preston - East	1	3286
Preston - East	2	2045
Preston - East	3	528
Preston - East	4	188
Preston - West		141
Preston - West	0	483
Preston - West	1	1960
Preston - West	2	1405
Preston - West	3	385
Preston - West	4	143
Eltham		132
Eltham	0	183
Eltham	1	1782
Eltham	2	3483
Eltham	3	1263
Eltham	4	771
Hurstbridge		17
Hurstbridge	0	28
Hurstbridge	1	270
Hurstbridge	2	453
Hurstbridge	3	231
Hurstbridge	4	150
Kinglake		49
Kinglake	0	14
Kinglake	1	265
Kinglake	2	537
Kinglake	3	240
Kinglake	4	196
Panton Hill - St Andrews		34
Panton Hill - St Andrews	0	18
Panton Hill - St Andrews	1	235
Panton Hill - St Andrews	2	604
Panton Hill - St Andrews	3	390
Panton Hill - St Andrews	4	342
Plenty - Yarrambat		52
Plenty - Yarrambat	0	42
Plenty - Yarrambat	1	482
Plenty - Yarrambat	2	1270
Plenty - Yarrambat	3	566
Plenty - Yarrambat	4	483
Research - North Warrandyte		42
Research - North Warrandyte	0	15
Research - North Warrandyte	1	309
Research - North Warrandyte	2	972
Research - North Warrandyte	3	436
Research - North Warrandyte	4	334
Wattle Glen - Diamond Creek		89
Wattle Glen - Diamond Creek	0	88
Wattle Glen - Diamond Creek	1	880
Wattle Glen - Diamond Creek	2	1949
Wattle Glen - Diamond Creek	3	785
Wattle Glen - Diamond Creek	4	577
Bundoora - North		67
Bundoora - North	0	217
Bundoora - North	1	782
Bundoora - North	2	928
Bundoora - North	3	342
Bundoora - North	4	166
Bundoora - West		79
Bundoora - West	0	177
Bundoora - West	1	840
Bundoora - West	2	775
Bundoora - West	3	264
Bundoora - West	4	139
Lalor		312
Lalor	0	587
Lalor	1	2694
Lalor	2	2637
Lalor	3	912
Lalor	4	400
Mill Park - North		164
Mill Park - North	0	194
Mill Park - North	1	1595
Mill Park - North	2	2256
Mill Park - North	3	939
Mill Park - North	4	620
Mill Park - South		128
Mill Park - South	0	136
Mill Park - South	1	1094
Mill Park - South	2	1520
Mill Park - South	3	636
Mill Park - South	4	370
Thomastown		322
Thomastown	0	672
Thomastown	1	2607
Thomastown	2	2181
Thomastown	3	789
Thomastown	4	402
Wallan		162
Wallan	0	77
Wallan	1	1072
Wallan	2	2237
Wallan	3	883
Wallan	4	622
Whittlesea		117
Whittlesea	0	84
Whittlesea	1	638
Whittlesea	2	1043
Whittlesea	3	441
Whittlesea	4	390
Doreen		112
Doreen	0	68
Doreen	1	1627
Doreen	2	3483
Doreen	3	909
Doreen	4	400
Epping - East		144
Epping - East	0	182
Epping - East	1	1236
Epping - East	2	1625
Epping - East	3	571
Epping - East	4	356
Epping - South		97
Epping - South	0	210
Epping - South	1	1036
Epping - South	2	965
Epping - South	3	340
Epping - South	4	159
Epping - West		85
Epping - West	0	88
Epping - West	1	919
Epping - West	2	1518
Epping - West	3	392
Epping - West	4	186
Mernda		98
Mernda	0	86
Mernda	1	1516
Mernda	2	2676
Mernda	3	607
Mernda	4	251
South Morang (North)		80
South Morang (North)	0	43
South Morang (North)	1	762
South Morang (North)	2	1801
South Morang (North)	3	550
South Morang (North)	4	322
South Morang (South)		90
South Morang (South)	0	119
South Morang (South)	1	1121
South Morang (South)	2	1642
South Morang (South)	3	573
South Morang (South)	4	283
Wollert		70
Wollert	0	39
Wollert	1	743
Wollert	2	1375
Wollert	3	313
Wollert	4	132
Airport West		109
Airport West	0	228
Airport West	1	1130
Airport West	2	1131
Airport West	3	287
Airport West	4	118
Keilor		111
Keilor	0	122
Keilor	1	769
Keilor	2	1274
Keilor	3	450
Keilor	4	270
Keilor East		308
Keilor East	0	519
Keilor East	1	2930
Keilor East	2	3722
Keilor East	3	1133
Keilor East	4	586
Niddrie - Essendon West		87
Niddrie - Essendon West	0	161
Niddrie - Essendon West	1	861
Niddrie - Essendon West	2	1034
Niddrie - Essendon West	3	284
Niddrie - Essendon West	4	129
Strathmore		83
Strathmore	0	116
Strathmore	1	854
Strathmore	2	1419
Strathmore	3	437
Strathmore	4	256
Gisborne		108
Gisborne	0	77
Gisborne	1	910
Gisborne	2	1862
Gisborne	3	725
Gisborne	4	513
Macedon		31
Macedon	0	19
Macedon	1	236
Macedon	2	557
Macedon	3	192
Macedon	4	111
Riddells Creek		25
Riddells Creek	0	20
Riddells Creek	1	238
Riddells Creek	2	589
Riddells Creek	3	268
Riddells Creek	4	198
Romsey		106
Romsey	0	47
Romsey	1	652
Romsey	2	1262
Romsey	3	619
Romsey	4	453
Coburg North		102
Coburg North	0	324
Coburg North	1	1170
Coburg North	2	825
Coburg North	3	228
Coburg North	4	89
Fawkner		205
Fawkner	0	493
Fawkner	1	1774
Fawkner	2	1309
Fawkner	3	429
Fawkner	4	222
Pascoe Vale		251
Pascoe Vale	0	744
Pascoe Vale	1	3724
Pascoe Vale	2	2997
Pascoe Vale	3	715
Pascoe Vale	4	372
Glenroy		357
Glenroy	0	846
Glenroy	1	3212
Glenroy	2	2414
Glenroy	3	642
Glenroy	4	317
Gowanbrae		20
Gowanbrae	0	29
Gowanbrae	1	302
Gowanbrae	2	486
Gowanbrae	3	139
Gowanbrae	4	50
Hadfield		88
Hadfield	0	203
Hadfield	1	757
Hadfield	2	724
Hadfield	3	210
Hadfield	4	110
Sunbury		99
Sunbury	0	93
Sunbury	1	963
Sunbury	2	1764
Sunbury	3	720
Sunbury	4	502
Sunbury - South		259
Sunbury - South	0	405
Sunbury - South	1	2976
Sunbury - South	2	3772
Sunbury - South	3	1317
Sunbury - South	4	772
Broadmeadows		300
Broadmeadows	0	545
Broadmeadows	1	1590
Broadmeadows	2	1148
Broadmeadows	3	346
Broadmeadows	4	181
Campbellfield - Coolaroo		280
Campbellfield - Coolaroo	0	419
Campbellfield - Coolaroo	1	1665
Campbellfield - Coolaroo	2	1560
Campbellfield - Coolaroo	3	546
Campbellfield - Coolaroo	4	282
Gladstone Park - Westmeadows		215
Gladstone Park - Westmeadows	0	277
Gladstone Park - Westmeadows	1	1808
Gladstone Park - Westmeadows	2	2419
Gladstone Park - Westmeadows	3	903
Gladstone Park - Westmeadows	4	472
Greenvale - Bulla		92
Greenvale - Bulla	0	49
Greenvale - Bulla	1	697
Greenvale - Bulla	2	2063
Greenvale - Bulla	3	958
Greenvale - Bulla	4	824
Meadow Heights		217
Meadow Heights	0	260
Meadow Heights	1	1283
Meadow Heights	2	1494
Meadow Heights	3	582
Meadow Heights	4	288
Melbourne Airport		3
Melbourne Airport	1	3
Melbourne Airport	3	4
Melbourne Airport	4	8
Roxburgh Park - Somerton		175
Roxburgh Park - Somerton	0	174
Roxburgh Park - Somerton	1	1324
Roxburgh Park - Somerton	2	2282
Roxburgh Park - Somerton	3	940
Roxburgh Park - Somerton	4	518
Tullamarine		77
Tullamarine	0	169
Tullamarine	1	1100
Tullamarine	2	871
Tullamarine	3	258
Tullamarine	4	112
Craigieburn - Central		89
Craigieburn - Central	0	116
Craigieburn - Central	1	790
Craigieburn - Central	2	971
Craigieburn - Central	3	378
Craigieburn - Central	4	201
Craigieburn - North		71
Craigieburn - North	0	64
Craigieburn - North	1	828
Craigieburn - North	2	1486
Craigieburn - North	3	449
Craigieburn - North	4	235
Craigieburn - South		118
Craigieburn - South	0	133
Craigieburn - South	1	1381
Craigieburn - South	2	1969
Craigieburn - South	3	731
Craigieburn - South	4	414
Craigieburn - West		112
Craigieburn - West	0	125
Craigieburn - West	1	1427
Craigieburn - West	2	1894
Craigieburn - West	3	413
Craigieburn - West	4	143
Mickleham - Yuroke		28
Mickleham - Yuroke	0	6
Mickleham - Yuroke	1	207
Mickleham - Yuroke	2	471
Mickleham - Yuroke	3	169
Mickleham - Yuroke	4	148
Bayswater		153
Bayswater	0	258
Bayswater	1	1730
Bayswater	2	1699
Bayswater	3	493
Bayswater	4	250
Knoxfield - Scoresby		106
Knoxfield - Scoresby	0	112
Knoxfield - Scoresby	1	1447
Knoxfield - Scoresby	2	2342
Knoxfield - Scoresby	3	755
Knoxfield - Scoresby	4	373
Lysterfield		39
Lysterfield	0	14
Lysterfield	1	237
Lysterfield	2	854
Lysterfield	3	420
Lysterfield	4	355
Rowville - Central		114
Rowville - Central	0	112
Rowville - Central	1	1211
Rowville - Central	2	2172
Rowville - Central	3	872
Rowville - Central	4	563
Rowville - North		55
Rowville - North	0	50
Rowville - North	1	564
Rowville - North	2	1148
Rowville - North	3	443
Rowville - North	4	266
Rowville - South		66
Rowville - South	0	33
Rowville - South	1	619
Rowville - South	2	1542
Rowville - South	3	667
Rowville - South	4	391
Wantirna		109
Wantirna	0	154
Wantirna	1	1314
Wantirna	2	2163
Wantirna	3	716
Wantirna	4	334
Wantirna South		154
Wantirna South	0	329
Wantirna South	1	1621
Wantirna South	2	2427
Wantirna South	3	970
Wantirna South	4	529
Boronia		278
Boronia	0	487
Boronia	1	3089
Boronia	2	3215
Boronia	3	969
Boronia	4	468
Ferntree Gully (North)		155
Ferntree Gully (North)	0	269
Ferntree Gully (North)	1	1822
Ferntree Gully (North)	2	2050
Ferntree Gully (North)	3	604
Ferntree Gully (North)	4	338
Ferntree Gully (South) - Upper Ferntree Gully		115
Ferntree Gully (South) - Upper Ferntree Gully	0	152
Ferntree Gully (South) - Upper Ferntree Gully	1	1397
Ferntree Gully (South) - Upper Ferntree Gully	2	2208
Ferntree Gully (South) - Upper Ferntree Gully	3	799
Ferntree Gully (South) - Upper Ferntree Gully	4	427
The Basin		48
The Basin	0	35
The Basin	1	330
The Basin	2	657
The Basin	3	265
The Basin	4	133
Donvale - Park Orchards		120
Donvale - Park Orchards	0	163
Donvale - Park Orchards	1	1197
Donvale - Park Orchards	2	2210
Donvale - Park Orchards	3	919
Donvale - Park Orchards	4	615
Warrandyte - Wonga Park		68
Warrandyte - Wonga Park	0	28
Warrandyte - Wonga Park	1	455
Warrandyte - Wonga Park	2	1261
Warrandyte - Wonga Park	3	655
Warrandyte - Wonga Park	4	576
Bayswater North		115
Bayswater North	0	164
Bayswater North	1	1260
Bayswater North	2	1671
Bayswater North	3	555
Bayswater North	4	357
Croydon Hills - Warranwood		121
Croydon Hills - Warranwood	0	83
Croydon Hills - Warranwood	1	1235
Croydon Hills - Warranwood	2	2712
Croydon Hills - Warranwood	3	1000
Croydon Hills - Warranwood	4	665
Ringwood		206
Ringwood	0	544
Ringwood	1	2692
Ringwood	2	2283
Ringwood	3	552
Ringwood	4	296
Ringwood East		177
Ringwood East	0	337
Ringwood East	1	2590
Ringwood East	2	3085
Ringwood East	3	810
Ringwood East	4	366
Ringwood North		51
Ringwood North	0	62
Ringwood North	1	794
Ringwood North	2	1504
Ringwood North	3	487
Ringwood North	4	279
Croydon - East		192
Croydon - East	0	363
Croydon - East	1	2456
Croydon - East	2	2196
Croydon - East	3	565
Croydon - East	4	245
Croydon - West		153
Croydon - West	0	298
Croydon - West	1	1827
Croydon - West	2	1949
Croydon - West	3	547
Croydon - West	4	274
Croydon South		38
Croydon South	0	50
Croydon South	1	494
Croydon South	2	770
Croydon South	3	255
Croydon South	4	87
Forest Hill		115
Forest Hill	0	303
Forest Hill	1	1456
Forest Hill	2	1569
Forest Hill	3	358
Forest Hill	4	142
Mitcham (Vic.)		138
Mitcham (Vic.)	0	376
Mitcham (Vic.)	1	2424
Mitcham (Vic.)	2	2394
Mitcham (Vic.)	3	525
Mitcham (Vic.)	4	235
Nunawading		132
Nunawading	0	299
Nunawading	1	1697
Nunawading	2	1628
Nunawading	3	380
Nunawading	4	159
Vermont		81
Vermont	0	117
Vermont	1	1166
Vermont	2	1693
Vermont	3	415
Vermont	4	195
Vermont South		61
Vermont South	0	117
Vermont South	1	1015
Vermont South	2	1814
Vermont South	3	604
Vermont South	4	303
Belgrave - Selby		81
Belgrave - Selby	0	55
Belgrave - Selby	1	763
Belgrave - Selby	2	1444
Belgrave - Selby	3	561
Belgrave - Selby	4	415
Chirnside Park		84
Chirnside Park	0	81
Chirnside Park	1	818
Chirnside Park	2	1507
Chirnside Park	3	523
Chirnside Park	4	344
Healesville - Yarra Glen		201
Healesville - Yarra Glen	0	156
Healesville - Yarra Glen	1	1414
Healesville - Yarra Glen	2	1892
Healesville - Yarra Glen	3	764
Healesville - Yarra Glen	4	535
Kilsyth		104
Kilsyth	0	154
Kilsyth	1	1126
Kilsyth	2	1325
Kilsyth	3	428
Kilsyth	4	252
Lilydale - Coldstream		194
Lilydale - Coldstream	0	287
Lilydale - Coldstream	1	1936
Lilydale - Coldstream	2	2584
Lilydale - Coldstream	3	1005
Lilydale - Coldstream	4	652
Monbulk - Silvan		52
Monbulk - Silvan	0	40
Monbulk - Silvan	1	437
Monbulk - Silvan	2	755
Monbulk - Silvan	3	341
Monbulk - Silvan	4	273
Montrose		48
Montrose	0	57
Montrose	1	496
Montrose	2	912
Montrose	3	429
Montrose	4	278
Mooroolbark		173
Mooroolbark	0	248
Mooroolbark	1	2016
Mooroolbark	2	3231
Mooroolbark	3	1081
Mooroolbark	4	704
Mount Dandenong - Olinda		80
Mount Dandenong - Olinda	0	58
Mount Dandenong - Olinda	1	881
Mount Dandenong - Olinda	2	1609
Mount Dandenong - Olinda	3	511
Mount Dandenong - Olinda	4	308
Mount Evelyn		79
Mount Evelyn	0	64
Mount Evelyn	1	738
Mount Evelyn	2	1325
Mount Evelyn	3	559
Mount Evelyn	4	423
Upwey - Tecoma		70
Upwey - Tecoma	0	102
Upwey - Tecoma	1	916
Upwey - Tecoma	2	1465
Upwey - Tecoma	3	542
Upwey - Tecoma	4	308
Wandin - Seville		69
Wandin - Seville	0	34
Wandin - Seville	1	430
Wandin - Seville	2	1004
Wandin - Seville	3	501
Wandin - Seville	4	432
Yarra Valley		252
Yarra Valley	0	188
Yarra Valley	1	1791
Yarra Valley	2	2081
Yarra Valley	3	929
Yarra Valley	4	627
Beaconsfield - Officer		101
Beaconsfield - Officer	0	76
Beaconsfield - Officer	1	1041
Beaconsfield - Officer	2	1956
Beaconsfield - Officer	3	642
Beaconsfield - Officer	4	409
Bunyip - Garfield		103
Bunyip - Garfield	0	64
Bunyip - Garfield	1	582
Bunyip - Garfield	2	1007
Bunyip - Garfield	3	534
Bunyip - Garfield	4	530
Emerald - Cockatoo		165
Emerald - Cockatoo	0	77
Emerald - Cockatoo	1	1089
Emerald - Cockatoo	2	2436
Emerald - Cockatoo	3	1128
Emerald - Cockatoo	4	887
Koo Wee Rup		113
Koo Wee Rup	0	73
Koo Wee Rup	1	565
Koo Wee Rup	2	908
Koo Wee Rup	3	479
Koo Wee Rup	4	351
Pakenham - North		161
Pakenham - North	0	165
Pakenham - North	1	2117
Pakenham - North	2	2743
Pakenham - North	3	761
Pakenham - North	4	366
Pakenham - South		289
Pakenham - South	0	412
Pakenham - South	1	3154
Pakenham - South	2	3915
Pakenham - South	3	1148
Pakenham - South	4	507
Berwick - North		205
Berwick - North	0	383
Berwick - North	1	2509
Berwick - North	2	3295
Berwick - North	3	1091
Berwick - North	4	653
Berwick - South		141
Berwick - South	0	114
Berwick - South	1	1752
Berwick - South	2	3888
Berwick - South	3	1181
Berwick - South	4	567
Doveton		240
Doveton	0	398
Doveton	1	1401
Doveton	2	1142
Doveton	3	368
Doveton	4	223
Hallam		133
Hallam	0	155
Hallam	1	1030
Hallam	2	1323
Hallam	3	446
Hallam	4	254
Narre Warren North		58
Narre Warren North	0	14
Narre Warren North	1	201
Narre Warren North	2	774
Narre Warren North	3	532
Narre Warren North	4	551
Endeavour Hills - North		104
Endeavour Hills - North	0	100
Endeavour Hills - North	1	910
Endeavour Hills - North	2	1553
Endeavour Hills - North	3	630
Endeavour Hills - North	4	405
Endeavour Hills - South		123
Endeavour Hills - South	0	115
Endeavour Hills - South	1	1078
Endeavour Hills - South	2	1847
Endeavour Hills - South	3	721
Endeavour Hills - South	4	391
Narre Warren - North East		123
Narre Warren - North East	0	92
Narre Warren - North East	1	1028
Narre Warren - North East	2	1837
Narre Warren - North East	3	714
Narre Warren - North East	4	419
Narre Warren - South West		160
Narre Warren - South West	0	231
Narre Warren - South West	1	1444
Narre Warren - South West	2	1891
Narre Warren - South West	3	601
Narre Warren - South West	4	305
Cranbourne		287
Cranbourne	0	384
Cranbourne	1	2274
Cranbourne	2	2501
Cranbourne	3	834
Cranbourne	4	459
Cranbourne East		223
Cranbourne East	0	144
Cranbourne East	1	2168
Cranbourne East	2	4034
Cranbourne East	3	952
Cranbourne East	4	329
Cranbourne North		182
Cranbourne North	0	111
Cranbourne North	1	1497
Cranbourne North	2	2836
Cranbourne North	3	924
Cranbourne North	4	416
Cranbourne South		76
Cranbourne South	0	49
Cranbourne South	1	475
Cranbourne South	2	1178
Cranbourne South	3	512
Cranbourne South	4	480
