LGA_CODE_2016,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1_or2_st_bl_NofB_0_ib,Flt_at_In_1_or2_s_b_NofB_1,Flt_at_In_1_or2_s_b_NofB_2,Flt_at_In_1_or2_s_b_NofB_3,Flt_at_In_1_or2_s_b_NofB_4,Flt_at_In_1_or2_s_b_NofB_5,Flt_at_In_1_or2_s_b_NoB_6_m,Flt_at_In_1_or2_s_b_NoB_NS,Flt_at_In_1_or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4_or_m_s_b_NofB_0_ib,Flt_apt_4_or_m_s_b_NofB_1,Flt_apt_4_or_m_s_b_NofB_2,Flt_apt_4_or_m_s_b_NofB_3,Flt_apt_4_or_m_s_b_NofB_4,Flt_apt_4_or_m_s_b_NofB_5,Flt_apt_4_or_m_s_b_NofB_6_m,Flt_apt_4_or_m_s_b_NofB_NS,Flt_apt_4_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
LGA26700,13,101,1040,5181,2721,352,68,247,9726,3,170,647,122,10,3,3,52,1012,0,20,14,9,0,0,0,0,49,3,192,663,136,9,3,3,58,1066,0,16,48,10,0,0,0,4,75,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,17,48,13,0,0,0,4,78,11,26,19,11,8,0,0,5,71,0,3,9,9,6,5,0,3,35,33,338,1771,5341,2744,362,73,316,10980
LGA26730,10,71,1165,5671,2696,416,79,215,10316,11,137,831,163,19,4,0,48,1220,0,16,139,144,15,3,0,3,319,11,157,972,305,34,5,4,58,1537,3,89,347,49,3,0,0,62,565,0,51,10,6,3,0,0,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,140,350,57,11,0,0,75,645,3,10,35,25,3,0,0,3,79,0,3,19,17,4,0,0,8,60,32,385,2544,6076,2750,418,84,352,12637
LGA26810,23,237,1940,7447,4205,606,113,345,14918,3,104,272,60,0,0,0,27,466,0,30,25,12,0,0,0,8,81,3,137,293,74,0,0,0,37,541,0,59,230,57,5,0,0,15,364,0,0,24,3,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,252,60,5,0,0,14,399,12,62,31,23,9,0,0,10,152,0,7,18,22,23,7,3,5,77,47,500,2528,7623,4236,612,121,410,16082
LGA26890,0,23,224,817,344,55,14,37,1524,4,16,3,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,4,16,3,0,0,0,0,3,23,0,7,9,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,15,0,4,3,10,0,0,0,0,19,0,0,0,3,0,0,0,0,4,3,51,244,826,347,55,14,40,1586
LGA26980,35,248,3465,19441,12571,2648,520,688,39612,13,669,5019,3287,374,48,18,212,9638,12,85,790,2420,763,98,21,83,4265,24,752,5810,5708,1133,141,35,291,13902,117,357,1107,347,36,6,3,86,2053,59,511,692,64,0,3,3,32,1369,40,585,478,19,0,0,0,35,1162,0,0,8,6,0,0,0,0,13,219,1452,2281,436,42,12,9,153,4594,0,4,24,15,7,0,0,0,48,0,16,33,47,23,6,0,22,148,275,2476,11612,25642,13775,2806,567,1163,58308
LGA27070,80,214,2112,26697,20597,2195,367,1117,53377,9,150,1536,2135,845,55,6,105,4846,10,26,809,1793,504,58,3,55,3266,18,175,2344,3932,1352,111,13,165,8110,5,115,834,370,17,3,0,40,1384,6,145,233,25,0,0,0,24,438,19,94,69,10,45,0,0,3,238,0,0,0,0,0,0,0,0,0,30,357,1143,404,57,3,0,63,2062,0,5,5,13,5,3,0,3,25,0,5,25,39,22,3,0,17,108,128,744,5626,31082,22034,2319,378,1358,63678
LGA27170,8,66,1033,6435,4046,423,77,231,12316,0,187,910,224,10,0,0,51,1382,0,3,54,41,0,0,0,9,108,0,185,961,270,13,3,0,56,1492,0,60,222,26,3,0,0,18,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,223,26,3,0,0,18,333,5,15,9,7,11,0,0,3,46,0,0,18,19,22,9,3,4,78,15,325,2243,6753,4098,438,75,311,14260
LGA27260,83,170,1739,24743,25282,2509,293,1138,55956,14,145,1836,3047,1709,92,13,156,7013,4,10,332,1262,534,86,12,56,2285,18,154,2164,4308,2237,178,29,208,9298,0,51,678,527,44,14,0,39,1366,0,6,32,0,0,0,0,3,42,0,14,55,10,3,0,0,4,81,0,0,0,0,0,0,0,0,4,0,75,767,542,44,14,4,46,1486,17,55,29,11,7,0,0,4,123,0,4,14,27,18,3,0,19,82,119,450,4712,29631,27593,2701,331,1415,66946
LGA27350,5,244,1464,2164,866,166,47,118,5083,14,405,4279,2678,606,71,12,166,8224,10,205,1863,2787,685,135,26,156,5872,21,605,6144,5462,1284,213,44,324,14091,96,1276,1607,389,50,3,21,117,3564,60,1776,1886,449,22,3,5,117,4308,127,2656,4670,1044,33,0,4,250,8788,0,3,3,3,0,0,0,0,11,280,5712,8166,1881,104,4,26,488,16670,3,35,81,74,14,3,3,7,223,10,44,64,34,15,3,3,20,189,320,6648,15915,9615,2284,393,121,960,36254
LGA27450,60,709,4510,24190,14422,3104,689,860,48543,13,399,1130,452,39,5,0,96,2139,3,54,221,205,20,0,0,9,512,17,453,1355,656,57,5,0,101,2647,3,39,76,46,4,3,3,3,179,0,0,24,25,0,0,0,5,49,0,0,0,4,0,0,0,0,8,0,0,0,3,0,0,0,0,8,3,38,96,79,9,3,3,7,243,20,120,64,25,19,0,0,14,265,3,22,36,67,37,6,8,21,205,100,1343,6069,25015,14534,3130,699,1010,51905
LGA27630,3,36,399,1430,520,77,18,73,2555,0,0,9,3,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,3,15,0,38,14,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,14,0,0,0,0,0,50,0,4,0,13,4,0,0,3,29,0,3,3,15,3,0,0,5,32,8,81,423,1461,531,81,18,79,2679
LGA29399,3,3,15,14,6,0,5,0,46,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,6,0,8,14,9,0,0,3,3,34,7,0,6,4,0,0,0,0,13,0,6,16,9,3,0,0,0,35,0,0,0,0,0,0,0,0,0,6,13,30,19,3,0,0,6,86,0,0,4,0,0,0,0,3,8,0,6,0,0,0,0,0,0,5,5,25,49,38,10,3,7,10,151
LGA29499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA29799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA30250,0,0,53,98,66,4,0,3,227,0,0,3,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,14,0,6,7,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,4,0,0,0,0,20,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,66,105,68,4,0,6,259
LGA30300,6,36,178,633,413,92,27,46,1428,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,6,16,8,0,0,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,8,0,0,0,3,32,6,10,8,8,3,3,0,10,42,0,3,0,6,8,3,0,3,23,10,57,203,651,417,96,30,67,1539
LGA30370,11,85,411,2275,1373,259,64,121,4602,0,11,20,4,0,0,0,7,45,0,0,3,6,4,0,0,0,15,0,11,21,12,4,0,0,7,64,4,27,127,13,0,0,0,12,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,127,13,0,0,0,13,183,12,32,15,6,4,0,0,18,83,3,7,3,16,3,5,0,7,42,32,163,576,2310,1389,262,61,158,4965
LGA30410,3,31,181,433,251,67,30,23,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,4,0,0,0,0,23,10,10,3,7,0,0,0,3,38,0,0,7,4,3,0,0,0,19,7,48,194,449,256,70,32,30,1096
LGA30450,0,4,22,42,13,9,6,3,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,11,4,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,12,28,40,13,9,6,3,110
LGA30760,0,27,114,336,158,36,20,15,701,0,22,3,0,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,0,3,26,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,5,3,4,6,0,0,3,0,21,0,0,0,0,0,0,0,3,9,3,51,123,339,160,36,20,30,761
LGA30900,0,5,20,48,20,4,0,9,111,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,6,3,12,25,50,24,4,3,10,135
LGA31000,260,1876,18949,111445,100180,28721,6274,4724,272437,56,1010,3516,2721,193,25,16,723,8259,66,1572,7889,21894,1470,156,45,764,33858,126,2582,11404,24615,1664,180,60,1491,42115,481,7673,12717,3787,334,80,93,854,26027,334,3598,20291,3520,189,32,42,561,28560,470,7525,16712,5582,312,29,23,708,31351,0,28,33,10,8,0,3,3,84,1291,18814,49750,12890,848,145,162,2126,86018,174,660,416,266,113,32,14,126,1809,30,224,356,403,193,62,43,476,1776,1874,24161,80871,149616,103000,29146,6551,8939,404159
LGA31750,0,3,26,54,15,9,3,4,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,6,30,54,15,9,3,8,125
LGA31820,109,501,3493,15224,8577,1375,285,689,30258,27,227,1141,390,10,0,7,94,1901,3,137,128,135,8,3,0,18,437,26,370,1268,528,18,3,7,120,2335,17,296,988,239,49,4,4,73,1666,0,0,8,22,0,0,0,0,30,0,12,49,51,3,0,0,3,126,0,0,0,0,0,0,0,0,3,17,310,1045,313,53,4,4,72,1821,105,305,111,68,23,0,0,54,670,9,9,20,62,15,4,3,31,159,261,1496,5945,16197,8685,1381,301,970,35244
LGA31900,14,145,819,3154,1320,164,23,137,5781,0,4,26,4,0,0,0,0,37,0,0,11,0,0,0,0,0,8,0,4,33,4,0,0,0,0,43,11,76,354,50,7,0,0,25,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,75,354,47,7,0,0,25,522,26,58,19,16,3,0,3,19,138,0,3,4,11,3,3,0,29,51,53,283,1236,3224,1339,172,27,205,6530
LGA31950,0,5,10,39,0,0,3,5,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,13,0,6,0,3,0,0,0,3,9,3,13,11,43,3,0,3,5,91
LGA32080,69,380,2520,18109,15017,2404,553,856,39903,25,346,1778,493,52,5,5,129,2832,28,274,1760,312,37,8,7,73,2511,54,616,3540,814,87,10,15,202,5334,125,1237,3196,461,58,10,5,253,5340,36,465,1914,636,16,0,4,105,3176,17,116,548,346,13,0,0,29,1065,0,3,6,5,0,0,0,0,9,178,1817,5661,1446,85,8,10,382,9591,116,168,93,58,29,3,8,72,541,10,53,105,75,41,4,10,120,422,431,3033,11920,20495,15258,2430,587,1628,55790
LGA32250,8,46,117,243,60,16,8,26,523,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,8,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,0,0,0,0,26,15,31,14,6,3,0,0,10,77,6,3,5,9,3,0,0,0,25,27,91,147,259,69,14,10,34,655
LGA32260,56,281,1449,4858,1921,305,74,243,9198,0,26,115,30,8,0,0,9,186,0,0,30,11,0,0,0,3,46,0,25,143,35,6,0,0,13,226,3,104,448,81,11,3,0,40,688,0,9,10,3,0,0,0,0,24,0,0,9,13,3,0,0,0,21,0,3,0,0,0,0,0,0,3,3,110,475,100,9,3,0,40,742,47,127,95,40,15,0,0,41,377,3,20,14,25,12,5,3,6,87,115,560,2175,5057,1968,318,79,345,10621
LGA32270,53,240,486,3109,2830,499,127,186,7524,0,0,109,121,12,0,0,9,249,0,3,18,42,4,0,0,3,71,0,3,122,166,16,0,0,7,322,0,62,263,143,21,3,0,18,512,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,263,146,21,6,0,21,515,49,95,32,21,14,3,3,21,238,11,37,64,95,76,13,3,22,311,119,433,967,3537,2948,522,128,257,8906
LGA32310,18,125,657,1719,959,184,60,123,3835,0,10,20,22,5,0,5,0,62,0,0,0,0,0,0,0,0,3,0,10,20,23,5,0,5,4,64,0,15,93,12,3,0,0,9,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,15,101,12,3,0,0,9,144,15,30,5,15,7,0,3,7,89,0,4,7,7,7,3,0,7,31,39,176,795,1778,977,184,69,145,4157
LGA32330,0,3,45,84,100,26,7,0,263,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,57,85,100,26,7,0,281
LGA32450,0,17,102,354,178,27,16,25,729,0,0,12,4,0,0,0,0,17,0,0,3,0,0,0,0,0,3,0,0,11,4,0,0,0,0,13,0,23,43,13,0,0,0,11,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,43,13,0,0,0,11,85,11,19,5,10,5,0,0,8,60,0,0,3,7,4,4,4,0,27,11,67,163,383,198,31,22,42,922
LGA32500,36,134,300,425,151,25,9,54,1128,0,3,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,8,0,24,49,6,0,0,0,7,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,49,6,0,0,0,7,88,22,39,15,23,3,0,0,38,150,0,10,7,5,0,0,0,0,20,59,207,377,459,158,24,9,101,1400
LGA32600,0,3,17,35,7,3,3,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,3,9,15,36,10,3,5,8,85
LGA32750,0,5,11,39,14,3,3,7,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,3,13,39,13,3,3,5,86
LGA32770,0,0,18,126,50,3,0,4,205,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,17,19,0,0,6,3,0,0,0,18,22,0,0,30,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0,0,0,39,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,57,134,50,3,0,27,268
LGA32810,32,144,456,1434,789,70,28,73,3025,3,23,126,68,3,0,0,12,229,3,18,162,58,5,0,0,9,242,7,37,282,127,8,0,0,19,475,0,51,244,48,3,0,3,25,382,0,9,49,3,0,0,0,3,70,0,3,21,3,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,71,313,52,10,0,3,31,480,30,58,25,15,5,0,0,14,143,0,17,19,23,5,7,3,4,75,67,326,1094,1654,818,71,31,132,4197
LGA33100,10,23,55,86,41,9,6,6,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,9,3,0,0,0,0,37,51,3,3,0,7,4,0,0,0,16,16,34,65,94,46,10,13,48,319
LGA33200,0,9,81,156,86,23,17,20,387,0,4,41,58,51,11,3,11,171,0,0,0,0,0,0,0,0,0,0,4,41,58,51,11,3,11,171,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,9,11,0,0,0,0,27,0,17,137,221,139,34,19,24,586
LGA33220,87,461,4315,15432,10471,1490,330,780,33377,17,290,1034,520,34,3,0,85,1990,18,193,460,446,23,0,0,38,1183,38,481,1499,967,59,3,0,124,3173,3,103,497,143,17,0,0,56,822,0,21,113,32,0,0,0,4,175,0,20,126,72,0,0,0,10,224,0,0,0,0,0,0,0,0,3,8,152,734,244,19,0,0,68,1225,143,392,151,79,29,3,7,80,896,14,28,49,90,42,5,4,83,321,285,1517,6756,16812,10626,1507,343,1145,38988
LGA33360,63,278,1161,7689,7823,1049,226,332,18624,0,54,192,155,11,3,0,7,431,3,17,205,297,24,0,0,11,561,3,78,397,456,37,0,0,20,989,8,114,566,204,8,0,0,45,947,10,24,78,45,0,0,0,4,156,3,5,188,26,0,0,0,4,231,0,0,0,0,0,0,0,0,0,14,147,833,271,13,0,0,53,1340,45,162,67,40,14,3,3,27,357,3,14,18,13,13,0,0,4,69,126,681,2481,8464,7895,1056,234,433,21378
LGA33430,118,637,5503,42080,52495,10385,2313,2214,115758,79,498,6892,6652,362,36,25,555,15091,37,611,5762,16778,1974,151,46,577,25935,116,1111,12655,23423,2335,182,63,1135,41021,175,1559,4417,1349,179,30,21,352,8090,54,2402,8685,1548,66,10,11,459,13239,234,4064,9936,3145,192,17,19,511,18115,0,19,17,3,0,0,0,3,39,464,8044,23052,6049,436,56,52,1326,39485,166,602,423,128,38,14,5,100,1476,14,114,217,183,106,25,6,275,933,878,10506,41858,71866,55416,10661,2448,5043,198668
LGA33610,14,61,402,1476,1079,180,59,82,3357,0,3,26,12,0,0,0,3,47,0,0,21,4,0,0,0,3,34,0,3,50,19,0,0,0,3,81,0,37,152,27,6,0,0,14,230,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,40,155,27,6,0,0,13,241,8,19,17,5,3,0,0,9,66,0,0,6,31,8,3,0,4,55,21,123,627,1558,1102,183,60,117,3793
LGA33620,74,395,2052,8259,4804,733,177,414,16909,0,36,346,100,6,0,0,23,518,8,43,123,84,3,0,0,13,273,10,80,472,181,16,0,0,35,795,4,175,137,37,7,0,3,19,384,0,3,15,13,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,4,181,157,51,7,0,3,23,419,87,179,78,40,29,3,3,40,455,0,15,16,25,11,9,0,15,95,174,843,2779,8558,4865,750,184,526,18676
LGA33800,12,82,562,2156,822,127,25,116,3909,0,10,34,0,0,0,0,4,41,0,0,3,0,0,0,0,0,5,0,8,36,0,0,0,0,4,47,0,38,133,23,0,0,0,11,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,133,23,0,0,0,11,215,16,37,5,11,3,0,0,6,82,0,3,3,6,6,0,3,3,22,25,173,739,2189,835,127,25,144,4268
LGA33830,0,8,27,118,62,0,0,5,220,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,33,118,62,0,0,5,231
LGA33960,64,332,3613,25090,23239,2938,601,1091,56966,50,434,1452,974,92,0,3,155,3159,21,115,631,1071,190,13,0,61,2106,72,552,2085,2047,280,10,3,217,5262,5,246,372,94,16,0,3,40,783,3,34,68,11,3,0,0,0,113,4,12,12,7,0,0,0,0,39,0,7,0,3,0,0,0,0,10,14,289,448,120,22,3,3,47,948,29,116,63,52,16,5,0,40,321,0,27,27,55,33,0,3,23,163,174,1311,6231,27360,23590,2959,610,1414,63661
LGA33980,19,100,358,2577,1829,258,71,125,5339,0,13,73,54,0,0,0,3,146,0,0,69,128,7,0,0,3,212,0,14,140,184,10,3,0,7,353,0,29,133,95,15,0,0,13,276,0,9,0,3,0,0,0,0,14,0,4,3,0,0,0,0,0,8,0,9,0,0,0,0,0,0,7,3,44,137,98,15,0,0,9,312,26,58,13,17,6,0,3,9,128,0,0,11,14,6,6,0,12,52,47,212,658,2881,1868,265,85,164,6186
LGA34420,0,4,37,90,34,6,0,5,173,0,0,25,6,0,0,0,0,37,0,0,6,23,0,0,0,0,34,0,5,34,26,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,70,122,34,7,0,5,241
LGA34530,34,216,1013,4210,4341,725,143,248,10934,3,91,161,102,5,3,0,10,378,8,22,31,44,8,0,0,0,116,10,106,192,144,18,4,0,12,495,3,120,319,118,3,3,0,31,595,0,4,47,17,0,0,0,0,65,0,7,48,15,0,0,0,3,74,0,0,0,0,0,0,0,0,0,3,126,413,151,6,3,0,32,733,48,121,83,22,12,3,0,45,340,0,9,14,20,13,0,0,91,148,102,583,1719,4556,4388,741,150,420,12654
