LGA_CODE_2016,MOL_SAL_Oth_SOLSE_NWorNAA,MOL_SAL_Oth_SOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_SOLSE_VWorW,MOL_SAL_Tot_SOLSE_NWorNAA,MOL_SAL_Tot_SOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_SOLSE_VWorW,MOL_Spanish_SOLSE_NWorNAA,MOL_Spanish_SOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_SOLSE_VWorW,MOL_Tamil_SOLSE_NWorNAA,MOL_Tamil_SOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_SOLSE_VWorW,MOL_Thai_SOLSE_NWorNAA,MOL_Thai_SOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_SOLSE_VWorW,MOL_Turkish_SOLSE_NWorNAA,MOL_Turkish_SOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_SOLSE_VWorW,MOL_Vietnamese_SOLSE_NWorNAA,MOL_Vietnamese_SOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_SOLSE_VWorW,MOL_Oth_SOLSE_NWorNAA,MOL_Oth_SOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_SOLSE_VWorW,MOL_Tot_SOLSE_NWorNAA,MOL_Tot_SOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LSatH_NS_SEO,M_LSatH_NS_SOLSE_VWorW,M_LSatH_NS_SOLSE_NWorNAA,M_LSatH_NS_SOLSE_Tot,M_LSatH_NS_NS,M_LSatH_NS_Tot,M_Tot_SEO,M_Tot_SOLSE_VWorW,M_Tot_SOLSE_NWorNAA,M_Tot_SOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_SOLSE_VWorW,FSEO_SOLSE_NWorNAA,FSEO_SOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_SOLSE_VWorW,FOL_Afrikaans_SOLSE_NWorNAA,FOL_Afrikaans_SOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_SOLSE_VWorW,FOL_Arabic_SOLSE_NWorNAA,FOL_Arabic_SOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_SOLSE_VWorW,FOL_AIndLng_SOLSE_NWorNAA,FOL_AIndLng_SOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Cantones_SEO,FOL_CL_Cantones_SOLSE_VWorW,FOL_CL_Cantones_SOLSE_NWorNAA,FOL_CL_Cantones_SOLSE_Tot,FOL_CL_Cantones_NS,FOL_CL_Cantones_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_SOLSE_VWorW,FOL_CL_Mandarin_SOLSE_NWorNAA,FOL_CL_Mandarin_SOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_SOLSE_VWorW,FOL_CL_Oth_SOLSE_NWorNAA,FOL_CL_Oth_SOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_SOLSE_VWorW,FOL_CL_Tot_SOLSE_NWorNAA,FOL_CL_Tot_SOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_SOLSE_VWorW,FOL_Croatian_SOLSE_NWorNAA,FOL_Croatian_SOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_Dutch_SEO,FOL_Dutch_SOLSE_VWorW,FOL_Dutch_SOLSE_NWorNAA,FOL_Dutch_SOLSE_Tot,FOL_Dutch_NS,FOL_Dutch_Tot,FOL_French_SEO,FOL_French_SOLSE_VWorW,FOL_French_SOLSE_NWorNAA,FOL_French_SOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_SOLSE_VWorW,FOL_German_SOLSE_NWorNAA,FOL_German_SOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_SOLSE_VWorW,FOL_Greek_SOLSE_NWorNAA,FOL_Greek_SOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_SOLSE_VWorW,FOL_IAL_Bengali_SOLSE_NWorNAA,FOL_IAL_Bengali_SOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_SOLSE_VWorW,FOL_IAL_Hindi_SOLSE_NWorNAA,FOL_IAL_Hindi_SOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_SOLSE_VWorW,FOL_IAL_Punjabi_SOLSE_NWorNAA,FOL_IAL_Punjabi_SOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhalese_SEO,FOL_IAL_Sinhalese_SOLSE_VWorW,FOL_IAL_Sinhale_SOLSE_NWorNAA,FOL_IAL_Sinhalese_SOLSE_Tot,FOL_IAL_Sinhalese_NS,FOL_IAL_Sinhalese_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_SOLSE_VWorW,FOL_IAL_Urdu_SOLSE_NWorNAA,FOL_IAL_Urdu_SOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_SOLSE_VWorW,FOL_IAL_Oth_SOLSE_NWorNAA,FOL_IAL_Oth_SOLSE_Tot,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_SOLSE_VWorW,FOL_IAL_Tot_SOLSE_NWorNAA,FOL_IAL_Tot_SOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_SOLSE_VWorW,FOL_Italian_SOLSE_NWorNAA,FOL_Italian_SOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japanese_SEO,FOL_Japanese_SOLSE_VWorW,FOL_Japanese_SOLSE_NWorNAA,FOL_Japanese_SOLSE_Tot,FOL_Japanese_NS,FOL_Japanese_Tot,FOL_Korean_SEO,FOL_Korean_SOLSE_VWorW,FOL_Korean_SOLSE_NWorNAA,FOL_Korean_SOLSE_Tot
LGA57140,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,64,61,512,9,0,9,64,582,487,..,..,..,..,487,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0
LGA57210,0,0,0,0,..,7,0,8,0,8,..,3,3,3,0,3,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,49,23,70,0,70,..,114,38,154,4,156,..,6,0,7,292,298,2163,117,43,159,298,2614,2128,..,..,..,..,2128,..,12,0,12,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,19,0,19,0,23,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,3,0,3,..,0,0,0
LGA57280,14,136,0,135,..,289,19,310,0,316,..,11,3,8,0,8,..,19,0,17,0,17,..,17,3,15,0,15,..,8,0,8,0,8,..,6,0,6,0,8,..,174,16,193,0,189,..,926,76,1004,17,1016,..,31,9,42,1175,1215,5487,957,83,1043,1193,7727,4656,..,..,..,..,4656,..,52,0,52,0,52,..,8,0,14,0,14,..,156,10,166,18,185,..,7,0,7,0,7,..,32,7,43,0,41,..,0,0,0,0,0,..,38,15,45,0,48,..,10,0,9,0,9,..,0,0,0,0,0,..,14,0,13,0,13,..,14,0,14,0,10,..,0,0,0,0,0,..,14,0,15,0,15,..,9,4,13,0,13,..,0,0,0,0,0,..,11,0,14,0,14,..,4,0,4,0,4,..,13,3,14,4,15,..,57,10,67,4,69,..,4,3,4,0,4,..,5,0,5,0,5,..,11,4,12
LGA57350,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,12,3,16,0,16,..,0,0,0,76,77,421,13,3,13,76,504,448,..,..,..,..,448,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
LGA57420,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,6,0,6,..,36,3,40,0,40,..,3,0,3,111,118,784,42,3,42,111,941,652,..,..,..,..,652,..,12,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
LGA57490,3,85,0,85,..,527,20,545,6,553,..,182,21,200,4,203,..,48,0,45,0,48,..,71,7,82,0,80,..,4,0,4,0,5,..,67,25,92,0,94,..,1003,129,1129,10,1146,..,3990,413,4405,50,4455,..,166,15,180,4587,4766,52801,4158,430,4586,4639,62028,53746,..,..,..,..,53746,..,450,8,454,0,457,..,87,9,95,0,95,..,26,0,26,0,26,..,62,22,92,0,92,..,177,44,220,3,224,..,14,6,19,0,19,..,252,77,330,3,329,..,81,12,92,0,91,..,162,3,169,3,173,..,95,10,108,0,108,..,194,9,203,0,199,..,24,0,24,0,21,..,24,0,25,0,25,..,58,7,64,0,64,..,75,6,83,3,87,..,19,0,19,0,19,..,22,3,24,0,24,..,41,7,50,0,50,..,232,31,266,3,266,..,205,17,219,7,229,..,85,15,104,0,102,..,31,10,45
LGA57630,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,6,6,43,0,0,0,6,53,24,..,..,..,..,24,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
LGA57700,0,26,0,25,..,88,5,97,0,92,..,22,3,20,0,22,..,34,3,35,0,35,..,10,0,10,0,10,..,3,0,3,0,3,..,11,5,12,0,12,..,304,48,351,9,363,..,1078,116,1190,20,1212,..,29,3,34,1147,1182,11217,1110,116,1227,1167,13612,11227,..,..,..,..,11227,..,95,3,97,0,97,..,10,0,15,0,15,..,0,0,0,0,0,..,19,0,21,0,21,..,43,19,63,0,59,..,3,0,4,0,4,..,66,22,85,0,82,..,7,0,9,3,11,..,45,0,45,0,45,..,28,3,32,0,32,..,27,0,27,0,27,..,7,3,8,0,8,..,3,0,3,0,3,..,32,0,38,0,38,..,125,22,147,5,146,..,12,0,11,0,11,..,21,0,23,0,23,..,26,3,26,0,26,..,229,25,252,5,251,..,51,7,52,0,51,..,10,0,10,0,10,..,5,3,7
LGA57770,0,4,0,4,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,32,0,32,0,32,..,0,0,0,55,57,425,33,0,33,55,510,364,..,..,..,..,364,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
LGA57840,5,58,0,58,..,311,23,332,3,338,..,166,11,174,0,174,..,54,0,55,0,55,..,55,6,59,0,59,..,27,3,33,0,33,..,103,12,116,0,120,..,515,67,579,9,590,..,3926,448,4380,34,4417,..,49,13,60,1326,1385,14742,3976,463,4441,1363,20544,15159,..,..,..,..,15159,..,63,0,63,0,63,..,141,33,168,0,166,..,17,0,17,0,17,..,298,54,350,0,352,..,674,146,822,6,827,..,102,15,118,0,118,..,1077,217,1294,11,1303,..,28,3,28,0,28,..,33,3,38,0,38,..,145,3,142,0,142,..,86,5,89,7,95,..,68,0,71,0,69,..,23,0,26,0,26,..,86,11,98,0,97,..,31,4,37,0,42,..,53,3,56,0,56,..,31,4,30,0,30,..,107,11,111,0,112,..,330,31,358,5,364,..,218,17,234,12,242,..,111,23,135,3,134,..,112,30,138
LGA57910,20,201,3,200,..,969,54,1027,8,1034,..,554,59,609,0,616,..,190,19,207,3,209,..,148,32,181,8,189,..,98,37,132,0,132,..,1543,550,2091,15,2104,..,4772,1034,5804,129,5927,..,23444,3986,27428,326,27755,..,265,65,332,6306,6639,68266,23710,4054,27762,6634,102664,71111,..,..,..,..,71111,..,315,4,317,0,317,..,854,294,1149,11,1157,..,28,3,29,6,32,..,983,350,1328,5,1338,..,1750,558,2303,16,2312,..,210,38,249,3,252,..,2941,937,3883,23,3899,..,425,52,478,3,479,..,199,4,209,8,209,..,561,31,598,6,597,..,468,16,481,9,488,..,674,103,773,6,779,..,71,21,89,3,95,..,635,61,700,3,701,..,577,76,656,3,660,..,174,12,181,0,181,..,265,33,303,8,306,..,1067,157,1222,9,1227,..,2793,353,3147,24,3174,..,2898,433,3336,55,3391,..,448,79,524,0,524,..,206,52,256
LGA57980,9,38,0,38,..,111,13,119,0,122,..,72,11,83,0,83,..,31,0,31,0,31,..,17,0,24,0,24,..,7,0,7,0,7,..,29,5,38,0,38,..,204,19,229,7,236,..,1865,197,2057,17,2077,..,33,4,35,630,660,6690,1896,195,2094,645,9421,7002,..,..,..,..,7002,..,30,0,30,0,28,..,30,7,36,0,40,..,0,0,0,0,0,..,110,11,127,0,127,..,439,74,514,3,516,..,44,14,57,0,57,..,595,101,698,3,699,..,14,0,9,0,9,..,31,10,43,0,43,..,125,5,131,3,129,..,63,0,63,0,64,..,29,3,36,0,36,..,23,4,30,0,30,..,27,5,35,0,35,..,6,0,6,0,13,..,32,4,39,0,39,..,17,3,27,0,29,..,28,7,37,0,37,..,146,15,167,4,164,..,74,6,80,0,81,..,60,31,88,0,88,..,39,9,54
LGA58050,9,204,0,204,..,1323,59,1379,11,1389,..,200,16,218,0,218,..,207,15,222,0,221,..,100,5,108,0,109,..,18,3,23,0,23,..,990,381,1371,15,1385,..,2719,564,3282,76,3363,..,11493,1847,13341,190,13536,..,198,30,229,4182,4408,48531,11691,1883,13575,4374,66480,48538,..,..,..,..,48538,..,411,13,423,0,424,..,561,155,711,10,727,..,40,3,42,4,45,..,331,132,460,3,465,..,517,183,707,3,707,..,68,17,82,0,82,..,917,331,1245,5,1251,..,237,37,272,0,278,..,97,3,106,0,105,..,248,4,250,9,252,..,178,3,183,0,180,..,103,7,106,3,108,..,44,4,42,0,42,..,387,36,427,0,425,..,499,84,588,8,594,..,120,11,133,0,132,..,68,9,75,0,75,..,429,72,498,7,505,..,1548,215,1766,12,1776,..,603,99,702,7,706,..,97,13,113,0,113,..,45,20,73
LGA58190,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,4,0,4,..,0,0,0,23,23,183,6,0,7,23,217,156,..,..,..,..,156,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
LGA58260,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,12,0,13,0,13,..,0,0,0,21,21,261,12,0,13,21,306,251,..,..,..,..,251,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
LGA58330,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,15,0,11,..,69,3,72,0,73,..,10,0,10,209,216,1959,81,3,83,211,2245,1914,..,..,..,..,1914,..,9,0,9,0,9,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,5,3,10,0,10,..,0,0,0,0,0,..,5,3,10,0,10,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,16,0,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,4,0,0,0,0,..,3,0,3
LGA58400,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,32,32,165,3,0,3,32,191,127,..,..,..,..,127,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
LGA58470,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,26,26,126,10,0,10,26,158,103,..,..,..,..,103,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
LGA58510,5,68,0,68,..,350,17,365,6,374,..,106,14,123,0,123,..,52,0,52,0,52,..,52,9,63,0,63,..,28,7,36,0,36,..,102,20,121,0,125,..,618,123,740,6,752,..,3946,583,4527,40,4572,..,31,10,40,1540,1580,11280,3976,591,4566,1582,17429,11107,..,..,..,..,11107,..,17,3,20,0,20,..,117,27,146,3,146,..,6,0,6,0,6,..,217,57,277,3,279,..,612,178,791,3,794,..,58,12,74,0,72,..,893,245,1140,3,1142,..,14,0,15,0,15,..,49,3,52,0,49,..,117,4,117,0,117,..,80,4,84,3,90,..,19,8,24,0,24,..,49,10,59,0,59,..,152,22,168,0,168,..,124,19,139,3,146,..,83,4,82,0,82,..,62,9,75,3,75,..,177,16,195,4,201,..,643,75,718,11,728,..,291,48,340,3,348,..,91,13,108,0,108,..,146,54,195
LGA58540,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,15,0,15,..,3,0,3,58,62,423,17,0,14,58,494,371,..,..,..,..,371,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
LGA58570,0,19,0,19,..,91,5,97,0,97,..,157,16,169,0,169,..,16,0,11,0,18,..,27,8,29,0,29,..,12,0,14,0,14,..,203,51,256,3,258,..,378,56,428,11,440,..,2881,519,3401,43,3443,..,47,5,55,1402,1455,11906,2925,526,3458,1446,16807,11651,..,..,..,..,11651,..,23,0,23,0,23,..,45,8,50,0,50,..,3,0,3,0,3,..,154,49,203,3,205,..,296,108,401,0,401,..,48,8,54,0,54,..,492,165,657,9,665,..,33,6,42,0,42,..,42,0,42,0,42,..,134,0,134,3,131,..,92,4,98,0,102,..,114,39,155,7,159,..,14,0,18,0,18,..,37,0,34,0,34,..,11,0,15,0,15,..,12,0,12,0,12,..,8,0,13,0,13,..,68,7,76,0,76,..,150,15,168,0,168,..,605,160,770,14,780,..,92,23,114,3,120,..,82,25,110
LGA58610,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,15,0,15,0,15,..,0,0,0,84,90,808,17,0,19,84,907,832,..,..,..,..,832,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
LGA58680,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,26,26,197,3,0,3,26,226,190,..,..,..,..,190,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
LGA58760,23,275,0,279,..,1152,49,1203,16,1224,..,383,47,426,4,433,..,117,3,126,0,126,..,126,17,142,3,145,..,28,3,30,0,28,..,1623,782,2406,14,2419,..,3660,903,4562,89,4649,..,15557,2754,18311,211,18520,..,284,34,313,5159,5470,69021,15837,2786,18626,5369,93015,70251,..,..,..,..,70251,..,1529,18,1547,10,1554,..,791,161,955,21,974,..,27,0,27,0,23,..,315,102,417,4,424,..,713,268,988,3,989,..,69,16,82,0,88,..,1101,387,1490,12,1500,..,183,28,215,0,215,..,142,5,143,3,151,..,313,16,323,3,331,..,299,5,305,0,308,..,162,10,173,3,172,..,62,6,67,0,70,..,321,48,367,0,370,..,300,52,356,0,356,..,60,0,58,0,58,..,88,21,111,0,111,..,848,81,927,9,934,..,1682,212,1888,8,1901,..,694,106,797,10,804,..,140,12,156,0,154,..,78,23,102
LGA58820,0,0,0,0,..,20,3,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,3,..,102,10,113,6,117,..,7,0,10,220,225,1732,108,9,125,221,2071,1727,..,..,..,..,1727,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,3,3,0,3,..,53,9,61,3,63,..,0,0,0,0,0,..,0,0,0
