LGA_CODE_2016,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedonian_SEO,FOL_Macedonian_SOLSE_VWorW,FOL_Macedonian_SOLSE_NWorNAA,FOL_Macedonian_SOLSE_Tot,FOL_Macedonian_NS,FOL_Macedonian_Tot,FOL_Maltese_SEO,FOL_Maltese_SOLSE_VWorW,FOL_Maltese_SOLSE_NWorNAA,FOL_Maltese_SOLSE_Tot,FOL_Maltese_NS,FOL_Maltese_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_SOLSE_VWorW,FOL_Persian_ED_SOLSE_NWorNAA,FOL_Persian_ED_SOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_SOLSE_VWorW,FOL_Polish_SOLSE_NWorNAA,FOL_Polish_SOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Russian_SEO,FOL_Russian_SOLSE_VWorW,FOL_Russian_SOLSE_NWorNAA,FOL_Russian_SOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_SOLSE_VWorW,FOL_Samoan_SOLSE_NWorNAA,FOL_Samoan_SOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_SOLSE_VWorW,FOL_Serbian_SOLSE_NWorNAA,FOL_Serbian_SOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipino_SEO,FOL_SAL_Filipino_SOLSE_VWorW,FOL_SAL_Filipin_SOLSE_NWorNAA,FOL_SAL_Filipino_SOLSE_Tot,FOL_SAL_Filipino_NS,FOL_SAL_Filipino_Tot,FOL_SAL_Indonesian_SEO,FOL_SAL_Indonesia_SOLSE_VWorW,FOL_SAL_Indones_SOLSE_NWorNAA,FOL_SAL_Indonesian_SOLSE_Tot,FOL_SAL_Indonesian_NS,FOL_SAL_Indonesian_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_SOLSE_VWorW,FOL_SAL_Tagalog_SOLSE_NWorNAA,FOL_SAL_Tagalog_SOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_SOLSE_VWorW,FOL_SAL_Oth_SOLSE_NWorNAA,FOL_SAL_Oth_SOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_SOLSE_VWorW,FOL_SAL_Tot_SOLSE_NWorNAA,FOL_SAL_Tot_SOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_SOLSE_VWorW,FOL_Spanish_SOLSE_NWorNAA,FOL_Spanish_SOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_SOLSE_VWorW,FOL_Tamil_SOLSE_NWorNAA,FOL_Tamil_SOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_SOLSE_VWorW,FOL_Thai_SOLSE_NWorNAA,FOL_Thai_SOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_SOLSE_VWorW,FOL_Turkish_SOLSE_NWorNAA,FOL_Turkish_SOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_SOLSE_VWorW,FOL_Vietnamese_SOLSE_NWorNAA,FOL_Vietnamese_SOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_SOLSE_VWorW,FOL_Oth_SOLSE_NWorNAA,FOL_Oth_SOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_SOLSE_VWorW,FOL_Tot_SOLSE_NWorNAA,FOL_Tot_SOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LSatH_NS_SEO,F_LSatH_NS_SOLSE_VWorW,F_LSatH_NS_SOLSE_NWorNAA,F_LSatH_NS_SOLSE_Tot,F_LSatH_NS_NS,F_LSatH_NS_Tot,F_Tot_SEO,F_Tot_SOLSE_VWorW,F_Tot_SOLSE_NWorNAA,F_Tot_SOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_SOLSE_VWorW,PSEO_SOLSE_NWorNAA,PSEO_SOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_SOLSE_VWorW,POL_Afrikaans_SOLSE_NWorNAA,POL_Afrikaans_SOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_SOLSE_VWorW,POL_Arabic_SOLSE_NWorNAA,POL_Arabic_SOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_SOLSE_VWorW,POL_AIndLng_SOLSE_NWorNAA,POL_AIndLng_SOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Cantones_SEO,POL_CL_Cantones_SOLSE_VWorW,POL_CL_Cantones_SOLSE_NWorNAA,POL_CL_Cantones_SOLSE_Tot,POL_CL_Cantones_NS,POL_CL_Cantones_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_SOLSE_VWorW,POL_CL_Mandarin_SOLSE_NWorNAA,POL_CL_Mandarin_SOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot,POL_CL_Oth_SEO,POL_CL_Oth_SOLSE_VWorW,POL_CL_Oth_SOLSE_NWorNAA,POL_CL_Oth_SOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_SOLSE_VWorW,POL_CL_Tot_SOLSE_NWorNAA,POL_CL_Tot_SOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_SOLSE_VWorW,POL_Croatian_SOLSE_NWorNAA,POL_Croatian_SOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_Dutch_SEO,POL_Dutch_SOLSE_VWorW,POL_Dutch_SOLSE_NWorNAA,POL_Dutch_SOLSE_Tot,POL_Dutch_NS,POL_Dutch_Tot,POL_French_SEO,POL_French_SOLSE_VWorW,POL_French_SOLSE_NWorNAA,POL_French_SOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_SOLSE_VWorW,POL_German_SOLSE_NWorNAA,POL_German_SOLSE_Tot,POL_German_NS,POL_German_Tot
LGA37310,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,80,3,79,0,79,..,3,0,3,0,3,..,87,7,96,3,93,..,15,4,21,0,21,..,189,11,196,3,198,..,14,3,23,0,23,..,4,0,7,0,7,..,16,3,15,0,15,..,0,0,0,0,0,..,9,0,12,3,9,..,77,8,87,6,89,..,504,54,556,15,571,..,34,3,42,1639,1681,14066,544,56,602,1653,16322,28657,..,..,..,..,28657,..,108,0,108,0,109,..,11,0,10,0,10,..,14,0,14,0,14,..,12,3,21,0,21,..,24,3,28,0,28,..,3,0,3,0,3,..,42,6,47,0,47,..,6,0,6,0,6,..,5,0,5,0,5,..,7,0,7,0,11,..,37,0,39,0,39
LGA37340,0,67,..,0,0,0,0,0,..,3,0,3,0,4,..,0,0,0,0,0,..,16,0,17,0,17,..,9,0,9,0,9,..,0,0,0,0,0,..,4,0,4,0,4,..,61,0,61,0,60,..,10,3,12,0,12,..,88,0,93,0,92,..,16,0,16,0,16,..,175,4,179,4,178,..,21,0,21,0,21,..,6,0,10,0,10,..,54,14,67,0,69,..,3,3,8,0,8,..,25,14,39,0,39,..,152,13,161,4,163,..,928,204,1127,15,1143,..,48,3,48,1873,1922,13218,972,206,1180,1889,16284,27373,..,..,..,..,27373,..,62,0,64,0,69,..,15,8,17,0,17,..,34,0,41,0,41,..,36,11,51,0,52,..,132,138,276,0,276,..,4,6,11,0,11,..,178,164,341,3,342,..,3,0,3,0,3,..,48,0,49,0,49,..,90,11,99,0,99,..,106,4,114,0,116
LGA37400,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,9,0,9,..,3,0,3,48,46,482,9,0,11,48,538,1004,..,..,..,..,1004,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3
LGA37550,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,40,0,40,3,44,..,0,0,3,22,22,429,38,0,42,24,492,817,..,..,..,..,817,..,0,0,0,0,0,..,0,0,0,0,0,..,74,0,74,10,87,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
LGA37570,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,100,3,101,3,104,..,0,0,0,0,0,43,100,3,104,8,148,88,..,..,..,..,88,..,0,0,0,0,0,..,0,0,0,0,0,..,171,5,180,4,184,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
LGA37600,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,126,11,136,21,153,..,7,0,7,39,50,1075,137,11,142,60,1278,2165,..,..,..,..,2165,..,0,0,0,0,0,..,0,0,0,0,0,..,244,15,261,40,300,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
LGA39499,0,25,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,8,0,8,0,8,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,6,0,6,0,6,..,12,0,12,0,12,..,11,0,11,0,11,..,4,0,6,0,6,..,39,0,41,0,41,..,35,0,35,0,35,..,3,0,7,0,7,..,5,3,9,0,12,..,0,0,0,0,0,..,11,6,23,0,23,..,106,20,130,3,132,..,514,136,650,5,657,..,10,0,10,966,979,3934,528,136,658,978,5572,8697,..,..,..,..,8697,..,13,0,13,0,17,..,18,3,16,0,18,..,28,3,29,0,29,..,29,9,41,0,46,..,130,90,214,0,216,..,8,7,13,0,13,..,167,101,271,3,275,..,3,0,3,0,3,..,43,0,48,0,48,..,99,8,112,0,108,..,72,4,79,0,80
LGA39799,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,3,0,3,8,15,56,15,0,15,8,87,110,..,..,..,..,110,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
LGA40070,0,156,..,0,0,0,0,0,..,0,0,0,0,0,..,51,4,55,0,55,..,24,0,25,0,25,..,33,7,34,0,34,..,0,0,0,0,0,..,10,0,7,0,7,..,34,0,34,0,34,..,34,0,39,0,39,..,27,0,27,0,27,..,48,0,48,0,48,..,148,0,150,0,150,..,100,17,115,0,117,..,30,0,30,0,30,..,44,5,52,3,51,..,7,0,7,0,7,..,108,19,131,0,129,..,255,29,283,3,286,..,3499,600,4092,30,4130,..,28,8,33,934,961,5663,3518,606,4122,964,10753,11637,..,..,..,..,11637,..,21,0,21,0,21,..,284,53,336,4,339,..,21,0,21,0,21,..,647,137,788,10,796,..,2639,561,3201,19,3222,..,175,74,250,3,252,..,3460,770,4237,28,4266,..,26,3,26,0,26,..,24,0,30,0,27,..,119,3,118,0,120,..,71,4,73,0,74
LGA40120,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,17,0,21,0,21,..,55,3,53,0,53,..,26,3,34,0,34,..,0,0,0,0,0,..,5,4,9,0,9,..,11,0,11,0,11,..,11,0,15,0,15,..,8,0,8,0,12,..,14,0,14,0,14,..,39,0,45,0,43,..,51,0,49,0,49,..,0,0,0,0,0,..,16,3,21,0,21,..,3,0,3,0,3,..,30,13,44,0,44,..,128,22,152,3,150,..,1024,93,1114,16,1128,..,43,4,44,819,861,17540,1060,95,1156,834,19528,34930,..,..,..,..,34930,..,77,0,80,0,80,..,28,3,29,0,32,..,5,0,5,0,5,..,48,9,58,3,64,..,107,20,123,0,124,..,7,0,7,0,7,..,159,31,187,3,190,..,10,0,10,0,10,..,79,0,79,0,81,..,91,4,91,0,91,..,290,6,300,6,305
LGA40220,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,11,0,9,0,9,..,4,0,4,0,3,..,0,0,0,4,4,..,3,0,3,0,3,..,18,0,18,0,18,..,14,0,14,0,14,..,22,0,19,0,19,..,3,0,3,0,3,..,48,0,54,0,54,..,4,0,4,0,4,..,0,0,0,0,0,..,9,0,10,0,10,..,0,0,0,0,0,..,4,0,4,0,4,..,44,5,50,0,51,..,329,21,350,12,365,..,33,0,39,754,792,12112,363,22,382,771,13271,23629,..,..,..,..,23629,..,19,0,19,0,19,..,10,0,10,0,10,..,9,0,14,0,14,..,9,0,9,0,7,..,23,9,30,0,30,..,0,0,0,0,0,..,27,9,37,3,44,..,3,0,3,0,8,..,52,0,52,0,53,..,25,0,25,0,25,..,108,3,110,5,113
LGA40250,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,735,135,865,29,893,..,3,7,10,131,136,161,739,135,874,155,1190,292,..,..,..,..,292,..,0,0,0,0,0,..,0,0,0,0,0,..,1375,288,1662,40,1702,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
LGA40310,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,8,0,8,0,8,..,0,0,0,0,0,..,11,0,11,0,11,..,0,0,0,0,0,..,18,0,18,0,18,..,15,0,15,0,15,..,0,0,0,0,0,..,10,3,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,41,0,46,0,45,..,283,16,294,9,307,..,20,0,20,596,615,10998,300,16,321,601,11921,21788,..,..,..,..,21788,..,5,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,28,9,34,3,40,..,0,0,0,0,0,..,28,9,36,3,36,..,0,0,0,0,0,..,19,0,19,0,19,..,21,3,22,0,22,..,153,0,160,0,157
LGA40430,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,14,0,14,..,5,0,5,84,87,1139,15,0,15,84,1234,2337,..,..,..,..,2337,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0
LGA40520,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,18,0,18,0,18,..,0,0,0,0,0,..,12,0,12,0,12,..,0,0,0,0,0,..,37,0,37,0,37,..,6,0,6,0,6,..,7,0,7,0,7,..,0,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,35,3,35,0,34,..,391,78,472,13,483,..,13,0,15,347,361,4434,400,79,484,363,5274,8858,..,..,..,..,8858,..,7,0,7,0,7,..,11,3,13,3,15,..,20,0,20,3,20,..,3,0,3,0,3,..,17,6,23,0,23,..,0,0,0,0,0,..,16,6,31,0,31,..,35,3,38,0,38,..,10,0,10,0,14,..,8,0,8,0,8,..,16,0,16,0,16
LGA40700,0,222,..,0,0,0,0,0,..,9,0,9,0,9,..,144,22,167,0,168,..,51,4,54,0,53,..,65,12,76,0,76,..,4,0,4,0,4,..,25,0,24,0,24,..,37,3,35,0,35,..,50,3,54,0,54,..,44,0,43,0,43,..,41,0,46,0,46,..,175,8,180,0,180,..,118,7,126,0,126,..,96,3,101,0,101,..,38,0,43,0,43,..,13,0,8,0,8,..,111,15,129,4,128,..,433,53,493,9,495,..,4922,787,5712,33,5745,..,53,6,54,805,860,16577,4976,793,5771,833,23185,31629,..,..,..,..,31629,..,61,0,61,0,61,..,219,20,237,0,242,..,3,0,3,0,3,..,680,130,809,3,811,..,2155,592,2750,8,2753,..,126,30,154,0,155,..,2966,752,3716,12,3723,..,71,3,72,3,79,..,59,0,61,0,61,..,211,11,222,0,222,..,242,6,246,5,252
LGA40910,5,281,..,3,0,5,0,5,..,16,4,23,0,23,..,122,35,157,0,162,..,101,11,113,0,112,..,88,19,109,0,112,..,4,0,4,0,4,..,40,8,54,0,54,..,42,0,42,0,42,..,41,3,47,0,47,..,73,3,73,0,73,..,62,7,64,0,64,..,218,10,224,0,224,..,122,9,128,0,128,..,113,11,118,0,118,..,28,7,37,0,36,..,7,3,9,0,9,..,90,20,113,0,113,..,609,123,729,21,746,..,7470,1495,8962,92,9050,..,73,13,89,743,834,15888,7543,1508,9050,836,25775,31131,..,..,..,..,31131,..,72,0,72,0,72,..,522,69,593,4,597,..,8,0,8,0,8,..,769,199,971,0,974,..,1792,519,2309,6,2321,..,115,16,130,0,135,..,2680,733,3417,10,3426,..,93,7,104,0,102,..,93,3,92,0,95,..,73,4,80,0,80,..,172,3,173,0,178
LGA41010,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,12,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,14,3,10,0,10,..,110,3,116,0,116,..,11,0,11,218,227,1373,117,3,124,218,1716,2723,..,..,..,..,2723,..,3,0,3,0,3,..,0,0,0,0,0,..,89,5,94,0,94,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3
LGA41060,0,70,..,87,12,103,0,108,..,59,3,64,0,64,..,91,26,116,0,116,..,345,74,417,4,421,..,223,43,264,0,266,..,11,0,10,0,10,..,537,170,710,8,710,..,160,3,161,0,166,..,61,3,67,0,67,..,242,3,245,3,253,..,68,3,67,0,67,..,531,16,546,5,549,..,210,20,234,0,231,..,98,7,109,0,109,..,109,19,120,0,126,..,25,0,25,0,28,..,1015,595,1617,3,1615,..,1772,458,2225,55,2280,..,12671,3045,15715,173,15887,..,181,48,232,2419,2649,38573,12851,3096,15943,2589,57111,75979,..,..,..,..,75979,..,136,0,136,0,136,..,740,183,927,6,936,..,61,0,65,3,72,..,562,166,732,9,742,..,1214,395,1612,10,1619,..,152,69,223,0,220,..,1929,632,2563,18,2579,..,508,108,614,10,624,..,122,7,128,0,128,..,185,15,203,0,199,..,407,17,428,0,433
LGA41140,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,3,8,..,0,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,18,0,19,3,19,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,23,3,27,0,27,..,97,14,111,3,108,..,7,0,7,268,272,4150,106,14,119,265,4531,8273,..,..,..,..,8273,..,6,0,10,0,10,..,8,0,5,0,5,..,0,0,0,0,0,..,6,0,6,0,6,..,9,0,9,0,9,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,16,0,16,0,16,..,0,0,0,0,0,..,10,3,15,3,17
LGA41190,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,53,53,785,9,0,9,53,843,1634,..,..,..,..,1634,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3
LGA41330,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,7,..,3,0,5,0,3,..,0,0,0,0,0,..,7,0,9,0,9,..,4,0,4,0,4,..,14,5,21,0,19,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,22,3,23,0,27,..,155,24,179,3,189,..,4,0,8,125,137,481,160,29,189,131,801,1059,..,..,..,..,1059,..,0,0,0,0,0,..,0,0,0,0,0,..,36,14,48,0,47,..,5,0,4,0,4,..,3,0,8,0,8,..,0,0,0,0,0,..,11,0,9,0,9,..,19,7,27,0,27,..,0,0,0,0,0,..,6,0,7,0,7,..,24,0,24,0,24
LGA41560,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,12,0,12,0,12,..,3,0,3,0,3,..,17,0,17,0,17,..,3,0,3,3,4,..,3,0,3,0,3,..,3,0,3,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,25,9,36,0,36,..,128,19,148,3,152,..,21,0,25,538,560,6390,153,21,171,541,7100,12742,..,..,..,..,12742,..,29,0,29,0,27,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,16,3,18,0,20,..,0,0,0,0,0,..,16,3,23,0,22,..,4,0,4,0,4,..,17,0,17,0,17,..,3,0,3,0,3,..,17,0,18,0,18
LGA41750,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,3,0,3,..,0,0,0,23,22,454,6,0,7,23,484,986,..,..,..,..,986,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
LGA41830,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,31,0,31,0,31,..,0,0,0,58,60,747,35,0,35,58,836,1458,..,..,..,..,1458,..,0,0,0,0,0,..,3,0,3,0,3,..,35,0,35,0,35,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3
