LGA_CODE_2016,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_0_4,M_Hong_Kong_5_14,M_Hong_Kong_15_24,M_Hong_Kong_25_44,M_Hong_Kong_45_54,M_Hong_Kong_55_64,M_Hong_Kong_65_74,M_Hong_Kong_75_84,M_Hong_Kong_85ov,M_Hong_Kong_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot
LGA18710,0,0,0,0,0,0,0,0,0,0,508,1114,776,1444,983,838,572,249,81,6556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,0,0,20,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,11,0,0,0,0,7,3,8,3,0,15,0,0,0,0,0,0,0,0,0,0,0,6,14,34,52,68,74,29,5,283,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,4,10,4,0,29,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19399,0,0,0,0,0,0,0,0,0,0,36,55,33,118,56,75,44,24,3,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19499,0,0,3,3,0,0,0,0,0,7,144,145,542,1602,714,615,433,91,20,4304,0,0,0,10,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,11,0,0,0,9,0,3,0,0,0,12,0,3,57,38,5,12,0,0,0,111,0,0,0,3,3,4,0,0,0,7,0,0,0,7,0,3,0,0,0,16,3,0,56,61,38,42,54,14,4,277,0,0,0,9,3,3,0,0,0,14,0,3,9,21,3,0,0,0,0,36,0,0,14,13,3,3,6,3,0,50,0,0,0,0,0,3,3,0,0,10,0,0,4,6,3,0,0,0,0,18,3,0,15,62,0,3,0,0,0,94,0,0,4,6,0,4,4,0,0,19,0,0,0,15,0,0,0,0,0,14,0,3,0,8,4,0,0,0,0,21
LGA19799,0,0,0,0,0,0,0,0,0,0,8,7,11,18,19,13,16,8,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA20110,0,0,0,0,0,0,0,0,0,0,243,665,520,873,673,817,539,263,86,4672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,7,9,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,4,0,12,0,0,0,0,0,0,0,0,0,0,0,4,4,17,45,40,76,28,6,221,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,10,0,0,0,0,3,6,24,9,3,48,0,0,0,0,0,0,7,5,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA20260,0,0,0,0,0,0,0,0,0,0,279,553,546,1162,708,797,593,322,96,5056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,8,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,7,20,21,42,24,7,132,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,7,0,23,0,0,0,0,3,3,3,0,0,7,0,0,0,3,0,0,0,0,0,7,0,3,0,31,3,0,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA20570,0,0,12,0,0,0,0,0,0,13,3216,5946,6218,10164,5032,4657,3394,1697,591,40919,0,9,0,20,5,0,0,0,0,39,0,0,0,3,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,5,0,3,6,8,12,8,8,3,0,45,0,0,0,8,0,0,0,0,0,7,4,15,150,120,39,13,9,0,0,342,0,0,0,0,7,13,18,19,3,64,0,4,0,7,4,0,6,0,0,26,8,52,36,157,145,205,220,126,38,981,0,4,4,6,7,5,0,0,0,28,0,0,4,3,5,0,0,3,0,16,3,3,3,11,9,18,63,9,7,129,0,0,0,0,0,4,13,6,5,34,0,5,6,0,3,3,3,0,0,26,6,37,39,325,40,17,18,0,0,476,0,0,3,10,3,4,0,0,0,24,0,3,3,25,5,0,0,0,0,31,0,3,0,11,9,0,0,0,0,21
LGA20660,0,0,3,7,3,0,0,0,0,15,3664,6513,5965,11014,5455,4574,3220,1552,617,42563,0,0,13,17,3,0,0,0,0,35,0,0,0,13,9,13,3,3,0,45,0,0,0,8,7,0,0,0,0,8,0,7,11,37,25,14,10,0,0,101,0,0,0,9,0,8,6,0,0,26,11,75,269,681,223,159,82,42,6,1556,0,0,0,16,26,38,43,43,4,179,0,5,4,16,9,31,30,7,5,109,11,73,72,402,328,299,294,158,69,1711,0,0,9,21,5,11,6,3,3,43,0,3,3,28,11,9,6,3,3,68,3,3,16,35,27,24,83,42,19,245,0,5,3,27,54,129,149,132,39,537,3,11,11,78,20,34,20,10,3,188,13,50,131,682,94,64,43,20,5,1098,4,8,9,38,6,17,4,3,0,90,3,9,16,200,29,15,13,3,3,281,0,0,3,23,9,7,0,0,0,45
LGA20740,0,0,0,0,0,0,0,0,0,0,824,1682,1235,2373,1584,1815,1640,753,277,12171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,6,0,0,0,18,0,0,3,0,0,0,6,3,0,5,0,0,0,17,3,3,9,0,0,28,0,0,0,0,0,3,11,3,0,13,0,0,0,0,0,3,7,0,0,7,0,21,14,48,97,163,258,163,51,819,0,0,0,3,0,0,0,0,0,6,0,0,0,3,4,0,0,5,0,17,0,0,0,6,3,14,35,30,6,90,0,0,0,0,6,4,9,18,0,35,0,0,3,0,0,7,0,0,0,10,0,0,3,45,7,4,12,3,0,69,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA20830,0,0,0,0,0,0,0,0,0,0,1392,2965,2539,4291,2458,2502,1896,923,277,19235,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,11,3,5,3,0,0,26,0,0,0,0,3,4,0,0,0,6,0,0,4,7,8,5,0,3,0,31,0,0,0,0,3,3,11,10,0,24,0,0,0,4,0,0,3,0,0,10,0,17,25,82,117,167,219,129,31,786,0,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,3,0,0,3,0,0,3,10,10,18,44,35,5,121,0,0,0,0,3,0,4,4,0,14,0,0,0,3,0,3,0,0,0,8,0,3,4,58,10,9,11,0,0,93,0,0,0,0,0,0,3,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
LGA20910,0,0,0,3,0,0,0,0,0,3,2291,5498,4578,6055,4781,3975,2766,1327,763,32033,0,0,0,5,0,0,0,0,0,8,0,0,3,5,3,8,0,3,0,24,0,0,0,8,8,0,0,3,0,21,8,30,19,48,44,21,12,3,0,174,0,0,3,17,12,3,3,0,0,33,8,77,138,213,130,89,37,23,7,728,0,0,0,9,12,15,14,16,5,66,0,3,0,9,13,18,25,11,10,91,48,321,230,626,659,436,421,204,85,3041,0,0,0,12,17,8,3,0,0,31,4,18,20,42,21,12,17,3,0,141,3,23,15,45,55,39,75,48,11,312,0,3,3,9,34,77,76,90,27,313,4,25,15,17,7,11,5,4,0,89,3,17,27,171,71,49,36,26,7,411,0,0,3,14,3,5,6,3,3,35,0,0,0,24,10,3,9,4,0,43,0,0,0,3,0,3,3,0,0,10
LGA21010,0,0,0,0,0,0,0,0,0,0,320,700,668,1012,705,875,730,411,153,5576,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,7,18,21,49,27,15,144,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,10,18,3,3,35,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,3,0,22,0,3,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4
LGA21110,0,0,7,6,0,0,0,0,0,12,3520,8821,9146,11448,7074,5526,3804,1819,937,52094,0,4,12,56,4,4,0,0,0,86,0,0,3,7,9,3,3,0,0,22,0,0,8,13,12,7,0,0,0,39,3,13,13,69,33,21,12,3,0,175,0,0,0,20,8,4,3,0,0,36,72,417,937,1458,781,546,240,118,39,4608,0,0,0,8,12,12,12,28,5,83,0,5,7,22,19,36,37,17,4,147,39,247,163,571,509,443,397,197,65,2633,0,0,9,37,19,6,7,9,0,97,3,21,17,93,32,18,13,7,0,206,3,10,12,65,46,30,72,35,14,282,0,0,4,17,68,138,157,239,92,714,19,62,116,249,111,155,80,33,0,824,49,138,295,1298,194,124,92,40,19,2241,8,13,76,135,27,21,21,12,0,311,3,11,15,211,45,26,24,8,0,343,3,14,18,47,13,0,3,0,0,97
LGA21180,0,16,89,206,37,6,3,0,0,358,5770,8937,8813,11213,4285,2966,1391,491,204,44077,4,10,24,207,24,5,3,0,0,282,0,4,56,214,115,100,68,33,3,592,0,0,3,20,30,28,8,9,3,100,0,5,3,13,12,3,0,0,0,40,0,4,5,83,75,79,88,26,3,352,5,64,115,444,178,154,82,32,18,1095,0,3,8,75,164,245,292,276,35,1095,4,55,30,95,54,107,99,49,15,513,7,30,19,150,169,180,179,78,27,833,0,7,20,99,54,49,28,9,0,265,0,0,11,19,16,3,3,5,0,61,0,3,23,44,22,36,230,64,26,452,6,16,11,62,118,180,285,335,52,1066,0,4,32,145,21,25,14,4,0,254,84,220,1068,3088,362,241,186,40,15,5289,0,11,10,114,21,7,8,0,0,170,7,44,43,250,33,16,3,3,0,400,12,30,20,113,54,14,10,3,0,260
LGA21270,0,0,0,0,0,0,0,0,0,0,113,365,275,417,363,443,338,215,96,2631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,7,6,12,16,7,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA21370,0,0,0,0,0,0,0,0,0,0,954,2166,1998,3002,2087,2219,1800,990,335,15544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,5,5,24,28,56,89,62,8,286,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,11,0,0,0,0,3,4,18,13,4,44,0,0,0,0,0,4,3,4,0,14,0,0,0,3,0,0,0,0,0,7,3,3,0,31,3,0,0,0,0,44,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
LGA21450,0,3,18,31,11,5,0,0,0,69,3774,6248,5115,9258,4168,3118,1933,801,248,34655,0,5,3,34,6,3,0,0,0,49,0,0,0,15,3,0,8,3,0,32,0,3,0,16,3,5,0,0,0,26,0,8,3,25,6,8,3,0,0,53,0,0,0,21,11,13,8,3,0,53,0,8,13,38,16,17,12,3,0,109,0,0,0,11,16,20,18,14,3,83,0,25,12,31,13,8,3,7,0,106,5,81,109,339,454,419,374,203,73,2054,0,6,6,40,15,3,0,0,0,76,0,0,0,3,12,3,6,3,0,28,0,4,6,22,35,45,54,44,7,214,0,0,3,3,7,9,12,10,0,50,0,0,6,7,0,3,0,0,0,20,14,45,58,608,59,39,37,7,3,870,0,5,4,21,0,0,3,0,0,36,0,0,0,17,0,0,0,0,0,23,0,0,0,8,0,0,0,0,0,10
LGA21610,44,342,1229,2312,546,237,83,15,14,4826,11019,17649,14323,20057,8862,6415,3382,1457,542,83707,0,9,11,112,39,14,3,0,0,190,0,11,40,218,120,112,45,22,5,564,5,18,56,297,162,111,46,11,3,711,0,25,18,43,20,10,6,3,0,127,0,4,12,146,128,96,88,20,3,495,17,99,157,793,330,269,115,43,10,1837,0,3,22,136,137,147,135,72,10,666,7,66,62,139,94,92,78,38,9,592,18,190,178,660,916,833,781,447,131,4158,0,22,93,345,229,147,53,25,3,920,0,3,4,24,15,6,11,4,0,83,0,9,30,63,63,77,138,100,27,513,0,8,10,44,59,99,94,69,18,406,5,13,26,88,36,34,14,7,0,226,109,660,876,5218,1255,666,323,129,23,9266,11,23,29,179,54,27,22,11,0,351,6,91,94,165,54,23,14,0,0,450,6,57,46,109,65,40,14,3,3,343
LGA21670,0,0,0,0,0,0,0,0,0,0,275,685,645,909,688,818,742,390,112,5270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,10,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,7,36,43,78,52,7,218,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,8,3,0,15,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,4,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA21750,0,0,20,24,0,0,0,0,0,41,571,1249,1034,1882,1148,1264,956,454,155,8714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,3,17,3,4,0,0,0,25,0,0,0,0,4,0,0,4,0,10,0,0,0,0,0,4,0,0,0,8,0,7,5,24,28,57,64,29,9,220,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,13,8,3,34,0,0,0,3,0,3,8,3,0,9,0,0,0,3,0,3,0,0,0,7,0,0,0,21,3,0,0,3,0,25,0,0,0,6,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
LGA21830,0,0,0,0,0,0,0,0,0,0,405,1011,862,1235,973,987,799,412,134,6819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,23,29,38,25,8,143,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,11,0,3,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA21890,0,3,21,20,9,0,3,0,0,56,3916,6364,6080,13768,5736,3448,1416,659,416,41800,3,9,51,142,10,4,0,0,0,218,0,0,3,23,14,18,13,5,0,69,0,0,3,13,10,7,9,0,0,41,0,4,3,72,22,8,0,0,0,108,0,0,3,38,12,18,8,3,0,84,15,46,493,947,267,275,103,55,16,2220,0,0,6,14,26,35,33,48,13,169,3,7,11,38,22,29,44,28,12,181,22,57,66,617,336,217,139,54,24,1527,0,3,3,37,23,20,10,0,3,95,0,0,7,68,16,10,5,3,0,117,3,6,7,72,50,16,30,10,3,206,3,23,34,105,194,334,533,689,175,2090,0,4,32,81,11,11,6,0,0,153,56,90,417,1898,84,56,36,17,3,2665,0,0,21,60,14,9,7,3,0,112,0,10,35,238,21,17,4,0,0,338,11,13,8,96,27,17,3,0,0,175
LGA22110,0,0,0,0,0,0,0,0,0,0,1023,2263,1886,3197,2164,2715,2731,1223,352,17558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,3,3,3,3,0,0,21,0,0,0,3,0,0,3,0,0,9,0,0,0,14,5,6,3,0,0,28,0,0,0,0,3,0,5,4,0,10,0,0,0,4,0,4,5,0,0,14,0,7,6,46,107,121,290,168,50,800,0,0,0,0,0,5,0,0,0,11,0,3,0,0,0,0,0,0,0,12,0,0,0,3,14,21,63,44,10,151,0,0,0,0,3,11,9,9,0,32,0,0,0,0,0,0,0,0,0,7,0,9,0,45,0,4,9,7,0,74,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5
LGA22170,0,0,9,26,17,16,7,0,0,79,4313,7162,6789,13226,6021,4818,3015,1311,497,47157,0,0,0,16,6,3,0,0,0,23,0,0,6,28,25,39,3,10,0,107,0,3,5,15,4,4,4,0,0,34,3,3,3,39,15,8,9,3,5,88,0,0,5,22,27,12,19,3,0,85,7,16,58,150,47,45,15,9,0,350,0,0,4,26,24,24,23,24,0,132,0,6,0,6,12,18,19,10,0,80,11,141,135,555,758,764,715,411,170,3675,0,4,20,42,44,15,6,3,0,127,0,0,4,14,14,9,12,3,0,55,0,10,23,52,45,72,117,71,21,405,3,10,8,24,29,48,66,48,14,247,0,0,17,14,11,8,3,0,0,65,8,55,68,459,118,72,58,25,6,878,0,3,4,23,8,3,6,3,0,58,0,0,4,17,5,5,3,0,0,35,0,0,0,3,4,3,0,0,0,14
LGA22250,0,0,0,0,0,0,0,0,0,0,247,563,527,777,606,699,633,370,123,4544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,17,13,18,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA22310,0,0,0,5,0,0,0,0,0,10,3838,7329,5905,10061,5295,4038,2067,893,567,40002,0,3,3,60,3,3,0,0,0,74,0,0,3,18,3,3,7,4,0,30,0,0,3,8,13,0,0,0,0,22,3,12,12,51,39,25,6,4,3,150,0,3,0,24,13,11,6,0,0,60,25,120,894,1218,315,274,95,53,18,3016,0,0,0,11,16,11,19,22,3,82,3,0,3,12,13,26,39,25,15,146,23,124,101,565,425,327,270,132,79,2047,0,3,0,19,10,8,7,0,0,43,9,37,25,94,51,9,40,16,0,291,0,7,17,64,45,31,153,47,48,414,0,7,7,41,98,143,243,327,102,962,3,20,57,106,27,38,14,9,5,275,101,230,374,2247,201,137,61,37,17,3408,0,5,36,103,17,9,9,4,0,184,0,3,15,79,21,4,0,0,0,113,0,0,3,10,3,7,5,4,0,29
LGA22410,0,0,0,0,0,0,0,0,0,0,437,1032,1000,1538,1238,1258,964,470,140,8081,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,3,29,57,63,35,15,212,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0
LGA22490,0,0,0,0,0,0,0,0,0,0,668,1722,1208,2231,1318,1109,743,231,57,9284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,3,7,6,3,0,20,0,0,0,3,0,3,0,0,0,3,0,15,14,47,88,91,84,40,7,381,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,5,10,25,9,0,61,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
