SA3_CODE_2016,M_15_19_Prvided_unpaid_assist,M_15_19_No_unpad_asst_prvided,M_15_19_Unpaid_assist_ns,M_15_19_Tot,M_20_24_Prvided_unpaid_assist,M_20_24_No_unpad_asst_prvided,M_20_24_Unpaid_assist_ns,M_20_24_Tot,M_25_34_Prvided_unpaid_assist,M_25_34_No_unpad_asst_prvided,M_25_34_Unpaid_assist_ns,M_25_34_Tot,M_35_44_Prvided_unpaid_assist,M_35_44_No_unpad_asst_prvided,M_35_44_Unpaid_assist_ns,M_35_44_Tot,M_45_54_Prvided_unpaid_assist,M_45_54_No_unpad_asst_prvided,M_45_54_Unpaid_assist_ns,M_45_54_Tot,M_55_64_Prvided_unpaid_assist,M_55_64_No_unpad_asst_prvided,M_55_64_Unpaid_assist_ns,M_55_64_Tot,M_65_74_Prvided_unpaid_assist,M_65_74_No_unpad_asst_prvided,M_65_74_Unpaid_assist_ns,M_65_74_Tot,M_75_84_Prvided_unpaid_assist,M_75_84_No_unpad_asst_prvided,M_75_84_Unpaid_assist_ns,M_75_84_Tot,M_85_ov_Prvided_unpaid_assist,M_85_ov_No_unpad_asst_prvided,M_85_ov_Unpaid_assist_ns,M_85_ov_Tot,M_Tot_prvided_unpaid_assist,M_Tot_No_unpaid_asst_prvided,M_Tot_Unpaid_assist_ns,M_Tot_Tot,F_15_19_Prvided_unpaid_assist,F_15_19_No_unpad_asst_prvided,F_15_19_Unpaid_assist_ns,F_15_19_Tot,F_20_24_Prvided_unpaid_assist,F_20_24_No_unpad_asst_prvided,F_20_24_Unpaid_assist_ns,F_20_24_Tot,F_25_34_Prvided_unpaid_assist,F_25_34_No_unpad_asst_prvided,F_25_34_Unpaid_assist_ns,F_25_34_Tot,F_35_44_Prvided_unpaid_assist,F_35_44_No_unpad_asst_prvided,F_35_44_Unpaid_assist_ns,F_35_44_Tot,F_45_54_Prvided_unpaid_assist,F_45_54_No_unpad_asst_prvided,F_45_54_Unpaid_assist_ns,F_45_54_Tot,F_55_64_Prvided_unpaid_assist,F_55_64_No_unpad_asst_prvided,F_55_64_Unpaid_assist_ns,F_55_64_Tot,F_65_74_Prvided_unpaid_assist,F_65_74_No_unpad_asst_prvided,F_65_74_Unpaid_assist_ns,F_65_74_Tot,F_75_84_Prvided_unpaid_assist,F_75_84_No_unpad_asst_prvided,F_75_84_Unpaid_assist_ns,F_75_84_Tot,F_85_ov_Prvided_unpaid_assist,F_85_ov_No_unpad_asst_prvided,F_85_ov_Unpaid_assist_ns,F_85_ov_Tot,F_Tot_prvided_unpaid_assist,F_Tot_No_unpaid_asst_prvided,F_Tot_Unpaid_assist_ns,F_Tot_Tot,P_15_19_Prvided_unpaid_assist,P_15_19_No_unpad_asst_prvided,P_15_19_Unpaid_assist_ns,P_15_19_Tot,P_20_24_Prvided_unpaid_assist,P_20_24_No_unpad_asst_prvided,P_20_24_Unpaid_assist_ns,P_20_24_Tot,P_25_34_Prvided_unpaid_assist,P_25_34_No_unpad_asst_prvided,P_25_34_Unpaid_assist_ns,P_25_34_Tot,P_35_44_Prvided_unpaid_assist,P_35_44_No_unpad_asst_prvided,P_35_44_Unpaid_assist_ns,P_35_44_Tot,P_45_54_Prvided_unpaid_assist,P_45_54_No_unpad_asst_prvided,P_45_54_Unpaid_assist_ns,P_45_54_Tot,P_55_64_Prvided_unpaid_assist,P_55_64_No_unpad_asst_prvided,P_55_64_Unpaid_assist_ns,P_55_64_Tot,P_65_74_Prvided_unpaid_assist,P_65_74_No_unpad_asst_prvided,P_65_74_Unpaid_assist_ns,P_65_74_Tot,P_75_84_Prvided_unpaid_assist,P_75_84_No_unpad_asst_prvided,P_75_84_Unpaid_assist_ns,P_75_84_Tot,P_85_ov_Prvided_unpaid_assist,P_85_ov_No_unpad_asst_prvided,P_85_ov_Unpaid_assist_ns,P_85_ov_Tot,P_Tot_prvided_unpaid_assist,P_Tot_No_unpaid_asst_prvided,P_Tot_Unpaid_assist_ns,P_Tot_Tot
20703,123,3076,207,3399,228,4576,251,5063,431,6662,385,7470,555,5305,283,6146,904,5072,317,6289,824,3978,274,5078,486,2771,236,3499,326,1962,257,2543,115,916,182,1211,3992,34315,2392,40697,134,3179,195,3510,224,4184,206,4615,539,6542,409,7491,920,5536,273,6729,1383,5324,309,7010,1376,4034,283,5689,754,3268,306,4324,433,2624,413,3474,105,1570,392,2063,5871,36252,2790,44904,257,6258,395,6909,458,8757,462,9671,967,13202,795,14963,1481,10835,558,12877,2284,10390,624,13303,2196,8010,563,10767,1240,6039,536,7817,762,4588,669,6015,221,2481,577,3273,9865,70561,5180,85602
20801,112,2895,208,3212,129,2268,151,2538,187,3284,276,3745,412,4925,360,5693,877,6144,469,7489,1026,4659,368,6058,595,3664,310,4573,292,1828,258,2377,118,943,171,1228,3751,30610,2570,36928,115,2666,191,2964,136,2106,141,2381,307,3645,281,4232,760,5604,355,6721,1619,6281,466,8364,1629,4586,363,6581,967,3788,390,5141,380,2250,330,2968,122,1870,399,2393,6042,32786,2915,41741,227,5555,395,6178,266,4366,288,4919,496,6932,558,7980,1175,10523,717,12418,2501,12426,929,15855,2661,9249,735,12636,1568,7455,698,9718,675,4078,591,5344,240,2815,568,3624,9795,63397,5485,78669
20802,153,3779,256,4192,245,4621,312,5184,557,10028,752,11340,869,8980,595,10438,1288,7691,549,9529,1291,5933,439,7656,701,4108,341,5155,362,2171,284,2813,145,1253,211,1603,5611,48555,3739,57903,156,3624,215,3993,291,4722,292,5302,813,10493,723,12021,1376,8932,551,10857,2039,7880,512,10436,2031,5678,448,8156,1098,4326,433,5856,494,3050,473,4018,106,2309,386,2801,8410,51018,4019,63451,308,7401,474,8183,534,9352,599,10485,1370,20518,1480,23363,2247,17912,1137,21297,3329,15574,1063,19961,3319,11611,884,15819,1796,8433,771,11009,858,5224,757,6832,255,3561,597,4405,14019,99573,7762,121353
20803,99,2837,220,3155,132,2959,223,3315,399,6094,457,6947,718,7434,517,8668,1069,6745,490,8304,1004,5089,411,6507,523,3616,405,4541,310,2065,386,2758,95,859,279,1235,4346,37689,3384,45419,127,2791,202,3123,146,2648,155,2946,627,6501,443,7573,1233,7637,483,9356,1750,6677,489,8908,1568,5029,406,6996,893,4086,501,5481,364,2638,572,3576,76,1526,554,2161,6786,39531,3800,50110,227,5626,415,6274,278,5603,379,6263,1026,12595,899,14515,1951,15071,1005,18027,2820,13419,971,17215,2568,10117,818,13503,1412,7696,912,10022,673,4702,955,6327,174,2386,833,3393,11135,77220,7179,95538
20804,35,1129,74,1237,63,1547,93,1703,139,2782,196,3125,197,2231,153,2580,349,2136,156,2649,368,1557,116,2047,203,1239,102,1543,107,713,85,903,50,313,54,411,1507,13651,1033,16193,36,1110,71,1217,75,1808,114,1998,189,2859,204,3252,309,2318,148,2773,572,2218,130,2921,559,1612,125,2289,334,1304,123,1757,171,874,133,1174,26,584,100,709,2266,14691,1131,18086,72,2240,138,2451,132,3353,212,3695,327,5646,404,6376,505,4548,296,5354,921,4357,286,5566,926,3166,241,4338,539,2546,220,3305,275,1589,216,2085,72,894,149,1121,3772,28342,2166,34286
20901,125,3157,232,3518,174,3424,220,3825,466,7045,469,7975,772,7266,450,8488,1135,6186,467,7782,1165,5296,388,6847,805,4263,386,5455,338,2189,316,2839,128,856,198,1188,5121,39681,3124,47926,150,2930,229,3308,229,3160,196,3582,714,7074,480,8269,1295,7193,402,8887,1861,6144,432,8436,1960,5348,386,7691,1120,4454,482,6058,450,2686,495,3627,103,1566,402,2066,7877,40554,3494,51928,274,6090,465,6834,403,6588,419,7410,1177,14117,950,16248,2068,14458,849,17375,3001,12322,897,16224,3123,10642,769,14542,1927,8719,867,11511,790,4867,805,6470,229,2420,601,3253,12996,80234,6623,99850
20902,103,2065,258,2420,151,3341,348,3844,539,7740,842,9126,602,5782,587,6972,766,4480,488,5727,665,3262,372,4294,319,2255,340,2922,267,1726,335,2336,69,710,212,996,3489,31362,3787,38634,98,2016,244,2355,245,3412,343,3991,720,7420,709,8848,964,5594,523,7080,1315,4258,489,6063,1019,3083,394,4498,552,2572,404,3525,326,2237,451,3010,53,1176,419,1646,5290,31767,3967,41019,196,4078,502,4771,394,6751,690,7837,1261,15162,1550,17970,1566,11379,1110,14050,2084,8736,974,11795,1680,6346,766,8793,871,4827,743,6444,592,3963,790,5343,129,1886,632,2649,8776,63123,7752,79654
20903,82,2308,176,2565,79,1930,117,2129,191,2662,147,3006,371,3469,215,4055,619,4256,296,5173,746,3674,240,4661,379,2311,184,2869,108,768,99,983,25,193,45,258,2602,21570,1520,25700,84,2060,170,2310,130,1785,90,2006,236,2623,153,3015,663,3660,225,4550,1186,4124,272,5580,1287,3280,238,4800,536,2082,204,2825,119,795,134,1054,22,360,82,462,4270,20758,1568,26595,161,4368,342,4873,210,3710,211,4133,429,5289,303,6019,1037,7128,436,8606,1809,8380,565,10755,2033,6948,477,9465,917,4389,387,5692,229,1568,238,2030,49,551,126,720,6875,42325,3087,52287
20904,268,5646,586,6503,401,6390,529,7318,1249,15181,1228,17659,1538,13276,979,15791,1578,10590,827,12994,1343,8034,722,10108,891,5449,701,7046,419,2696,444,3564,80,777,123,980,7773,68045,6149,81967,307,5348,550,6202,544,6122,497,7159,2043,15202,1272,18520,2524,12456,962,15940,2602,10235,888,13726,2316,7992,816,11125,1194,5600,743,7542,419,3126,520,4064,54,1206,197,1458,12002,67290,6443,85741,576,11000,1129,12705,942,12512,1026,14478,3297,30389,2497,36186,4057,25729,1944,31737,4182,20822,1713,26716,3661,16030,1541,21235,2089,11051,1447,14594,837,5821,967,7626,138,1987,319,2440,19775,135337,12593,167708
21001,63,1533,150,1741,75,1558,105,1743,195,3011,241,3446,408,3254,207,3869,588,3154,222,3958,508,2383,173,3069,358,2187,277,2824,234,1478,261,1977,71,518,113,706,2491,19080,1757,23324,61,1349,122,1529,117,1354,80,1557,275,2989,214,3484,679,3242,206,4125,966,2952,209,4125,874,2442,239,3559,600,2497,334,3434,276,1760,330,2360,48,775,188,1003,3897,19360,1923,25176,121,2879,274,3273,192,2916,192,3294,465,6003,458,6922,1084,6493,413,7986,1549,6100,433,8086,1389,4831,414,6625,955,4684,615,6258,505,3237,588,4338,117,1293,302,1713,6387,38438,3678,48500
21002,46,871,102,1020,36,649,50,741,72,1091,82,1246,185,1574,148,1905,258,1858,149,2264,276,1551,160,1985,176,1225,135,1532,54,435,96,585,16,127,23,166,1121,9375,941,11437,49,781,101,932,55,579,40,674,135,1156,82,1378,321,1682,137,2141,452,1786,162,2396,506,1372,142,2024,256,1092,154,1507,54,388,92,532,12,169,66,248,1835,9011,976,11823,91,1649,206,1952,92,1233,90,1412,212,2249,160,2623,506,3250,283,4039,709,3636,311,4657,780,2926,307,4009,432,2318,291,3040,109,821,184,1116,26,295,85,411,2956,18390,1918,23263
21003,104,1675,215,1992,159,2290,211,2662,442,6257,610,7303,547,4702,456,5706,590,3426,341,4366,490,2315,254,3060,219,1653,239,2113,243,1443,243,1932,87,740,153,987,2885,24505,2729,30119,98,1485,170,1754,179,1964,175,2321,654,5658,530,6839,831,4331,407,5566,1018,3136,330,4481,752,2280,286,3324,400,1889,287,2581,322,2172,344,2832,64,1373,204,1635,4323,24287,2730,31333,202,3165,381,3745,339,4258,386,4981,1093,11913,1140,14141,1376,9034,861,11273,1612,6560,675,8848,1239,4594,545,6388,619,3547,529,4692,565,3614,583,4766,154,2109,358,2626,7205,48795,5456,61453
21004,63,1209,111,1382,74,1188,86,1350,175,2182,146,2507,280,2121,151,2559,351,2175,162,2682,334,1851,175,2355,189,1159,140,1491,96,498,87,678,20,169,34,224,1580,12557,1094,15233,56,1142,89,1284,101,1143,90,1327,270,2218,138,2632,454,2123,156,2742,659,2195,157,3012,602,1776,175,2550,263,1202,151,1618,93,597,125,818,17,312,63,399,2522,12701,1154,16383,121,2349,204,2673,176,2334,174,2680,452,4400,284,5137,738,4250,314,5294,1009,4366,317,5699,930,3624,355,4911,454,2356,296,3109,194,1089,213,1491,37,486,101,625,4108,25254,2251,31617
21005,300,4885,567,5751,447,5254,558,6262,1044,10937,1148,13132,1248,9016,883,11145,1323,8182,827,10340,1010,5881,624,7512,532,3644,459,4639,229,1600,273,2101,45,381,78,503,6183,49786,5418,61389,394,4798,536,5733,557,4818,418,5791,1628,10571,1041,13248,1964,8418,779,11161,2184,7690,757,10636,1506,5561,592,7658,769,3670,550,4991,197,1857,339,2393,24,629,118,772,9228,48024,5132,62385,695,9680,1100,11482,1005,10069,976,12056,2670,21509,2195,26377,3210,17440,1660,22311,3512,15879,1584,20972,2512,11449,1213,15172,1302,7310,1008,9628,427,3456,607,4493,68,1010,201,1280,15408,97812,10553,123772
21101,193,4603,283,5083,241,4736,255,5228,641,8867,512,10022,931,8649,529,10105,1267,8756,519,10541,1346,7728,494,9573,802,5258,430,6490,374,2459,385,3217,94,840,171,1102,5886,51890,3579,61356,229,4335,268,4831,312,4472,188,4974,975,8833,506,10322,1506,8688,461,10656,2203,8839,493,11534,2282,7583,470,10334,1144,5515,523,7179,395,2980,526,3899,68,1596,342,2008,9117,52834,3780,65727,426,8938,552,9911,549,9204,441,10195,1617,17702,1021,20341,2438,17334,983,20762,3475,17597,1011,22077,3628,15305,966,19902,1950,10769,953,13668,766,5440,916,7118,158,2430,516,3105,15003,104722,7356,127080
21102,36,976,56,1076,43,821,43,911,62,911,58,1031,118,1142,69,1332,259,1750,107,2110,275,1399,84,1758,168,1011,67,1253,91,500,66,653,21,185,37,241,1072,8705,589,10358,44,904,41,989,41,690,41,765,92,876,52,1022,232,1305,73,1608,450,1688,87,2233,442,1271,95,1811,250,993,88,1332,89,544,81,715,11,352,66,432,1666,8624,626,10918,85,1880,96,2068,86,1511,85,1684,154,1791,111,2053,349,2446,144,2945,712,3440,191,4342,717,2673,183,3572,421,2005,155,2588,182,1044,146,1366,30,541,95,668,2740,17325,1215,21275
21103,116,3120,208,3447,152,3051,169,3368,458,6484,365,7308,685,6556,381,7623,914,5905,395,7220,899,4807,313,6025,562,3484,282,4332,253,1838,248,2342,67,677,149,895,4100,35934,2521,42550,157,2860,195,3203,226,2855,152,3234,708,6791,410,7912,1155,6374,377,7905,1595,5926,357,7879,1576,4753,314,6642,878,3995,417,5285,319,2291,442,3051,59,1338,347,1743,6666,37185,3021,46869,265,5982,406,6649,373,5904,321,6600,1168,13281,779,15221,1839,12931,753,15525,2507,11834,757,15100,2477,9565,632,12669,1437,7477,700,9618,567,4128,693,5392,122,2019,498,2639,10764,73126,5533,89423
21104,65,1681,82,1826,79,1658,99,1836,229,3508,191,3929,392,3712,200,4299,486,3222,160,3866,505,2436,127,3068,364,2156,146,2669,203,1296,137,1640,62,438,126,623,2387,20109,1271,23762,68,1511,79,1652,97,1472,80,1649,328,3548,183,4063,635,3776,182,4593,835,3197,161,4191,800,2595,168,3567,586,2401,183,3168,228,1614,276,2110,52,838,180,1072,3616,20956,1489,26055,133,3190,154,3484,184,3128,172,3485,553,7063,381,7993,1027,7494,378,8890,1319,6419,316,8056,1304,5031,299,6637,948,4561,338,5843,433,2909,415,3752,117,1275,303,1691,6004,41061,2756,49819
21105,187,4348,412,4948,205,4113,283,4601,554,7679,526,8755,905,8089,572,9566,1349,8493,622,10468,1373,7597,557,9526,827,5627,603,7066,306,2253,392,2956,75,738,165,981,5785,48942,4136,58862,217,4162,369,4752,310,3735,239,4283,908,7666,495,9068,1601,7982,512,10094,2316,8130,649,11094,2411,7075,607,10093,1141,5510,647,7307,328,2516,510,3357,60,1217,277,1546,9297,47989,4301,61587,401,8508,788,9693,513,7844,523,8881,1463,15347,1019,17828,2506,16070,1082,19655,3668,16628,1266,21559,3785,14668,1161,19614,1971,11138,1253,14366,638,4776,903,6308,135,1950,443,2531,15084,96935,8433,120450
21201,143,2755,340,3237,128,2571,204,2905,404,5648,416,6475,623,5417,435,6473,634,5040,438,6111,590,3797,369,4755,351,2650,338,3338,153,1149,231,1531,44,323,84,451,3064,29352,2852,35266,141,2574,298,3010,202,2635,208,3035,737,6083,419,7244,1045,5293,425,6762,1191,4772,434,6398,1040,3492,367,4896,550,2688,346,3590,162,1177,265,1597,28,564,139,730,5091,29270,2901,37261,286,5326,637,6244,329,5209,412,5945,1144,11734,833,13717,1667,10707,860,13234,1824,9812,878,12505,1628,7288,737,9651,895,5339,686,6925,309,2324,493,3124,70,887,223,1177,8156,58618,5754,72532
21202,207,4378,356,4949,279,4262,325,4863,577,7426,565,8562,851,7556,500,8901,995,7662,498,9146,962,5974,426,7362,545,3637,369,4550,241,1750,309,2304,53,585,124,763,4715,43225,3462,51408,254,3998,314,4561,319,3801,263,4386,948,7218,517,8675,1435,7431,446,9315,1741,7216,498,9457,1655,5650,420,7725,727,3672,458,4847,225,2151,358,2735,33,1073,168,1274,7331,42210,3442,52981,459,8375,669,9510,598,8065,585,9246,1524,14640,1074,17243,2286,14987,942,18219,2731,14875,990,18600,2623,11627,842,15095,1269,7301,822,9398,465,3902,671,5035,89,1659,296,2043,12044,85437,6905,104387
21203,278,5130,522,5932,315,5102,429,5842,888,11069,900,12856,1237,11360,921,13512,1160,8686,733,10577,884,6001,565,7446,453,3423,433,4305,197,1311,296,1806,42,363,100,506,5457,52440,4891,62791,335,4737,436,5509,441,4734,404,5586,1596,11789,944,14333,1965,10385,788,13137,1779,8083,706,10568,1380,5579,595,7555,615,3480,493,4586,197,1573,344,2111,36,684,181,898,8344,51044,4891,64272,616,9868,957,11440,751,9840,833,11424,2489,22857,1841,27187,3197,21747,1709,26650,2937,16769,1438,21144,2263,11573,1167,15001,1067,6898,926,8891,394,2880,633,3913,75,1049,281,1407,13793,103489,9786,127067
21204,271,4977,499,5749,493,6991,647,8132,1188,14431,1362,16986,1266,10817,976,13066,1297,9096,877,11267,1152,7885,730,9764,850,5823,732,7409,409,3145,593,4151,111,1108,194,1408,7033,64285,6620,77934,318,4453,401,5173,500,5550,461,6502,1488,12833,1133,15456,1748,9522,833,12109,1828,8455,694,10978,1888,7574,724,10183,1166,6106,761,8033,441,3801,696,4940,70,1892,385,2346,9454,60185,6089,75725,592,9430,899,10918,992,12534,1103,14638,2676,27267,2500,32445,3018,20343,1814,25174,3118,17554,1570,22244,3034,15462,1454,19950,2014,11929,1495,15439,850,6947,1290,9095,181,2993,581,3755,16490,124471,12710,153660
21205,222,5524,365,6113,354,8163,498,9014,727,11718,841,13285,968,9203,648,10827,1449,8659,559,10665,1301,6598,458,8355,913,5442,413,6765,631,3782,486,4903,199,1447,277,1922,6765,60539,4544,71853,237,5297,332,5867,393,7414,418,8215,936,10833,740,12510,1522,9466,547,11534,2224,8650,541,11412,2057,6758,484,9296,1349,6069,523,7936,741,4470,630,5838,136,2324,546,3003,9581,61275,4761,75621,458,10828,701,11985,742,15579,912,17233,1663,22558,1577,25796,2494,18668,1200,22362,3675,17305,1098,22081,3356,13350,940,17651,2257,11509,933,14702,1370,8257,1116,10743,334,3769,823,4926,16348,121819,9307,147473
21301,261,5094,629,5982,424,6736,719,7881,1053,13167,1499,15714,1282,10278,981,12548,1441,9284,978,11701,1284,8084,824,10191,823,5524,801,7151,397,2436,520,3349,77,702,188,961,7046,61309,7127,75476,309,4839,590,5740,489,5720,567,6776,1570,12037,1166,14776,2019,9692,994,12698,2230,8867,921,12021,2155,7881,879,10914,1143,5280,851,7277,426,2944,599,3968,42,1369,332,1737,10381,58633,6907,75921,576,9935,1215,11719,912,12457,1287,14661,2618,25211,2662,30495,3297,19968,1979,25245,3673,18149,1896,23719,3440,15970,1703,21109,1964,10808,1655,14427,822,5380,1121,7321,122,2065,514,2699,17419,119944,14036,151396
21302,109,2021,160,2292,122,2152,173,2446,366,5062,412,5841,536,5300,418,6260,790,4712,380,5881,701,3723,346,4775,378,2461,293,3125,210,1351,259,1815,61,545,120,720,3273,27321,2567,33153,99,1861,155,2118,158,1958,150,2268,549,5055,453,6052,922,5256,375,6554,1308,4572,370,6251,1174,3528,350,5061,578,2560,330,3472,246,1764,328,2344,52,944,191,1188,5100,27506,2701,35301,212,3881,323,4411,286,4114,317,4715,919,10116,868,11899,1456,10561,791,12809,2099,9279,750,12130,1879,7254,699,9837,955,5019,621,6595,455,3119,585,4162,109,1485,316,1910,8371,54823,5266,68456
21303,76,1574,197,1847,177,3318,367,3860,513,8363,833,9704,551,5975,626,7154,633,3867,401,4908,449,2848,318,3613,208,1516,216,1939,109,832,169,1109,42,372,105,522,2760,28669,3231,34661,86,1522,178,1784,166,2934,295,3395,648,7907,746,9302,829,5563,515,6901,978,3617,401,4992,721,2601,311,3632,290,1578,220,2084,135,1129,213,1477,17,653,185,854,3872,27500,3061,34435,163,3099,377,3635,343,6253,658,7258,1160,16276,1580,19006,1379,11536,1140,14058,1612,7489,800,9900,1167,5442,633,7247,494,3089,439,4024,243,1963,387,2589,59,1025,291,1379,6633,56171,6294,69093
21304,231,4488,475,5199,256,4135,465,4855,726,9145,1130,11009,1182,10233,1065,12480,1149,7609,790,9551,838,5571,581,6988,547,3633,486,4672,217,1188,244,1652,30,324,64,421,5195,46331,5294,56815,256,4250,417,4923,360,4001,416,4775,1360,9729,956,12045,2086,9871,915,12872,1861,7202,743,9800,1538,5437,563,7536,722,3477,549,4755,179,1445,299,1930,26,652,116,795,8397,46063,4972,59435,491,8738,892,10122,618,8133,883,9628,2086,18878,2085,23056,3270,20100,1979,25353,3013,14813,1534,19354,2383,11005,1139,14525,1277,7112,1035,9426,398,2634,550,3581,53,979,178,1209,13593,92389,10274,116252
21305,266,5778,603,6648,357,6103,704,7165,1360,16967,1860,20191,1850,15893,1505,19253,1421,10662,939,13021,1106,7213,658,8977,610,4111,524,5248,229,1510,328,2060,46,369,108,529,7247,68606,7231,83092,363,5447,531,6335,512,5691,469,6676,2305,18126,1468,21903,2671,14242,1084,17992,2298,9800,809,12911,1764,6995,660,9425,809,4120,587,5519,233,1855,390,2481,30,710,226,964,10988,66990,6220,84196,626,11225,1133,12978,870,11790,1175,13836,3671,35094,3327,42089,4521,30131,2591,37246,3718,20462,1749,25929,2868,14211,1317,18402,1423,8235,1112,10769,460,3361,717,4546,72,1084,338,1490,18239,135598,13454,167288
21401,146,3488,381,4018,197,3675,332,4200,550,7693,705,8950,871,7593,698,9157,1032,7378,722,9126,1017,6136,649,7799,612,4317,552,5484,294,2010,426,2728,75,731,208,1019,4784,43017,4671,52474,202,3439,348,3995,330,3637,342,4307,986,7859,693,9536,1374,7391,646,9412,1796,7246,657,9703,1745,5933,628,8301,923,4656,656,6230,279,2540,637,3460,65,1271,360,1696,7700,43979,4964,56637,350,6932,732,8009,522,7318,667,8512,1536,15545,1396,18484,2240,14986,1343,18569,2829,14628,1377,18833,2759,12073,1269,16105,1534,8968,1208,11710,574,4551,1063,6187,146,1999,568,2713,12486,86996,9634,109114
21402,148,4099,432,4680,153,3528,279,3969,377,5633,459,6465,747,7152,555,8452,1196,8244,720,10160,1418,7703,727,9847,1085,7749,891,9726,572,4350,828,5753,175,1481,380,2036,5872,49936,5279,61091,160,3727,385,4271,223,2983,233,3442,729,5853,447,7034,1363,7512,588,9463,2157,8247,686,11090,2577,7787,795,11154,1728,8364,1084,11175,664,4669,1085,6421,147,2258,619,3022,9753,51399,5918,67067,303,7825,820,8945,380,6507,517,7409,1109,11489,898,13493,2106,14665,1143,17916,3352,16496,1411,21250,3993,15488,1522,21007,2817,16112,1975,20899,1243,9024,1910,12178,321,3736,1000,5059,15622,101337,11195,128156
21501,77,1464,204,1743,96,1233,143,1476,239,2432,419,3086,309,2326,413,3052,535,3022,434,3988,649,3424,454,4529,378,2844,446,3666,202,1498,358,2061,66,559,135,762,2547,18802,3011,24362,83,1321,190,1594,100,1151,101,1357,359,2354,208,2917,463,2402,234,3100,860,2916,285,4061,981,3029,343,4355,522,2660,423,3606,244,1613,428,2289,62,1012,286,1359,3673,18461,2496,24629,157,2785,392,3342,196,2386,244,2831,604,4783,626,6005,778,4723,650,6148,1393,5938,721,8052,1631,6459,799,8883,901,5501,869,7271,446,3118,786,4346,130,1568,423,2119,6226,37267,5508,48998
21502,95,1492,242,1828,71,1308,180,1560,204,2644,364,3213,310,2391,280,2987,392,2664,384,3447,494,2670,392,3548,307,2045,403,2751,132,965,290,1382,38,370,119,531,2049,16541,2650,21243,98,1373,220,1690,127,1292,169,1590,383,2626,316,3327,536,2373,278,3184,755,2564,315,3631,741,2460,357,3559,433,1918,388,2738,185,1213,384,1781,29,667,200,889,3274,16487,2638,22402,189,2865,460,3518,203,2596,354,3153,586,5269,677,6535,847,4762,558,6168,1143,5228,702,7079,1236,5129,748,7111,737,3964,793,5493,321,2180,666,3169,65,1035,317,1419,5332,33030,5290,43642
21503,62,901,184,1139,68,787,138,991,143,1540,251,1930,203,1459,221,1881,342,1848,304,2495,371,2051,350,2768,245,1649,342,2238,130,942,263,1333,37,327,133,498,1593,11500,2190,15284,64,847,190,1098,54,700,99,850,249,1438,225,1910,304,1452,220,1975,505,1699,282,2488,584,1727,339,2648,334,1516,330,2185,158,1073,275,1507,27,568,180,779,2278,11021,2135,15435,129,1743,368,2241,120,1486,231,1842,388,2973,480,3837,500,2911,437,3851,845,3549,588,4986,952,3773,687,5412,582,3163,676,4425,286,2019,543,2844,69,896,316,1276,3872,22515,4325,30716
21601,59,1017,176,1246,39,807,83,931,118,1434,124,1677,190,1535,177,1898,287,1927,248,2460,382,2051,252,2685,262,1749,301,2316,127,920,269,1315,34,299,112,437,1494,11740,1735,14969,60,883,149,1096,48,713,70,831,240,1465,158,1866,339,1551,162,2053,514,1891,204,2615,577,1879,238,2691,310,1648,297,2252,156,967,310,1436,18,534,168,727,2259,11543,1761,15567,116,1901,330,2341,93,1523,147,1759,350,2905,282,3541,531,3087,338,3955,800,3821,451,5073,956,3927,489,5380,572,3392,598,4569,279,1892,577,2751,49,833,278,1164,3751,23286,3495,30536
21602,37,740,131,902,60,591,80,730,101,1079,132,1309,169,1131,129,1432,229,1422,188,1841,276,1616,231,2123,180,1502,280,1962,105,835,239,1175,35,254,99,387,1194,9165,1500,11854,53,651,102,808,59,543,49,656,165,1103,123,1393,270,1104,111,1486,377,1370,176,1922,447,1468,203,2107,266,1439,289,2000,117,828,254,1203,24,393,130,547,1779,8903,1440,12121,93,1387,236,1711,121,1137,128,1378,269,2174,258,2699,447,2234,240,2919,603,2793,366,3764,714,3081,430,4227,449,2940,571,3960,223,1663,490,2377,55,650,228,935,2969,18067,2941,23981
21603,102,1855,273,2237,111,1519,189,1820,298,3102,486,3877,374,2987,436,3797,480,3272,456,4207,520,2939,402,3869,317,2286,463,3063,167,1175,296,1631,48,390,112,546,2414,19519,3114,25044,124,1713,246,2087,134,1454,155,1744,477,3105,367,3945,669,2941,349,3954,821,3124,371,4317,866,2755,397,4020,465,2170,445,3087,176,1317,358,1855,29,688,222,941,3772,19264,2910,25947,225,3574,519,4319,241,2973,351,3563,773,6202,855,7825,1039,5931,786,7756,1303,6394,824,8526,1392,5698,798,7886,786,4450,909,6151,347,2492,652,3484,81,1076,329,1486,6179,38788,6022,50990
21701,55,959,142,1152,55,772,75,901,100,1265,131,1498,193,1493,158,1839,301,1992,227,2526,378,2146,243,2766,218,1781,279,2272,103,821,206,1134,31,286,89,407,1442,11507,1553,14507,48,845,151,1040,56,631,60,751,194,1327,116,1641,311,1510,140,1960,498,1959,177,2635,622,1968,249,2834,278,1656,273,2214,91,955,271,1320,25,538,167,727,2130,11392,1598,15121,102,1806,289,2196,110,1400,138,1648,297,2589,249,3140,503,3001,290,3798,799,3957,410,5162,1004,4109,486,5604,496,3436,554,4491,201,1775,481,2456,57,829,257,1138,3566,22900,3155,29624
