SA3_CODE_2016,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_0_4,F_Hong_Kong_5_14,F_Hong_Kong_15_24,F_Hong_Kong_25_44,F_Hong_Kong_45_54,F_Hong_Kong_55_64,F_Hong_Kong_65_74,F_Hong_Kong_75_84,F_Hong_Kong_85ov,F_Hong_Kong_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot
30204,3,9,17,90,44,22,17,13,3,218,0,0,3,3,3,0,6,7,0,20,0,0,0,0,0,0,0,4,0,3,7,63,48,228,210,161,187,122,75,1101,0,6,10,74,37,48,25,4,0,197,0,0,3,15,13,3,5,0,0,31,3,0,3,32,20,12,28,17,12,126,0,0,0,4,0,0,4,3,0,18,0,0,4,28,16,18,13,11,0,88,14,64,99,668,83,45,26,13,3,1020,0,3,11,37,8,8,3,0,3,74,0,4,3,43,4,3,0,0,0,58,4,6,4,16,9,3,0,0,0,53,0,17,0,31,17,7,10,7,3,91,0,0,0,13,7,13,21,25,12,86,0,0,6,46,16,0,3,0,0,82,0,0,4,41,10,0,0,0,0,59,0,0,0,0,3,3,0,0,0,9,0,3,8,26,12,8,9,0,0,62,0,0,0,3,0,3,5,3,0,11
30301,8,14,92,191,70,38,24,16,8,461,0,0,0,9,0,7,7,3,0,33,0,0,5,3,0,0,0,3,0,14,10,54,56,184,149,105,90,61,32,748,0,0,11,37,28,29,14,3,0,122,0,4,0,7,6,0,3,3,0,28,0,3,12,18,12,0,36,3,7,104,0,0,3,0,3,17,18,21,9,64,0,3,8,40,17,17,16,4,3,120,6,19,29,199,49,34,10,7,4,368,0,3,8,27,13,6,9,3,0,69,0,6,10,42,11,7,3,4,0,78,0,0,0,3,8,0,0,0,0,10,3,11,7,90,16,3,7,7,4,135,0,3,0,14,11,16,49,64,39,200,0,4,17,36,19,8,7,0,0,91,0,11,26,106,32,11,0,4,0,201,0,3,3,9,9,7,7,0,0,26,0,6,14,50,32,32,20,3,0,154,0,0,0,0,0,0,4,3,0,12
30302,3,12,194,233,50,36,18,23,6,574,0,0,4,8,7,8,6,10,0,42,0,3,4,10,0,3,3,0,4,27,9,46,90,251,168,118,94,64,26,872,0,0,7,34,15,15,9,5,3,91,0,3,10,56,7,9,3,3,0,87,0,5,15,68,18,9,25,14,7,159,0,0,5,3,8,13,25,34,9,105,0,3,44,60,14,12,0,0,0,133,25,56,104,618,37,38,15,3,4,895,0,3,12,31,6,3,5,0,0,64,3,24,18,101,12,3,3,0,3,165,0,3,4,11,4,0,6,0,0,24,0,10,5,79,15,14,6,6,3,143,0,5,11,20,8,11,21,31,24,120,3,13,23,127,40,3,5,0,0,216,4,5,47,189,24,5,0,0,0,281,0,0,0,0,5,5,7,0,0,19,0,0,76,90,31,25,9,0,3,239,0,0,0,0,0,3,0,0,0,3
30303,24,93,926,1311,301,208,123,67,26,3077,0,0,0,14,11,9,3,6,5,49,0,6,4,7,3,3,5,10,0,41,9,77,45,160,133,105,107,87,42,756,0,7,6,92,47,42,26,13,0,235,0,0,7,12,9,3,4,3,0,34,0,0,8,22,13,11,46,16,8,128,0,3,3,7,8,22,51,48,17,154,5,14,87,165,58,77,30,7,0,446,16,97,135,705,86,63,34,15,4,1161,3,8,28,79,24,17,19,4,3,180,0,10,18,47,13,9,4,5,3,106,0,0,7,8,9,3,0,0,0,33,0,5,0,35,12,5,15,9,0,76,0,0,3,5,0,12,31,27,22,102,5,5,36,78,31,7,7,0,3,173,13,86,163,525,131,46,13,3,0,977,0,0,0,6,10,5,0,3,0,33,8,22,80,180,68,66,49,10,3,482,0,0,0,0,0,0,3,0,0,8
30304,9,17,283,357,108,52,28,23,6,884,0,0,0,4,6,3,7,12,5,40,0,0,0,0,0,0,6,0,0,8,5,21,16,99,79,50,68,50,27,409,0,3,0,27,10,4,3,3,0,57,0,0,3,14,3,3,0,5,0,31,0,0,13,27,8,8,22,3,3,84,0,0,0,0,0,3,7,16,3,28,0,7,42,62,21,31,7,0,0,175,7,46,65,382,20,14,15,3,0,556,3,5,10,26,9,8,9,4,0,72,0,6,11,45,4,0,3,0,0,66,0,8,0,10,0,0,3,0,0,22,0,6,0,24,8,3,4,4,3,53,0,0,0,5,3,3,7,9,10,45,0,9,13,68,14,6,0,0,3,111,4,6,30,104,20,11,0,4,0,176,0,0,0,5,0,6,0,0,0,8,0,9,35,66,27,22,18,0,0,173,0,0,0,0,0,0,0,3,0,3
30305,33,76,300,1533,280,265,87,45,15,2638,0,0,0,6,9,15,17,13,0,60,0,16,11,27,10,9,6,0,3,83,4,56,45,126,139,121,117,63,36,701,0,11,31,140,75,49,23,6,0,344,0,0,0,5,0,4,0,0,0,13,0,0,4,15,16,8,26,6,14,84,0,0,0,8,0,3,11,8,3,30,7,15,57,179,70,108,31,12,0,480,10,65,85,695,101,78,49,17,4,1104,0,6,7,78,15,19,16,9,0,151,4,5,12,48,15,0,3,0,0,102,0,0,12,32,10,10,0,0,0,61,0,6,0,6,5,9,7,3,0,41,0,0,0,4,6,11,11,7,5,51,0,3,5,59,13,3,3,0,0,98,12,34,37,239,64,14,6,0,0,407,0,0,0,12,5,3,6,0,0,24,5,23,50,195,74,55,39,4,5,444,0,0,0,0,0,0,7,0,0,13
30306,23,104,695,1563,418,310,142,70,24,3353,0,0,0,9,22,12,15,4,0,64,3,0,3,7,4,3,4,0,0,27,0,15,30,54,55,62,80,49,38,390,0,10,19,85,39,37,15,9,0,201,0,0,0,3,0,0,0,0,0,7,0,0,0,12,11,5,35,5,3,67,0,0,3,3,5,5,11,12,6,54,8,8,84,211,47,110,38,10,0,516,24,70,140,715,67,50,33,13,3,1117,0,3,19,79,35,18,16,8,4,183,0,6,5,28,3,3,0,0,0,47,0,14,16,34,5,7,0,0,0,80,0,3,0,17,0,3,3,0,9,33,0,3,3,4,0,8,15,12,8,54,5,10,13,90,16,9,3,0,0,137,24,50,104,438,100,41,24,10,0,784,0,0,3,7,8,5,3,0,0,22,10,35,56,192,74,69,39,15,5,498,0,0,0,0,0,4,0,0,3,6
30401,3,7,50,136,71,45,29,18,12,365,0,0,0,0,6,3,0,0,0,12,0,3,3,0,0,3,6,0,0,18,0,42,39,128,141,151,124,72,32,726,0,3,11,47,37,27,21,5,0,150,0,0,0,13,3,0,0,0,0,20,0,0,3,25,16,17,29,11,10,113,0,0,0,0,0,0,0,0,0,3,0,3,11,25,25,23,16,4,0,100,0,9,24,98,50,30,14,6,3,248,0,0,4,17,13,13,9,6,0,52,0,11,10,66,27,10,6,3,0,127,0,0,0,3,3,3,3,0,0,17,0,5,0,11,10,10,3,8,0,43,0,0,0,0,3,7,3,9,8,34,3,9,4,39,14,9,9,3,0,80,0,12,10,43,28,10,10,3,0,114,0,0,0,4,3,8,4,3,0,22,0,9,13,49,38,38,34,6,0,198,0,0,0,3,0,0,5,0,3,6
30402,5,26,45,166,47,32,13,9,0,345,0,0,0,0,5,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,13,160,153,259,340,202,194,112,48,1483,0,0,0,9,6,7,0,3,0,25,0,8,8,21,15,4,3,0,0,56,0,12,6,29,27,17,40,14,11,152,0,0,3,0,3,0,0,0,3,13,0,10,14,27,14,17,10,5,3,100,0,21,30,133,65,38,32,17,3,338,0,9,8,21,8,14,7,8,3,74,0,4,3,36,12,8,12,3,3,75,0,0,0,0,0,0,0,0,0,0,0,14,3,26,31,7,10,8,5,104,0,3,0,3,7,6,7,0,5,29,0,3,17,25,37,14,5,6,3,110,0,19,29,74,29,4,4,0,0,157,0,0,0,0,0,0,3,0,0,8,0,15,8,53,35,42,25,11,0,193,0,0,0,0,0,0,3,0,0,3
30403,9,31,772,548,71,35,20,12,3,1492,0,0,0,3,4,3,3,0,0,7,0,4,0,8,0,0,0,4,0,17,13,65,148,192,143,123,102,35,22,845,0,0,7,16,11,9,9,0,0,49,0,8,22,22,5,3,8,0,0,66,0,3,14,42,20,6,29,7,10,124,0,0,0,0,4,0,0,6,0,10,0,15,117,53,28,23,9,0,3,245,20,43,73,295,42,19,11,3,3,518,9,36,93,133,15,5,8,3,0,315,5,14,6,100,9,8,6,0,0,156,3,3,0,12,0,0,0,0,0,18,0,3,3,25,12,10,5,3,6,64,3,0,4,21,6,5,4,3,0,51,6,18,50,86,33,12,7,3,0,206,4,15,59,120,44,7,4,0,0,245,0,0,0,4,3,0,0,0,0,6,3,16,374,142,26,26,20,8,0,615,0,0,0,0,0,3,0,0,0,3
30404,3,6,34,72,22,17,5,0,0,166,0,0,0,0,0,0,0,8,3,11,0,3,0,3,0,0,0,0,0,8,5,91,99,237,236,161,134,79,51,1090,0,0,0,14,8,14,10,0,4,44,3,5,0,17,6,4,4,0,4,50,0,5,12,28,22,12,18,6,3,111,0,0,0,3,0,0,0,0,0,3,0,0,4,13,3,6,0,0,0,38,7,10,8,94,26,11,9,8,4,185,0,0,4,10,8,3,7,4,0,34,0,6,3,28,5,3,3,0,0,48,0,0,3,10,8,7,0,0,0,23,0,8,0,33,14,14,11,3,3,81,0,0,3,4,9,10,11,18,8,63,0,5,7,46,19,7,3,0,8,101,0,6,9,28,3,0,0,0,0,51,0,0,0,3,0,3,0,0,0,7,0,3,9,32,25,20,8,3,0,103,0,0,0,0,0,0,3,3,0,8
30501,9,39,552,543,126,62,34,13,10,1390,0,0,0,6,3,5,0,0,0,21,0,0,0,6,3,0,5,4,0,23,5,29,147,409,190,130,107,39,14,1080,0,0,3,41,11,11,0,3,0,68,3,9,39,125,12,3,7,6,0,210,0,0,21,89,22,12,18,3,10,178,0,0,0,10,3,28,77,72,48,238,0,11,134,107,33,30,10,3,0,335,33,53,66,498,30,19,6,4,3,707,0,12,32,72,9,7,3,0,0,139,0,3,12,124,6,9,4,0,0,156,0,4,3,9,0,4,0,0,0,14,0,0,13,119,17,13,5,6,3,175,0,5,22,77,11,15,41,47,41,262,7,7,106,286,36,8,3,3,0,460,0,15,228,492,39,12,6,0,0,797,0,0,0,3,6,0,0,4,0,22,0,12,103,139,33,31,6,3,0,325,0,0,0,3,0,0,4,0,0,5
30502,0,0,16,64,21,4,9,11,0,131,0,0,0,3,0,0,3,0,0,8,0,0,0,0,3,0,0,3,0,4,11,75,70,293,185,106,41,30,13,830,0,0,4,7,7,9,6,0,0,34,0,6,5,30,6,6,0,0,0,56,0,5,3,45,16,13,12,8,4,109,0,0,0,3,0,0,4,6,0,13,0,8,5,26,4,4,0,0,0,50,3,3,22,138,10,7,10,3,0,189,0,0,0,17,11,3,3,0,0,36,0,3,3,31,3,0,0,0,0,43,0,0,0,0,0,0,0,0,0,3,0,12,3,97,9,8,5,3,0,149,0,0,3,15,4,9,18,12,4,63,3,8,15,55,10,5,0,0,0,99,0,0,20,92,0,0,0,0,0,113,0,0,0,0,3,0,0,0,0,3,0,3,10,47,11,7,0,0,0,92,0,0,0,0,0,4,0,3,0,3
30503,3,22,449,364,59,41,14,13,0,973,0,0,0,14,7,0,3,3,4,29,3,0,4,8,0,0,3,0,0,21,21,116,152,429,290,149,133,37,30,1359,0,7,6,41,14,15,6,3,3,103,3,4,9,58,11,10,0,0,0,104,0,4,16,71,20,25,23,8,3,177,0,0,0,0,4,3,3,6,0,19,0,24,101,80,21,17,0,4,0,240,16,46,79,523,36,20,28,13,3,754,3,17,19,49,17,12,6,5,0,125,3,10,8,118,7,12,0,0,0,161,5,6,0,16,0,0,0,0,0,26,0,3,9,98,17,13,13,12,6,166,0,3,10,44,10,27,63,72,52,281,9,14,29,150,39,10,6,0,0,251,0,25,58,205,26,11,0,0,0,328,0,0,0,6,3,0,3,0,0,14,3,3,92,97,34,25,7,5,0,273,0,0,0,4,0,0,0,0,0,8
30504,0,8,338,227,30,17,4,6,4,642,0,0,0,3,4,0,0,4,0,10,0,0,0,0,3,0,0,0,0,4,14,82,100,282,207,127,110,42,18,985,0,0,4,20,9,7,3,4,0,48,0,0,13,44,8,4,4,0,4,79,0,0,14,55,21,7,24,0,3,127,0,0,3,3,0,0,0,8,0,19,0,6,35,37,6,10,0,0,0,99,10,15,35,173,12,11,5,5,0,267,0,6,25,29,6,0,5,0,0,78,0,3,4,45,10,3,0,0,0,65,0,4,3,7,0,0,0,0,0,16,3,13,11,60,18,17,14,3,3,136,0,0,8,19,14,14,20,41,17,143,0,3,22,55,22,5,5,0,0,117,0,0,15,74,11,0,0,0,0,103,0,0,0,3,0,0,0,0,0,3,0,6,39,61,19,18,8,3,0,156,0,0,0,0,4,0,0,0,0,3
30601,7,4,10,59,22,14,4,0,0,121,0,0,0,0,3,4,3,4,0,15,0,0,0,0,0,0,3,0,0,11,12,71,58,364,385,289,251,81,20,1539,0,0,3,14,10,9,4,0,0,46,0,0,10,19,14,8,3,3,0,57,0,4,15,78,53,34,55,20,5,260,0,0,0,0,5,0,0,0,0,7,0,0,3,14,7,5,0,0,0,32,4,12,16,85,24,8,7,3,0,149,0,3,0,24,5,6,6,3,3,52,0,0,0,7,0,3,0,0,0,16,0,0,3,0,0,0,0,0,0,4,0,8,3,18,17,7,15,3,0,70,0,0,3,20,8,19,8,6,3,66,0,16,14,181,80,15,4,0,0,318,3,7,8,66,10,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,4,3,12,18,14,10,10,0,65,0,0,0,0,0,3,3,0,0,12
30602,3,12,29,154,78,33,10,5,3,325,0,0,0,4,4,3,5,6,3,27,0,0,0,5,3,3,0,0,0,17,3,38,83,325,291,253,241,110,55,1401,0,4,11,26,17,8,3,3,0,87,0,6,9,41,8,10,13,3,0,97,0,5,19,67,38,35,60,26,10,262,0,0,0,0,0,0,7,7,0,16,0,6,6,40,11,21,4,0,0,89,12,26,32,319,53,26,13,12,3,499,3,10,8,52,25,12,4,8,4,133,0,0,0,4,0,3,3,0,0,17,0,0,0,3,0,0,0,0,0,9,0,4,0,36,8,11,8,8,3,85,0,0,3,38,16,23,49,44,33,209,8,36,44,547,174,37,14,7,3,870,8,14,51,277,30,7,4,3,0,390,0,0,0,0,4,0,0,0,0,4,3,3,6,27,26,20,5,3,0,100,0,0,3,3,3,3,3,0,0,17
30603,0,0,0,7,3,3,0,0,3,22,0,0,0,0,0,3,0,4,0,12,0,0,0,0,0,0,0,0,0,0,4,3,20,68,76,92,79,33,14,390,0,0,0,3,8,5,5,0,0,20,0,0,0,9,3,3,4,0,0,15,0,0,3,5,3,6,12,12,4,45,0,0,0,0,0,0,3,7,3,9,0,0,0,4,0,0,0,0,0,14,6,12,25,173,17,19,5,0,0,260,0,0,0,3,3,3,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,3,0,3,0,20,0,0,4,5,3,13,49,48,43,160,0,0,7,38,0,0,0,0,0,54,0,0,6,12,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0,18,0,0,0,0,0,6,10,10,5,35
30604,0,0,0,8,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,3,0,0,4,0,7,19,83,81,62,56,23,3,336,0,0,0,3,0,0,0,0,0,6,0,0,8,19,0,0,0,3,0,34,0,0,3,16,13,13,15,4,0,66,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,3,0,0,0,11,0,0,0,8,0,5,0,0,0,16,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,0,0,0,22,0,0,0,4,0,0,7,0,0,15,0,0,0,12,4,3,0,0,0,25,0,0,0,16,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0
30605,0,0,0,9,13,0,3,0,0,30,0,0,0,0,0,7,5,3,3,23,0,0,0,0,0,0,0,0,0,3,3,6,21,74,135,137,188,88,27,681,0,0,0,10,0,0,3,0,0,15,0,0,3,17,9,0,0,0,0,32,0,0,13,33,25,38,58,23,4,193,0,0,0,0,0,0,3,8,0,11,0,0,5,3,0,0,0,0,0,5,0,0,0,28,7,6,7,4,0,47,0,0,0,8,0,7,3,9,4,33,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,5,6,4,0,33,0,0,3,10,15,27,83,104,42,289,3,4,4,42,13,3,0,0,0,70,0,0,4,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,4,4,6,8,6,3,0,23,0,0,0,0,0,0,3,0,0,5
30701,0,0,0,10,4,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,12,52,42,44,47,21,3,224,0,4,0,0,7,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,18,5,3,11,3,0,40,0,0,0,0,0,0,3,0,0,3,0,0,0,8,0,0,0,0,0,9,0,6,3,67,0,7,0,0,0,80,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,21,3,3,0,0,0,37,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0
30702,0,3,3,12,10,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,40,58,67,103,54,12,345,0,4,3,3,3,3,3,0,0,15,0,0,0,4,0,3,0,0,0,7,0,0,0,12,8,7,8,3,0,41,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,3,3,21,4,3,6,0,0,43,0,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0
30703,0,0,3,16,3,3,3,0,0,33,0,0,0,0,4,3,3,3,0,17,0,0,0,0,0,0,0,0,0,3,0,0,8,46,84,137,171,75,32,552,0,0,0,10,5,3,0,0,0,27,0,0,0,0,0,0,3,0,0,4,0,0,3,14,10,12,24,11,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,4,18,3,6,4,0,0,32,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,8,0,23,0,0,3,0,4,9,33,46,15,110,0,0,0,4,3,0,0,0,0,12,0,0,8,24,4,0,0,0,0,36,0,0,0,0,0,0,0,0,0,4,0,0,4,7,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,3
30801,0,4,3,13,3,3,0,0,0,32,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,5,32,39,37,33,15,3,172,0,0,0,9,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,8,0,0,3,10,7,3,9,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,0,44,8,4,0,0,0,64,0,0,0,6,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,3,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
30803,0,4,11,56,20,17,3,0,0,117,0,0,0,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,8,5,44,47,153,220,218,188,117,48,1041,0,3,5,25,20,9,8,0,3,76,0,0,0,3,9,4,3,0,0,22,0,0,4,30,16,23,34,17,8,131,0,0,0,3,0,0,0,0,0,7,0,3,0,9,7,3,0,0,0,22,7,23,20,153,21,7,10,8,3,253,0,0,3,18,9,5,3,3,0,38,0,0,0,8,0,0,3,0,0,12,0,0,0,3,0,0,0,0,0,3,0,7,0,20,8,3,10,6,3,60,0,0,0,4,3,7,4,0,3,24,0,3,3,23,3,3,0,0,0,37,0,3,0,26,0,3,0,0,0,34,0,0,0,3,3,0,0,0,0,9,0,4,4,25,12,11,4,0,0,62,0,0,0,0,0,0,3,3,0,12
30804,0,7,0,11,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,12,19,14,15,9,5,85,0,3,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0
30805,0,9,0,38,16,9,0,3,0,77,0,3,0,0,3,5,0,0,0,11,3,11,0,10,0,0,0,0,0,32,4,32,23,140,164,136,110,67,17,699,0,3,7,23,11,3,4,0,0,60,0,0,0,7,0,0,5,0,0,13,0,3,3,16,14,12,20,14,0,85,0,0,0,4,0,0,3,3,0,12,0,3,0,0,0,0,0,0,0,4,11,35,13,141,12,11,3,3,0,223,0,3,7,18,3,3,0,0,0,27,0,0,0,10,0,3,0,0,0,18,0,0,0,8,0,0,0,0,0,12,0,8,0,25,7,5,3,3,0,61,0,3,0,10,0,0,3,0,3,26,0,0,0,8,4,0,0,0,0,15,0,5,0,11,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,7,0,22,10,6,0,4,0,49,0,0,0,0,0,0,0,0,0,3
30901,0,14,19,91,61,36,28,5,3,263,0,0,0,5,9,4,17,15,5,58,0,0,0,0,0,4,9,3,11,29,6,53,80,285,240,207,266,180,64,1382,0,0,0,15,11,8,3,3,0,42,0,3,6,30,11,12,7,5,0,70,0,0,9,32,19,13,43,36,15,160,0,0,0,0,3,6,12,9,4,34,0,9,6,22,9,19,4,0,0,70,0,8,9,67,10,12,3,3,3,111,0,0,0,16,11,13,8,3,4,51,0,0,0,12,0,3,3,0,4,23,0,0,0,3,0,4,0,0,0,4,0,3,5,32,13,11,6,7,4,89,0,0,6,11,16,20,42,24,13,129,0,13,19,182,67,22,16,11,0,326,0,0,3,41,4,6,3,0,0,61,0,0,0,0,6,0,5,4,0,18,0,0,3,15,18,13,3,3,0,60,0,0,0,0,0,5,19,12,0,39
30902,0,0,16,30,20,7,0,3,3,81,0,0,0,6,4,0,3,0,0,19,0,0,0,0,0,3,8,3,0,13,6,46,56,213,216,174,252,138,91,1186,0,6,4,10,3,9,6,5,0,35,0,3,4,23,3,5,3,3,3,49,0,0,3,17,11,9,24,18,11,95,0,0,0,0,0,4,3,0,3,15,0,0,5,8,3,0,0,0,0,16,0,3,5,23,8,3,4,3,0,58,0,5,9,12,4,7,0,3,0,37,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,13,3,11,11,8,3,57,0,0,0,5,4,7,9,10,3,42,0,6,13,96,22,3,3,0,0,147,0,0,0,7,3,4,0,0,0,15,0,0,0,0,4,0,0,3,0,6,0,0,3,12,11,8,0,0,0,35,0,0,0,0,3,3,15,3,0,20
