SA3_CODE_2016,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total
31102,0,32,1173,1206,48,230,1033,1307,770,600,1023,2390,1121,381,811,2307,1105,316,796,2222,1160,151,575,1886,1068,79,426,1572,515,36,217,766,106,7,98,205,5899,1831,6139,13869,4,46,1107,1157,99,334,873,1306,996,637,1063,2700,1181,375,852,2407,1168,297,918,2383,1149,123,815,2087,947,75,803,1825,370,15,488,872,36,4,218,264,5952,1909,7140,15001,4,79,2279,2360,153,564,1905,2618,1764,1230,2088,5086,2299,757,1665,4717,2279,620,1719,4610,2308,275,1392,3975,2018,153,1226,3395,887,50,703,1641,143,10,313,471,11847,3736,13286,28870
31103,0,44,2798,2836,116,390,2170,2667,1786,1168,2098,5054,2565,739,1262,4565,2746,557,1116,4428,2594,322,889,3810,1563,143,537,2234,610,23,221,856,119,7,77,201,12107,3393,11158,26659,5,64,2477,2554,235,572,1802,2611,2334,1252,1910,5498,2727,678,1526,4933,2864,569,1491,4922,2417,257,1244,3919,1264,101,959,2328,392,19,555,964,42,7,237,282,12275,3520,12198,27995,10,107,5274,5391,349,965,3967,5278,4120,2424,4010,10554,5295,1417,2787,9499,5612,1125,2611,9347,5013,582,2126,7724,2828,241,1498,4562,998,42,779,1826,158,12,305,481,24380,6916,23354,54657
31104,0,17,1610,1625,44,238,946,1226,944,594,783,2321,1967,503,593,3065,2132,435,551,3121,1646,231,348,2225,1094,74,303,1473,309,12,97,413,51,0,47,89,8187,2105,5267,15568,0,43,1541,1587,86,312,785,1182,1257,650,662,2568,2191,521,573,3292,2226,421,585,3232,1562,197,434,2196,849,50,390,1293,184,7,223,416,29,3,69,103,8379,2214,5264,15859,0,60,3149,3213,129,553,1731,2411,2202,1245,1443,4891,4157,1029,1166,6356,4360,855,1137,6352,3207,432,779,4420,1942,129,699,2765,495,17,321,832,78,3,117,190,16571,4319,10536,31422
31105,0,23,1919,1940,62,286,1541,1886,1320,858,1529,3702,2041,580,936,3561,2042,369,811,3223,2064,217,660,2940,1590,106,486,2189,592,21,226,844,125,4,86,217,9848,2476,8197,20510,7,54,1756,1811,130,395,1296,1820,1690,910,1324,3919,2263,534,1027,3825,2101,368,1109,3573,2023,208,1019,3249,1325,76,874,2276,402,10,643,1059,63,6,292,358,9999,2567,9330,21903,7,73,3671,3754,192,685,2837,3707,3008,1768,2847,7621,4310,1117,1962,7386,4145,736,1915,6797,4090,427,1678,6192,2913,186,1364,4466,999,39,870,1900,189,15,380,581,19845,5040,17529,42415
31106,3,24,2488,2519,126,246,2148,2520,1926,877,2367,5167,2643,622,1568,4839,2272,455,1362,4085,2150,298,1114,3564,1984,140,760,2878,653,34,323,1001,120,3,106,237,11880,2701,12235,26813,12,49,2277,2339,279,353,1666,2303,2463,944,1895,5295,2767,634,1617,5028,2233,432,1667,4333,2182,243,1516,3944,1644,93,1274,3016,376,20,671,1067,61,0,291,357,12032,2771,12882,27686,13,73,4771,4857,402,596,3817,4824,4385,1821,4257,10465,5413,1257,3191,9868,4503,893,3027,8424,4331,542,2627,7507,3630,231,2032,5896,1029,45,988,2071,187,5,396,588,23911,5471,25113,54496
31201,0,19,696,715,28,178,491,702,801,538,630,1972,1162,312,453,1918,1015,249,496,1763,946,147,526,1617,584,47,348,982,226,8,146,386,40,3,49,98,4810,1490,3845,10142,3,44,585,626,83,279,367,729,1130,570,525,2225,1213,291,367,1869,1006,256,416,1677,868,104,333,1302,492,33,281,803,136,10,208,355,18,0,96,116,4947,1581,3177,9705,4,62,1280,1348,111,454,861,1423,1933,1110,1153,4193,2371,596,817,3788,2020,500,912,3432,1814,250,854,2920,1078,83,628,1785,358,24,355,738,54,3,150,205,9756,3074,7015,19847
31202,0,50,3280,3328,90,629,2033,2755,2263,1608,2206,6075,3539,936,1637,6110,4110,849,1912,6877,3946,501,1636,6079,2703,186,1021,3911,1231,47,547,1824,252,6,208,464,18133,4814,14484,37428,4,146,3012,3167,255,934,1640,2826,3240,1702,1975,6922,4222,983,1692,6889,4664,877,1792,7337,3972,461,1599,6035,2336,161,1303,3797,842,34,1130,2009,118,3,564,683,19659,5309,14703,39673,4,196,6295,6501,346,1560,3673,5586,5502,3311,4179,12994,7762,1917,3328,13002,8778,1728,3705,14212,7922,962,3230,12111,5036,349,2326,7711,2070,84,1681,3840,376,7,768,1152,37795,10118,29188,77100
31203,0,12,400,408,6,76,293,373,269,308,460,1031,543,220,301,1069,598,162,357,1123,624,108,333,1064,473,56,248,777,174,14,86,269,31,0,26,55,2719,950,2494,6167,0,17,383,403,21,121,236,379,400,345,352,1099,694,220,308,1224,640,181,286,1104,650,102,280,1043,376,38,202,619,107,5,142,255,19,0,60,72,2919,1027,2245,6190,0,28,776,810,30,201,523,754,667,649,813,2128,1237,434,613,2285,1237,341,640,2225,1274,215,610,2103,856,90,452,1397,286,18,227,530,45,0,81,132,5635,1979,4741,12359
31301,0,6,694,702,17,65,431,517,279,203,453,932,633,217,399,1248,914,210,551,1674,1343,204,649,2194,2076,194,646,2915,1129,53,413,1598,229,4,173,404,6617,1158,4413,12192,0,21,646,663,30,99,334,467,396,225,417,1034,742,232,471,1448,1037,239,669,1944,1653,220,733,2602,1980,155,953,3085,775,43,724,1544,100,3,366,473,6720,1232,5303,13261,0,27,1341,1367,53,165,769,984,672,423,869,1967,1372,453,871,2698,1951,448,1221,3613,2995,422,1382,4796,4053,344,1598,6001,1910,100,1135,3145,332,3,536,874,13343,2385,9721,25450
31302,0,46,2028,2079,85,421,1574,2073,1339,1017,1739,4098,1864,667,1086,3616,2034,483,1098,3617,1939,284,833,3055,1610,148,645,2404,706,32,282,1023,163,7,149,319,9734,3101,9446,22280,7,72,1999,2075,171,603,1488,2262,1706,1075,1741,4520,2043,597,1341,3979,2140,475,1381,4000,1914,259,1195,3367,1385,126,1064,2573,482,19,629,1128,65,4,315,388,9923,3220,11153,24293,5,118,4029,4151,256,1020,3066,4337,3040,2099,3479,8616,3909,1259,2426,7597,4179,960,2482,7613,3857,541,2028,6420,2995,273,1707,4981,1191,49,907,2147,230,13,465,704,19660,6322,20591,46572
31303,0,0,309,315,9,32,198,245,197,110,244,561,375,98,178,645,426,116,202,746,480,82,207,773,494,38,154,690,171,10,83,268,30,0,31,59,2196,501,1607,4307,0,6,295,303,25,58,144,235,264,123,163,546,403,104,177,684,496,126,194,815,514,64,211,794,415,34,195,640,122,7,103,232,9,0,60,62,2248,526,1537,4313,0,12,606,614,41,95,347,478,467,231,409,1106,780,204,348,1332,926,244,396,1558,999,147,424,1566,905,74,346,1331,291,23,187,499,34,0,89,128,4438,1027,3146,8619
31304,0,36,2282,2318,66,273,1448,1785,1085,729,1173,2995,2223,606,845,3682,2587,483,876,3951,2287,244,638,3164,1702,140,454,2300,709,33,253,999,153,5,117,276,10817,2550,8093,21471,0,55,2097,2161,119,393,1245,1760,1459,779,1088,3327,2507,632,1072,4214,2776,450,1101,4323,2164,239,912,3309,1459,102,888,2454,484,23,611,1116,67,4,239,311,11042,2675,9249,22971,3,91,4380,4482,189,671,2692,3547,2551,1508,2262,6322,4731,1239,1919,7893,5363,932,1978,8271,4445,481,1551,6478,3162,239,1345,4752,1201,58,861,2115,218,13,353,586,21864,5229,17350,44435
31305,0,22,1587,1613,31,159,1144,1343,736,574,1215,2525,1492,514,1030,3036,1831,511,1315,3654,2015,310,1078,3406,1963,182,881,3024,1022,44,485,1549,250,3,230,480,9345,2332,8956,20634,0,44,1445,1488,71,241,943,1257,993,613,1184,2794,1738,594,1196,3529,1957,488,1607,4050,2078,303,1573,3953,1820,132,1562,3506,789,30,1221,2045,108,5,663,780,9551,2456,11390,23393,3,67,3031,3099,106,404,2088,2599,1735,1186,2398,5313,3228,1113,2221,6564,3790,993,2924,7701,4096,616,2649,7364,3776,313,2439,6529,1815,75,1706,3591,356,5,891,1256,18902,4783,20345,44026
31401,0,17,3014,3033,46,221,2093,2363,1712,885,1377,3980,4181,700,852,5725,4672,640,869,6181,3601,330,607,4538,2612,126,432,3165,829,25,196,1050,131,4,101,232,17792,2937,9544,30270,0,25,2814,2845,111,349,1680,2137,2367,951,1114,4429,4695,774,1039,6507,4773,619,1170,6562,3441,292,975,4707,2265,92,918,3278,537,7,579,1123,66,0,303,368,18259,3107,10592,31952,0,40,5832,5871,160,568,3772,4497,4079,1839,2493,8412,8877,1469,1888,12240,9444,1261,2035,12739,7045,613,1589,9252,4880,213,1349,6446,1366,31,775,2176,195,4,402,606,36046,6045,20135,62225
31402,4,32,2025,2058,122,512,1528,2163,2089,1307,1532,4931,3075,769,995,4842,2578,459,804,3839,1813,185,547,2552,1393,103,326,1829,574,25,177,771,128,4,96,228,11775,3397,8033,23206,7,87,2000,2088,234,727,1380,2342,2715,1365,1663,5742,3331,709,1349,5387,2479,416,1197,4087,1734,184,867,2780,1205,67,813,2085,371,17,522,912,54,3,309,371,12131,3563,10100,25789,7,112,4024,4147,356,1233,2912,4501,4809,2674,3194,10668,6404,1483,2344,10228,5054,874,2001,7922,3550,370,1419,5332,2595,169,1147,3916,942,42,691,1678,181,7,404,597,23900,6964,18135,48993
31403,0,16,1158,1183,45,187,850,1073,847,544,1004,2396,1392,363,695,2447,1172,267,611,2053,1225,149,493,1866,1033,54,294,1381,364,9,124,497,78,0,49,127,6152,1595,5279,13027,0,35,994,1029,85,292,748,1131,1115,561,890,2559,1397,351,757,2501,1258,266,800,2320,1255,106,703,2061,864,47,614,1529,246,4,345,594,31,0,179,215,6254,1655,6039,13947,0,50,2159,2208,131,478,1599,2208,1959,1109,1897,4963,2785,705,1454,4951,2433,531,1412,4369,2477,257,1195,3930,1900,99,911,2909,610,12,464,1090,110,0,231,338,12402,3248,11318,26970
31501,3,18,837,863,12,188,664,860,286,612,825,1731,547,541,581,1671,703,439,636,1774,634,244,627,1503,399,83,420,899,156,12,150,317,28,0,41,71,2775,2144,4778,9694,0,34,741,782,26,252,621,903,413,695,824,1935,629,562,555,1746,719,394,538,1653,611,201,564,1373,342,49,309,694,74,8,136,219,7,6,40,53,2817,2205,4330,9355,7,56,1584,1636,39,439,1285,1770,701,1309,1654,3661,1177,1110,1137,3420,1422,836,1171,3426,1241,446,1184,2877,736,130,729,1596,233,24,285,536,39,4,78,123,5589,4348,9109,19043
31502,0,26,724,747,23,244,587,857,636,639,764,2039,784,381,493,1652,836,239,576,1649,680,150,473,1308,412,52,347,811,144,3,126,275,13,3,27,52,3529,1737,4119,9386,0,58,626,685,75,316,466,859,786,675,679,2142,839,343,457,1639,851,254,474,1578,599,123,351,1081,315,34,278,633,89,6,155,252,7,3,59,70,3563,1809,3556,8929,0,76,1350,1427,100,561,1061,1721,1419,1312,1444,4182,1625,719,952,3295,1687,490,1051,3225,1284,274,821,2382,727,83,626,1437,229,10,285,523,23,9,91,116,7090,3548,7669,18313
31503,3,11,344,357,21,91,245,361,268,243,279,794,453,133,216,799,588,136,283,1006,696,93,380,1170,458,42,289,783,215,9,167,399,42,0,47,89,2745,763,2249,5761,0,23,303,326,27,136,233,405,387,262,334,975,525,138,232,896,675,143,325,1142,679,63,278,1015,374,32,265,662,124,5,239,370,19,0,107,130,2806,799,2311,5917,3,37,647,683,49,232,482,765,651,505,616,1769,979,270,452,1695,1261,281,605,2144,1378,153,655,2185,831,71,551,1450,343,20,409,768,63,0,159,221,5548,1557,4564,11673
31601,0,23,1683,1705,34,184,1152,1371,898,519,1010,2423,1959,391,511,2861,2200,358,526,3087,1878,238,413,2537,1674,120,304,2103,1025,40,242,1303,296,5,165,466,9973,1876,6007,17849,0,35,1687,1721,64,272,1101,1435,1253,562,932,2744,2264,414,817,3493,2389,369,1001,3761,1833,207,907,2943,1545,92,913,2549,801,18,817,1636,141,5,548,691,10282,1970,8728,20981,0,52,3374,3425,102,450,2257,2806,2152,1078,1940,5170,4220,803,1328,6354,4593,730,1526,6846,3710,448,1319,5478,3225,219,1215,4656,1819,61,1060,2942,433,6,719,1157,20254,3843,14735,38838
31602,0,16,2318,2336,54,223,1429,1704,1138,883,1438,3456,2577,656,1040,4277,2863,534,1124,4515,2770,358,1026,4156,2977,242,782,4003,1844,83,526,2451,458,8,290,756,14680,3010,9966,27654,0,48,2058,2109,116,378,1183,1684,1648,961,1298,3906,2906,642,1318,4862,3003,563,1602,5169,2900,352,1595,4848,2972,200,1591,4762,1363,49,1345,2757,223,3,844,1071,15137,3194,12838,31175,0,65,4380,4446,172,600,2617,3388,2786,1843,2732,7360,5483,1302,2355,9139,5868,1095,2719,9686,5666,706,2626,8999,5948,446,2378,8763,3204,133,1868,5208,678,12,1135,1826,29811,6206,22807,58830
31603,0,24,1238,1266,41,233,1123,1392,888,771,1429,3081,1482,510,967,2958,1649,422,1106,3175,1924,343,974,3232,1740,177,730,2646,935,51,317,1307,211,0,155,364,8861,2524,8032,19425,3,41,1234,1274,77,356,1114,1551,1178,818,1359,3356,1652,479,1041,3172,1880,440,1482,3797,1982,339,1461,3784,1544,113,1099,2757,659,31,858,1551,117,3,419,538,9089,2615,10058,21763,3,67,2472,2541,115,591,2238,2943,2060,1585,2788,6438,3133,986,2005,6127,3526,858,2584,6970,3906,680,2435,7015,3287,288,1825,5398,1597,84,1172,2855,325,8,570,903,17956,5138,18095,41192
31605,3,10,1039,1046,16,78,555,649,415,337,604,1351,1225,373,510,2111,1368,364,560,2286,1517,271,570,2361,1815,201,488,2506,891,38,252,1188,213,13,140,357,7465,1682,4717,13855,0,13,993,1014,27,127,443,594,638,408,512,1556,1468,388,665,2516,1533,379,953,2867,1668,234,916,2820,1657,135,816,2611,595,26,643,1268,89,9,363,462,7671,1712,6314,15702,3,26,2032,2058,39,203,1002,1247,1050,742,1118,2904,2691,759,1167,4623,2905,740,1510,5150,3181,511,1489,5177,3472,335,1311,5111,1490,64,900,2461,305,14,505,821,15138,3393,11030,29559
31606,0,4,1377,1380,28,124,808,956,623,394,745,1764,1463,453,601,2523,1959,440,732,3136,2056,371,740,3170,2130,206,565,2907,963,51,278,1293,178,0,135,321,9411,2049,5990,17452,0,10,1320,1332,60,191,658,905,907,464,657,2029,1688,473,716,2882,2200,498,930,3624,2207,339,1042,3582,1879,133,830,2838,638,15,551,1208,78,3,287,368,9659,2126,6990,18776,0,14,2699,2714,93,313,1462,1862,1535,857,1402,3796,3152,926,1320,5403,4157,942,1663,6756,4264,710,1781,6752,4008,341,1398,5742,1604,70,827,2502,259,3,420,688,19067,4175,12978,36223
31607,0,14,1127,1138,38,128,770,942,739,459,734,1927,1340,381,576,2297,1529,336,700,2564,1586,251,614,2451,1358,114,483,1949,694,38,229,960,161,5,106,267,7447,1721,5331,14493,7,24,1086,1118,67,188,614,867,966,510,652,2128,1576,417,666,2661,1681,358,920,2964,1566,212,830,2605,1228,94,761,2090,492,20,514,1025,76,3,277,355,7657,1831,6330,15816,7,37,2213,2253,111,314,1383,1809,1701,970,1390,4054,2918,805,1245,4959,3208,699,1620,5522,3154,467,1439,5060,2587,206,1241,4035,1188,55,746,1989,235,7,376,623,15102,3552,11654,30307
31608,0,7,618,621,10,25,310,347,181,141,232,561,648,207,266,1117,905,230,320,1453,1002,213,392,1603,935,109,283,1328,393,19,125,543,64,0,36,108,4132,957,2582,7667,3,8,533,540,17,60,221,295,297,170,233,695,792,197,304,1290,1065,299,465,1820,1048,184,446,1672,780,89,350,1211,229,4,222,458,37,3,89,125,4268,999,2856,8115,6,14,1151,1168,29,83,529,638,476,309,470,1253,1438,399,566,2407,1966,526,782,3272,2050,391,838,3273,1714,196,629,2542,623,23,345,1001,99,0,131,235,8398,1956,5441,15783
31701,6,72,4416,4495,202,756,3116,4067,3280,1740,3193,8216,4852,845,1907,7601,5103,779,2056,7937,5046,485,1729,7261,4151,235,1194,5582,2178,68,745,2991,539,9,379,929,25364,4980,18730,49076,13,152,4003,4172,402,1053,2784,4239,4211,1679,2996,8889,5251,840,2454,8549,5478,766,2770,9015,5045,444,2594,8085,3798,188,2456,6442,1615,33,2122,3767,230,12,1262,1501,26049,5162,23440,54652,22,227,8423,8674,601,1808,5897,8305,7498,3415,6187,17100,10104,1688,4357,16144,10584,1549,4824,16952,10094,926,4322,15349,7948,424,3649,12023,3792,94,2862,6753,771,17,1640,2432,51414,10147,42172,103729
31801,0,11,1153,1157,26,169,763,953,562,394,710,1667,1067,298,603,1970,1385,269,733,2389,1631,233,799,2662,1444,101,668,2210,794,33,340,1170,176,3,129,304,7080,1510,5893,14491,0,43,1053,1100,77,230,531,843,779,402,619,1797,1262,323,559,2140,1586,304,673,2558,1645,208,700,2555,1328,65,656,2050,553,15,661,1238,64,4,378,443,7297,1596,5831,14725,0,56,2201,2259,104,394,1298,1797,1338,794,1329,3464,2329,613,1165,4112,2968,578,1404,4950,3277,446,1498,5216,2771,168,1323,4263,1350,50,1005,2409,242,4,503,750,14380,3109,11730,29221
31802,3,104,5551,5656,208,1322,4512,6041,3629,2980,4420,11022,5566,1752,2858,10169,5940,1250,2928,10129,5416,805,2495,8716,4013,352,1664,6026,1668,81,782,2535,380,12,313,708,26829,8655,25520,61008,11,244,5039,5296,400,1779,4049,6232,4921,3184,4216,12314,6443,1808,3323,11579,6326,1329,3521,11177,5394,721,3005,9117,3371,249,2308,5927,1205,49,1726,2975,167,9,821,1000,28231,9376,28013,65623,12,347,10591,10950,601,3107,8565,12272,8545,6164,8628,23335,12012,3559,6180,21753,12266,2579,6451,21303,10810,1527,5503,17837,7385,596,3976,11953,2876,131,2506,5514,548,23,1134,1709,55054,18034,53538,126626
31901,0,47,2417,2458,90,358,1425,1875,1249,820,1516,3582,2170,551,1157,3878,2774,574,1441,4791,3252,465,1415,5135,3522,307,1205,5029,1842,93,725,2651,403,14,270,691,15310,3222,11561,30099,5,107,2202,2320,180,482,1188,1847,1676,837,1614,4131,2562,576,1358,4494,3102,601,1669,5379,3539,450,1687,5680,3140,244,1728,5109,1338,57,1476,2876,167,4,759,932,15717,3375,13677,32767,6,154,4617,4777,273,836,2611,3724,2929,1659,3128,7715,4728,1134,2515,8377,5878,1175,3107,10167,6792,914,3106,10813,6664,548,2929,10141,3175,148,2201,5529,575,24,1029,1630,31024,6596,25241,62861
31902,0,29,1260,1285,44,235,671,954,656,428,784,1861,1097,311,692,2106,1534,333,929,2793,1820,250,1000,3066,2011,185,902,3096,909,60,478,1442,172,0,169,345,8243,1833,6875,16951,4,74,1073,1151,91,293,579,964,872,420,773,2062,1346,356,754,2454,1735,346,897,2983,2001,263,943,3206,1708,137,934,2783,585,21,638,1242,62,4,323,387,8407,1914,6906,17229,8,99,2335,2442,132,534,1251,1917,1526,845,1551,3925,2446,671,1447,4557,3269,682,1822,5776,3824,513,1940,6272,3721,320,1838,5873,1494,81,1116,2687,238,5,488,730,16654,3747,13775,34179
31903,0,17,1280,1303,38,164,730,932,565,438,789,1798,1122,363,638,2123,1546,367,963,2875,1997,293,952,3238,2042,202,813,3058,897,52,396,1348,197,3,129,329,8410,1898,6697,17004,0,40,1172,1215,77,245,606,926,838,489,751,2075,1338,396,790,2531,1829,354,1034,3220,2053,280,1025,3358,1839,138,992,2973,585,31,685,1303,87,3,330,423,8657,1977,7385,18017,4,64,2457,2521,113,403,1339,1851,1406,929,1538,3875,2460,761,1429,4654,3374,721,1998,6093,4052,570,1970,6594,3884,346,1806,6033,1491,78,1081,2644,283,4,463,751,17064,3877,14083,35019
31904,0,21,1427,1444,26,195,733,955,632,463,846,1942,1264,375,693,2332,1560,393,851,2808,2100,292,888,3273,2739,252,842,3832,1529,87,497,2115,282,17,183,486,10129,2103,6952,19184,0,53,1369,1423,57,261,703,1022,888,541,895,2329,1498,410,1002,2906,1853,385,1200,3440,2333,313,1219,3867,2558,192,1338,4092,1042,57,1048,2150,123,5,505,637,10363,2223,9284,21869,0,75,2792,2868,84,457,1437,1979,1518,1007,1741,4269,2767,784,1690,5241,3419,780,2049,6250,4429,601,2109,7143,5298,450,2178,7925,2573,149,1546,4270,405,26,695,1121,20489,4326,16232,41051
31905,0,18,1077,1101,36,139,637,820,476,323,660,1464,889,322,662,1874,1278,317,805,2402,1820,298,909,3028,2124,183,839,3145,886,58,425,1372,166,11,150,328,7679,1674,6179,15528,0,33,1000,1032,69,202,476,750,658,372,659,1690,1134,360,684,2179,1499,338,888,2718,2024,287,973,3277,1812,145,940,2892,590,32,649,1274,80,7,329,412,7871,1782,6588,16243,3,50,2082,2130,110,345,1118,1565,1134,696,1324,3154,2021,687,1349,4054,2778,650,1691,5121,3845,584,1879,6312,3936,333,1772,6041,1483,94,1079,2652,246,16,478,742,15551,3455,12768,31772
39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40101,0,15,405,419,17,150,1246,1408,392,418,1150,1951,381,145,468,997,298,105,428,827,355,98,322,781,374,50,238,670,150,19,90,261,63,0,35,103,2025,1000,4387,7410,0,20,374,396,37,181,1365,1586,483,421,1063,1961,350,116,387,852,335,88,367,790,362,73,341,778,340,49,329,715,121,7,187,320,34,0,95,128,2072,942,4501,7513,3,31,781,817,52,331,2614,2999,868,832,2211,3914,727,259,856,1843,633,186,791,1617,719,176,657,1557,717,101,564,1378,273,21,280,577,90,3,131,224,4096,1946,8887,14925
40102,0,14,2382,2393,49,157,1538,1744,1135,676,1146,2953,2605,604,716,3922,3324,631,926,4882,3118,484,855,4458,2538,215,557,3311,963,39,259,1255,213,11,142,361,13942,2822,8519,25284,3,28,2157,2190,104,238,1304,1650,1558,753,894,3206,3064,647,856,4563,3477,675,1113,5269,3064,422,1209,4696,2216,159,982,3353,665,27,678,1365,78,4,394,479,14240,2936,9587,26766,3,44,4535,4581,150,394,2844,3396,2694,1429,2038,6160,5670,1243,1570,8484,6804,1305,2042,10150,6179,905,2069,9150,4755,369,1535,6661,1627,58,938,2625,288,18,532,843,28181,5763,18111,52050
40103,0,4,1379,1385,6,47,1171,1223,544,296,936,1780,1620,188,410,2218,1987,227,453,2669,1778,182,451,2408,1628,121,352,2106,873,27,228,1132,275,10,177,455,8719,1095,5560,15371,0,6,1434,1446,30,67,1019,1119,761,297,795,1851,1971,216,580,2772,2058,228,717,3005,1800,176,828,2810,1513,76,826,2417,643,17,767,1422,142,0,649,790,8912,1094,7626,17637,0,12,2817,2825,39,116,2190,2346,1305,589,1736,3633,3592,402,996,4990,4047,460,1167,5670,3583,361,1283,5223,3147,196,1180,4521,1516,43,990,2551,413,13,828,1252,17631,2188,13184,33005
40104,0,4,1512,1515,21,95,1481,1598,1108,405,1378,2886,1961,274,776,3008,2162,221,871,3254,1701,145,579,2426,1516,64,381,1961,1226,21,330,1579,295,4,174,476,9994,1223,7477,18698,0,11,1397,1408,57,127,1251,1438,1474,437,1116,3035,2115,238,781,3135,2165,223,1016,3411,1726,108,997,2835,1616,53,924,2585,831,17,1006,1851,123,0,555,676,10111,1212,9052,20375,0,14,2908,2918,82,221,2731,3037,2583,845,2497,5920,4073,512,1553,6139,4327,444,1894,6664,3430,253,1577,5258,3129,118,1302,4553,2055,39,1333,3429,419,4,734,1157,20101,2437,16526,39073
