SED_CODE_2016,Canada_Before_1946,Canada_1946_1955,Canada_1956_1965,Canada_1966_1975,Canada_1976_1985,Canada_1986_1995,Canada_1996_2005,Canada_2006_2010,Canada_2011,Canada_2012,Canada_2013,Canada_2014,Canada_2015,Canada_2016,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1946,China_exc_SARs_Taiwan_46_55,China_exc_SARs_Taiwan_56_65,China_exc_SARs_Taiwan_66_75,China_exc_SARs_Taiwan_76_85,China_exc_SARs_Taiwan_86_95,China_exc_SARs_Taiwan_96_05,China_exc_SARs_Taiwan_06_10,China_exc_SARs_Taiwan_2011,China_exc_SARs_Taiwan_2012,China_exc_SARs_Taiwan_2013,China_exc_SARs_Taiwan_2014,China_exc_SARs_Taiwan_2015,China_exc_SARs_Taiwan_2016,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1946,Croatia_1946_1955,Croatia_1956_1965,Croatia_1966_1975,Croatia_1976_1985,Croatia_1986_1995,Croatia_1996_2005,Croatia_2006_2010,Croatia_2011,Croatia_2012,Croatia_2013,Croatia_2014,Croatia_2015,Croatia_2016,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1946,Egypt_1946_1955,Egypt_1956_1965,Egypt_1966_1975,Egypt_1976_1985,Egypt_1986_1995,Egypt_1996_2005,Egypt_2006_2010,Egypt_2011,Egypt_2012,Egypt_2013,Egypt_2014,Egypt_2015,Egypt_2016,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1946,Fiji_1946_1955,Fiji_1956_1965,Fiji_1966_1975,Fiji_1976_1985,Fiji_1986_1995,Fiji_1996_2005,Fiji_2006_2010,Fiji_2011,Fiji_2012,Fiji_2013,Fiji_2014,Fiji_2015,Fiji_2016,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1946,Germany_1946_1955,Germany_1956_1965,Germany_1966_1975,Germany_1976_1985,Germany_1986_1995,Germany_1996_2005,Germany_2006_2010,Germany_2011,Germany_2012,Germany_2013,Germany_2014,Germany_2015,Germany_2016,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1946,Greece_1946_1955,Greece_1956_1965,Greece_1966_1975,Greece_1976_1985,Greece_1986_1995,Greece_1996_2005,Greece_2006_2010,Greece_2011,Greece_2012,Greece_2013,Greece_2014,Greece_2015,Greece_2016,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1946,Hng_Kng_SAR_China_1946_1955,Hng_Kng_SAR_China_1956_1965,Hng_Kng_SAR_China_1966_1975,Hng_Kng_SAR_China_1976_1985,Hng_Kng_SAR_China_1986_1995,Hng_Kng_SAR_China_1996_2005,Hng_Kng_SAR_China_2006_2010,Hong_Kong_SAR_China_2011,Hong_Kong_SAR_China_2012,Hong_Kong_SAR_China_2013,Hong_Kong_SAR_China_2014,Hong_Kong_SAR_China_2015,Hong_Kong_SAR_China_2016,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1946,India_1946_1955,India_1956_1965,India_1966_1975,India_1976_1985,India_1986_1995,India_1996_2005,India_2006_2010,India_2011,India_2012,India_2013,India_2014,India_2015,India_2016,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1946,Indonesia_1946_1955,Indonesia_1956_1965,Indonesia_1966_1975,Indonesia_1976_1985,Indonesia_1986_1995,Indonesia_1996_2005,Indonesia_2006_2010,Indonesia_2011,Indonesia_2012,Indonesia_2013,Indonesia_2014,Indonesia_2015,Indonesia_2016,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1946,Iran_1946_1955,Iran_1956_1965,Iran_1966_1975,Iran_1976_1985,Iran_1986_1995,Iran_1996_2005,Iran_2006_2010,Iran_2011,Iran_2012,Iran_2013,Iran_2014,Iran_2015,Iran_2016,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1946,Iraq_1946_1955,Iraq_1956_1965,Iraq_1966_1975,Iraq_1976_1985,Iraq_1986_1995,Iraq_1996_2005,Iraq_2006_2010,Iraq_2011,Iraq_2012,Iraq_2013,Iraq_2014,Iraq_2015,Iraq_2016,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1946,Ireland_1946_1955,Ireland_1956_1965,Ireland_1966_1975,Ireland_1976_1985,Ireland_1986_1995,Ireland_1996_2005,Ireland_2006_2010
SED54203,0,0,0,3,5,0,3,10,8,5,0,3,3,3,0,41,0,0,0,0,0,5,7,28,8,3,9,3,0,0,3,62,0,0,18,10,7,9,3,0,0,3,0,0,3,0,0,53,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,3,8,4,6,3,0,0,3,0,0,3,26,0,11,5,9,12,0,17,26,10,3,0,4,3,5,4,120,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,4,4,6,0,0,0,3,0,0,0,13,0,0,4,5,0,9,27,64,7,18,13,9,11,3,4,163,0,0,0,0,0,8,11,9,3,3,3,0,0,0,3,52,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,5,4,0,12,15,73
SED54304,0,0,0,13,8,21,31,21,10,4,0,0,0,3,0,132,0,0,0,0,7,35,26,36,7,12,12,14,13,3,3,164,0,0,6,13,4,9,3,0,0,3,0,0,0,0,0,40,0,0,12,12,12,48,29,8,11,4,5,0,0,0,0,137,0,0,0,7,0,4,0,0,0,0,8,0,0,0,0,15,0,25,9,26,31,34,29,34,3,5,3,3,0,0,3,207,0,3,8,8,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,11,6,22,6,3,0,0,0,0,0,0,48,0,15,6,53,6,40,39,52,10,12,16,10,8,6,6,278,0,0,0,0,8,6,31,11,0,0,0,0,8,0,3,82,0,0,0,3,12,22,9,15,5,5,3,0,0,6,0,79,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,10,0,0,13,35,50,124,111,110
SED54404,0,0,7,19,16,23,44,56,13,23,7,8,23,11,9,262,0,0,0,4,9,115,143,251,60,93,91,183,173,81,60,1267,0,3,24,13,0,13,14,5,0,3,0,0,0,0,3,92,0,3,10,7,3,7,3,8,0,4,0,4,0,0,0,43,0,0,4,3,6,10,8,7,0,3,3,0,0,0,3,37,0,28,8,16,25,28,39,41,11,15,10,28,29,13,9,308,0,74,76,50,10,7,3,0,0,0,0,0,3,0,8,227,0,0,3,12,26,64,53,49,12,36,29,36,35,29,22,404,0,3,11,93,21,43,71,192,46,55,95,117,153,138,30,1062,0,0,0,4,6,38,107,67,9,18,19,29,27,15,16,372,0,0,0,0,22,15,31,51,37,35,35,40,60,21,9,348,0,0,0,3,0,3,20,6,0,3,3,3,3,3,0,48,0,0,8,31,31,96,45,180
SED54503,0,0,0,3,10,3,12,16,5,5,0,4,3,4,4,63,0,0,0,0,0,6,22,63,14,19,14,12,24,15,3,190,0,0,7,12,4,4,3,3,0,0,0,0,0,0,0,34,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,13,0,0,0,0,3,3,11,33,0,7,0,0,4,0,4,60,0,11,5,8,8,8,7,23,4,4,4,6,3,4,0,94,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,14,0,0,0,4,3,6,3,6,0,0,0,0,0,0,0,29,0,0,0,10,3,15,56,204,11,46,24,25,26,17,15,444,0,0,0,0,0,15,26,36,8,7,9,14,16,4,15,163,0,0,0,0,0,3,3,3,0,3,0,0,3,0,0,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,7,0,0,5,10,8,28,13,57
SED54605,0,0,3,15,9,6,9,14,4,0,0,3,3,0,3,77,0,0,3,3,35,179,334,585,93,132,148,107,162,70,67,1916,0,0,3,9,0,0,5,0,0,0,0,0,0,0,0,27,0,3,5,4,0,6,3,7,0,0,0,3,0,0,3,42,0,0,3,3,7,3,0,3,0,0,0,0,0,0,0,15,0,30,14,8,34,12,14,10,0,0,0,0,0,0,0,132,0,3,11,0,3,0,0,0,0,0,0,0,0,0,0,18,0,0,5,9,34,82,52,22,7,19,7,18,12,0,8,270,3,14,25,104,62,128,321,780,134,165,122,118,126,49,35,2173,0,4,3,15,19,55,163,106,17,25,18,15,20,8,5,479,0,0,0,0,10,13,35,44,6,18,6,8,9,3,3,157,0,0,0,0,0,4,9,18,5,0,0,25,7,0,0,80,0,4,5,29,22,32,21,28
SED54705,0,0,4,19,5,11,9,14,0,0,3,0,0,0,0,77,3,0,0,3,3,10,6,21,4,8,4,6,3,3,8,84,0,3,17,32,0,12,17,0,3,3,0,0,0,0,3,100,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,11,0,0,0,5,0,3,0,4,0,5,0,0,0,0,0,20,0,47,27,23,19,21,13,19,4,7,0,4,0,0,9,199,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,11,0,16,5,39,4,16,7,56,3,4,15,8,4,7,3,195,0,4,0,6,3,0,5,26,5,3,0,3,3,0,0,64,0,0,0,0,0,0,3,3,3,5,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,58,19,39,10,31
SED54804,0,0,4,14,21,17,32,34,12,13,7,7,5,0,4,172,0,0,0,0,15,40,80,118,24,25,21,23,18,4,20,377,3,6,22,12,0,7,7,0,0,3,0,0,0,0,3,62,0,3,4,3,0,6,3,9,0,4,6,0,0,0,0,33,0,0,3,4,3,7,3,0,0,0,0,0,0,0,0,13,0,42,16,19,28,17,39,46,10,12,18,11,11,10,3,276,3,18,12,10,0,0,0,3,0,0,0,0,0,0,0,55,0,0,0,0,9,21,11,14,3,3,3,3,5,0,0,74,0,19,13,37,9,29,50,95,24,12,15,19,23,7,15,363,0,5,0,3,7,10,37,19,4,8,6,3,0,4,3,105,0,0,0,0,7,10,21,15,12,17,13,15,10,0,0,122,0,0,3,0,0,3,4,3,0,0,0,0,0,0,0,25,3,13,8,20,25,94,32,144
SED54905,0,0,0,14,11,23,24,32,5,6,6,8,8,4,4,134,0,0,3,5,4,90,109,154,66,50,60,74,95,91,51,853,0,0,12,13,0,13,3,0,0,0,0,0,0,0,3,49,0,3,4,3,3,3,3,6,0,0,3,12,4,0,0,48,0,0,0,5,6,4,3,3,0,0,0,0,0,0,0,22,0,29,12,16,15,14,16,26,6,0,3,14,9,5,9,160,0,13,12,10,8,4,3,0,3,5,3,7,0,0,0,62,0,0,3,16,36,49,31,20,8,6,5,3,11,14,7,208,0,17,14,76,27,72,112,137,41,48,60,63,63,59,19,808,0,5,3,15,32,69,204,64,17,22,27,30,20,26,11,546,0,0,0,0,26,37,34,44,25,52,38,37,50,17,0,370,0,0,0,0,0,4,19,13,3,4,23,25,15,0,0,105,0,5,11,42,27,50,21,52
SED55005,0,0,0,6,3,4,16,17,0,0,0,0,3,0,4,60,0,0,3,4,10,85,318,983,107,161,156,137,100,59,93,2205,0,3,7,8,3,3,3,0,0,0,0,0,0,0,0,26,0,0,0,0,0,8,26,9,12,9,14,5,11,0,0,103,0,0,5,3,3,9,3,5,0,0,0,0,0,0,0,32,0,21,11,26,12,5,21,14,0,3,0,5,0,0,10,122,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,9,52,52,28,7,10,17,13,13,3,20,236,0,16,12,132,51,171,428,1213,117,213,165,141,144,92,56,2954,0,4,0,6,21,97,268,152,34,24,24,14,14,13,7,668,0,0,0,0,3,21,46,39,15,23,4,5,3,3,10,166,0,0,0,0,0,31,98,22,0,12,4,6,0,0,11,185,0,3,6,28,28,32,15,41
SED55102,0,0,8,12,15,17,16,12,0,0,0,0,6,0,3,93,0,0,0,0,0,4,12,20,0,3,5,3,9,0,18,79,3,6,24,31,3,4,9,0,0,0,0,0,0,0,3,83,0,3,3,5,0,0,4,0,3,0,0,0,4,0,0,23,0,0,6,4,0,0,0,0,0,0,3,0,0,0,4,17,0,52,27,29,34,26,31,31,8,5,0,3,0,0,14,258,0,3,0,11,3,3,0,0,0,0,0,0,0,0,0,17,0,0,0,3,5,9,4,0,0,0,0,0,0,3,11,40,0,10,20,56,9,28,57,186,32,34,28,16,19,17,28,552,0,5,3,0,0,3,17,11,0,3,0,3,3,0,5,68,0,0,0,0,4,0,8,4,0,0,0,0,3,0,3,22,0,0,0,0,0,0,5,0,0,3,0,0,0,0,8,18,0,4,7,28,27,50,26,26
SED55206,0,0,3,15,9,3,19,25,4,0,3,5,9,0,4,95,0,0,3,0,0,0,4,3,0,0,4,3,0,0,8,29,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,10,0,0,5,4,3,0,0,0,0,0,0,0,0,0,0,12,0,36,24,19,19,27,23,30,0,3,3,6,3,3,3,206,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,20,4,17,3,20,3,3,4,35,5,3,10,5,5,8,4,127,0,0,5,3,3,4,9,20,4,10,0,11,4,3,6,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,33,14,21,13,15
SED55305,0,0,4,13,15,15,27,28,3,7,8,3,3,3,0,125,0,0,0,3,8,72,181,363,109,101,114,177,187,132,72,1521,0,3,19,14,4,0,6,0,0,0,0,0,0,0,8,57,0,3,0,3,0,3,3,4,4,7,17,4,0,10,3,63,0,0,0,0,5,6,0,4,0,3,0,3,0,0,0,21,0,26,13,25,20,12,23,27,11,5,0,3,9,6,5,188,0,3,5,11,0,0,0,0,0,0,4,0,0,0,0,31,0,0,3,6,27,32,48,55,6,17,32,37,45,14,17,338,0,19,11,117,37,55,132,468,76,88,132,235,238,184,75,1868,0,4,0,10,19,60,158,155,30,64,44,54,57,43,19,710,0,0,0,3,6,20,32,38,25,38,35,29,31,25,3,270,0,0,0,0,0,10,22,26,3,7,17,9,15,3,7,121,0,3,9,30,24,47,24,94
SED55401,0,0,3,5,4,3,5,3,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,26,0,4,0,3,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,26,13,21,28,5,8,7,0,0,0,0,3,0,3,121,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,6,15,0,4,9,30,10,4,8,5,5,6,0,113,0,0,0,0,0,9,7,12,17,0,0,0,0,4,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,5,3,0,13
SED55504,0,0,0,13,10,12,15,11,3,3,0,3,0,0,0,75,0,0,0,0,3,15,42,83,9,11,19,12,14,11,11,216,0,0,16,16,8,4,5,0,0,0,0,0,0,0,5,58,0,0,0,4,0,4,12,16,4,16,13,3,3,0,0,71,0,0,0,0,0,4,0,3,4,0,5,0,0,0,3,27,0,32,11,20,38,17,20,43,6,8,0,0,0,0,0,208,0,8,7,3,4,0,3,0,0,0,3,0,0,0,0,31,0,0,0,3,7,10,12,11,3,0,0,5,6,3,0,67,0,4,9,58,8,35,103,381,38,54,65,24,28,14,16,836,0,0,0,3,0,11,34,13,4,0,6,3,4,3,8,92,0,0,0,6,3,21,30,15,3,3,7,0,3,0,0,90,0,0,0,0,0,7,14,0,0,0,0,0,0,0,0,23,0,0,12,45,31,91,64,151
SED55605,0,0,4,8,5,13,27,25,3,3,9,0,6,3,3,102,0,0,0,0,3,5,12,19,5,6,4,0,3,4,3,62,0,0,13,14,0,4,11,0,0,0,0,0,0,0,3,46,0,3,0,0,0,3,0,0,0,3,8,0,0,0,0,16,0,0,0,0,6,0,9,10,3,4,0,0,0,0,0,36,0,24,15,44,34,13,25,44,7,13,5,4,3,3,5,235,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,3,3,3,4,3,0,3,3,0,0,0,0,32,0,11,7,41,6,13,27,97,17,17,5,17,7,9,13,293,0,3,0,0,3,13,33,36,8,6,7,10,5,4,0,134,0,0,0,0,0,3,0,3,4,7,3,0,3,0,0,22,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,3,30,17,40,25,83
SED55706,0,0,3,19,17,13,16,11,3,3,0,11,0,3,4,92,0,0,0,0,0,4,4,9,0,4,6,6,6,3,3,50,3,0,7,4,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,10,0,57,18,29,40,26,32,28,4,3,3,6,0,3,13,258,0,12,9,0,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,3,0,3,3,0,0,4,3,0,0,9,33,3,7,9,20,3,0,8,22,0,3,0,3,3,3,3,93,0,4,3,0,3,5,5,7,0,0,0,0,3,0,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,8,0,6,5,21,16,12,9,15
SED55802,0,0,0,12,0,7,10,10,0,3,3,0,0,3,6,61,0,0,0,0,10,38,63,118,10,15,22,18,14,9,16,321,0,3,19,31,3,9,43,13,0,0,0,0,0,0,6,135,0,4,0,6,0,3,25,14,0,6,0,3,0,0,0,63,0,0,0,0,3,0,3,7,0,5,0,0,3,0,0,29,0,22,5,18,22,17,25,23,0,4,0,0,0,0,3,145,0,3,5,5,5,7,0,0,0,3,0,0,0,0,3,25,0,0,0,3,3,32,33,18,0,3,9,3,0,3,3,120,0,11,5,127,54,157,290,1100,132,153,119,111,111,60,75,2508,0,0,0,5,16,23,58,48,8,3,10,3,10,4,7,191,0,0,0,0,0,28,48,24,16,13,22,5,3,3,3,158,0,0,0,0,5,27,191,60,12,9,28,3,9,7,10,358,0,0,3,27,17,35,36,55
SED55905,0,0,3,8,11,13,20,17,8,3,3,0,5,0,3,99,0,0,0,0,4,21,46,70,12,16,13,11,18,6,13,234,4,15,92,105,6,36,53,9,0,0,0,0,0,0,9,323,0,11,17,7,3,3,0,0,0,3,0,0,0,0,0,39,0,0,0,3,3,8,3,0,0,3,0,0,0,0,0,21,0,54,13,15,35,26,39,57,10,7,3,6,6,3,3,270,0,0,10,7,0,3,0,0,0,0,0,0,0,3,0,33,0,0,3,7,13,10,17,10,0,3,3,0,7,0,3,83,4,10,13,66,15,37,25,100,5,12,14,19,20,13,12,366,0,7,3,3,14,25,48,26,8,5,10,6,6,8,6,166,0,0,0,3,7,5,23,27,3,8,8,7,4,0,0,93,0,0,0,0,0,3,7,3,0,3,0,10,14,0,0,35,0,0,12,34,16,32,21,37
SED59494,0,0,0,0,3,4,0,0,0,0,0,0,8,3,4,26,0,0,0,0,0,3,4,3,0,0,3,4,5,10,11,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,5,3,0,0,3,4,11,3,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,14,0,0,0,3,0,0,0,5,0,0,4,3,3,12,6,31,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,8
SED59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
SED60101,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,11,16,10,19,5,0,4,0,0,0,0,0,0,7,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED60106,0,0,3,4,3,6,10,8,0,0,0,0,7,0,0,52,0,0,7,0,3,8,5,23,12,6,10,7,10,5,12,97,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,3,0,0,0,0,3,0,0,0,0,0,0,7,14,0,0,0,0,3,3,3,0,0,0,0,0,4,0,0,21,0,42,23,17,4,8,6,3,0,4,0,0,3,0,5,115,0,3,4,8,0,0,0,0,0,0,0,0,3,0,5,22,0,0,0,3,0,6,4,3,0,3,3,5,0,0,4,34,0,0,3,13,3,8,31,68,10,7,11,9,11,9,3,188,0,3,0,3,0,3,3,7,0,0,0,0,3,0,0,22,0,0,0,0,0,3,5,4,0,3,56,42,15,20,3,159,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,3,3,11,3,4,5,3
SED60112,0,0,0,10,7,8,8,5,0,0,4,0,0,0,0,40,0,0,0,4,0,12,16,23,8,3,5,5,0,4,0,85,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,11,0,28,21,8,13,8,6,8,0,0,0,0,0,0,3,92,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,3,3,6,0,0,5,0,0,0,3,28,0,0,3,6,10,4,14,42,10,0,0,5,4,0,6,105,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,16,0,0,0,0,0,3,0,4,0,0,10,3,8,4,7,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,14,0,3,6
SED60115,0,0,0,7,5,9,11,9,0,0,0,0,3,0,0,47,0,0,4,0,0,3,26,41,14,17,27,38,30,26,18,242,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,9,0,20,19,12,6,3,0,7,0,0,0,4,0,3,0,73,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,3,0,0,5,0,0,0,8,6,0,26,0,0,5,4,3,3,6,31,6,3,5,19,16,26,5,124,0,0,0,0,0,3,3,3,0,0,7,0,11,5,0,35,0,0,0,0,4,0,0,0,0,0,5,13,5,10,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,10,7,5,0,8
SED60207,0,0,0,4,3,4,9,3,0,0,0,3,0,0,0,29,0,0,0,0,3,0,6,12,3,7,0,0,0,5,3,48,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,12,0,14,22,8,7,7,0,5,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,18,0,0,5,7,0,5,8,35,5,3,3,0,8,4,3,80,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,11,0,3,0,11,4,0,0,0
SED60208,0,3,4,0,8,5,3,0,0,0,0,3,0,0,0,24,0,0,0,0,3,4,3,9,3,0,4,0,3,0,0,28,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,7,3,0,0,0,0,0,0,0,9,0,24,29,15,10,8,3,6,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,3,3,3,0,8,7,14,0,7,6,3,0,0,0,53,0,0,3,3,0,0,7,4,0,0,3,0,0,0,0,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,3,8,0,0,5,4
SED60209,0,0,3,3,3,0,3,15,0,0,0,0,0,3,0,36,0,0,3,0,0,11,6,9,5,0,7,0,0,0,6,44,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,7,9,0,0,0,0,3,0,0,0,21,0,28,26,17,10,3,0,6,0,0,0,0,0,0,5,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,4,0,3,5,9,13,16,3,6,3,5,0,3,0,71,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,3,17,3,3,3,0
SED60214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED60302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,3,0,15,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,10,11,8,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,7,24,7,3,3,0,0,0,0,48,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
