SED_CODE_2016,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_Nthern_Ireland_0_4,M_Nthern_Ireland_5_14,M_Nthern_Ireland_15_24,M_Nthern_Ireland_25_44,M_Nthern_Ireland_45_54,M_Nthern_Ireland_55_64,M_Nthern_Ireland_65_74,M_Nthern_Ireland_75_84,M_Nthern_Ireland_85ov,M_Nthern_Ireland_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot
SED54804,3,7,9,302,25,16,18,4,0,390,0,6,7,68,23,18,43,46,21,216,0,13,4,22,10,0,0,0,0,47,0,0,4,16,0,0,0,0,0,24,0,0,0,0,0,3,0,0,0,4,0,11,12,38,30,18,12,3,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,0,0,22,0,0,0,0,0,3,3,0,0,14,0,0,7,6,0,0,0,0,0,14,0,0,0,22,0,3,14,7,0,50,7,17,51,458,80,101,30,4,3,753,0,0,0,17,5,3,3,3,3,42,0,0,3,9,0,0,0,0,0,12,0,0,0,9,3,3,0,0,0,19,0,8,10,22,8,0,0,0,0,49,0,0,3,19,3,11,5,3,0,47,0,10,9,75,28,26,26,12,0,191,0,15,11,30,7,4,7,3,3,77,0,11,41,200,56,34,18,7,5,375
SED54905,0,3,3,139,11,19,14,6,4,205,0,4,6,32,11,23,43,22,9,147,4,16,8,26,6,4,3,0,0,64,3,9,26,63,10,9,0,3,0,124,0,0,0,3,3,0,4,4,0,20,0,10,110,207,51,56,46,30,5,514,0,0,0,0,0,3,0,0,0,4,0,3,10,35,3,3,6,3,0,54,0,0,4,10,6,8,11,0,0,50,0,0,5,16,0,0,0,0,0,18,0,0,0,9,11,10,22,4,3,62,5,6,28,141,83,64,45,11,3,388,0,0,0,10,12,10,5,5,3,35,0,0,12,35,0,0,0,0,0,50,0,0,0,11,5,4,0,0,0,17,0,9,15,29,8,0,3,0,0,69,0,3,0,15,9,9,8,0,4,58,0,8,15,55,41,40,31,10,3,210,5,14,35,98,20,40,19,10,0,237,3,11,62,98,48,39,25,6,4,291
SED55005,0,11,4,48,8,8,18,3,0,105,0,0,0,11,11,20,31,14,7,94,0,3,0,6,0,3,0,0,0,20,4,16,19,80,14,4,0,0,0,137,0,0,5,21,11,10,4,0,0,41,6,81,206,475,201,174,95,24,7,1261,0,0,0,0,3,7,0,0,0,6,0,6,14,40,15,9,7,3,0,88,0,4,9,42,21,34,9,3,3,126,0,0,0,16,0,0,0,0,0,21,0,0,0,8,4,10,33,14,0,69,15,122,102,299,156,109,29,7,3,847,0,0,3,6,6,8,5,3,0,43,7,22,22,89,25,10,3,0,0,181,0,12,3,9,3,0,0,0,0,25,9,31,53,124,54,19,3,0,0,288,0,0,3,9,8,12,0,0,0,34,0,17,29,50,53,47,43,13,3,245,5,61,107,203,94,105,47,8,0,633,4,85,141,204,165,93,25,3,0,711
SED55102,0,0,4,55,18,8,15,5,0,110,0,0,0,9,8,28,51,20,14,121,0,3,3,6,3,0,0,0,0,12,0,0,3,9,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,12,0,4,3,27,18,8,6,0,0,68,0,0,0,0,0,3,3,0,0,15,0,3,6,18,6,5,3,0,0,42,0,0,0,7,5,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,8,17,17,44,12,3,106,6,74,80,313,182,179,58,14,0,909,0,0,0,4,8,9,6,8,0,35,0,0,0,7,3,0,0,0,0,9,0,0,0,8,3,8,0,0,0,15,0,23,20,42,10,0,0,0,0,102,0,0,0,15,0,5,6,0,0,28,0,18,22,53,60,65,49,10,7,277,0,14,14,20,11,11,3,6,0,82,10,51,59,142,89,39,16,9,0,416
SED55206,0,5,0,20,8,6,15,12,0,67,0,3,0,18,4,4,14,11,8,56,0,0,0,3,0,0,0,0,0,4,0,0,3,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,3,3,8,3,11,39,11,0,78,4,36,32,174,109,101,49,19,0,517,0,0,3,7,4,4,9,7,0,32,0,0,0,3,0,0,0,0,0,8,0,0,0,3,3,3,0,0,0,7,4,19,6,24,13,0,0,0,0,56,0,0,0,3,0,0,7,0,0,13,0,0,3,19,19,27,28,9,7,124,0,0,0,6,3,5,0,0,0,15,0,11,13,65,40,24,15,3,3,187
SED55305,0,0,8,237,19,16,13,6,0,312,3,5,8,71,15,36,37,71,38,286,0,0,3,23,6,0,0,4,0,41,4,10,38,238,19,10,3,0,0,324,0,0,3,8,4,3,3,0,0,25,3,8,241,301,43,39,27,15,6,675,0,0,0,0,0,0,4,0,0,9,0,3,26,71,14,8,3,0,0,124,0,0,16,31,17,23,16,6,3,113,0,0,56,144,3,0,0,0,0,206,0,0,0,10,3,8,32,11,6,73,0,20,66,258,133,109,40,14,0,639,0,0,3,18,3,4,8,4,0,37,0,21,59,133,4,8,3,0,0,233,0,0,3,11,3,0,0,0,0,26,10,32,46,134,26,12,0,0,0,261,0,0,3,18,5,7,15,3,7,63,0,3,6,55,41,24,37,20,7,192,3,0,28,82,28,12,22,9,7,187,0,3,36,83,26,26,12,10,0,191
SED55401,0,0,0,13,3,0,9,9,0,32,0,0,0,5,3,8,19,8,3,46,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,3,0,0,17,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,19,35,19,8,0,3,0,98,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,8,28,14,0,60,10,18,34,161,98,110,52,13,0,494,0,0,0,3,0,0,0,0,0,5,0,5,3,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,8,5,23,17,61,18,4,0,0,0,127,0,0,0,0,0,0,3,0,3,11,0,0,0,9,6,16,18,14,0,61,0,0,0,3,3,3,3,0,0,11,0,19,12,39,25,14,4,0,0,107
SED55504,3,37,23,108,36,18,24,10,0,260,0,3,0,9,13,23,41,25,7,119,0,0,0,4,0,0,0,0,0,9,0,4,5,10,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,7,22,46,15,17,9,3,0,118,0,0,0,0,0,3,3,0,0,14,0,3,5,18,10,11,3,0,0,49,0,0,0,3,9,0,4,0,4,18,0,0,0,3,0,0,0,0,0,9,0,6,0,9,12,12,28,18,5,91,10,69,100,328,167,125,48,13,3,867,0,7,5,21,20,8,10,3,0,70,0,5,4,12,5,5,0,0,0,25,0,0,0,5,0,3,0,0,0,8,0,20,29,70,34,8,0,0,0,166,0,0,3,17,7,18,6,3,0,63,4,59,63,144,104,65,56,28,6,532,0,8,9,30,12,8,4,0,0,84,5,105,109,276,141,50,22,6,0,719
SED55605,0,38,9,81,16,11,6,5,0,170,0,0,0,3,6,12,12,14,0,51,0,0,0,6,0,0,3,0,0,14,0,3,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,3,11,11,5,3,4,0,44,0,0,0,0,0,0,3,0,0,4,0,7,0,11,3,0,0,0,0,24,0,0,0,6,0,0,3,0,0,8,0,0,0,6,0,0,0,0,0,7,0,4,0,18,12,15,32,11,4,95,25,262,206,673,281,168,57,12,0,1689,0,4,8,17,13,4,14,3,0,63,0,3,0,3,3,0,4,0,0,11,0,0,0,7,3,0,0,0,0,16,7,30,17,49,23,4,0,0,0,129,0,0,3,13,3,0,0,0,0,18,3,73,61,144,138,71,59,25,8,573,0,8,0,13,7,10,4,0,0,51,8,88,122,230,146,51,28,8,0,680
SED55706,0,5,5,21,12,7,15,3,3,69,0,0,7,33,7,14,35,26,12,130,0,3,5,3,0,0,0,0,0,15,0,0,3,22,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,6,0,0,0,28,0,0,0,0,0,0,3,0,0,6,0,0,0,3,0,0,0,0,0,7,0,0,0,0,3,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,9,16,18,39,16,4,93,3,12,21,132,135,104,58,20,0,478,0,0,0,3,3,9,3,6,3,26,0,0,0,0,0,0,0,0,0,3,0,0,0,4,10,0,0,0,0,14,4,12,10,23,4,3,0,0,0,61,0,0,0,0,0,3,4,0,0,10,0,0,4,22,23,32,42,18,3,143,0,0,0,0,4,0,0,3,0,14,0,9,9,32,25,26,22,5,0,143
SED55802,0,13,6,72,13,12,12,4,0,132,0,0,0,14,25,33,24,27,5,131,0,3,0,0,0,5,0,0,0,11,0,3,4,17,0,0,0,0,0,24,0,0,6,6,0,4,0,0,0,22,3,15,14,84,39,47,29,9,3,241,0,0,3,3,3,6,8,7,0,27,0,15,22,69,36,16,3,7,0,164,3,3,28,89,43,36,23,7,3,226,0,7,3,26,3,0,0,0,0,34,0,0,3,10,10,4,19,18,0,60,15,121,169,477,239,138,51,9,0,1227,0,3,0,10,6,5,10,0,0,36,4,10,8,28,13,8,0,0,0,68,0,7,0,8,3,0,0,0,0,19,5,107,98,233,111,25,15,0,0,599,0,3,3,28,6,20,6,5,0,71,0,9,17,65,46,42,38,22,9,246,0,4,16,47,26,24,6,7,3,132,0,43,67,180,103,48,18,4,3,474
SED55905,0,13,3,71,15,14,9,14,0,135,0,4,3,48,31,68,112,105,37,420,0,3,4,5,0,3,0,0,0,15,0,3,4,17,4,3,0,0,0,33,0,0,0,0,0,3,3,0,0,11,0,8,9,46,21,28,12,7,0,131,0,0,0,0,0,0,0,0,0,6,0,0,3,10,0,0,0,0,0,17,0,0,0,3,6,3,6,3,0,24,0,0,0,9,0,0,0,0,0,9,0,5,4,4,4,8,18,17,4,63,3,24,33,213,103,73,22,9,3,480,0,0,0,9,9,6,9,0,0,33,0,0,0,14,0,0,0,0,0,13,0,0,0,7,0,0,0,0,0,9,12,65,48,151,60,12,3,0,0,344,0,0,0,13,0,16,9,3,0,35,3,10,6,33,36,34,34,21,0,181,0,9,13,28,16,9,10,0,0,83,0,12,29,79,34,22,12,4,0,190
SED59494,0,0,3,20,7,0,0,0,0,31,0,0,3,10,0,0,4,0,0,24,0,0,4,3,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,8,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,11,0,0,23,0,4,8,59,31,36,20,3,0,165,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,7,3,5,3,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,6,13,7,4,5,0,0,34
SED59797,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,7,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SED60101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,21,4,0,34,0,4,3,9,8,7,14,3,0,50,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,6,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,3,0,4,0,0,0,0,11
SED60106,0,3,0,4,3,3,0,0,0,20,0,0,0,0,0,8,10,14,7,38,0,0,3,0,0,0,0,0,0,3,0,4,0,8,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,4,15,7,0,4,0,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,4,3,3,0,0,0,0,0,12,0,0,0,6,3,16,24,10,12,69,0,5,3,38,26,20,9,12,0,114,0,3,0,3,3,3,3,3,0,19,7,10,0,7,0,0,0,0,0,26,0,0,0,6,0,0,0,0,0,3,0,0,5,7,0,5,0,0,0,25,0,0,0,0,0,5,0,0,7,21,0,0,0,8,11,6,21,10,4,71,0,7,5,8,3,3,0,0,0,28,0,4,7,20,12,3,0,3,0,48
SED60112,0,0,3,7,0,7,3,3,0,23,0,0,0,0,0,0,7,16,5,28,0,0,0,3,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,3,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,3,3,12,39,17,3,81,0,13,16,37,23,28,18,4,0,135,0,0,0,0,3,0,0,0,0,10,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,0,0,0,10,0,0,0,0,0,4,3,0,3,16,0,0,0,5,15,11,11,7,5,55,0,0,5,4,3,0,0,0,0,9,0,6,6,14,9,12,5,3,0,51
SED60115,0,0,0,5,3,3,5,5,0,25,0,0,0,3,4,3,3,9,5,19,0,3,0,0,0,0,0,0,0,9,3,0,20,19,3,0,0,0,0,47,0,0,0,0,0,0,0,0,0,3,3,9,133,29,4,3,0,0,0,175,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,10,12,30,8,0,0,0,0,59,13,52,64,11,3,0,0,0,0,145,0,0,0,3,6,11,19,6,3,47,0,7,14,38,35,24,22,4,0,136,0,0,0,3,0,0,3,3,0,9,0,3,0,12,0,0,0,0,0,15,0,0,0,0,3,3,0,0,0,6,0,3,10,7,4,0,0,0,0,25,0,0,0,3,0,0,0,0,4,10,0,0,0,4,8,24,24,15,3,83,0,3,16,18,0,0,0,0,0,38,0,3,6,6,4,0,7,0,0,26
SED60207,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,3,3,3,3,18,0,0,0,3,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,7,0,0,0,8,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,13,16,9,4,62,0,3,4,28,34,28,30,7,0,137,0,0,0,0,0,0,6,3,0,10,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,4,8,3,3,0,0,0,22,0,0,0,0,0,0,0,4,0,7,0,0,0,4,6,12,27,11,3,75,3,0,0,0,0,0,0,0,0,7,0,0,0,8,5,9,3,3,0,27
SED60208,0,0,0,4,3,0,3,0,0,9,0,0,0,0,0,0,3,4,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,10,36,25,6,96,0,7,8,33,23,30,22,8,4,139,0,0,0,0,3,0,4,3,0,11,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,12,0,0,0,0,0,0,4,3,0,3,0,0,0,3,11,15,21,8,3,63,0,0,0,0,0,3,0,0,0,6,0,0,3,11,3,6,3,0,0,27
SED60209,0,0,0,4,3,0,7,8,0,17,0,0,0,0,3,3,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,6,11,6,8,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,12,37,15,0,83,4,16,26,79,53,68,21,7,0,263,0,0,0,0,0,0,10,0,0,15,0,0,0,3,0,0,0,0,0,7,0,3,0,7,7,0,0,0,0,15,3,6,5,9,6,3,0,0,0,33,0,0,0,3,0,4,0,0,0,6,0,0,0,7,6,8,18,17,0,56,0,0,0,3,0,0,0,0,0,3,0,3,3,13,14,5,3,3,0,42
SED60214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED60302,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,3,3,4,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,9,7,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,5,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7
SED60303,0,5,0,6,3,3,0,0,0,16,0,0,0,0,4,8,19,27,5,60,0,0,0,3,0,0,0,0,0,6,0,4,0,5,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,7,6,3,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,5,18,3,9,0,0,0,43,5,47,57,21,3,0,0,0,0,129,0,0,0,0,0,4,9,3,0,20,0,3,3,24,13,29,15,3,0,100,0,0,0,0,0,0,0,0,0,0,0,13,11,27,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,8,0,11,15,25,13,3,3,0,0,68,0,0,0,6,10,13,10,6,9,52,0,0,0,4,11,10,15,10,9,57,0,3,0,3,3,0,0,0,0,13,0,3,0,15,10,0,8,0,0,34
SED60304,0,3,3,17,8,12,8,0,3,43,0,0,5,9,3,8,17,27,21,93,0,5,0,11,3,0,0,0,0,20,0,4,15,20,0,0,0,0,0,41,0,0,0,5,0,3,3,0,0,9,0,3,46,30,8,9,4,0,0,100,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,8,3,3,9,37,0,0,0,0,0,54,0,0,3,8,8,11,14,5,0,51,5,7,5,64,38,31,20,10,0,180,0,0,0,0,3,8,4,3,0,16,0,4,3,24,3,3,0,0,0,39,0,0,0,3,7,0,0,0,0,9,0,0,8,12,3,3,0,0,0,27,0,0,3,3,5,3,0,3,0,25,0,0,0,19,16,24,25,13,3,99,0,6,12,13,0,0,4,0,0,36,0,3,3,31,10,8,5,3,0,66
SED60305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED60310,0,3,3,6,3,10,0,4,0,33,0,0,0,5,0,14,10,4,6,38,0,6,4,8,0,0,3,0,0,27,0,4,13,32,11,7,4,0,0,63,0,0,0,0,0,0,3,0,0,11,0,0,85,36,0,7,6,5,0,137,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,30,3,0,0,0,0,45,0,0,4,0,5,9,25,10,0,55,3,9,9,23,33,20,12,4,0,115,0,0,0,3,0,0,5,4,0,11,0,0,6,29,0,0,0,0,0,41,0,0,0,0,6,0,0,0,0,8,0,0,3,6,3,0,0,0,0,24,0,0,0,3,0,3,4,0,0,11,0,6,0,13,18,9,18,16,4,81,0,0,32,21,3,3,0,0,0,55,0,0,13,18,19,14,24,7,0,96
SED60402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8,0,0,0,7,4,7,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
