SED_CODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
SED30066,0,3,9,47,16,18,9,3,0,106,0,0,3,7,0,3,0,4,0,12,0,0,0,15,9,3,0,0,0,33,11,23,45,348,124,68,46,26,8,700,76,125,187,484,183,182,133,129,213,1718,1828,2840,3357,9340,3357,2909,1996,1340,805,27771,0,0,0,7,3,0,5,4,0,17,3356,4859,4942,11407,4244,3836,2584,1544,726,37505,0,18,21,20,5,3,3,0,0,62,0,0,3,9,9,8,3,5,3,41,0,0,3,9,0,4,0,0,0,17,3,3,13,69,22,13,7,4,0,124,0,0,0,10,11,3,0,0,0,19,3,16,85,186,71,52,31,15,6,466,0,0,0,3,3,8,5,8,3,23,0,3,3,3,3,3,3,0,0,15,13,76,83,471,271,201,193,109,42,1459,4,9,25,146,77,73,34,8,3,377,0,4,4,30,11,10,0,6,0,71,0,0,10,52,22,12,41,11,7,163
SED30067,0,3,7,12,6,3,0,0,0,33,0,0,0,5,6,6,3,3,3,31,0,3,11,32,12,14,3,0,0,82,0,35,34,178,77,79,48,22,6,473,61,129,128,336,170,155,129,88,30,1231,1879,3825,3473,7826,3753,3092,2114,805,362,27138,0,0,0,16,0,0,3,0,0,18,3682,6935,5705,11257,4927,4177,2798,955,364,40809,0,0,0,20,0,3,0,0,0,27,0,0,0,9,8,0,0,0,0,18,0,0,0,0,3,0,0,0,0,3,0,3,11,28,21,16,10,3,0,92,0,0,0,3,7,3,0,0,0,10,0,9,22,75,28,17,8,4,0,168,0,0,0,3,9,5,5,0,0,25,0,3,3,4,0,0,0,0,0,20,7,111,185,377,520,395,372,174,53,2194,0,8,22,121,56,46,21,10,0,287,0,0,0,12,12,7,4,0,0,33,0,10,12,24,32,31,61,12,7,182
SED30068,0,0,3,28,10,3,3,0,0,44,0,0,3,7,7,6,14,3,5,37,0,0,5,10,10,9,4,0,0,31,3,19,11,93,53,70,62,43,10,358,73,195,170,422,263,314,401,308,379,2528,1304,3084,2743,5619,3384,4149,4508,2368,1097,28257,0,0,0,0,0,0,0,0,0,0,2505,5449,4479,7963,4529,5457,5808,2889,938,40025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,8,0,0,0,13,0,9,3,0,0,24,0,3,6,24,15,16,16,8,3,89,0,0,0,0,3,0,3,0,0,7,0,4,19,38,24,9,4,8,0,109,0,0,0,0,0,3,7,7,5,30,0,0,0,3,0,3,4,3,0,21,7,88,95,281,445,540,860,536,151,3003,0,3,10,31,21,16,13,10,0,97,0,3,4,8,10,7,18,0,3,56,0,5,8,13,26,49,109,51,21,289
SED30069,0,3,3,15,7,5,3,3,0,40,0,5,0,10,6,10,13,10,3,57,0,0,0,7,3,9,0,3,0,26,4,22,23,130,91,73,65,46,15,472,73,134,130,404,237,260,298,216,175,1921,1205,2598,2368,5735,3728,3791,3389,1946,971,25734,0,0,0,5,0,0,0,0,0,11,2151,4616,4022,7703,4704,4750,3915,2059,892,34821,0,0,0,0,0,0,0,0,0,3,0,0,0,10,4,5,3,0,0,19,0,0,0,3,0,0,0,0,0,8,0,9,5,32,25,15,12,3,3,101,0,0,0,8,10,4,3,0,0,28,0,3,14,59,25,25,12,10,3,146,0,0,0,0,4,8,12,13,0,43,0,0,0,5,3,7,18,8,0,35,6,122,134,396,562,589,675,411,159,3069,0,3,9,45,31,26,16,5,0,138,0,7,0,16,12,18,11,13,0,72,6,3,11,39,43,42,68,39,9,259
SED30070,0,0,0,11,3,5,0,0,0,17,0,0,3,7,9,8,9,0,3,40,0,3,3,8,19,10,3,0,0,43,4,24,19,129,64,71,79,55,35,482,43,121,114,280,200,190,212,127,100,1375,1369,3439,2890,6012,3863,3502,3039,1515,709,26339,0,0,0,7,0,5,0,0,0,13,2677,6194,4811,8702,4845,4572,3733,1749,703,37985,0,0,0,3,3,0,0,0,0,4,0,0,0,3,0,3,0,0,0,7,0,0,0,4,0,0,0,0,0,8,0,7,8,19,21,22,13,9,0,100,0,3,0,4,3,4,3,0,0,15,0,7,5,24,14,17,10,3,0,82,0,0,0,0,9,11,8,8,0,43,0,0,0,3,0,5,8,3,0,20,8,210,265,500,824,582,727,410,133,3655,3,0,7,34,22,15,8,3,0,95,0,3,0,12,13,12,11,3,0,55,0,3,3,28,38,29,101,42,16,260
SED30071,0,11,0,34,7,5,0,0,0,65,0,0,0,0,5,3,3,0,4,14,0,7,9,22,7,8,0,0,0,52,3,17,22,67,35,17,10,8,0,176,97,177,303,440,247,241,168,166,81,1910,1706,3312,3623,6485,3173,2707,1983,1581,837,25403,0,11,9,18,6,0,0,0,0,44,3179,6107,6082,10221,4889,4414,3059,2229,1062,41243,0,11,0,19,4,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,19,0,8,0,0,0,42,0,0,0,0,0,0,0,0,0,4,0,4,5,46,13,12,4,3,0,90,0,0,0,0,4,0,0,3,0,4,0,0,0,3,3,0,0,0,0,4,0,24,37,86,132,137,144,82,22,659,0,4,3,32,15,7,3,0,0,73,0,0,0,5,3,3,0,0,0,12,0,4,10,21,17,11,18,15,0,84
SED30072,0,7,3,28,4,3,0,0,0,53,0,0,0,8,11,0,6,3,3,33,0,3,12,28,3,3,3,0,0,56,3,27,50,244,100,60,49,21,8,555,60,118,131,333,201,121,124,127,61,1277,1582,3040,2760,7361,3670,2959,2293,1422,756,25846,0,0,7,17,0,7,3,3,0,36,3045,5190,4396,8799,4620,3982,2923,1623,814,35382,0,7,4,9,0,6,0,0,0,18,0,0,0,12,4,12,3,3,0,37,0,0,0,3,0,7,0,0,0,9,0,8,12,46,17,16,3,0,0,104,0,0,0,5,0,10,0,0,0,19,3,16,17,118,57,31,26,22,5,291,0,0,3,3,0,3,8,5,0,24,0,0,0,0,0,3,0,4,0,13,8,137,85,410,428,295,354,210,99,2017,0,10,14,128,60,62,42,8,3,315,0,3,3,19,12,5,4,0,3,54,3,0,13,46,29,31,49,25,15,211
SED30073,6,14,48,161,71,74,46,15,3,430,0,0,3,8,3,3,3,3,0,30,0,0,3,10,4,7,0,0,0,26,24,45,239,914,114,75,49,32,14,1510,76,111,395,972,275,239,119,67,38,2283,998,1836,5060,11191,3092,2446,1503,758,472,27348,0,0,13,32,7,6,3,0,0,61,1713,2861,5754,11063,3528,2937,1685,706,383,30627,3,13,11,58,11,7,0,0,0,93,0,3,12,60,19,29,18,9,0,150,0,0,6,9,3,3,0,3,0,23,5,10,43,212,43,25,10,3,0,346,0,0,8,61,4,7,3,0,0,83,4,52,547,546,133,69,46,29,15,1440,0,0,3,21,10,9,9,9,3,65,0,4,12,20,4,8,20,7,7,72,13,70,210,706,343,255,195,78,13,1891,0,4,10,50,23,21,8,3,0,115,0,9,64,173,21,5,4,10,0,289,3,5,26,159,49,13,49,20,7,330
SED30074,0,0,0,4,0,0,0,0,0,7,0,0,0,0,3,3,0,0,0,6,0,0,0,7,7,10,7,0,0,23,0,11,20,55,29,47,24,19,7,211,82,181,161,425,294,351,331,166,105,2104,1439,3144,2526,5269,3291,3582,3071,1683,748,24755,0,0,0,3,0,0,0,0,0,3,2710,5988,4708,8074,5213,5650,4649,2400,881,40276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,19,9,11,9,5,0,58,0,0,0,3,0,0,6,0,0,11,0,6,3,30,10,3,4,3,0,61,0,0,0,0,4,7,14,11,5,38,0,0,0,4,0,0,0,0,0,5,3,11,13,90,160,242,329,165,59,1070,0,0,3,11,7,12,3,0,0,38,0,0,3,3,4,4,5,3,0,23,0,0,6,13,20,31,47,32,6,155
SED30075,0,3,23,61,6,13,6,0,0,111,0,0,0,5,7,8,7,3,3,37,0,0,11,25,12,4,3,0,0,50,6,56,140,361,129,111,100,74,36,1010,103,179,395,657,320,266,242,178,143,2484,1424,2762,5026,8340,3979,3380,2884,1746,1080,30624,0,3,10,27,6,0,0,0,0,50,2538,4392,5815,8041,3876,3477,2909,1609,906,33556,4,3,7,48,20,3,0,0,0,90,0,0,15,89,43,60,30,8,0,246,0,3,8,9,14,0,0,0,0,38,3,0,34,79,29,11,17,7,3,176,0,0,4,22,11,7,3,3,0,51,14,43,777,859,193,117,71,20,11,2102,0,0,11,25,19,34,22,31,9,144,6,3,5,23,11,15,21,18,11,116,17,80,191,385,450,363,484,339,172,2479,0,8,12,40,26,16,10,11,0,120,0,3,22,38,12,9,12,10,3,115,0,7,27,63,37,39,85,58,34,346
SED30076,0,0,3,39,7,9,4,0,0,60,0,0,0,3,8,4,7,0,0,26,0,3,6,28,25,19,7,0,0,87,0,28,61,240,139,114,84,37,15,723,70,115,146,340,176,173,102,43,30,1202,1586,3218,3046,7166,3335,3317,2275,739,329,25015,0,3,13,33,5,0,0,0,0,63,3027,5679,4728,9102,3607,3609,2650,741,257,33408,0,4,0,4,0,0,0,0,0,10,0,0,4,34,16,18,4,3,0,85,0,3,8,24,12,12,4,0,0,65,0,14,9,41,22,16,5,0,3,110,0,0,0,6,3,5,8,0,3,32,7,31,72,222,60,41,34,14,0,485,0,0,3,18,19,18,6,6,0,74,0,4,3,14,3,7,8,0,0,37,15,85,121,379,502,487,516,169,64,2328,3,4,9,79,36,48,14,10,0,201,0,0,4,7,15,8,12,0,0,52,0,3,10,35,28,36,87,19,10,217
SED30077,0,3,4,28,11,3,3,0,3,54,0,0,0,9,3,5,3,0,0,17,0,0,3,12,0,5,0,0,0,21,3,24,65,284,71,49,44,13,14,561,68,106,166,428,129,126,101,117,252,1493,1496,2645,3294,7971,3152,2214,1606,1199,841,24430,0,3,12,10,8,0,0,0,0,32,2775,4656,4978,10471,4497,3060,2046,1443,706,34629,3,0,4,28,3,0,0,0,0,39,0,0,0,6,7,3,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,13,11,71,24,9,4,0,3,145,0,4,0,15,3,3,0,3,0,30,0,9,122,162,46,21,9,7,3,373,0,0,0,3,8,0,0,9,0,27,0,7,4,14,0,5,0,0,3,29,20,120,108,395,319,153,139,88,36,1373,0,3,11,38,20,10,13,11,3,108,0,4,8,36,10,7,3,3,0,74,0,0,13,33,20,18,25,9,9,117
SED30078,0,9,39,181,127,94,49,23,4,530,0,0,0,0,0,0,9,0,0,13,0,10,40,70,33,19,6,3,0,179,25,94,147,465,211,170,104,54,24,1293,76,132,151,409,144,126,88,51,53,1216,2160,3792,4132,10011,3618,3155,1894,816,488,30066,3,3,65,73,22,21,3,0,0,190,3821,5436,4051,4732,2100,1924,1431,655,368,24521,3,20,19,73,34,25,4,4,0,173,0,0,14,75,55,32,26,6,0,210,0,4,9,51,47,48,14,12,4,183,9,16,3,31,9,4,3,3,0,70,0,0,3,12,9,7,11,0,0,47,81,251,1219,3687,805,659,316,114,37,7168,0,0,3,26,28,17,25,13,0,118,8,13,16,45,18,17,17,7,3,151,8,72,96,206,207,160,188,92,40,1067,3,7,56,272,144,103,46,17,0,645,0,0,0,13,5,3,7,3,3,31,0,0,8,27,24,15,63,11,9,157
SED30079,0,9,80,262,152,108,36,21,5,672,0,0,0,0,0,3,7,3,0,15,0,0,12,26,9,8,0,0,0,64,20,132,221,468,178,131,91,66,23,1332,92,143,214,485,184,161,172,92,73,1620,1567,2660,4367,8705,2958,2829,2291,1369,760,27510,0,33,63,132,33,13,6,0,0,288,2811,3722,3600,4726,2154,2187,2107,1307,669,23278,0,11,15,84,3,5,3,0,0,130,0,0,22,75,48,50,19,9,0,234,0,0,0,29,27,28,5,5,0,92,0,3,8,23,9,8,4,0,0,55,0,0,0,13,9,17,12,3,0,60,48,208,1815,2837,680,502,279,142,58,6576,0,0,8,23,21,23,22,29,12,124,0,12,3,4,5,3,8,3,0,48,8,40,36,125,136,153,228,185,93,1003,0,13,30,106,50,58,28,17,4,309,0,0,4,23,9,7,0,3,0,40,0,0,11,27,10,15,66,13,11,157
SED30080,0,3,6,35,11,7,3,3,0,80,0,0,0,7,8,9,3,3,0,36,0,0,0,6,8,12,0,0,0,26,19,51,233,716,137,123,134,55,37,1501,114,190,458,1017,468,443,374,194,109,3364,1142,2445,3892,8405,4129,3801,3307,1606,666,29399,0,0,3,12,0,0,0,0,0,15,1924,3829,4370,7589,4195,3992,3476,1647,565,31590,0,0,3,21,4,0,0,0,0,30,0,0,3,27,19,4,8,6,0,59,0,3,4,6,8,0,0,3,0,26,0,13,28,116,31,30,16,10,3,244,0,0,8,55,3,4,7,4,0,90,15,65,163,403,155,77,53,19,8,950,0,0,0,17,11,27,28,34,7,127,0,3,3,21,9,26,33,15,4,119,11,109,200,495,430,429,493,286,95,2541,0,0,6,48,20,13,13,8,0,101,0,0,17,52,19,16,16,16,0,146,0,3,26,74,29,49,102,49,13,345
SED30081,0,0,7,19,7,3,5,0,0,35,0,0,3,3,10,3,7,3,0,22,0,7,15,23,7,8,3,0,0,57,7,24,29,97,52,40,24,9,4,288,114,195,251,483,253,223,160,75,14,1770,1963,4140,3961,7670,3588,2824,1813,825,296,27074,0,0,0,3,0,3,0,0,0,3,3842,7605,6951,11769,5349,4174,2592,1073,369,43710,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,7,3,23,14,9,7,0,0,63,0,0,0,3,0,3,3,0,0,9,0,4,3,26,14,4,4,0,0,55,0,0,0,0,0,3,0,0,0,6,0,0,3,0,0,0,0,0,0,6,3,54,61,190,279,246,223,135,28,1216,0,8,18,34,12,11,6,3,0,84,0,0,3,8,10,0,4,4,0,34,0,7,17,32,27,33,47,19,8,174
SED30082,0,4,0,10,7,3,3,0,0,24,0,0,0,3,3,3,0,3,0,16,0,9,14,37,21,17,10,0,0,97,7,26,33,93,49,35,24,12,3,283,55,149,244,396,219,242,241,163,59,1767,1439,3406,3425,6209,3445,3296,2695,1537,654,26114,0,3,10,16,0,6,0,0,0,37,2781,6118,5865,9748,5171,4964,3925,2110,805,41492,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,3,30,14,11,3,3,0,74,0,0,0,3,3,3,0,0,0,9,3,5,14,57,17,18,7,6,0,135,0,0,0,0,0,5,3,3,0,12,0,3,0,4,3,0,3,0,0,18,3,45,37,134,214,216,252,156,51,1105,0,5,10,21,6,12,0,3,0,55,0,0,7,4,4,3,3,0,0,17,0,0,9,7,21,17,51,20,5,135
SED30083,0,3,0,8,0,0,0,0,0,23,0,0,0,0,7,0,3,0,3,11,0,4,16,34,22,10,6,4,0,101,22,98,148,243,75,42,28,22,12,669,71,145,193,364,195,199,226,259,281,1938,1624,3249,3301,6732,3095,3006,2698,2061,1289,27055,0,13,35,38,10,10,3,0,0,109,2955,5570,5308,9397,4338,4432,3734,2630,1323,39692,3,11,10,50,10,0,0,0,0,86,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,7,14,5,32,11,14,4,8,7,92,0,0,0,3,0,0,3,0,0,10,3,22,35,172,59,18,8,9,4,326,0,0,0,0,3,0,0,3,0,16,3,18,3,7,0,0,0,0,0,32,4,44,33,168,185,139,216,139,75,1002,0,7,10,35,19,10,5,0,3,101,0,0,0,7,0,0,0,0,4,19,0,0,10,11,17,22,35,25,11,139
SED30084,0,0,3,9,3,4,0,0,0,21,0,0,3,6,3,4,3,0,0,15,0,3,11,11,9,3,0,0,0,41,6,34,45,231,84,51,37,12,7,507,101,173,291,627,342,290,208,119,57,2213,1493,2829,3423,7246,3498,3057,1912,956,475,24882,0,0,10,11,3,0,0,0,0,24,2792,4934,5530,10565,4888,4391,2633,1185,534,37452,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,8,18,78,18,25,13,5,0,165,0,0,5,3,3,0,0,0,0,11,0,12,16,32,16,9,13,6,3,103,0,0,0,3,7,3,5,4,0,19,0,5,3,3,0,0,3,0,3,18,11,52,83,319,336,300,290,113,43,1551,0,3,4,24,23,16,0,3,0,75,0,3,3,27,20,7,8,4,0,77,0,4,8,62,38,38,56,17,7,231
SED30085,3,8,18,33,4,0,0,0,0,63,0,0,0,3,0,0,0,0,0,3,0,4,3,8,4,3,3,0,0,17,0,3,4,44,24,8,6,7,0,95,137,250,247,595,350,322,249,141,63,2365,1472,2752,2188,5230,2746,2493,1741,988,442,20050,0,0,0,0,0,0,0,0,0,0,2737,5062,3797,8026,4432,4159,3014,1603,589,33415,0,0,3,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,22,3,3,0,0,0,27,0,0,0,3,3,0,0,0,0,8,0,0,3,17,11,6,0,0,0,38,0,0,0,0,0,3,0,6,0,9,0,0,0,0,0,0,0,0,0,3,3,8,26,92,69,95,93,45,6,446,0,4,5,0,3,4,4,0,0,18,0,0,0,3,0,0,0,0,0,6,0,0,3,22,6,13,19,10,0,72
SED30086,0,0,12,44,21,15,0,0,3,98,0,0,0,3,6,11,6,5,0,36,0,3,3,24,3,3,0,0,0,36,9,84,171,480,223,178,116,49,23,1336,167,277,326,722,334,291,238,137,55,2540,2538,4395,4459,9480,3926,3400,2607,1385,708,32897,0,31,121,152,34,3,11,0,0,353,4625,7232,6331,11246,4123,3528,2729,1252,598,41661,3,0,3,11,3,7,0,0,0,20,0,0,4,31,24,18,3,9,0,93,0,5,17,81,45,29,17,14,3,213,0,0,0,28,8,5,6,3,3,55,0,0,0,9,6,9,0,3,0,28,3,14,37,94,52,37,16,30,29,320,0,0,3,9,12,12,17,7,0,60,0,3,6,3,0,5,7,0,4,31,3,38,87,312,446,469,543,336,174,2416,0,16,22,165,63,71,21,6,3,366,0,0,0,5,12,0,5,3,4,38,0,0,9,40,21,45,78,43,15,256
SED30087,0,0,0,14,0,0,0,0,0,25,0,0,0,13,4,0,4,4,0,33,0,10,19,33,26,15,0,0,0,105,3,13,29,131,54,49,35,13,3,332,120,224,342,855,399,317,212,100,39,2614,1927,4131,3594,8528,4282,3467,2068,942,354,29304,0,0,0,0,0,0,0,0,0,0,3679,7502,5673,12038,6158,5172,3045,1326,434,45023,0,0,3,6,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,4,3,8,61,15,14,13,6,0,128,0,0,0,6,0,0,0,0,0,12,4,7,17,59,15,7,4,0,0,118,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,5,6,73,133,396,446,337,312,139,35,1870,0,0,3,32,13,6,0,4,0,57,0,3,12,20,16,7,10,4,0,66,0,0,16,58,31,44,50,27,8,234
SED30088,0,3,8,68,31,20,7,5,0,145,0,0,0,0,7,3,4,5,0,12,0,4,5,25,12,12,0,0,0,51,20,248,384,860,430,282,148,74,15,2474,261,398,414,828,345,278,201,111,48,2873,2852,5133,4675,9318,3726,2988,2083,837,268,31878,11,64,285,487,74,22,12,3,0,949,4888,7339,5368,8298,3310,2848,2047,676,187,34966,7,7,4,68,14,0,0,0,0,102,0,3,10,88,39,30,8,7,0,193,5,12,23,121,84,60,34,13,10,354,0,8,0,10,10,3,8,0,0,38,0,0,0,9,11,3,3,0,0,26,3,9,58,252,78,60,23,9,0,502,0,0,5,19,29,31,23,16,8,123,0,11,7,13,4,3,5,3,0,57,0,22,24,139,245,279,315,180,58,1268,3,27,50,269,133,76,47,24,8,635,0,0,3,3,16,4,4,0,0,33,0,0,12,22,24,27,66,32,6,189
SED30089,3,7,27,107,54,50,17,16,3,273,0,0,0,3,4,3,3,0,0,16,0,0,6,20,5,5,4,0,0,35,12,54,148,495,113,88,66,39,34,1044,76,116,225,500,225,144,114,79,41,1530,1575,2670,3980,8533,3333,2465,1579,1125,667,25920,0,10,34,72,14,3,0,0,0,134,2916,4582,5743,10296,4392,3238,1926,1298,731,35124,0,0,9,34,3,0,0,0,0,43,0,0,10,32,35,19,12,6,0,116,0,0,3,5,3,4,0,0,0,16,0,7,24,90,31,8,6,0,0,168,0,0,4,20,9,5,4,6,0,38,7,15,223,294,77,37,33,31,13,731,0,0,0,8,20,11,12,11,0,69,3,7,3,7,0,4,3,0,0,35,19,92,110,414,284,222,177,121,43,1489,0,0,8,41,20,11,8,10,0,93,0,5,11,68,15,11,8,4,3,115,0,0,25,82,36,20,47,20,7,237
SED39494,0,0,9,9,0,0,0,0,0,16,0,0,6,3,0,4,0,0,0,20,0,0,3,0,0,0,0,0,0,12,0,3,42,61,9,22,13,3,0,157,16,29,126,239,105,178,99,30,8,835,160,233,774,1518,688,1224,798,153,18,5572,0,0,0,0,0,0,0,0,0,3,270,372,714,2015,1055,1525,1162,221,21,7348,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,16,31,5,9,3,0,0,58,0,0,0,10,4,3,0,0,0,16,0,3,30,53,6,4,0,0,0,103,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,13,150,171,98,154,202,27,4,818,0,0,3,4,3,7,0,0,0,14,0,0,27,48,3,5,0,0,0,86,0,0,28,30,4,13,19,8,0,97
SED39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,4,0,0,14,3,0,9,12,7,19,16,7,0,87,0,0,0,0,0,0,0,0,0,0,3,4,9,13,10,16,14,10,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED40001,0,7,71,110,39,30,10,3,0,271,0,0,0,7,4,5,4,3,0,27,0,0,4,13,0,0,0,0,0,22,13,34,159,310,72,48,44,37,27,740,43,64,314,462,192,175,175,96,44,1571,740,1413,4523,6079,2338,2257,1779,970,589,20698,0,6,40,43,13,3,0,0,0,103,1341,2251,3887,6456,3084,2903,1937,848,532,23240,6,17,11,68,3,0,0,0,0,108,0,0,0,3,4,12,3,3,0,27,0,0,7,16,3,3,6,0,0,31,0,3,24,67,10,5,13,3,0,118,0,0,0,11,0,3,0,0,0,22,17,44,1887,1130,97,59,22,13,10,3271,0,0,0,8,13,11,14,9,3,59,4,3,0,17,0,0,3,3,3,31,11,51,109,279,314,375,334,168,84,1714,0,0,0,12,6,3,0,0,0,26,0,0,20,29,16,7,18,4,0,92,0,0,10,40,16,22,77,20,23,210
