SED_CODE_2016,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_0_4,F_Hong_Kong_5_14,F_Hong_Kong_15_24,F_Hong_Kong_25_44,F_Hong_Kong_45_54,F_Hong_Kong_55_64,F_Hong_Kong_65_74,F_Hong_Kong_75_84,F_Hong_Kong_85ov,F_Hong_Kong_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot
SED30058,3,7,63,162,83,50,33,16,11,427,0,0,0,0,6,3,0,0,0,12,0,3,3,3,0,3,6,0,0,17,0,57,65,180,191,184,157,96,45,970,0,5,13,66,45,34,22,10,3,198,0,8,0,18,5,3,0,0,3,36,0,0,6,34,25,17,44,14,10,153,0,0,0,0,0,0,3,0,0,5,0,3,11,26,28,31,16,4,0,113,6,24,46,194,57,39,19,10,3,391,0,0,9,22,13,13,13,4,0,73,0,18,9,86,33,6,6,3,0,156,0,3,8,17,10,3,3,0,0,48,0,7,0,22,7,9,7,7,0,66,0,0,0,8,4,5,10,17,12,63,3,9,7,51,20,9,9,3,0,105,3,14,16,57,34,8,12,3,0,145,0,0,0,4,3,8,3,3,0,25,0,6,15,61,47,47,32,6,0,221,0,0,0,3,0,0,5,5,3,14
SED30059,4,18,33,143,61,29,9,7,0,292,0,0,0,4,0,9,5,8,3,36,0,0,0,0,6,8,4,3,4,22,12,109,111,294,385,280,290,161,61,1712,0,3,3,21,12,4,3,7,0,47,0,7,0,13,8,14,8,3,0,49,0,0,9,15,32,24,51,25,19,178,0,0,0,0,0,3,0,3,0,12,3,4,16,22,18,14,3,0,0,84,3,17,8,70,17,9,10,6,0,140,0,0,4,27,11,7,7,3,0,59,0,0,0,12,3,10,3,0,0,25,0,0,0,3,0,0,0,0,0,8,0,12,6,14,13,8,7,4,0,66,0,0,0,11,12,8,7,7,8,60,3,37,27,124,92,25,19,4,0,333,0,6,16,44,26,5,3,3,0,115,0,0,0,3,4,0,3,0,0,10,0,9,10,36,27,18,10,0,3,109,0,0,0,0,4,7,8,3,5,26
SED30060,3,3,7,21,5,7,3,5,4,54,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,4,10,30,110,137,115,101,35,17,556,0,3,4,14,6,4,0,0,0,39,0,4,0,11,5,0,3,0,0,26,0,3,3,19,13,14,19,14,3,93,0,0,0,0,0,0,0,3,0,13,0,0,0,3,4,3,3,0,0,18,8,7,17,151,24,16,8,7,5,228,0,3,4,17,14,5,3,5,5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,3,3,7,0,3,34,0,0,0,5,4,10,43,50,35,156,0,6,6,106,24,3,0,0,0,144,0,0,6,15,4,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,10,3,0,0,27,0,0,0,0,0,3,6,4,3,24
SED30061,3,4,23,67,21,11,4,3,0,137,0,0,0,0,3,0,0,0,0,8,4,0,0,3,0,0,0,3,0,14,4,30,48,65,85,92,106,52,26,507,0,0,4,17,7,11,4,0,0,43,0,3,0,10,3,0,0,0,0,13,0,0,13,22,14,3,13,3,4,66,0,0,0,0,0,0,0,3,0,14,0,0,7,9,0,3,5,0,0,26,9,32,56,166,46,12,15,3,0,328,0,0,6,21,6,0,0,0,3,35,0,0,0,9,0,0,0,0,0,13,3,0,9,11,0,0,0,0,0,26,0,4,0,6,0,3,3,4,0,22,0,0,4,3,4,8,16,15,12,68,0,4,4,22,5,0,0,0,0,34,0,3,4,21,7,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,4,26,27,19,11,10,6,0,93,0,0,0,0,0,3,0,0,0,4
SED30062,0,8,12,105,34,15,7,0,0,185,0,0,0,3,4,0,3,0,0,17,0,3,0,6,3,0,3,0,3,17,16,176,161,416,391,242,304,202,72,1982,0,5,22,88,42,21,5,6,0,195,0,0,0,12,8,6,9,4,0,39,0,7,9,20,17,17,22,18,8,123,0,0,0,0,0,0,0,0,0,8,0,7,4,15,4,5,4,0,0,40,4,32,28,279,32,24,12,5,7,420,0,3,3,18,3,5,8,3,0,44,0,3,0,27,0,7,0,0,0,33,0,0,0,4,0,0,0,0,0,4,0,7,15,36,14,9,8,8,0,95,3,3,3,7,3,9,7,3,3,44,0,0,5,28,3,6,0,4,0,46,0,5,6,56,3,4,0,0,0,77,0,0,0,0,0,3,0,0,0,8,0,8,7,28,24,9,3,0,0,88,0,0,0,4,3,3,6,5,0,24
SED30063,0,0,0,18,9,3,0,3,0,34,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,5,3,20,32,128,173,247,111,23,752,0,3,0,0,3,8,0,0,0,18,0,0,0,10,3,9,5,0,0,23,0,0,0,22,10,26,35,20,6,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,0,5,5,0,0,23,0,0,0,3,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,17,0,0,0,0,4,0,4,0,0,10,0,0,3,3,3,0,0,0,0,12,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,3,0,0,10,0,0,0,0,0,3,0,0,0,7
SED30064,0,4,0,16,0,4,0,3,0,34,0,0,0,0,0,4,3,0,0,8,0,0,0,0,4,0,0,3,0,7,3,50,59,204,278,224,295,152,76,1338,0,3,0,12,8,4,4,0,0,33,0,0,3,9,0,3,7,5,0,24,0,5,8,28,31,26,57,19,15,193,0,0,0,0,0,0,0,0,0,5,0,0,0,3,7,0,0,0,0,19,0,3,5,40,4,11,0,3,7,79,0,3,3,18,4,10,7,3,3,47,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,11,4,7,4,3,0,32,0,0,0,4,3,4,7,4,4,25,0,3,3,17,9,6,0,0,0,30,0,3,3,10,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,3,8,8,9,6,0,0,36,0,0,0,0,3,6,5,0,0,17
SED30065,0,3,3,15,6,8,3,3,3,43,0,0,0,0,0,3,0,0,0,6,0,0,0,3,0,0,3,3,3,8,13,120,112,317,445,380,460,249,85,2173,0,5,0,0,10,12,0,3,0,29,0,0,3,32,8,12,8,3,0,66,0,9,4,43,45,39,67,39,19,266,0,0,0,0,0,0,0,0,0,7,0,3,3,0,4,6,0,0,0,19,0,4,0,31,3,11,7,3,3,70,3,0,0,13,10,6,5,3,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,7,16,3,4,69,0,3,4,11,3,9,3,5,4,45,0,3,5,34,12,4,3,0,0,63,0,3,0,14,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,9,6,3,0,45,0,0,0,0,0,6,7,3,0,23
SED30066,0,8,61,120,51,36,17,13,3,309,0,0,0,0,0,3,3,4,3,12,0,0,3,0,0,0,0,0,0,4,6,42,38,198,119,86,86,46,23,637,3,3,10,77,44,46,18,11,0,216,0,0,0,14,4,5,0,3,0,36,0,3,8,26,10,8,13,6,3,79,0,0,0,0,0,0,4,3,0,10,0,0,3,36,10,8,6,3,0,63,30,69,99,645,76,39,21,10,11,1007,0,3,4,40,3,8,4,3,0,71,0,8,10,52,9,0,0,0,0,76,0,0,0,3,4,0,0,0,0,8,0,4,0,43,0,7,9,11,15,86,0,0,0,16,4,8,25,36,5,109,3,8,5,75,24,3,0,0,0,119,5,3,16,114,15,7,0,0,0,159,0,0,0,0,0,0,0,0,0,7,0,4,10,58,14,12,5,3,0,105,0,0,0,0,0,0,4,4,0,11
SED30067,0,6,14,49,18,11,3,3,0,98,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,10,0,54,90,204,255,176,185,85,32,1081,0,3,10,71,27,27,12,9,0,158,0,0,0,7,4,0,0,0,0,18,0,0,8,15,15,21,32,3,0,99,0,0,0,0,0,0,3,0,0,8,0,0,3,6,0,0,3,0,0,22,0,13,26,132,20,19,7,6,5,224,0,0,0,12,3,3,0,3,0,31,0,0,3,6,0,0,0,0,0,11,8,4,6,13,3,0,0,0,0,38,0,6,3,14,4,6,5,3,0,42,0,0,0,3,7,13,12,8,3,45,0,0,4,21,6,4,0,0,0,39,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,4,18,12,15,6,6,0,55,0,0,0,0,3,7,4,0,0,11
SED30068,0,0,14,31,20,6,0,0,0,70,0,0,0,0,3,3,3,0,3,8,0,0,0,3,0,0,0,5,0,6,3,42,40,158,211,293,441,270,72,1532,0,4,10,21,7,10,11,3,0,65,0,3,0,5,3,4,8,0,3,25,0,0,3,5,16,29,54,27,12,153,0,0,0,0,0,3,0,3,0,9,0,0,10,15,0,3,0,0,0,33,0,10,3,45,8,8,6,5,0,91,0,3,6,9,3,8,3,3,0,35,0,0,0,3,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,6,0,10,0,3,5,9,19,10,7,65,0,0,4,0,0,5,12,9,6,40,0,0,4,35,3,4,3,0,0,47,0,3,14,31,0,3,0,0,0,60,0,0,0,0,0,0,0,0,0,4,0,0,0,7,11,10,3,0,0,35,0,0,0,0,0,7,10,0,0,16
SED30069,0,0,8,38,23,21,6,6,0,108,0,0,0,0,3,7,7,4,0,21,0,0,0,3,0,3,8,4,0,21,0,59,56,206,269,288,333,225,94,1528,0,0,3,25,19,14,11,3,0,76,0,0,0,10,6,8,0,3,0,36,0,3,3,27,16,25,39,20,3,141,0,0,0,4,0,0,3,7,0,15,0,0,3,8,6,6,0,0,0,27,0,3,4,36,9,7,4,3,0,67,0,3,4,13,0,3,6,0,0,26,0,0,3,0,3,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,3,4,13,13,15,15,8,6,76,0,0,0,5,0,8,12,11,3,40,0,4,0,14,17,0,3,0,0,40,0,0,3,15,4,0,0,0,0,19,0,0,0,0,0,0,3,0,0,10,0,0,4,8,9,14,15,3,5,55,0,0,0,0,0,3,6,4,0,13
SED30070,0,4,3,18,14,10,7,3,0,58,0,0,0,0,3,8,3,3,0,22,0,0,0,3,0,0,9,0,0,15,5,101,139,265,416,298,369,217,66,1876,3,0,4,24,10,10,3,0,0,59,0,0,0,4,8,4,7,0,0,32,0,0,3,18,16,16,42,16,9,125,0,3,0,0,0,3,3,0,0,9,0,0,0,4,5,3,3,0,0,9,4,0,4,36,16,9,10,3,0,79,0,0,0,11,8,0,0,3,3,28,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,4,12,12,18,5,5,0,64,0,0,0,0,3,7,15,4,3,36,0,0,7,15,6,0,0,0,0,33,0,0,0,6,3,0,0,0,0,13,0,0,0,0,5,3,0,0,0,8,0,0,0,10,5,6,0,0,0,27,0,0,0,0,0,3,7,0,0,19
SED30071,0,0,4,27,7,7,0,0,0,57,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,9,24,44,67,59,53,39,12,317,0,0,3,14,16,3,3,0,0,39,0,0,0,3,4,3,0,0,0,7,0,0,4,9,3,3,6,3,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,7,4,9,9,92,10,0,3,6,0,141,0,0,3,4,4,5,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,5,3,3,25,0,0,0,3,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,16,0,0,0,13,0,0,0,0,0,18,0,0,0,0,3,0,0,0,0,3,0,4,3,16,8,3,3,0,0,34,0,0,0,0,0,0,0,0,0,3
SED30072,0,10,7,77,35,17,14,9,3,177,0,0,3,3,0,0,6,4,0,15,0,0,0,0,0,0,0,4,0,3,5,61,47,209,197,148,173,113,69,1023,0,4,3,65,34,40,16,9,0,174,0,0,3,10,9,3,5,0,0,33,3,0,4,26,20,17,23,12,7,110,0,0,0,4,0,0,8,3,0,17,0,0,4,26,12,12,11,6,0,76,11,58,65,476,68,37,17,14,3,738,0,3,6,25,7,8,3,0,3,55,0,3,0,26,0,3,0,0,0,36,4,6,4,12,8,3,0,0,0,42,0,14,0,33,17,3,8,3,3,84,0,0,0,10,3,8,13,20,12,66,0,0,0,36,18,0,0,0,0,64,0,0,0,27,8,0,0,0,0,40,0,0,0,0,3,3,0,0,0,7,0,3,8,18,11,5,5,0,0,59,0,0,0,3,0,3,5,3,0,11
SED30073,3,29,318,358,87,37,20,18,5,865,0,0,3,10,8,7,4,4,0,33,0,3,3,3,3,0,12,3,7,30,5,29,107,323,163,107,83,27,9,858,0,0,6,28,11,16,3,3,0,64,0,0,30,90,11,3,3,3,0,145,0,7,12,74,18,5,28,7,8,160,0,4,3,11,11,32,96,94,56,296,0,9,83,69,20,10,8,0,0,192,14,46,76,436,34,21,10,3,3,638,0,8,25,53,3,4,0,0,0,96,0,10,4,110,7,3,0,0,0,144,0,0,3,9,3,3,0,0,0,21,0,0,7,96,14,5,8,4,3,141,0,3,17,38,7,11,20,35,11,148,0,3,48,132,27,3,7,3,0,223,0,12,88,264,36,7,0,0,0,407,0,0,0,3,5,0,3,0,0,19,0,6,102,102,26,24,4,0,0,267,0,0,0,0,0,3,0,0,0,11
SED30074,0,0,3,18,3,3,3,0,0,35,0,0,0,0,4,3,3,3,0,17,0,0,0,0,0,0,0,0,0,4,0,0,10,53,78,134,169,77,32,552,0,0,0,10,10,4,0,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,6,13,9,11,21,13,0,77,0,0,0,0,0,0,0,3,0,3,0,0,3,8,0,0,0,0,0,11,0,3,5,25,3,3,4,0,0,47,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,3,3,5,3,27,0,0,3,4,4,10,34,48,19,124,0,0,0,5,3,0,0,0,0,11,0,0,8,26,4,0,0,0,0,38,0,0,0,0,0,0,0,0,0,4,0,0,4,5,0,4,0,3,0,19,0,0,0,0,0,0,0,0,0,3
SED30075,3,22,430,486,122,69,33,6,8,1183,0,0,7,15,5,21,11,9,6,80,0,3,4,13,9,7,5,7,6,50,12,41,87,191,232,193,237,188,114,1288,0,3,5,23,23,10,7,4,0,69,0,0,10,16,10,3,3,7,0,52,0,3,15,36,19,20,38,24,26,181,0,0,0,3,3,4,21,8,3,42,0,0,69,48,17,14,3,0,0,155,7,24,39,176,25,14,17,11,6,313,0,8,13,33,17,8,9,0,3,92,0,7,0,45,12,11,3,3,0,83,0,0,10,15,3,5,0,3,0,31,3,0,9,22,6,12,5,8,4,69,0,3,0,4,4,15,25,20,12,86,3,17,60,260,84,39,20,12,0,505,3,28,151,302,102,30,15,10,0,643,0,3,0,7,0,0,3,0,0,12,0,7,28,51,26,25,10,3,3,152,0,0,0,0,0,13,18,7,4,37
SED30076,3,18,30,141,41,23,18,9,3,289,0,0,0,9,15,8,3,5,0,43,3,0,0,5,0,3,7,0,0,14,10,38,53,188,262,246,241,73,45,1163,0,0,7,37,22,26,5,4,0,106,0,0,3,9,12,3,10,0,0,30,0,0,7,23,18,12,34,8,3,104,0,0,0,0,0,4,9,5,4,24,0,3,7,21,19,16,8,6,0,88,6,16,18,158,29,14,5,5,0,258,0,3,3,17,9,9,8,7,0,55,0,0,6,13,0,3,0,0,0,20,0,0,0,5,3,0,0,0,0,8,0,8,0,25,10,21,15,9,3,90,0,0,0,3,7,6,8,3,4,35,0,0,0,35,14,0,0,3,0,59,0,15,39,107,37,14,0,4,0,214,0,0,0,4,9,4,4,0,0,29,0,4,13,41,23,21,12,0,3,111,0,0,0,0,0,0,5,3,0,7
SED30077,0,3,68,106,29,10,9,3,0,234,0,0,0,3,0,0,0,3,0,10,3,3,0,3,0,3,0,0,0,17,9,50,52,181,120,65,59,44,18,612,0,0,9,28,18,9,5,4,0,65,0,0,3,19,9,3,3,3,0,36,0,0,8,21,8,8,12,5,11,72,0,0,0,0,0,0,0,3,3,12,0,3,19,21,13,8,4,0,0,68,11,24,41,292,31,16,13,9,4,431,0,3,8,22,12,3,0,0,0,54,0,6,5,38,4,3,0,0,0,64,0,0,0,6,3,0,0,0,0,12,0,16,7,52,7,3,5,3,3,94,0,0,0,17,7,28,55,67,37,212,3,0,9,59,20,5,0,0,0,95,0,3,15,65,12,3,0,0,0,91,0,0,0,0,0,0,0,0,0,3,0,3,5,30,16,9,5,3,4,79,0,0,0,0,0,0,3,0,0,6
SED30078,46,123,595,2047,478,367,157,58,21,3895,0,0,0,12,18,13,14,6,0,68,3,9,9,28,7,11,6,3,3,88,9,38,43,102,84,72,78,42,29,488,0,3,30,142,67,53,25,10,0,334,0,0,0,3,0,0,0,0,0,10,0,0,4,9,12,8,35,3,11,78,0,0,3,8,3,11,14,17,6,64,14,19,91,270,91,161,45,9,4,705,21,90,155,853,116,92,54,22,3,1411,0,12,28,114,33,26,14,3,0,229,0,3,10,39,9,3,0,0,0,66,0,10,20,47,13,9,0,0,0,106,0,7,3,19,4,7,4,3,3,45,0,3,3,0,4,8,18,12,4,59,0,7,12,74,24,5,10,0,0,132,24,74,92,456,131,41,23,3,0,840,0,3,3,17,9,7,3,4,0,48,11,37,77,256,108,89,55,10,7,647,0,0,0,0,0,3,3,0,0,8
SED30079,23,98,1004,1538,384,279,140,93,31,3593,0,0,3,8,12,13,13,10,3,65,0,3,0,0,3,0,5,0,0,20,3,21,7,43,59,66,98,101,54,452,0,6,11,60,27,25,13,5,0,164,0,0,0,5,3,3,0,0,0,9,0,0,7,13,6,7,39,7,12,94,0,0,3,4,0,8,23,13,7,57,5,8,93,187,53,93,32,12,0,489,20,73,138,761,63,47,22,12,0,1131,4,5,14,65,25,22,13,11,0,163,4,6,12,55,7,0,6,0,0,90,3,7,8,29,8,3,0,0,0,56,0,5,0,7,0,4,0,8,3,29,0,0,0,4,0,5,21,18,7,63,3,9,18,91,13,7,3,4,0,151,14,49,144,508,90,42,12,6,0,874,0,0,0,0,3,3,0,0,0,3,0,19,82,165,67,62,46,15,0,462,0,0,0,0,0,0,3,3,3,7
SED30080,0,26,92,271,104,48,29,11,4,582,0,0,0,3,7,21,10,16,3,66,0,6,3,9,6,11,18,3,8,53,7,51,104,212,201,218,233,137,52,1214,0,0,0,26,15,5,7,8,0,62,0,0,9,30,10,9,7,6,0,75,0,0,14,39,19,23,51,16,10,178,0,3,5,4,0,11,21,12,4,61,0,11,32,50,37,18,15,3,0,169,5,23,53,309,26,23,12,4,6,465,0,4,7,40,10,15,3,3,6,75,0,8,0,28,12,3,10,3,0,67,0,0,0,9,0,0,0,0,0,10,0,5,13,34,3,16,14,3,0,86,0,3,10,27,9,18,44,25,11,156,6,16,72,357,129,46,28,9,0,666,0,12,50,132,45,13,3,3,0,262,0,0,0,7,3,7,0,5,0,18,0,4,12,51,25,14,3,7,3,123,0,0,0,0,0,5,10,10,0,25
SED30081,0,0,0,18,5,3,3,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,20,35,109,137,120,109,64,20,623,0,0,5,21,7,9,3,3,0,45,0,0,4,4,7,0,3,4,0,15,0,3,3,16,11,10,19,8,7,80,0,0,0,0,0,3,3,0,0,8,0,0,0,0,3,0,0,0,0,10,0,10,11,40,10,6,5,0,0,87,0,3,3,6,7,0,0,0,0,17,0,0,3,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,4,3,10,13,3,3,3,0,36,0,3,3,4,3,5,12,5,4,44,0,0,0,9,0,0,0,0,0,14,0,0,3,15,3,0,0,0,0,18,0,0,0,0,3,0,0,0,0,3,0,0,0,13,17,3,3,3,0,39,0,0,0,0,0,0,3,0,0,6
SED30082,0,0,10,35,14,14,6,3,0,78,0,0,0,0,0,3,0,0,0,4,0,4,0,0,0,0,0,0,0,11,3,18,17,65,108,120,115,78,28,559,0,3,3,8,3,3,0,0,0,32,0,0,3,0,0,3,3,0,0,7,0,0,3,8,15,9,19,9,3,61,0,0,0,0,0,0,0,3,0,8,0,0,3,15,0,0,0,0,0,21,5,13,4,69,5,3,5,0,0,107,0,0,0,4,0,3,0,0,0,6,0,3,3,8,0,0,3,0,0,15,0,0,0,3,0,0,0,0,0,5,0,0,3,12,8,6,3,7,0,38,0,0,3,0,3,0,8,0,0,16,0,0,0,13,3,0,0,0,0,16,0,0,7,20,3,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,3,3,18,10,11,3,0,0,43,0,0,0,0,3,0,3,0,0,5
SED30083,3,8,20,91,29,9,9,5,4,166,0,0,0,0,0,0,0,0,0,7,0,6,0,4,0,0,0,0,0,17,0,18,15,88,93,74,108,82,51,532,0,3,5,21,9,4,3,0,0,49,0,0,0,9,0,0,0,0,4,14,0,0,5,9,4,11,22,14,3,77,0,0,0,0,0,0,0,0,0,5,0,0,7,8,3,5,0,0,0,22,3,27,20,170,13,10,6,3,3,262,0,4,0,17,3,3,0,0,0,31,0,8,7,13,3,4,5,0,0,37,22,32,7,44,4,0,0,0,0,107,0,0,0,13,3,4,3,8,0,40,0,0,0,3,0,0,3,9,3,18,0,6,5,11,3,3,0,0,0,35,0,3,7,37,4,0,0,0,0,57,0,0,0,0,3,0,0,0,0,9,4,3,0,33,17,3,4,0,0,70,0,0,0,3,0,0,0,0,0,5
SED30084,0,4,7,22,13,0,3,0,0,55,0,0,0,0,0,0,3,0,0,8,0,0,0,3,0,0,3,0,0,9,8,27,39,158,160,132,138,63,32,761,0,4,3,17,13,6,0,0,0,47,0,3,0,17,3,4,5,3,0,35,0,0,7,35,26,14,19,10,5,124,0,0,0,3,3,0,9,10,0,23,0,0,6,12,0,4,0,0,0,29,0,11,8,82,13,10,7,0,0,135,0,0,3,8,4,3,4,0,0,26,0,0,0,7,3,0,0,0,0,13,0,0,0,3,0,0,0,0,0,3,0,3,3,22,15,6,8,3,6,65,0,0,0,10,8,11,12,13,10,56,0,3,0,24,6,0,0,0,0,37,0,0,0,31,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,3,0,0,3,22,14,9,7,3,0,56,0,0,0,0,0,0,0,0,0,9
SED30085,0,0,0,9,8,7,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,52,40,50,41,21,5,218,0,4,0,0,3,0,0,0,0,13,0,0,0,3,0,0,0,0,0,7,0,0,3,13,4,4,5,3,0,36,0,0,0,0,0,0,3,0,0,3,0,0,0,4,4,0,0,0,0,8,0,3,3,59,0,7,0,0,0,71,0,0,0,11,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,3,0,0,0,30,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0
SED30086,0,5,22,66,34,24,6,24,10,195,0,0,0,5,11,5,6,3,0,34,0,0,0,0,0,5,0,0,4,8,3,26,45,160,231,240,274,191,115,1276,0,8,14,89,30,43,14,3,3,203,0,0,0,3,3,0,3,3,3,14,0,0,4,22,17,25,43,25,11,145,0,0,0,0,0,3,10,3,0,14,0,0,7,10,3,10,3,0,3,35,6,19,27,176,9,15,12,3,5,279,0,0,3,18,15,9,7,12,4,66,0,13,17,18,5,3,0,0,0,54,4,16,17,18,14,3,0,0,0,74,0,3,3,19,3,4,7,6,3,46,0,3,0,0,3,3,7,6,0,32,0,3,9,23,3,4,0,0,4,54,0,4,6,32,6,3,0,0,0,65,0,0,0,5,8,10,3,0,0,17,0,3,4,28,15,14,14,5,0,85,0,0,0,0,0,3,3,3,0,12
