SA2_MAINCODE_2016,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
310041300,29,0,0,0,0,28,13,4,0,0,0,14,20,9,0,0,0,23,31,6,0,0,0,39,56,8,0,0,0,61,190,22,0,0,0,214,227,10,0,0,0,233,148,7,0,0,0,152,29,0,0,0,0,33,17,0,0,0,0,17,10,0,0,3,0,10,36,0,0,0,0,37,796,66,3,3,0,871
310041301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041302,59,0,0,0,0,57,23,0,0,0,0,26,35,3,0,0,0,33,60,5,0,0,0,67,100,6,0,0,0,104,386,21,0,0,0,408,526,10,0,0,0,535,315,3,0,0,0,320,62,0,0,0,0,62,35,0,0,0,0,35,14,0,0,0,0,14,61,3,0,0,0,65,1681,44,0,0,0,1729
310041303,31,0,0,0,0,31,15,0,0,0,0,15,5,0,0,0,0,5,17,0,0,0,0,17,33,0,0,0,0,33,118,3,0,0,0,124,213,7,0,0,0,219,347,3,0,0,0,348,107,0,0,0,0,107,40,0,0,0,0,40,24,0,0,0,0,24,34,0,0,0,0,35,995,16,0,0,0,1010
310041304,48,0,0,0,0,48,18,0,0,0,0,16,16,0,0,0,0,16,25,4,0,0,0,31,40,0,0,0,0,47,174,3,0,0,0,180,388,23,0,0,0,414,694,40,0,0,0,738,263,7,0,0,0,265,135,3,0,0,0,131,53,0,0,0,0,51,61,0,0,0,0,58,1912,83,0,0,0,1996
311011305,47,0,3,0,0,57,23,3,0,0,0,28,29,3,0,0,0,31,55,7,0,0,0,65,62,4,3,0,0,77,249,16,0,0,0,260,281,5,0,0,0,286,284,0,0,0,0,284,100,0,0,0,0,103,52,0,0,0,0,52,44,0,0,0,0,41,77,0,0,3,0,82,1312,41,7,8,0,1362
311021306,35,0,0,0,0,45,16,4,0,0,0,21,13,5,0,0,0,16,38,4,0,0,0,47,46,9,3,0,0,55,145,22,10,0,0,182,207,10,3,0,0,217,157,5,0,0,0,163,41,0,0,0,0,41,17,0,0,0,0,15,11,0,0,0,0,7,33,0,0,0,0,29,753,64,18,0,0,839
311021307,51,0,0,0,0,49,17,0,0,0,0,23,31,5,0,0,0,36,51,3,9,0,0,61,53,0,9,0,0,65,264,23,14,0,0,303,264,12,3,0,0,284,142,8,4,0,0,147,31,0,0,0,0,27,11,0,0,0,0,11,6,0,0,0,0,7,47,3,0,0,0,45,968,50,47,0,0,1064
311021308,37,3,0,0,0,38,17,4,0,0,0,14,11,3,0,0,0,15,31,6,0,0,0,39,45,16,0,0,0,64,146,35,0,0,0,183,271,17,0,0,0,284,257,12,0,0,0,265,51,0,0,0,0,51,39,0,0,0,0,35,13,0,0,0,0,13,45,3,0,0,0,51,974,92,0,0,0,1068
311021309,29,0,0,0,0,29,10,3,0,0,0,15,11,0,0,0,0,11,25,4,0,0,0,35,31,0,0,0,0,35,128,15,0,0,0,143,206,4,0,0,0,213,214,3,0,0,0,215,55,0,0,0,0,55,30,0,0,0,0,30,14,0,0,0,0,14,33,0,0,0,0,36,794,32,3,0,0,824
311021310,43,0,0,0,0,43,14,0,0,0,0,17,17,0,0,0,0,17,19,0,0,0,0,19,32,3,0,0,0,35,93,3,0,0,0,98,112,3,0,0,0,112,230,3,0,0,0,236,119,0,0,0,0,118,73,0,0,0,0,76,24,0,0,0,0,27,34,0,0,0,0,34,804,15,0,0,3,824
311031311,60,0,0,0,0,60,37,0,0,0,0,42,24,3,0,0,0,29,43,0,0,0,0,43,64,4,0,0,0,66,258,5,0,0,0,261,359,5,0,0,0,363,296,0,0,0,0,298,76,0,0,0,0,76,51,0,0,0,0,51,23,0,0,0,0,23,72,0,0,0,0,75,1366,16,0,3,0,1392
311031312,37,0,0,0,0,40,10,0,0,0,0,15,24,0,0,0,0,24,25,3,0,0,0,28,38,0,0,0,0,46,151,16,0,0,0,170,193,7,0,0,0,198,186,9,0,0,0,196,48,0,0,0,0,48,19,0,0,0,0,20,11,0,0,0,0,11,38,7,0,0,0,43,779,44,3,0,0,829
311031313,29,0,0,0,0,33,10,0,0,0,0,10,5,0,0,0,0,5,18,0,0,0,0,18,24,0,0,0,0,24,71,0,0,0,0,71,118,0,0,0,0,118,179,0,0,0,0,177,67,0,0,0,0,67,52,0,0,0,0,52,26,0,0,0,0,26,29,0,0,0,0,27,629,0,0,0,3,630
311031314,44,0,0,0,0,46,22,0,0,0,0,22,27,0,0,0,0,26,56,0,0,0,0,56,70,0,0,0,0,73,294,0,0,0,0,298,422,0,0,4,0,433,279,0,0,3,0,284,44,0,0,0,0,44,20,0,0,0,0,23,7,0,0,0,0,7,47,0,0,0,0,47,1336,8,0,9,0,1355
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031316,49,0,0,0,0,47,20,0,0,0,0,20,21,3,0,0,0,28,33,3,0,0,0,35,53,5,3,0,0,56,164,17,3,0,0,185,256,4,0,0,0,258,234,0,0,0,0,240,82,0,0,0,0,83,71,0,0,0,0,71,34,0,0,0,0,39,61,0,0,0,0,61,1080,30,9,0,3,1125
311031317,41,0,0,0,0,41,35,3,0,0,0,36,17,0,0,0,0,19,39,0,0,0,0,45,69,0,0,0,0,70,223,5,0,0,0,225,398,3,0,0,0,404,258,0,0,0,0,259,39,0,0,0,0,39,20,0,0,0,0,20,14,0,0,0,0,14,55,0,0,0,0,61,1212,24,0,0,0,1234
311031318,30,0,0,0,0,30,19,0,0,0,0,19,12,0,0,0,0,12,28,0,0,0,0,28,24,0,0,0,0,24,94,0,0,0,0,94,117,0,0,0,0,121,192,0,0,0,0,192,119,0,0,0,0,119,57,0,0,0,0,57,25,0,0,0,0,25,42,0,0,0,0,42,751,0,0,0,0,757
311031319,78,0,0,0,0,77,36,0,0,0,0,37,31,0,0,0,0,31,66,0,0,0,0,66,103,0,0,0,0,103,361,0,0,0,0,367,592,0,0,0,0,600,816,0,3,0,0,824,189,0,0,0,0,189,83,0,0,0,0,83,39,0,0,0,0,39,104,0,0,0,0,104,2494,8,3,0,0,2504
311041320,65,0,0,0,0,65,35,0,0,0,0,35,39,0,0,0,0,39,67,0,0,0,0,67,83,0,0,0,0,81,217,0,0,0,0,217,306,0,0,0,0,306,592,0,0,0,3,595,448,0,0,0,3,452,263,0,0,0,0,261,78,0,0,0,0,78,131,0,0,0,0,131,2325,0,0,0,8,2327
311041321,105,0,0,0,0,104,58,0,0,0,0,59,51,0,0,0,0,51,80,0,0,0,0,79,148,0,0,0,0,149,526,7,0,0,0,528,800,10,0,0,3,819,1463,4,0,0,3,1471,670,0,0,3,4,671,272,3,0,0,0,275,99,0,0,0,0,99,208,0,0,0,0,211,4468,33,0,10,13,4516
311041322,56,0,0,0,0,56,17,0,0,0,0,17,16,0,0,0,0,16,31,0,0,0,0,31,42,0,0,0,0,42,116,0,0,0,0,116,152,0,0,0,0,149,275,0,0,0,0,275,190,0,0,0,0,190,102,0,0,0,0,105,39,0,0,0,0,39,74,0,0,0,0,74,1111,0,0,0,3,1113
311051323,43,0,0,0,0,46,15,0,0,0,0,16,20,0,3,0,0,22,38,0,0,0,0,34,48,3,3,0,0,54,155,7,7,0,0,178,279,4,0,0,0,282,320,4,3,0,0,328,75,0,0,0,0,75,41,0,0,0,0,41,20,0,0,0,0,20,47,0,0,0,0,49,1102,24,21,0,0,1145
311051324,66,0,0,0,0,66,19,0,0,0,0,22,23,0,0,0,0,20,34,0,0,0,0,34,42,7,0,0,0,49,126,12,0,0,3,142,205,15,0,0,0,215,325,12,0,0,0,336,208,0,0,0,0,210,182,3,0,0,0,186,82,0,0,0,0,86,63,0,0,0,0,61,1382,42,0,3,3,1429
311051325,55,3,0,0,0,60,28,0,0,0,0,29,24,0,0,0,0,24,44,5,0,0,0,53,62,5,0,0,0,65,238,14,0,0,0,253,419,9,0,0,0,431,507,4,0,0,0,512,170,0,0,0,0,176,74,0,0,0,0,80,28,0,0,0,0,29,68,0,0,0,0,67,1721,50,0,0,3,1772
311051326,27,0,0,0,0,28,23,0,0,0,0,25,26,0,0,0,0,29,40,3,0,0,0,38,43,0,5,0,0,50,137,12,7,0,0,163,223,11,3,0,0,247,221,3,0,0,0,225,51,0,3,0,0,57,36,0,0,0,0,36,19,0,0,0,0,19,22,0,0,0,0,24,870,40,27,0,3,935
311051327,69,0,6,0,0,69,36,0,3,0,0,42,32,0,0,0,0,31,50,0,3,0,0,55,71,3,9,0,0,76,183,9,32,0,0,225,295,7,29,0,0,326,535,0,11,0,0,549,298,0,4,0,0,303,160,3,0,0,0,167,66,0,0,0,0,66,77,3,3,0,0,80,1862,27,97,0,7,1987
311051328,30,3,0,0,0,36,12,0,0,0,0,15,15,3,0,0,0,20,32,5,0,0,0,34,31,14,0,0,0,43,125,19,0,0,0,150,182,13,0,0,0,196,162,9,0,0,0,168,38,0,0,0,0,38,17,0,0,0,0,17,14,0,0,0,0,14,25,0,0,0,0,30,680,72,3,0,3,759
311061329,52,3,0,0,0,51,21,3,0,0,0,19,16,0,0,0,0,18,26,0,0,0,0,26,27,0,3,0,0,30,107,10,3,0,0,117,176,15,3,0,0,190,296,13,0,0,0,302,117,3,0,0,0,116,78,4,0,0,0,82,36,0,0,0,0,37,45,0,0,0,0,50,986,49,7,0,0,1044
311061330,36,0,0,0,0,41,16,0,0,0,0,23,22,0,0,0,0,22,46,0,0,0,0,46,59,0,0,0,0,59,212,4,0,0,0,214,226,4,0,0,0,233,107,4,0,0,0,112,31,0,0,0,0,31,21,0,0,0,0,21,9,0,0,0,0,9,28,0,0,0,0,32,814,17,0,0,0,831
311061331,25,0,0,0,0,24,11,0,0,0,0,12,8,0,0,0,0,9,10,0,6,0,0,16,23,0,6,0,0,32,77,0,5,3,0,93,110,0,0,4,0,114,37,0,0,0,0,42,6,0,0,0,0,8,9,0,0,0,0,9,0,0,0,0,0,0,18,0,3,0,0,18,338,0,26,10,0,378
311061332,93,3,0,0,0,96,35,7,0,0,0,44,38,0,0,0,0,38,80,11,0,0,0,92,93,12,0,0,0,104,290,46,3,0,0,336,441,53,0,0,0,496,720,10,4,0,0,731,243,0,0,0,0,250,104,3,0,0,0,109,44,3,0,0,0,49,64,9,0,0,0,67,2250,156,10,0,0,2419
311061333,42,7,0,0,0,49,33,4,0,0,0,35,16,4,0,0,0,21,32,14,0,0,0,42,66,9,0,0,0,80,216,51,0,0,0,266,250,19,0,0,0,270,185,12,0,0,0,197,34,3,0,0,0,36,22,0,0,0,0,26,12,0,0,0,0,12,43,3,0,0,0,50,970,119,4,0,0,1091
311061334,52,0,0,0,0,58,23,3,0,0,0,23,16,0,0,0,0,15,25,18,0,0,0,43,47,18,0,0,0,66,130,53,0,0,0,178,205,45,0,0,0,248,355,10,0,0,0,361,138,4,0,0,0,143,59,6,0,0,0,61,28,7,0,0,0,34,32,8,0,0,0,38,1108,157,0,0,0,1268
311061335,38,3,0,0,0,41,22,0,0,0,0,22,8,0,0,0,0,7,16,3,0,0,0,20,30,3,0,0,0,33,111,8,0,0,0,117,152,19,0,0,0,171,237,13,0,0,0,247,113,0,0,0,0,113,75,3,0,0,0,79,36,0,0,0,0,39,31,0,0,0,0,31,858,57,0,0,3,920
311061336,30,7,0,0,0,38,22,4,0,0,0,31,23,10,0,0,0,34,33,23,0,0,0,53,55,32,3,0,0,89,176,73,3,0,0,252,161,21,3,0,0,183,95,3,0,0,0,93,10,3,0,0,0,14,7,0,0,0,0,7,6,0,0,0,0,7,37,4,0,0,0,40,656,165,10,3,5,832
312011337,30,0,0,0,0,32,11,0,0,0,0,11,16,0,0,0,0,16,23,0,0,0,0,29,50,0,0,3,0,58,133,0,0,0,0,136,126,0,4,0,0,131,170,3,0,0,0,174,85,0,0,0,0,81,53,0,0,0,0,58,15,0,0,0,0,20,42,0,3,0,0,41,759,9,5,8,0,783
312011338,34,0,0,0,0,35,22,0,0,0,0,22,13,0,0,0,0,13,27,0,0,0,0,22,23,0,0,0,3,24,39,0,0,0,0,39,26,0,0,0,0,27,42,0,0,0,0,42,15,0,0,0,0,21,17,0,0,0,0,17,9,0,0,0,0,9,21,0,0,0,0,24,286,0,0,3,3,296
312011339,28,0,0,0,3,26,4,0,0,0,0,4,3,0,0,0,0,3,13,0,0,0,0,13,17,0,0,0,0,19,40,0,0,0,0,46,51,0,0,0,0,51,56,0,0,0,0,56,26,0,0,0,0,26,13,0,0,0,0,13,10,0,0,0,0,10,27,0,0,0,0,27,284,0,3,3,3,293
312011340,28,0,0,0,0,30,3,0,0,0,0,3,14,0,0,0,0,14,15,0,0,0,0,15,47,0,0,0,0,47,43,0,0,0,0,41,44,0,0,0,0,44,45,0,0,0,0,47,31,0,0,0,0,31,17,0,0,0,0,19,10,0,0,0,0,10,20,0,0,0,0,20,309,0,0,0,3,315
312011341,13,0,0,0,0,13,0,0,0,0,0,0,5,0,0,0,0,5,17,0,0,0,0,17,19,0,0,0,0,18,49,3,0,0,0,52,45,0,0,0,0,50,71,0,0,0,0,69,40,0,0,0,0,39,23,0,0,0,0,25,3,0,0,0,0,3,23,0,0,0,0,24,306,6,0,4,0,320
312021342,56,0,0,0,0,62,23,0,0,0,0,27,33,0,0,0,0,33,52,0,0,0,0,52,76,3,5,0,0,81,249,10,4,0,0,262,341,15,8,0,0,354,566,12,8,0,0,590,255,3,0,0,0,260,160,3,0,0,0,165,53,0,0,0,0,53,76,4,0,0,0,78,1941,51,25,3,0,2016
312021343,16,0,0,0,0,16,7,3,0,0,0,12,10,0,0,0,0,9,9,5,0,0,0,11,26,6,0,0,0,27,54,10,0,0,0,64,57,11,0,0,0,62,105,3,0,0,0,115,30,0,0,0,0,33,26,0,0,0,0,30,14,0,0,0,0,15,14,0,0,0,0,14,362,38,0,0,0,403
312021344,35,0,0,0,0,35,10,3,0,0,0,11,13,0,0,0,0,13,28,0,0,0,0,30,36,0,0,0,0,38,149,4,0,0,0,151,211,3,0,0,0,210,420,3,0,0,0,425,297,3,0,0,0,306,209,3,0,0,0,209,91,0,0,0,0,91,50,0,0,0,0,50,1538,24,0,3,8,1571
312021345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312021346,3,8,0,0,0,9,0,3,0,0,0,6,4,0,0,0,0,9,5,4,4,0,0,14,9,0,4,0,0,9,16,14,12,0,0,41,23,21,3,0,0,51,32,8,6,0,0,45,21,3,0,0,0,27,7,0,6,0,0,8,0,0,3,0,0,4,6,0,0,0,0,7,133,63,37,0,0,231
312021347,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,3,0,0,0,7,0,0,4,0,0,4,0,0,9,0,0,9,0,0,4,0,0,5,3,0,3,0,0,7,0,0,0,0,0,0,5,6,26,5,0,41
312021348,65,0,0,0,0,65,17,0,0,0,0,17,17,0,0,0,0,17,27,0,0,0,0,31,42,3,0,0,0,44,157,3,0,0,0,165,193,4,3,0,0,200,330,3,0,0,0,335,230,0,0,0,0,230,190,0,0,0,0,189,77,0,3,0,0,79,54,0,0,0,0,54,1402,15,9,0,6,1428
312021349,22,0,3,0,0,25,15,0,0,0,0,15,3,0,0,0,0,3,16,0,3,0,0,22,30,0,5,0,0,39,79,6,8,0,0,93,123,3,3,0,0,132,166,4,8,0,0,176,52,3,0,0,0,60,28,0,0,0,0,28,17,0,0,0,0,12,28,0,0,0,0,26,588,21,31,0,3,638
312021350,35,0,0,0,0,35,6,0,0,0,0,6,6,0,0,0,0,6,18,0,0,0,0,18,24,0,0,0,0,20,63,0,0,0,0,61,96,0,0,0,0,99,142,0,0,0,0,142,120,0,0,0,0,120,65,0,0,0,0,60,22,0,0,0,0,23,22,0,0,0,0,25,624,3,0,0,0,629
312021351,51,0,0,3,0,52,15,0,0,0,0,15,17,0,0,0,0,17,28,0,0,0,0,28,45,0,0,0,0,49,120,0,0,0,0,126,191,0,0,3,0,192,306,0,0,0,3,311,205,0,0,0,0,205,126,0,0,0,0,126,39,0,0,0,0,40,52,0,0,0,0,52,1193,0,0,5,8,1206
312021352,53,0,0,0,0,53,23,0,0,0,0,23,19,0,0,0,0,19,37,0,0,0,0,43,71,3,0,0,0,71,197,0,0,0,0,204,243,0,4,0,0,244,337,0,3,0,3,344,195,0,0,0,0,202,135,3,0,0,0,134,66,0,0,0,0,70,88,0,0,0,0,90,1474,7,4,7,3,1503
312021353,49,0,0,0,0,48,14,0,0,0,0,21,23,0,0,0,0,21,37,0,0,3,0,42,45,0,0,0,0,47,128,3,0,4,0,140,159,0,0,4,0,163,225,0,0,6,0,229,152,0,0,0,0,151,103,0,0,0,4,105,61,0,0,4,0,62,84,0,0,3,0,89,1070,10,3,28,7,1119
312021354,23,0,0,0,0,23,13,0,0,0,0,13,3,0,0,0,0,5,22,0,0,0,0,27,34,0,0,0,0,34,80,5,0,0,0,85,114,0,0,0,0,113,228,7,0,0,0,233,154,0,0,0,3,163,75,0,0,0,0,75,26,0,0,0,0,26,28,3,0,0,0,32,801,12,3,3,9,824
312021355,30,0,0,0,0,32,8,0,0,0,0,8,0,0,0,0,0,0,14,0,0,0,0,14,18,0,0,0,0,16,71,3,3,0,0,75,86,4,0,0,0,90,109,0,0,0,0,110,41,0,0,0,0,43,21,0,0,0,0,21,11,0,0,0,0,11,27,0,0,0,0,27,440,7,8,0,0,458
312021356,31,0,0,0,0,28,15,0,0,0,0,15,4,6,0,0,0,15,24,3,0,0,0,26,47,9,0,0,0,56,109,16,5,0,0,124,139,18,0,0,0,162,216,7,3,0,0,231,73,3,0,0,0,77,36,3,0,0,0,35,16,0,0,0,0,20,37,0,0,0,0,37,740,70,7,0,0,818
312021357,62,0,0,0,0,64,20,0,0,0,0,20,14,0,0,0,0,14,19,0,0,0,0,25,58,0,0,0,0,60,135,3,0,0,0,137,200,0,0,0,4,199,299,5,0,0,0,300,159,0,0,0,0,156,125,0,0,0,0,123,53,0,0,0,0,53,58,0,0,0,0,57,1196,12,0,7,5,1214
312021358,27,0,0,0,0,25,11,0,0,0,0,12,12,0,0,0,0,10,22,0,0,0,0,25,41,0,0,0,0,41,85,15,0,0,0,99,145,21,0,0,0,157,182,6,0,0,0,186,76,3,0,0,0,77,27,3,0,0,0,28,16,0,0,0,0,18,21,0,0,0,0,22,653,52,0,0,0,703
312031359,38,0,9,0,3,50,22,0,3,0,0,22,6,0,0,0,0,11,26,7,10,0,0,36,50,8,13,0,0,69,116,14,21,3,0,156,172,20,14,0,3,205,254,19,14,0,3,296,157,9,0,3,0,172,89,6,0,3,0,97,41,0,4,0,4,47,49,3,0,0,0,59,1025,81,87,13,15,1220
312031360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312031361,49,0,0,0,0,50,29,0,0,0,0,26,23,0,0,0,0,21,41,0,0,0,0,44,56,0,4,0,0,63,195,3,0,3,0,204,189,3,0,0,0,195,208,0,0,0,0,212,93,0,0,0,0,98,67,0,0,0,4,70,26,0,0,0,0,26,50,0,0,0,0,58,1034,6,12,9,3,1058
313011362,77,3,0,0,0,83,51,6,0,0,0,62,33,7,0,0,0,45,50,7,0,0,0,55,74,6,4,0,0,79,245,19,3,0,3,266,301,14,0,0,0,317,364,14,0,0,0,382,133,0,0,0,0,136,96,3,0,0,0,99,42,0,0,0,0,44,83,3,0,0,3,88,1557,78,10,4,4,1656
313011363,102,14,3,0,0,114,48,7,0,0,0,52,31,3,4,0,0,37,62,8,3,3,0,76,77,7,6,0,0,95,180,30,21,0,0,229,219,30,10,0,4,263,303,14,13,0,3,328,115,3,0,0,0,121,91,3,3,0,0,101,57,0,0,0,0,58,68,3,3,0,0,76,1359,131,58,10,7,1553
313021364,21,0,0,0,0,21,15,0,0,0,0,15,6,0,0,0,0,6,21,0,0,0,0,21,35,0,0,0,0,35,84,0,0,0,0,84,82,0,0,0,0,82,169,0,0,0,0,169,104,0,0,0,0,104,73,0,0,0,0,73,32,0,0,0,0,30,31,0,0,0,0,31,674,0,0,3,0,676
313021365,118,4,0,0,0,117,62,3,0,0,0,67,64,0,0,0,0,70,99,3,0,0,0,107,118,11,3,0,0,128,488,29,3,0,0,519,624,5,0,0,3,629,621,8,0,0,3,631,204,0,0,0,0,212,123,3,0,0,0,122,36,0,0,0,0,36,120,5,0,0,0,122,2675,64,11,4,8,2758
313021366,76,0,0,0,0,78,48,3,0,0,0,50,37,3,0,0,0,41,78,3,0,0,0,82,113,6,0,0,0,123,360,17,0,0,0,377,502,7,0,0,0,512,371,0,0,0,0,376,80,0,0,0,0,79,28,0,0,0,0,28,18,0,0,0,0,18,70,0,0,0,0,70,1763,49,7,0,0,1820
313021367,28,0,0,0,0,32,14,0,0,0,0,14,14,0,0,0,0,14,13,0,0,0,0,13,38,0,0,0,0,38,71,0,0,0,0,71,109,0,0,0,0,109,154,0,0,0,0,154,92,0,0,0,0,91,49,0,0,0,0,54,21,0,0,0,0,21,28,0,0,0,0,29,641,3,0,0,0,648
313021368,32,0,0,0,0,32,18,0,0,0,0,20,15,0,0,0,0,15,36,0,0,0,0,36,40,0,0,0,0,42,158,0,0,0,0,161,291,0,0,0,0,294,229,0,0,0,0,229,55,0,0,0,0,55,22,0,0,0,0,22,12,0,0,0,0,12,30,0,0,0,0,34,932,5,0,0,0,946
313021369,32,0,0,0,0,32,12,0,0,0,0,12,21,0,0,0,0,21,16,0,0,0,0,16,13,0,0,0,0,13,64,0,0,0,0,64,64,0,0,0,0,64,133,0,0,0,0,133,98,0,0,0,0,98,60,0,0,0,0,60,27,0,0,0,0,27,33,0,0,0,0,33,570,0,0,0,0,570
313031370,34,0,0,0,0,34,18,0,0,0,0,18,21,0,0,0,0,21,40,0,0,0,0,40,53,0,0,0,0,53,119,0,0,0,0,124,105,0,0,0,0,105,111,0,0,0,0,112,37,0,0,0,0,37,29,0,0,0,3,33,15,0,0,0,0,22,35,0,0,0,0,31,621,0,0,3,5,633
313031371,37,0,0,0,0,37,27,0,0,0,0,25,16,0,0,0,0,16,50,0,0,0,0,50,46,0,0,0,0,46,130,0,0,0,0,136,202,0,0,0,0,202,229,0,0,0,0,230,96,0,0,0,0,98,63,0,0,0,0,63,23,0,0,0,0,22,57,0,0,0,0,57,965,0,3,5,3,976
313041372,78,5,0,0,0,83,42,3,0,0,0,44,29,3,0,0,0,28,55,6,0,0,0,61,91,3,0,0,0,94,272,28,0,0,0,299,412,9,0,0,0,426,546,0,0,0,0,551,219,0,0,0,0,219,98,0,0,0,0,103,32,0,0,0,0,31,71,0,0,0,0,71,1947,60,0,0,0,2007
313041373,109,5,0,0,0,116,35,3,0,0,0,41,48,3,0,0,0,52,85,7,4,0,0,90,128,5,3,0,0,138,412,36,8,0,0,452,588,12,4,0,0,607,551,9,3,0,0,557,158,0,0,0,0,162,84,0,3,0,0,88,32,0,0,0,0,35,103,3,3,0,0,110,2326,81,25,0,0,2436
313041374,33,0,0,0,0,33,15,0,0,0,0,15,19,0,0,0,0,19,21,0,0,0,0,21,39,0,0,0,0,39,93,0,0,0,0,93,110,0,0,0,0,110,190,0,0,0,0,190,132,0,0,0,0,132,84,0,0,0,0,84,29,0,0,0,0,30,36,0,0,0,0,36,794,0,0,0,0,798
313041375,97,0,0,0,0,103,43,0,0,0,0,44,35,0,0,0,0,34,58,0,0,0,0,58,94,0,0,0,0,94,326,5,0,0,0,331,544,22,0,0,0,565,1051,7,0,0,0,1054,400,3,0,0,0,403,197,0,0,0,0,196,64,0,0,0,0,64,115,0,0,0,0,118,3024,41,0,0,0,3068
313041376,21,0,0,0,0,21,10,0,0,0,0,10,6,0,0,0,0,6,19,0,0,0,0,19,19,0,0,0,0,19,66,0,0,0,0,66,76,0,0,0,0,75,112,0,0,0,0,112,73,0,0,0,0,73,47,0,0,0,0,47,23,0,0,0,0,23,30,0,0,0,0,29,499,0,0,0,0,507
313051377,55,0,0,0,0,55,19,0,0,0,0,19,15,0,0,0,0,20,38,0,5,0,0,42,47,3,0,0,0,56,139,7,10,0,0,147,217,9,12,3,0,239,253,3,8,0,0,269,88,0,4,0,0,91,49,0,0,0,0,52,9,0,0,0,0,9,44,0,0,3,0,43,975,22,41,3,0,1053
