SA2_MAINCODE_2016,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
305011105,4,17,16,11,7,9,18,18,9,98,0,16,19,10,4,3,0,0,0,50,61,169,343,144,112,99,46,27,10,1014,591,1929,3314,1244,980,852,456,176,38,9577
305011106,0,3,9,8,11,10,17,12,11,78,0,9,8,3,3,0,0,4,0,20,22,129,378,201,125,77,62,13,7,1014,162,1046,2984,1206,616,434,246,63,44,6803
305011107,5,3,5,5,14,13,60,49,24,178,0,0,6,0,0,3,8,12,5,41,38,58,101,92,87,71,43,37,42,562,230,761,1284,864,894,656,340,197,108,5330
305011108,0,3,11,11,8,18,40,28,18,129,0,5,6,0,5,3,3,0,3,31,21,78,214,99,125,85,66,18,13,723,254,905,2455,1135,912,897,673,262,196,7698
305011109,0,0,7,10,21,33,72,89,62,287,0,0,4,5,10,8,13,15,8,65,28,117,422,282,238,223,230,151,191,1889,206,1033,3339,1984,1593,1417,1076,544,375,11578
305011110,3,3,8,7,13,5,17,26,11,92,0,3,6,9,3,7,5,3,0,32,22,105,219,103,74,75,29,11,7,640,307,1163,2143,1057,673,534,318,155,52,6400
305011111,3,9,14,5,6,21,14,8,3,86,0,10,11,4,3,0,7,0,0,35,28,71,223,115,114,71,35,16,11,674,205,902,2198,854,614,454,221,82,35,5565
305011112,0,3,9,11,14,26,58,64,42,231,0,3,3,7,8,15,19,16,6,79,52,97,248,166,135,104,44,22,16,896,266,1001,2224,1614,1270,922,508,233,105,8148
305021113,0,0,3,0,3,0,15,24,21,72,0,0,0,0,0,3,0,0,0,6,8,19,59,45,51,21,9,6,4,224,86,274,661,736,664,455,215,101,45,3231
305021114,0,0,0,0,6,8,26,32,25,100,0,0,4,0,0,0,0,0,0,6,23,28,106,84,94,71,53,31,12,491,168,364,1109,1125,1122,692,400,204,100,5290
305021115,0,3,3,0,11,13,27,39,13,113,0,0,6,5,3,0,0,5,0,14,13,55,127,78,48,46,39,29,9,438,174,716,1511,824,648,512,310,159,41,4898
305021116,0,0,0,0,0,6,15,15,14,51,0,0,0,0,0,0,3,0,0,4,7,19,43,37,42,24,13,6,0,198,134,351,794,867,780,495,223,68,33,3737
305021117,0,0,3,9,20,22,67,82,59,268,0,7,7,0,3,4,6,4,4,37,33,47,237,136,107,74,50,37,28,747,310,1061,3142,2205,1468,985,568,304,158,10192
305021118,0,3,0,6,0,4,15,13,16,57,0,0,0,0,0,0,3,3,0,7,13,28,88,63,49,30,20,11,6,318,154,465,1136,1060,935,568,329,104,56,4810
305031119,0,0,0,3,3,6,12,7,17,50,0,0,0,0,3,0,0,6,0,6,6,21,85,42,20,17,3,3,10,209,92,274,771,387,311,247,120,82,68,2358
305031120,0,3,3,4,4,4,21,39,22,93,0,0,5,3,3,0,0,0,0,12,16,29,63,35,51,25,21,16,8,273,177,608,1121,925,844,503,342,159,71,4750
305031121,0,0,0,3,4,4,28,20,10,73,0,0,0,3,0,0,0,0,0,7,18,34,40,42,72,57,38,25,20,348,135,352,785,684,839,665,435,214,100,4217
305031122,0,0,3,10,20,25,37,46,26,169,0,0,7,3,4,3,3,4,4,27,21,42,126,110,95,92,50,22,29,589,275,783,2081,1579,1412,1087,743,388,190,8527
305031123,0,0,0,0,3,4,14,30,16,66,0,0,0,0,3,0,0,0,0,5,4,5,20,26,19,17,15,10,7,126,118,240,452,760,726,365,201,120,66,3039
305031124,0,0,0,8,8,6,28,24,7,82,0,0,0,0,0,0,0,0,0,7,14,51,178,95,108,93,54,38,39,670,165,523,1373,896,909,733,517,248,104,5472
305031125,0,0,4,3,0,4,34,25,24,89,0,0,0,3,0,0,0,0,0,6,13,20,38,32,64,33,38,13,21,274,132,277,559,654,789,566,398,159,80,3612
305031126,3,16,8,3,3,16,19,25,26,125,0,3,9,0,3,0,0,3,8,23,60,163,218,129,95,67,52,32,56,874,675,2212,2481,1290,839,509,322,164,150,8643
305031127,0,3,0,4,6,10,29,26,27,101,0,0,3,3,0,0,0,3,3,11,24,58,72,36,33,29,14,25,49,334,206,648,1046,652,633,413,245,127,120,4088
305031128,0,0,3,3,14,11,24,16,11,79,0,0,3,0,10,4,3,7,0,27,39,161,517,279,166,140,89,43,8,1435,214,1130,3812,1804,1163,1013,591,216,49,9995
305031129,0,0,0,3,9,9,33,14,14,83,0,0,0,0,0,0,4,3,4,12,6,8,34,34,37,25,11,9,3,164,120,296,578,607,645,400,194,94,43,2982
305031130,0,0,8,7,7,11,44,38,23,141,0,0,0,0,0,4,3,3,0,15,19,52,103,63,57,28,32,35,38,431,201,837,1769,1118,874,546,356,165,98,5969
305031131,0,0,6,12,12,26,53,62,52,229,0,0,9,3,3,8,0,4,3,27,27,70,161,94,79,71,40,33,24,606,295,950,2098,1523,1292,906,485,225,151,7937
305041132,0,0,7,5,11,9,42,54,49,171,0,0,0,3,3,3,3,0,0,18,23,33,85,97,109,79,56,35,24,541,454,999,1548,1980,2123,1376,789,363,179,9820
305041133,0,0,3,0,3,3,14,19,8,44,0,0,3,0,0,0,0,0,0,10,24,75,128,55,54,43,49,15,0,445,257,799,1344,736,604,449,386,117,34,4727
305041134,3,0,3,3,7,9,23,34,51,133,0,0,0,3,0,3,0,3,6,18,16,40,57,67,66,41,40,16,12,369,311,623,1049,1505,1567,986,621,305,166,7131
305041135,0,0,3,4,9,11,31,47,43,144,0,0,3,0,3,7,0,11,0,25,27,94,159,108,82,58,28,38,11,612,325,1342,2550,1627,1288,982,564,226,106,9016
305041136,0,0,4,4,4,9,18,35,13,85,0,5,0,4,3,0,0,0,0,13,8,49,141,83,81,53,37,12,7,474,169,615,1346,922,790,499,279,119,39,4778
305041137,0,9,5,0,0,6,16,18,11,75,0,0,9,0,3,5,0,3,0,19,34,180,223,87,51,84,60,56,17,786,462,2067,2647,1355,964,855,598,302,99,9356
306011138,0,4,3,3,11,16,26,25,8,97,0,0,0,0,0,0,0,0,0,10,18,16,41,55,57,50,13,9,3,263,129,222,617,866,919,670,341,103,32,3896
306011139,0,0,8,9,15,30,72,41,11,182,0,0,4,4,3,0,3,0,0,21,43,40,100,112,140,122,123,31,6,711,270,448,1168,1527,1808,1612,1203,372,91,8498
306011140,0,0,0,0,3,9,24,14,12,66,0,0,0,0,3,0,0,0,0,6,14,19,23,41,47,31,22,10,0,204,85,168,397,546,634,493,317,100,23,2758
306011141,0,0,9,14,8,25,43,35,27,170,0,0,3,3,3,3,4,5,0,25,59,44,117,143,138,106,96,87,36,822,387,607,1400,2062,2056,1398,727,301,108,9045
306011142,4,0,8,9,20,36,78,62,16,236,0,0,5,0,6,0,3,0,0,23,53,70,159,160,142,140,100,43,17,883,448,897,2064,2119,1993,1643,1014,387,88,10661
306011143,0,0,4,5,15,25,51,19,13,138,0,0,0,0,3,7,0,0,0,14,31,46,99,119,170,147,108,47,19,779,169,318,730,860,1042,1010,678,202,63,5078
306021144,0,6,6,15,24,38,64,41,3,202,0,8,20,14,6,17,3,0,4,66,44,36,99,87,82,75,46,20,6,506,327,503,1229,1202,1001,672,393,135,21,5492
306021145,0,6,25,20,29,42,71,58,15,267,0,10,27,11,15,7,11,3,4,85,78,212,515,320,368,270,166,81,24,2030,275,1092,2775,1649,1619,1313,867,315,91,10001
306021146,4,0,9,10,26,39,103,103,65,356,0,0,3,8,6,6,3,5,3,35,25,53,77,109,109,78,79,57,24,612,214,413,896,1142,1109,1057,877,500,204,6415
306021147,4,7,13,17,44,51,127,81,22,356,0,0,13,11,20,7,11,7,7,79,61,55,140,102,118,92,61,41,6,676,373,652,1534,1496,1367,1012,713,252,60,7470
306021148,4,3,5,11,26,55,112,92,52,359,0,0,3,4,3,6,4,9,3,28,51,31,81,110,107,103,94,55,18,634,302,470,938,1180,1234,1094,706,342,130,6389
306021149,8,3,16,28,28,43,107,97,61,397,0,0,11,21,19,15,16,16,4,103,56,40,116,143,135,129,75,50,26,775,313,515,1200,1439,1441,1220,776,372,155,7425
306021150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306021151,0,10,24,18,20,53,75,37,11,248,3,0,9,4,12,10,11,0,0,46,71,72,145,152,132,142,85,46,5,855,233,409,915,870,761,699,458,171,32,4559
306021152,5,9,30,23,38,35,52,62,27,272,0,3,11,40,19,20,3,9,0,110,53,61,156,105,117,97,82,51,21,729,212,366,836,745,711,631,455,223,87,4268
306021153,0,0,3,11,21,26,76,57,10,209,0,0,10,10,9,4,3,5,0,46,39,35,57,77,97,50,44,33,0,427,248,445,1035,1227,1305,918,553,223,33,5988
306021154,5,7,24,29,32,32,68,72,75,358,3,0,15,22,22,14,14,10,0,101,55,91,185,132,117,121,96,96,111,997,222,495,1157,864,774,738,504,360,314,5417
306021155,0,3,3,10,19,21,66,35,23,179,0,0,3,8,15,8,0,0,0,36,32,29,65,60,84,73,71,59,49,518,172,279,657,635,585,530,404,171,108,3546
306021156,0,0,4,20,12,26,44,71,48,213,0,0,4,10,5,3,4,3,0,21,19,18,68,84,93,77,50,43,16,473,172,348,823,1176,1382,1075,751,371,195,6294
306021157,3,4,3,9,8,34,81,40,17,210,0,4,3,4,13,9,3,3,3,52,30,35,86,88,69,74,76,33,20,511,172,333,680,656,576,631,429,178,86,3734
306031158,0,3,6,5,8,32,83,84,38,269,0,0,0,0,8,4,0,3,6,25,14,13,38,45,80,73,54,42,12,368,98,174,347,494,668,727,514,260,87,3368
306031159,3,10,19,35,35,100,199,223,158,783,0,3,4,8,15,21,9,17,9,81,62,63,176,128,142,164,136,100,30,1009,306,515,1130,971,1202,1268,942,630,309,7281
306031160,0,3,13,19,36,70,169,149,57,506,0,3,0,3,3,3,8,6,0,32,29,38,91,67,109,146,108,54,17,668,172,347,818,869,1201,1348,872,425,125,6183
306031161,0,0,21,20,37,92,207,145,61,585,0,3,7,3,3,5,9,7,6,41,46,58,130,154,199,194,179,98,35,1097,283,535,1122,1200,1501,1720,1372,624,201,8562
306031162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306031163,9,4,7,3,17,11,42,16,3,116,0,0,0,0,0,0,6,0,0,17,6,5,12,6,11,4,3,7,0,54,160,227,368,270,296,176,67,23,5,1586
306041164,3,3,4,3,16,52,81,63,37,268,0,0,0,0,0,0,3,5,0,14,36,28,86,110,139,139,112,62,26,737,178,234,607,836,1014,1024,691,304,99,4985
306041165,0,0,4,6,11,8,23,17,0,70,0,0,4,0,0,0,0,0,0,3,22,50,156,120,91,140,91,73,38,788,106,275,905,730,773,843,549,222,55,4461
306051166,3,3,9,8,35,82,192,265,117,719,0,0,0,3,5,8,8,17,6,42,49,61,64,93,108,144,116,135,69,832,326,561,999,1137,1349,1510,1333,864,350,8427
306051167,0,3,9,12,37,55,130,74,26,348,0,0,0,0,0,9,4,3,0,30,32,36,69,87,166,140,171,73,23,798,173,220,434,519,829,1006,853,337,92,4459
306051168,0,0,3,10,8,20,53,15,7,119,0,0,0,0,0,0,0,3,0,7,30,21,40,60,108,93,85,30,3,480,109,130,359,601,736,820,555,181,38,3519
306051169,0,3,4,12,18,44,167,120,39,406,0,4,0,3,4,7,0,0,0,24,19,13,51,60,113,136,140,94,53,685,196,243,644,853,1238,1469,1319,556,185,6697
306051170,4,12,18,29,51,110,276,303,117,924,0,0,6,4,9,3,16,28,15,88,63,75,166,152,158,178,184,156,89,1220,326,634,1282,1244,1393,1349,1288,797,273,8586
307011171,0,0,7,11,23,59,111,75,26,303,0,0,0,3,0,3,10,12,0,23,33,17,44,52,75,57,64,23,10,369,154,205,517,545,639,582,415,202,64,3332
307011172,3,4,14,19,36,53,157,142,75,496,0,0,0,0,3,4,0,5,3,16,42,67,161,142,153,124,91,58,36,885,226,483,1145,1039,1065,833,624,372,158,5944
307011173,3,5,8,9,20,33,98,84,50,315,0,0,0,0,0,3,8,0,0,15,41,34,105,82,90,107,74,65,31,635,198,361,837,793,796,766,543,321,130,4742
307011174,0,0,3,15,18,58,125,85,25,334,0,0,0,0,3,0,4,3,0,17,14,17,45,51,55,78,85,46,22,415,115,180,448,440,602,645,521,267,85,3313
307011175,0,0,9,7,14,21,102,76,29,260,0,0,0,4,0,3,3,3,0,13,24,36,114,80,87,76,51,27,21,517,93,214,622,536,568,481,370,194,68,3147
307011176,4,3,14,14,20,52,72,88,43,304,0,0,0,0,9,4,4,9,8,30,32,49,162,117,112,101,71,54,36,739,223,467,1240,857,833,697,399,287,129,5137
307011177,0,0,10,20,34,75,163,115,44,452,0,0,0,0,6,4,10,5,3,30,22,22,65,88,87,75,70,40,20,479,150,260,615,756,841,796,629,303,100,4450
307011178,0,0,6,10,24,51,116,64,11,290,0,0,0,0,0,3,7,3,0,15,43,36,68,107,148,146,168,69,10,800,129,202,360,485,665,658,560,225,35,3319
307021179,0,0,10,19,36,70,298,224,73,729,0,0,0,3,4,3,7,0,0,17,33,20,52,77,95,109,139,100,51,679,210,296,727,885,1145,1300,1323,621,178,6688
307021180,7,6,19,30,33,72,206,156,55,573,0,0,3,5,5,5,6,0,0,30,29,26,71,72,73,97,83,67,18,537,257,473,804,876,1007,1039,687,390,132,5671
307021181,0,3,9,9,14,40,86,71,23,259,0,0,6,0,0,0,0,0,0,10,22,18,36,38,85,95,81,46,28,443,96,170,332,356,499,529,400,200,70,2643
307021182,3,5,9,8,23,41,133,140,66,434,0,0,0,0,3,0,3,4,0,13,27,18,50,42,89,64,77,75,89,539,205,294,567,597,813,666,597,387,223,4356
307021183,3,18,19,39,75,129,345,258,138,1031,0,0,0,3,3,11,13,5,5,50,82,77,165,205,220,203,186,157,84,1379,597,996,2002,2184,2218,1948,1499,793,331,12571
307031184,0,0,4,3,16,31,125,97,37,313,0,0,0,0,0,3,0,0,0,9,22,16,27,48,53,79,70,50,8,381,138,228,439,556,637,761,683,307,81,3825
307031185,0,0,5,7,19,40,84,69,49,270,0,0,0,0,0,0,3,3,0,6,24,18,30,43,56,70,72,41,10,359,131,136,321,454,635,715,564,262,102,3322
307031186,0,4,3,9,18,43,145,79,53,353,0,0,0,0,3,6,3,3,0,15,20,14,31,39,48,64,86,34,22,359,131,173,298,498,675,792,726,283,123,3715
307031187,0,0,13,5,21,49,153,150,91,483,0,3,0,3,5,5,7,15,4,39,9,11,50,26,45,54,72,110,47,426,114,240,543,521,598,782,793,532,226,4345
307031188,0,0,9,9,24,47,152,72,25,337,0,0,0,0,0,0,3,4,0,10,25,16,38,34,69,101,100,40,11,429,133,221,492,622,799,993,914,296,70,4545
307031189,4,8,18,30,65,133,313,273,104,957,0,3,7,7,0,3,16,4,3,41,41,50,82,111,129,136,192,183,130,1052,450,910,1515,1573,1879,1902,1755,1067,391,11447
308011190,3,4,19,23,34,68,74,39,4,268,0,0,0,4,3,4,4,0,0,28,35,69,184,147,136,111,47,6,3,730,220,545,1324,1124,1001,682,264,81,9,5258
308011191,0,0,10,3,36,65,151,82,22,386,0,0,0,3,3,0,10,7,0,22,48,52,164,169,194,164,123,69,12,995,197,353,1096,1083,1228,1099,726,298,62,6146
308011192,4,3,8,8,32,57,86,58,18,278,0,4,3,0,3,3,8,0,3,27,117,126,306,296,287,159,58,33,13,1394,453,929,2331,2033,1845,1232,466,180,55,9522
308031205,7,9,31,28,43,53,154,130,67,516,0,5,10,5,9,4,0,3,3,38,46,69,71,85,103,84,75,70,31,637,292,603,1029,824,864,682,565,350,159,5363
308031206,0,0,0,3,9,16,52,36,8,131,0,0,0,0,0,0,0,0,0,8,7,0,19,25,25,25,15,16,3,137,50,51,170,250,304,309,180,89,23,1435
308031207,3,4,4,7,10,31,115,92,44,312,0,0,0,0,0,3,0,0,0,4,25,13,46,68,72,93,104,71,71,570,144,251,526,577,696,820,709,390,164,4286
308031208,0,3,13,22,18,28,127,161,72,445,0,3,6,5,3,3,0,0,0,31,33,44,99,59,74,75,43,65,24,518,328,641,1231,1070,1211,1100,775,452,150,6952
308031209,0,0,0,4,7,18,76,52,11,167,0,0,0,0,0,0,0,0,0,0,35,123,222,205,130,65,39,21,5,842,202,316,586,786,823,632,347,131,25,3853
308031210,0,7,14,22,32,74,167,122,42,481,0,0,0,0,4,5,0,5,0,21,46,64,150,128,115,106,64,51,22,743,398,862,2000,1417,1308,1179,610,326,100,8203
308031211,4,13,28,40,32,43,110,83,23,369,0,6,13,4,6,7,3,4,0,42,20,27,59,53,53,36,43,19,9,323,166,366,707,653,604,503,380,179,66,3624
308031212,0,0,6,14,26,67,125,75,27,348,0,0,0,3,4,0,6,4,3,18,17,12,29,22,36,59,67,39,18,314,77,126,247,288,415,520,463,201,71,2399
308031213,3,3,20,32,42,34,143,156,34,469,0,8,9,15,16,6,3,3,0,60,38,45,115,93,103,92,81,72,47,680,405,656,1448,1353,1288,1163,755,439,120,7632
308031214,0,3,13,10,21,23,121,141,55,391,0,0,0,0,0,0,0,3,0,9,22,25,50,48,68,48,50,65,44,430,196,362,755,582,626,541,462,337,141,3992
308031215,0,3,8,8,22,31,90,97,24,290,0,0,3,4,6,3,3,0,0,21,28,30,83,63,95,92,65,74,121,647,222,465,992,856,876,785,471,279,180,5118
308031216,3,0,11,11,31,26,128,149,51,402,0,0,0,0,3,3,7,3,0,11,26,33,52,61,71,88,66,103,54,548,205,406,809,667,791,714,527,409,173,4693
308031217,3,0,7,7,21,38,79,91,38,280,0,0,0,0,0,5,3,3,0,12,26,40,56,46,81,78,57,31,21,437,127,238,455,375,487,473,293,208,79,2732
308031218,0,0,3,11,13,27,86,57,19,230,0,0,0,0,0,0,0,0,0,4,14,9,36,31,46,47,64,25,14,295,109,127,311,380,555,559,425,169,54,2690
308031219,3,0,3,10,12,37,84,52,10,206,0,0,0,0,3,3,0,0,0,8,17,12,39,64,81,60,60,27,3,359,142,166,337,541,678,783,493,174,33,3343
308031220,0,0,5,4,12,21,74,39,6,168,0,0,0,0,3,0,3,3,0,4,16,18,22,33,58,32,26,16,11,231,116,145,300,354,478,421,309,117,22,2254
308031221,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,16
308031222,3,0,16,4,19,29,103,140,70,386,0,0,8,0,0,0,0,3,4,22,38,37,85,90,98,102,102,110,142,809,277,497,935,856,1077,892,645,503,329,6009
308031223,3,4,7,11,36,95,277,256,128,826,3,0,6,4,9,3,3,8,11,48,63,77,173,203,264,251,177,156,80,1463,522,973,1958,2190,2595,2502,1841,1000,418,13999
308041528,3,0,16,5,35,82,227,194,54,609,0,0,0,3,5,3,10,9,0,27,35,29,120,109,119,119,96,62,25,703,240,415,1049,1093,1221,1171,806,436,122,6554
308041529,4,5,36,36,29,31,90,104,52,394,3,3,3,0,4,0,0,6,3,26,23,34,67,80,71,63,36,35,10,425,191,365,875,844,754,574,329,221,92,4239
308051530,0,0,7,7,24,47,158,70,10,331,0,0,0,0,0,0,3,0,0,6,38,17,38,77,123,110,106,49,3,561,133,154,403,710,1103,1189,874,265,32,4867
308051531,4,0,8,5,14,29,80,53,20,210,0,0,0,0,3,0,0,0,5,15,35,29,77,101,91,86,44,33,32,524,285,466,1178,1544,1533,1189,609,229,75,7102
308051532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,0,18
308051533,0,0,12,21,31,46,108,98,58,372,0,0,0,8,3,3,5,0,3,18,50,57,138,111,116,98,51,20,11,654,402,979,2331,1992,1698,1159,550,283,130,9527
308051534,0,3,5,15,29,38,74,97,30,286,3,0,3,0,3,5,3,0,0,15,47,56,123,105,125,103,65,56,20,699,224,471,954,791,932,761,389,268,83,4868
308051535,0,0,15,14,34,70,181,105,34,459,0,0,3,3,5,3,0,3,0,21,58,53,149,171,198,139,90,46,16,917,326,541,1494,1729,1842,1419,842,295,66,8549
308051536,0,0,3,3,15,17,47,24,6,119,0,0,3,3,0,0,0,0,0,9,15,16,23,42,31,24,10,6,3,170,129,232,511,556,531,400,220,82,21,2683
308051537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308051538,0,0,6,7,19,25,50,33,8,150,0,0,0,3,0,4,0,0,0,16,21,50,81,64,73,49,19,16,6,375,185,468,987,889,831,603,266,101,43,4371
308051539,0,3,3,16,21,22,78,57,19,220,0,0,6,3,3,3,3,0,0,14,21,32,73,58,74,58,39,29,7,403,155,307,689,613,734,549,387,209,56,3707
309011224,0,0,3,4,10,15,56,65,43,197,0,0,0,0,3,3,7,5,0,16,20,32,91,68,86,61,73,55,24,507,226,441,938,1003,1189,986,861,478,168,6287
309011225,0,3,10,3,12,14,54,78,48,235,0,0,0,0,4,3,0,5,5,18,38,52,141,119,117,128,139,80,85,899,197,523,1519,1117,1090,1188,1024,563,303,7536
309011226,0,3,4,15,20,44,118,127,85,416,0,0,9,4,3,3,7,9,5,38,37,29,60,91,85,94,101,134,101,735,386,659,1588,2026,1832,1560,1513,996,476,11036
309011227,0,3,11,11,18,26,63,65,43,244,3,0,14,12,4,0,9,8,4,57,61,119,309,187,221,217,190,110,42,1458,260,1121,2797,1566,1486,1438,1131,600,255,10661
309011228,3,3,4,12,18,44,100,99,47,331,0,0,3,4,9,10,3,8,8,37,25,44,120,108,97,121,116,97,53,780,271,711,1636,1743,1582,1422,1344,738,300,9742
309011229,0,0,8,3,5,20,41,36,33,155,0,0,0,0,0,0,3,0,0,9,19,57,136,90,84,77,88,59,27,628,158,429,1447,1089,872,764,603,307,123,5796
309021230,0,0,5,0,12,22,72,69,61,244,0,0,0,10,0,0,0,5,0,21,14,44,140,70,90,152,117,92,56,768,107,425,906,636,738,1017,813,490,269,5401
309021231,4,0,5,3,15,30,66,73,50,240,0,0,3,4,3,4,4,3,0,22,39,79,158,137,164,197,143,116,76,1100,262,624,1585,1481,1506,1689,1178,605,325,9257
309021232,0,3,12,7,19,29,71,92,67,299,0,0,0,0,0,0,0,0,0,11,18,25,35,54,56,62,77,65,28,422,264,472,781,1178,1317,1196,964,587,295,7054
309021233,0,5,3,0,11,34,94,103,77,335,0,0,0,3,3,0,3,5,4,21,32,27,71,87,101,98,99,85,39,640,398,569,1158,1590,1720,1504,1342,740,359,9379
309021234,0,0,3,18,16,48,111,104,90,404,3,0,3,0,4,8,3,0,3,29,29,63,169,165,117,149,155,98,65,1014,373,787,2123,2193,1917,1838,1402,754,364,11767
309031235,3,4,8,10,19,35,79,60,35,251,0,6,3,6,3,3,3,4,3,36,30,57,83,87,95,67,90,76,58,645,351,730,1123,1313,1486,1174,1101,595,205,8084
309031236,0,0,9,17,8,38,68,79,46,262,0,3,12,4,6,3,3,0,0,37,41,70,149,116,130,116,109,89,66,879,278,745,1383,1148,1100,1065,850,453,197,7211
309031237,3,3,9,9,21,55,127,157,83,459,0,0,3,0,6,7,8,10,3,36,34,32,74,96,99,109,164,189,91,887,252,417,1048,1263,1174,1306,1593,1074,407,8530
309031238,11,10,27,37,62,106,180,193,101,722,0,3,16,18,17,28,10,17,4,114,76,176,281,242,264,241,281,245,181,1988,582,1497,2720,2382,2422,2208,1998,1105,561,15463
309031239,0,0,4,7,16,35,102,89,39,299,0,0,4,0,3,3,3,0,0,18,16,27,47,78,91,114,123,95,43,623,209,404,754,1131,1431,1476,1559,661,232,7858
309031240,0,3,6,5,22,27,82,95,55,285,0,0,0,0,5,5,5,0,3,14,20,31,46,58,87,99,132,128,90,685,184,404,771,952,1242,1396,1519,900,396,7757
309041241,0,0,0,5,5,12,29,24,6,88,0,0,0,0,0,0,0,0,0,4,21,16,85,97,76,73,39,14,3,425,104,193,445,593,740,692,477,137,36,3417
309041242,0,0,6,11,25,43,121,79,34,333,0,0,0,0,4,0,3,3,0,18,82,63,102,160,199,246,183,111,39,1187,399,509,1055,1848,2343,2221,1807,769,215,11171
309051243,0,0,0,4,9,22,38,38,28,148,0,0,0,0,3,0,0,0,0,11,24,22,38,49,80,63,54,45,30,406,197,351,590,876,1178,1085,725,293,169,5462
309051244,4,3,15,19,24,48,92,77,38,307,0,3,7,3,3,0,3,0,0,27,61,30,124,154,166,148,124,83,26,928,583,854,1817,2782,2794,2126,1516,677,165,13317
309051245,0,0,4,8,9,29,33,23,8,126,0,0,0,0,3,0,0,0,0,6,11,8,51,79,29,26,43,19,6,265,278,422,871,1372,1182,716,572,198,40,5649
309061246,0,3,14,15,16,62,100,68,20,285,0,0,0,3,0,0,9,3,0,13,28,51,108,89,97,142,128,98,32,775,326,741,1551,1572,1630,1728,1417,640,153,9759
309061247,3,0,10,7,20,32,56,73,21,219,0,0,3,0,3,3,5,3,3,20,13,34,60,57,61,64,71,64,29,455,245,514,1047,1127,1179,1010,747,486,137,6492
309061248,7,11,23,25,65,96,182,154,97,664,3,0,3,8,9,12,4,11,10,62,64,77,154,166,215,171,192,174,178,1391,641,1150,2650,2828,2826,2361,1903,1028,589,15975
309061249,3,9,18,28,31,44,65,42,22,259,0,0,8,11,3,7,5,3,3,49,62,68,192,178,166,93,89,31,8,894,703,1169,2591,3070,2586,1533,923,303,59,12933
309061250,3,0,3,4,14,16,50,52,42,180,3,0,0,0,4,6,4,4,0,21,26,32,43,59,74,96,78,84,125,614,258,407,669,996,1239,1091,792,393,257,6110
309071251,0,3,22,12,11,23,35,11,12,131,0,0,7,6,3,0,0,3,0,24,60,67,215,156,135,71,33,14,3,761,476,1030,2359,2056,1624,843,478,120,23,9014
309071252,3,0,11,13,16,60,125,112,83,423,0,3,6,3,9,7,8,3,4,40,63,46,98,170,186,150,157,97,51,1027,575,932,1611,2350,2632,2117,1607,834,376,13033
309071253,0,0,0,3,11,17,86,49,16,186,0,0,3,0,7,0,0,3,0,16,51,44,109,132,174,176,166,94,92,1031,305,500,981,1348,1701,1716,1767,694,244,9255
309071254,0,0,6,5,18,22,87,37,14,190,0,0,0,0,0,0,4,0,3,7,11,17,23,21,60,36,33,21,13,232,88,190,376,445,628,569,429,137,42,2899
309071255,3,0,19,19,36,54,141,95,39,405,0,0,0,4,12,12,3,3,0,39,69,65,201,189,181,94,112,72,16,1000,669,1023,2841,3150,2509,1679,1241,490,104,13706
309071256,4,3,8,28,29,36,91,69,23,283,0,3,7,4,6,8,4,0,4,30,59,69,146,143,135,124,98,43,13,818,533,905,2136,2431,2306,1655,1073,435,95,11571
