SA2_MAINCODE_2016,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
404011097,2928,2466,2578,2127,2409,1964,1144,725,450,16798,6,4,8,4,4,7,7,5,3,50,0,0,3,0,3,0,0,0,0,10,4,4,3,0,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,3,48,56,82,59,53,48,19,20,6,394,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,51,69,90,62,61,59,24,20,6,442,62,77,96,71,65,64,24,24,6,490,2986,2542,2680,2198,2474,2025,1177,757,461,17291
404021098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404021099,2094,1429,1738,1857,2274,2037,1221,638,423,13707,3,9,0,0,7,7,3,3,0,46,0,0,3,3,3,0,3,0,0,12,0,0,0,3,3,4,3,3,0,24,0,0,0,3,7,8,5,0,0,27,47,75,78,39,49,45,31,25,45,431,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,43,79,88,50,67,57,49,32,45,507,46,92,89,58,74,66,52,31,46,556,2144,1517,1831,1918,2346,2103,1272,670,469,14264
404021100,2094,1590,1558,1593,1937,2119,1516,758,342,13504,6,6,0,0,13,16,0,0,3,45,0,0,3,0,4,0,0,0,0,9,0,0,3,0,0,0,4,0,0,11,0,0,0,0,0,4,3,0,0,13,40,58,65,43,58,44,20,13,13,354,3,3,3,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,63,79,47,64,52,24,18,15,403,49,70,82,52,74,64,24,20,11,452,2139,1658,1640,1645,2012,2182,1540,778,359,13956
404021101,1568,1214,1484,1338,1535,1488,930,513,234,10316,3,0,8,3,4,3,3,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,12,0,4,0,0,3,0,4,0,0,14,41,61,66,29,34,32,20,12,4,298,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,66,69,28,43,39,23,12,4,325,45,67,79,36,45,42,23,12,4,344,1614,1280,1564,1369,1579,1528,957,526,239,10662
404021102,3119,2539,2808,2460,2260,1917,1290,856,515,17772,8,6,7,0,0,8,0,3,0,37,0,0,0,0,0,0,0,0,0,10,0,0,5,4,0,3,0,0,0,21,0,3,4,3,3,0,0,0,0,16,42,87,87,56,47,55,23,6,3,403,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,46,98,107,74,57,65,26,8,3,481,48,105,114,77,57,69,29,13,4,514,3173,2647,2920,2535,2318,1991,1321,869,526,18291
404021103,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
404031104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404031105,428,287,246,276,373,338,210,255,171,2584,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,4,3,10,11,3,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,3,8,10,4,3,0,47,7,8,4,3,8,15,5,3,0,51,430,294,249,273,384,345,219,259,171,2635
404031106,1936,1535,1958,1609,1644,1354,1003,775,434,12259,0,0,0,0,0,4,4,0,0,15,0,3,8,4,5,7,0,0,0,26,3,6,0,0,4,0,5,0,0,17,0,4,3,4,3,3,0,0,0,15,16,40,51,28,31,38,21,6,11,238,3,0,3,0,4,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,49,66,39,47,50,28,13,13,314,22,51,69,39,47,54,33,15,14,332,1955,1587,2028,1645,1689,1410,1037,794,447,12597
404031107,3433,3283,4213,3104,2692,2232,1881,1437,964,23233,0,3,0,0,3,3,3,5,6,30,3,3,8,5,3,4,5,3,0,31,3,8,6,11,3,7,5,0,0,43,0,0,3,0,4,3,3,0,0,14,57,98,112,59,58,63,75,58,42,624,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,60,106,129,71,78,77,86,60,46,724,61,113,130,77,81,85,87,72,54,756,3491,3393,4342,3182,2766,2314,1973,1513,1016,23991
404031108,2211,2284,3041,2187,2066,1633,1062,841,363,15697,3,6,11,11,9,10,5,3,0,66,0,0,3,3,3,0,0,0,0,15,0,3,4,0,0,0,0,0,0,15,3,0,0,3,0,0,0,0,0,8,37,73,52,49,48,43,28,16,4,344,0,3,4,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,36,80,65,55,57,51,33,16,4,406,41,85,81,70,64,62,38,25,7,474,2251,2372,3124,2254,2138,1700,1100,862,370,16165
404031109,720,551,550,632,642,560,501,335,177,4676,0,0,0,0,0,3,0,0,0,10,7,4,4,0,0,7,5,0,0,22,5,4,9,4,8,10,3,0,3,49,3,0,3,4,3,3,8,0,0,21,18,27,25,23,15,27,26,5,5,170,8,0,0,0,4,3,7,0,0,24,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,35,41,28,37,54,43,5,8,304,45,37,41,34,37,60,43,5,7,305,761,586,592,662,680,620,550,344,185,4986
405011110,1134,588,457,785,862,932,680,282,80,5803,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,4,0,13,0,0,0,4,0,4,0,0,0,5,8,16,23,23,16,27,32,5,5,151,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,19,27,24,20,33,40,10,3,182,8,20,27,24,20,33,37,8,3,185,1141,607,483,811,879,965,721,295,79,5982
405011111,1802,1015,937,1034,1258,1266,793,356,131,8590,0,0,0,0,3,3,4,0,0,12,0,3,0,10,4,3,5,0,0,25,3,7,7,4,5,18,5,0,0,44,3,0,0,4,5,6,0,0,0,18,17,81,34,22,22,45,43,29,9,306,0,0,3,0,0,6,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,27,87,44,38,36,69,52,31,9,403,27,90,44,39,41,73,53,31,13,417,1836,1104,986,1070,1302,1339,849,385,138,9008
405011112,1252,705,538,793,917,807,523,227,79,5852,5,3,0,0,3,0,3,0,0,16,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,9,5,22,21,14,11,15,20,13,8,122,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,22,34,20,7,22,19,15,10,149,11,26,34,18,15,19,21,14,10,168,1269,731,568,811,933,823,546,247,87,6013
405011113,555,332,304,353,486,484,340,124,43,3021,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,16,16,5,11,21,16,0,3,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,16,12,11,21,15,0,3,109,9,18,20,10,11,21,15,0,6,108,567,347,316,369,502,510,353,119,46,3137
405011114,1144,644,712,700,766,814,771,448,218,6219,0,0,0,4,0,0,7,0,0,14,0,0,0,0,0,3,3,3,0,13,0,3,0,0,3,16,4,3,0,30,0,4,3,3,4,9,3,0,0,21,17,19,20,4,13,20,26,11,7,141,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,29,26,9,26,57,35,15,7,213,17,29,26,16,22,57,38,17,5,224,1163,668,737,717,792,866,810,464,231,6444
405011115,737,419,409,497,607,643,448,321,224,4293,0,0,0,3,0,0,3,0,0,8,0,0,0,3,4,6,0,0,0,13,0,3,0,0,6,10,4,0,0,24,0,0,0,0,0,3,0,0,0,6,14,17,18,12,8,15,15,7,8,115,6,0,6,0,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,27,25,20,25,34,20,6,8,186,17,27,25,24,25,34,27,13,8,194,753,446,437,515,630,675,473,331,227,4488
405021116,740,337,446,413,454,509,470,237,146,3745,0,3,0,0,0,0,0,0,0,4,0,0,0,4,3,3,4,0,0,15,6,0,8,8,8,6,15,0,0,50,0,3,0,5,0,5,3,0,0,13,9,20,34,19,29,51,39,16,4,219,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,21,28,43,42,45,72,66,16,3,329,21,31,43,42,45,72,67,16,3,331,756,366,489,446,495,584,531,257,152,4073
405021117,826,372,401,430,733,847,583,272,107,4566,4,3,0,4,0,3,6,0,4,20,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,3,3,0,16,0,0,0,0,0,0,3,0,0,3,21,30,17,9,16,33,20,3,3,157,3,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,31,23,10,22,41,28,4,8,193,27,33,23,14,22,44,36,4,13,210,852,400,416,446,761,885,619,272,119,4773
405021118,709,335,302,426,551,695,518,261,77,3874,0,6,0,3,3,0,0,4,3,18,0,3,0,0,3,5,3,0,0,12,0,0,7,0,4,12,10,0,0,36,3,0,0,3,0,3,0,4,0,17,9,29,26,10,16,26,31,7,13,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,34,14,29,46,47,11,10,242,15,37,38,15,34,46,47,13,18,262,720,375,335,448,580,741,569,276,91,4131
405021119,1629,833,816,919,1202,1331,1173,594,298,8801,0,0,0,5,3,3,8,0,0,21,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,8,8,0,0,23,0,0,0,0,3,0,6,4,0,13,42,49,36,38,31,67,48,10,10,332,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,53,40,47,40,78,66,14,10,389,43,52,42,49,42,82,78,17,10,408,1674,887,857,971,1250,1417,1251,612,307,9215
405031120,792,403,395,446,576,685,590,284,140,4312,0,0,0,0,0,3,3,0,0,11,5,0,0,0,0,0,0,0,0,5,0,3,3,4,6,6,5,0,0,22,0,0,0,4,0,0,0,0,0,9,14,29,24,16,25,41,24,10,4,184,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,23,32,31,24,26,50,34,11,4,234,20,32,31,24,25,48,40,8,9,243,819,433,427,470,604,735,626,289,145,4556
405031121,758,410,356,442,681,977,744,419,169,4969,4,0,0,3,0,3,4,0,0,19,3,6,7,3,10,28,15,3,0,65,0,0,4,0,3,9,19,4,0,37,0,0,0,0,0,13,11,0,0,25,16,30,34,19,47,57,53,18,4,277,5,0,5,0,0,8,3,3,0,22,0,0,0,0,0,10,10,0,0,22,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,39,48,25,60,120,104,26,4,447,19,36,51,31,60,123,112,25,8,467,780,451,402,474,742,1106,855,444,175,5436
405031122,2356,1632,1338,1436,1826,1679,1462,942,397,13071,9,12,3,8,6,6,6,8,3,57,3,4,7,12,6,11,0,3,0,44,3,3,9,3,11,3,7,0,0,39,11,10,8,16,18,3,3,3,0,72,78,113,162,117,120,85,46,16,13,744,0,0,12,3,7,0,3,0,0,27,0,3,3,0,3,3,3,3,0,12,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,93,127,192,150,158,111,75,19,13,938,101,138,195,154,165,117,79,24,12,998,2456,1775,1531,1586,1993,1802,1548,968,411,14069
405031123,628,303,295,330,437,476,387,191,69,3118,3,0,0,0,0,0,3,0,5,13,0,0,0,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,26,17,13,8,21,18,3,3,112,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,14,10,15,28,24,6,6,138,23,28,14,11,13,27,25,6,4,153,648,331,311,343,447,503,415,194,75,3269
405041124,934,572,518,527,688,657,563,339,145,4952,4,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,31,20,15,26,14,13,9,3,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,32,21,16,25,16,12,8,3,147,13,31,27,16,28,16,18,8,0,157,945,603,548,545,717,677,572,352,153,5109
405041125,654,362,345,348,576,710,818,453,168,4426,3,7,0,0,0,3,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,8,0,0,0,4,7,3,3,0,20,19,21,19,12,25,48,46,23,3,213,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,21,9,30,64,54,25,3,248,22,29,21,9,31,65,56,25,5,268,671,384,365,364,605,773,874,475,175,4690
405041126,555,304,334,318,495,645,642,345,119,3761,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,11,4,0,0,17,0,0,0,0,0,0,12,0,0,7,0,0,0,0,0,0,0,0,0,0,17,35,27,22,39,46,35,12,12,249,0,0,0,0,0,5,0,5,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,36,33,22,43,66,57,14,12,298,17,42,33,23,43,66,57,17,11,305,573,343,368,342,535,713,693,370,129,4066
405041127,995,432,506,540,800,1143,1126,608,288,6432,14,4,3,0,5,6,3,3,3,41,0,0,0,0,3,3,10,0,0,22,0,0,0,0,4,3,0,0,0,9,0,4,3,0,0,0,3,3,0,19,21,39,34,21,55,62,75,35,16,346,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,6,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,43,41,20,59,77,94,39,18,416,38,47,44,23,63,87,101,39,22,452,1024,476,546,562,864,1224,1221,646,311,6881
405041128,480,249,215,278,476,663,677,330,135,3508,3,0,0,3,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,4,4,0,0,4,3,9,7,0,0,28,3,0,3,0,0,3,0,0,0,8,19,17,17,24,28,66,76,17,3,267,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,22,26,33,83,88,21,3,318,29,22,22,27,33,83,89,22,3,328,513,269,236,312,510,746,762,349,141,3835
406011129,488,296,294,281,289,303,234,93,54,2330,5,0,4,0,0,0,0,0,0,13,0,0,0,3,0,14,23,3,0,41,0,0,0,0,0,9,22,4,0,38,3,0,5,0,3,5,7,0,0,23,27,38,42,36,56,38,23,0,3,258,4,4,6,4,7,14,9,8,0,44,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,42,50,43,63,78,77,12,3,408,33,40,56,49,64,78,81,19,3,423,520,339,348,328,350,383,311,111,60,2759
406011130,1142,510,555,648,918,939,722,377,153,5974,4,4,0,6,0,5,3,0,3,29,0,0,0,0,0,13,13,0,0,28,0,0,0,3,4,14,17,3,0,50,0,0,3,0,3,4,7,0,0,16,43,35,40,50,76,89,84,23,6,453,0,0,7,7,6,3,14,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,43,43,51,58,87,129,139,33,6,585,46,45,53,64,87,134,144,36,10,619,1188,554,604,715,1006,1077,862,411,171,6591
406011131,821,311,407,421,554,578,471,221,136,3918,0,0,7,0,3,0,0,3,0,14,3,3,0,7,11,22,22,3,0,69,0,3,5,4,20,19,11,0,0,67,7,3,0,6,4,11,4,0,0,33,53,59,99,91,125,166,104,35,5,744,0,3,3,11,0,14,11,0,0,43,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,68,113,117,164,225,158,42,10,958,61,71,114,117,168,225,157,45,10,973,885,383,523,538,723,811,624,262,147,4893
406011132,468,147,206,248,304,358,216,98,52,2103,0,0,0,0,0,0,0,0,0,6,0,4,0,0,4,3,18,0,0,25,0,0,0,0,5,5,5,0,0,22,0,0,0,0,0,0,3,0,0,8,19,24,32,32,41,40,42,19,8,252,0,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,22,37,38,55,52,73,19,8,314,21,22,35,38,51,49,73,19,6,322,490,174,242,291,357,412,291,117,55,2425
406011133,2898,1632,1790,1738,1920,1844,1352,807,360,14334,20,8,8,3,11,9,3,3,7,71,0,3,0,5,5,6,12,0,0,34,0,0,3,4,3,16,9,0,0,34,0,3,5,3,0,3,8,0,0,20,73,125,149,103,95,115,68,31,18,778,0,4,7,14,6,3,10,3,0,57,0,0,0,0,3,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,141,163,133,119,147,110,34,18,933,89,148,173,134,126,153,109,37,18,996,2982,1785,1962,1870,2050,1997,1457,847,377,15337
406011134,707,270,334,394,500,514,314,111,60,3214,0,0,3,0,0,3,0,3,0,9,0,0,0,3,3,19,41,4,7,71,0,0,0,3,24,66,49,10,0,153,0,0,0,0,5,8,25,7,0,51,32,24,61,71,129,137,89,38,9,594,0,0,3,3,11,17,38,0,0,79,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,31,26,71,81,172,254,255,59,10,959,30,26,71,81,178,260,257,62,10,973,740,300,409,472,674,774,565,177,71,4187
406011135,6,17,11,18,9,8,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,10,13,9,6,0,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,8,6,3,0,0,39,0,4,6,10,8,6,3,0,0,39,6,18,21,32,17,15,0,0,0,111
