SA2_MAINCODE_2016,A0_14_SEO_B00,A0_14_SEO_00_05,A0_14_SEO_06_10,A0_14_SEO_11,A0_14_SEO_12,A0_14_SEO_13,A0_14_SEO_14,A0_14_SEO_15,A0_14_SEO_16,A0_14_SEO_YNS,A0_14_SEO_T,A0_14_SOLSE_VWW_B00,A0_14_SOLSE_VWW_00_05,A0_14_SOLSE_VWW_06_10,A0_14_SOLSE_VWW_11,A0_14_SOLSE_VWW_12,A0_14_SOLSE_VWW_13,A0_14_SOLSE_VWW_14,A0_14_SOLSE_VWW_15,A0_14_SOLSE_VWW_16,A0_14_SOLSE_VWW_YNS,A0_14_SOLSE_VWW_T,A0_14_SOLSE_NWNAA_B00,A0_14_SOLSE_NWNAA_00_05,A0_14_SOLSE_NWNAA_06_10,A0_14_SOLSE_NWNAA_11,A0_14_SOLSE_NWNAA_12,A0_14_SOLSE_NWNAA_13,A0_14_SOLSE_NWNAA_14,A0_14_SOLSE_NWNAA_15,A0_14_SOLSE_NWNAA_16,A0_14_SOLSE_NWNAA_YNS,A0_14_SOLSE_NWNAA_T,A0_14_SOLSE_PinE_NS_B00,A0_14_SOLSE_PinE_NS_00_05,A0_14_SOLSE_PinE_NS_06_10,A0_14_SOLSE_PinE_NS_11,A0_14_SOLSE_PinE_NS_12,A0_14_SOLSE_PinE_NS_13,A0_14_SOLSE_PinE_NS_14,A0_14_SOLSE_PinE_NS_15,A0_14_SOLSE_PinE_NS_16,A0_14_SOLSE_PinE_NS_YNS,A0_14_SOLSE_PinE_NS_T,A0_14_SOLSE_T_B00,A0_14_SOLSE_T_00_05,A0_14_SOLSE_T_06_10,A0_14_SOLSE_T_11,A0_14_SOLSE_T_12,A0_14_SOLSE_T_13,A0_14_SOLSE_T_14,A0_14_SOLSE_T_15,A0_14_SOLSE_T_16,A0_14_SOLSE_T_YNS,A0_14_SOLSE_T_T,A0_14_L_PinE_NS_B00,A0_14_L_PinE_NS_00_05,A0_14_L_PinE_NS_06_10,A0_14_L_PinE_NS_11,A0_14_L_PinE_NS_12,A0_14_L_PinE_NS_13,A0_14_L_PinE_NS_14,A0_14_L_PinE_NS_15,A0_14_L_PinE_NS_16,A0_14_L_PinE_NS_YNS,A0_14_L_PinE_NS_T,A0_14_T_B00,A0_14_T_00_05,A0_14_T_06_10,A0_14_T_11,A0_14_T_12,A0_14_T_13,A0_14_T_14,A0_14_T_15,A0_14_T_16,A0_14_T_YNS,A0_14_T_T,A15_24_SEO_B00,A15_24_SEO_00_05,A15_24_SEO_06_10,A15_24_SEO_11,A15_24_SEO_12,A15_24_SEO_13,A15_24_SEO_14,A15_24_SEO_15,A15_24_SEO_16,A15_24_SEO_YNS,A15_24_SEO_T,A15_24_SOLSE_VWW_B00,A15_24_SOLSE_VWW_00_05,A15_24_SOLSE_VWW_06_10,A15_24_SOLSE_VWW_11,A15_24_SOLSE_VWW_12,A15_24_SOLSE_VWW_13,A15_24_SOLSE_VWW_14,A15_24_SOLSE_VWW_15,A15_24_SOLSE_VWW_16,A15_24_SOLSE_VWW_YNS,A15_24_SOLSE_VWW_T,A15_24_SOLSE_NWNAA_B00,A15_24_SOLSE_NWNAA_00_05,A15_24_SOLSE_NWNAA_06_10,A15_24_SOLSE_NWNAA_11,A15_24_SOLSE_NWNAA_12,A15_24_SOLSE_NWNAA_13,A15_24_SOLSE_NWNAA_14,A15_24_SOLSE_NWNAA_15,A15_24_SOLSE_NWNAA_16,A15_24_SOLSE_NWNAA_YNS,A15_24_SOLSE_NWNAA_T,A15_24_SOLSE_PinE_NS_B00,A15_24_SOLSE_PinE_NS_00_05,A15_24_SOLSE_PinE_NS_06_10,A15_24_SOLSE_PinE_NS_11,A15_24_SOLSE_PinE_NS_12,A15_24_SOLSE_PinE_NS_13,A15_24_SOLSE_PinE_NS_14,A15_24_SOLSE_PinE_NS_15,A15_24_SOLSE_PinE_NS_16,A15_24_SOLSE_PinE_NS_YNS,A15_24_SOLSE_PinE_NS_T,A15_24_SOLSE_T_B00,A15_24_SOLSE_T_00_05,A15_24_SOLSE_T_06_10,A15_24_SOLSE_T_11,A15_24_SOLSE_T_12,A15_24_SOLSE_T_13,A15_24_SOLSE_T_14,A15_24_SOLSE_T_15,A15_24_SOLSE_T_16,A15_24_SOLSE_T_YNS,A15_24_SOLSE_T_T,A15_24_L_PinE_NS_B00,A15_24_L_PinE_NS_00_05,A15_24_L_PinE_NS_06_10,A15_24_L_PinE_NS_11,A15_24_L_PinE_NS_12,A15_24_L_PinE_NS_13,A15_24_L_PinE_NS_14,A15_24_L_PinE_NS_15,A15_24_L_PinE_NS_16,A15_24_L_PinE_NS_YNS,A15_24_L_PinE_NS_T,A15_24_T_B00,A15_24_T_00_05,A15_24_T_06_10,A15_24_T_11,A15_24_T_12,A15_24_T_13,A15_24_T_14,A15_24_T_15,A15_24_T_16,A15_24_T_YNS,A15_24_T_T,A25_34_SEO_B00,A25_34_SEO_00_05,A25_34_SEO_06_10,A25_34_SEO_11,A25_34_SEO_12,A25_34_SEO_13,A25_34_SEO_14,A25_34_SEO_15,A25_34_SEO_16,A25_34_SEO_YNS,A25_34_SEO_T,A25_34_SOLSE_VWW_B00,A25_34_SOLSE_VWW_00_05,A25_34_SOLSE_VWW_06_10,A25_34_SOLSE_VWW_11,A25_34_SOLSE_VWW_12,A25_34_SOLSE_VWW_13,A25_34_SOLSE_VWW_14,A25_34_SOLSE_VWW_15,A25_34_SOLSE_VWW_16,A25_34_SOLSE_VWW_YNS,A25_34_SOLSE_VWW_T,A25_34_SOLSE_NWNAA_B00,A25_34_SOLSE_NWNAA_00_05,A25_34_SOLSE_NWNAA_06_10,A25_34_SOLSE_NWNAA_11,A25_34_SOLSE_NWNAA_12,A25_34_SOLSE_NWNAA_13,A25_34_SOLSE_NWNAA_14,A25_34_SOLSE_NWNAA_15,A25_34_SOLSE_NWNAA_16,A25_34_SOLSE_NWNAA_YNS,A25_34_SOLSE_NWNAA_T,A25_34_SOLSE_PinE_NS_B00,A25_34_SOLSE_PinE_NS_00_05,A25_34_SOLSE_PinE_NS_06_10,A25_34_SOLSE_PinE_NS_11,A25_34_SOLSE_PinE_NS_12,A25_34_SOLSE_PinE_NS_13,A25_34_SOLSE_PinE_NS_14,A25_34_SOLSE_PinE_NS_15,A25_34_SOLSE_PinE_NS_16,A25_34_SOLSE_PinE_NS_YNS,A25_34_SOLSE_PinE_NS_T,A25_34_SOLSE_T_B00,A25_34_SOLSE_T_00_05
505031102,..,3,36,4,0,5,3,3,0,4,62,..,17,81,15,24,30,27,7,5,9,210,..,0,0,0,0,12,6,12,4,5,45,..,0,0,0,0,0,0,0,0,0,0,..,18,81,19,28,38,34,24,16,11,256,..,0,0,0,0,0,0,0,0,0,0,..,18,121,20,26,41,31,26,13,21,318,7,21,21,5,0,3,0,0,0,0,73,26,87,119,18,22,16,20,15,9,5,337,0,0,4,0,8,4,10,8,13,7,52,0,0,0,0,0,0,0,0,0,0,4,26,87,120,17,30,22,25,20,22,10,386,0,0,0,0,0,0,0,0,0,0,3,32,105,144,26,30,30,27,25,27,10,460,45,11,28,4,3,7,4,0,0,4,112,64,65,122,18,37,33,19,15,9,7,393,4,5,43,8,17,22,13,18,6,0,147,0,0,3,0,0,0,0,0,0,0,3,72,75
505031103,..,18,137,35,43,37,20,15,4,9,316,..,24,167,51,38,26,23,21,10,11,361,..,0,3,0,0,4,3,8,7,5,21,..,0,0,0,0,0,0,0,0,0,0,..,24,169,48,38,27,22,24,16,15,385,..,0,0,0,0,0,0,0,0,0,0,..,43,306,85,81,60,43,38,23,26,703,46,112,155,27,22,13,10,13,4,12,416,50,139,209,30,35,33,27,27,16,12,586,0,0,3,0,3,0,3,3,3,4,23,0,0,0,0,0,0,0,0,0,0,5,57,142,215,38,39,38,35,33,15,16,612,0,0,0,0,0,0,0,0,0,0,0,102,249,366,59,65,48,42,46,24,27,1032,253,80,109,33,49,33,15,14,6,11,604,242,186,350,55,61,40,37,35,17,11,1037,7,5,28,10,13,12,5,7,3,5,95,0,0,3,0,0,0,0,0,0,0,6,248,200
505031104,..,3,23,4,3,3,3,3,0,5,45,..,14,39,17,8,6,3,7,3,3,111,..,0,0,0,0,3,3,5,0,0,16,..,0,3,0,0,0,0,0,0,0,3,..,14,45,22,8,12,12,12,3,8,135,..,0,0,0,0,0,0,0,0,0,0,..,21,72,20,11,15,8,15,8,10,179,12,21,26,4,0,4,0,5,0,8,86,33,56,70,13,24,16,7,16,16,6,249,0,0,3,0,0,6,3,6,0,3,27,0,0,0,0,0,0,0,0,0,0,5,33,56,79,14,19,23,13,19,14,10,282,0,0,0,0,0,0,0,0,0,0,0,44,79,106,22,24,29,16,27,14,17,365,75,20,46,11,12,5,9,0,0,9,175,102,57,87,16,21,11,5,5,3,6,317,5,16,20,8,10,4,14,12,3,7,102,0,0,0,0,0,0,0,0,0,0,0,109,74
505031105,..,67,318,91,105,81,64,53,26,33,829,..,9,41,28,27,14,18,26,3,0,160,..,0,0,0,0,0,3,0,0,0,7,..,0,0,0,0,0,0,0,0,0,0,..,9,41,28,27,14,15,21,3,0,166,..,0,0,0,0,0,0,0,0,0,5,..,73,367,114,125,94,80,76,32,34,1000,64,299,468,71,72,32,23,5,6,26,1061,5,49,63,18,23,3,6,7,3,9,194,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,52,65,24,23,3,6,10,3,9,199,0,0,0,0,0,0,0,0,0,0,0,69,352,538,92,92,35,30,14,10,30,1264,159,76,113,34,48,39,15,26,23,14,544,26,35,44,6,16,13,5,3,3,8,159,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,26,38
505031106,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,..,45,217,59,36,40,23,21,6,20,483,..,8,67,12,14,20,13,6,3,5,146,..,0,0,0,0,0,0,4,5,0,12,..,0,0,0,0,0,0,0,0,0,0,..,8,67,12,14,20,10,7,6,10,153,..,0,0,0,0,0,0,0,0,0,0,..,56,285,75,52,63,35,32,15,28,635,50,140,223,32,33,12,12,7,3,15,519,4,21,69,7,15,13,12,17,7,9,168,0,0,0,0,3,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,3,4,28,69,9,11,13,12,22,12,9,181,0,0,0,0,0,0,0,0,0,0,0,57,163,287,37,45,27,23,26,13,23,698,176,66,97,25,36,33,9,9,10,15,478,30,38,132,14,18,13,19,10,3,14,280,0,3,10,0,0,0,4,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,30,43
505031108,..,26,174,54,45,46,25,21,11,11,412,..,13,101,19,23,31,11,16,0,8,215,..,0,0,0,0,3,0,6,0,0,9,..,0,0,0,0,0,0,0,0,0,0,..,13,101,19,25,35,14,21,0,3,228,..,0,0,0,0,0,0,0,0,0,0,..,37,277,73,69,83,35,41,14,17,641,62,161,205,32,28,15,10,8,10,15,543,13,45,109,31,23,22,19,24,16,10,296,0,0,0,0,0,0,6,3,3,5,25,0,0,3,0,0,0,0,0,0,0,3,13,45,108,26,23,20,20,28,19,14,325,0,0,0,0,0,0,0,0,0,0,0,73,207,316,61,49,37,37,31,28,30,874,337,107,181,53,50,48,28,12,6,12,836,70,81,229,33,37,39,23,32,11,14,560,0,8,11,10,10,7,12,14,23,10,93,0,0,3,0,0,0,0,0,0,0,3,70,80
505031255,..,9,107,70,84,51,28,16,13,8,393,..,0,27,11,6,13,5,10,0,0,76,..,0,0,0,0,0,0,3,0,0,5,..,0,0,0,0,0,0,0,0,0,0,..,0,24,7,6,17,5,13,0,0,79,..,0,0,0,0,0,0,0,0,0,3,..,10,137,79,95,71,33,31,15,11,475,24,82,174,29,36,17,18,4,10,18,416,0,12,55,7,4,7,7,5,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,53,7,4,7,7,4,0,0,103,0,0,0,0,0,0,0,0,0,0,0,26,99,233,35,44,24,28,15,10,18,522,178,96,191,49,61,41,22,19,17,18,695,20,31,112,8,15,17,16,11,9,3,226,0,0,4,0,3,0,3,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,20,34
505031256,..,0,3,0,0,3,0,3,0,0,6,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,3,0,0,3,0,3,0,0,11,3,6,0,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,12,3,0,3,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
505031257,..,4,13,5,0,0,3,10,0,0,33,..,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,4,15,9,0,0,3,10,0,0,39,0,14,18,5,6,0,0,0,0,0,41,0,3,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,17,20,3,5,0,0,0,0,3,52,23,10,18,6,3,0,3,0,0,4,68,3,0,4,0,0,0,0,3,0,3,19,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,3,0
505031258,..,11,116,51,62,30,22,18,3,12,308,..,4,24,0,4,8,0,6,0,0,41,..,0,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,0,..,4,24,0,4,9,0,6,3,0,47,..,0,0,0,0,0,0,0,0,0,0,..,12,137,51,66,35,25,17,8,12,357,17,59,120,23,28,7,9,0,3,7,278,0,8,19,0,4,0,0,3,9,3,43,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,19,0,4,0,0,3,9,3,46,0,0,0,0,0,0,0,0,0,0,0,22,68,134,22,31,7,5,8,14,15,320,109,49,95,22,47,20,17,12,3,5,384,3,18,38,10,9,4,3,6,9,4,103,0,0,0,0,0,0,0,0,8,3,17,0,0,0,0,0,0,0,0,0,0,3,3,18
506011110,..,10,48,22,29,19,14,3,5,10,166,..,13,81,21,36,37,24,16,4,8,238,..,0,3,0,0,7,6,9,7,0,31,..,0,0,0,0,3,0,0,0,0,7,..,13,86,21,35,43,33,30,13,12,275,..,0,0,0,0,0,0,0,0,0,0,..,22,135,42,64,68,48,37,20,16,444,26,46,57,16,12,5,5,6,6,6,183,7,37,83,17,16,16,12,15,4,3,216,0,0,4,0,0,3,3,0,3,3,10,0,0,0,0,0,0,0,0,0,0,0,7,37,90,17,16,22,17,10,10,9,229,0,0,0,0,0,0,0,0,0,4,3,32,80,142,24,31,23,20,22,15,18,417,147,41,66,26,36,26,7,0,3,15,363,25,57,202,45,60,52,36,26,15,12,531,0,4,17,0,5,10,6,5,0,0,48,0,0,0,0,0,3,0,0,0,0,9,27,58
506011111,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,..,0,18,4,6,11,4,0,0,0,42,..,4,32,13,15,7,8,8,3,3,87,..,0,0,0,0,3,4,11,3,0,17,..,0,0,0,0,0,0,0,0,0,0,..,4,32,13,14,14,11,14,3,3,104,..,0,0,0,0,0,0,0,0,0,0,..,3,50,11,20,26,14,14,3,5,153,11,10,24,5,3,0,0,3,0,0,63,0,8,42,10,4,4,0,5,4,5,84,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,49,12,4,4,0,5,8,3,88,0,0,0,0,0,0,0,0,0,0,0,11,20,64,17,11,6,3,5,8,4,152,29,19,17,3,3,9,5,0,3,0,84,9,20,57,14,14,14,12,11,0,3,148,0,0,9,3,4,4,3,5,3,0,28,0,0,4,0,0,0,0,0,0,0,4,9,20
506011113,..,24,170,50,45,33,30,23,11,11,400,..,10,204,71,106,60,24,29,20,14,529,..,0,0,0,5,3,4,12,4,3,33,..,0,0,0,0,0,0,0,0,0,3,..,10,207,67,110,65,34,43,20,14,568,..,0,0,0,0,0,0,0,0,3,5,..,35,374,122,161,93,60,63,32,25,974,47,120,170,18,29,19,18,12,0,15,442,8,35,226,35,57,37,46,29,30,8,514,0,0,0,5,3,0,4,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,8,35,229,40,61,36,53,32,30,9,532,0,0,0,0,0,0,0,0,0,0,0,52,149,397,56,86,57,66,43,34,25,976,258,125,232,47,41,34,23,22,5,16,803,129,286,813,122,135,96,73,49,37,26,1764,0,8,17,3,13,11,6,7,3,3,77,0,0,3,0,0,0,0,0,0,0,8,135,293
506011114,..,7,30,5,8,9,13,0,8,9,82,..,0,31,13,8,9,6,4,3,3,86,..,0,0,0,0,0,3,8,10,0,20,..,0,0,0,0,0,0,0,0,0,0,..,0,32,13,8,15,13,16,11,4,101,..,0,0,0,0,0,0,0,0,0,3,..,7,59,19,22,18,22,18,18,10,187,21,36,36,3,8,6,6,5,0,4,125,5,6,41,17,15,8,5,13,5,4,125,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,6,42,14,15,8,10,12,5,6,131,0,0,0,0,0,0,0,0,0,0,0,27,44,83,23,19,14,14,21,5,11,255,79,20,30,11,17,3,5,3,0,3,178,11,17,85,18,28,26,25,20,16,12,254,0,3,11,3,4,3,3,3,3,0,35,0,0,0,0,0,0,0,0,0,0,3,13,17
506011115,..,3,21,9,0,0,0,8,0,0,46,..,4,7,0,5,6,0,0,0,0,24,..,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,4,7,0,5,4,0,0,0,0,28,..,0,0,0,0,0,0,0,0,0,0,..,10,30,8,10,8,3,10,0,0,81,18,40,23,0,6,7,0,0,0,0,94,0,11,16,5,0,0,4,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,5,0,0,4,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,18,49,37,5,7,7,4,0,0,4,130,68,11,18,4,4,3,0,0,0,0,113,5,15,7,0,3,0,0,0,3,0,38,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,15
506011116,..,6,32,4,6,5,0,3,0,3,53,..,0,0,0,0,3,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,0,..,7,34,10,6,6,0,3,0,0,65,13,28,24,4,0,3,0,0,0,3,79,0,9,9,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,13,42,27,4,0,3,0,0,3,3,101,41,12,21,3,5,3,3,3,0,3,95,4,3,20,3,0,0,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
506011117,..,5,48,4,21,19,15,13,8,9,139,..,10,90,10,20,27,18,5,9,0,191,..,0,3,0,0,0,3,4,0,0,14,..,0,0,0,0,0,0,0,0,0,0,..,10,94,9,21,34,21,9,8,0,214,..,0,0,0,0,0,0,0,0,0,0,..,17,142,16,40,52,38,22,14,14,347,15,46,38,10,7,11,11,5,0,8,140,7,22,132,16,9,17,18,7,8,0,232,0,0,3,0,0,4,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,7,22,134,16,9,18,16,12,7,0,241,0,0,0,0,0,0,0,0,0,0,0,17,65,178,24,16,26,21,14,7,8,387,96,20,62,9,15,9,4,3,3,9,236,19,48,182,24,26,39,23,23,7,4,397,0,3,27,5,0,3,3,5,0,0,57,0,0,0,0,0,3,4,0,0,0,9,21,45
506021118,..,0,23,13,8,10,7,3,6,0,88,..,5,46,29,10,28,17,13,8,4,168,..,0,0,0,0,3,5,16,8,6,35,..,0,0,0,0,0,0,0,0,0,5,..,7,46,27,10,30,22,30,14,11,209,..,0,0,0,0,0,0,0,0,0,0,..,7,75,44,22,42,30,40,20,14,294,17,27,29,14,17,18,4,22,20,9,172,19,25,91,20,35,37,48,41,21,5,344,0,3,0,0,3,0,0,11,10,7,38,0,0,0,0,0,0,0,0,0,0,0,19,31,93,22,38,39,51,56,30,17,381,0,0,0,0,0,0,0,0,0,0,0,33,57,120,35,54,49,57,73,49,24,560,101,41,106,49,64,52,39,19,8,14,488,68,94,261,39,77,71,61,48,31,16,772,0,8,18,7,5,11,7,15,5,3,85,0,0,3,0,0,0,0,0,0,0,8,73,103
506021119,..,12,33,13,14,3,10,12,5,10,106,..,3,49,6,24,26,28,20,7,12,174,..,0,0,0,8,0,8,15,6,3,41,..,0,0,0,0,0,0,0,0,0,0,..,4,49,6,26,26,34,37,13,17,223,..,0,0,0,0,0,0,0,0,0,0,..,16,84,18,39,30,41,52,22,30,326,32,43,41,10,14,16,14,13,8,6,197,14,28,106,36,51,59,61,92,45,12,505,0,4,3,0,4,9,13,21,11,7,66,0,0,0,0,0,0,0,0,0,0,0,14,31,106,37,49,67,73,107,61,18,565,0,0,0,0,0,0,0,0,0,0,0,49,79,153,47,68,82,85,122,67,32,768,135,52,164,77,96,76,39,25,8,27,706,70,115,329,71,102,116,127,114,51,20,1128,3,4,10,11,16,14,16,30,5,11,108,0,0,0,0,3,0,5,0,0,0,16,69,122
506021120,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021122,..,7,68,20,19,27,18,13,4,5,196,..,15,108,44,67,76,54,57,27,11,475,..,0,0,4,3,11,20,27,19,14,102,..,0,0,0,0,0,0,0,0,0,3,..,15,107,48,74,88,73,92,45,32,577,..,0,0,0,0,0,0,0,0,3,3,..,23,175,74,94,118,91,103,56,36,774,38,56,56,10,28,25,31,14,9,12,289,20,68,166,67,94,89,104,114,69,21,815,0,0,0,3,12,17,16,25,13,5,94,0,0,0,0,3,0,0,0,0,0,4,20,72,167,68,103,110,117,138,81,25,917,0,0,0,0,0,0,0,0,0,0,0,60,127,226,81,137,139,150,154,93,46,1205,175,75,186,93,115,72,45,32,19,22,838,125,224,710,161,215,206,174,154,71,50,2089,0,8,45,20,25,54,45,35,19,16,261,0,4,3,0,0,0,3,0,0,0,14,125,237
506021123,..,6,24,10,16,18,14,8,4,3,96,..,6,29,20,18,34,42,27,17,3,198,..,0,0,0,0,0,7,12,11,4,42,..,0,0,0,0,0,0,0,0,0,0,..,6,29,20,21,40,55,40,31,10,245,..,0,0,0,0,0,0,0,0,0,0,..,10,52,30,35,52,61,47,36,17,343,32,36,42,9,8,13,16,16,15,12,195,7,19,54,21,50,50,78,81,62,24,458,0,0,3,0,0,3,11,10,4,10,47,0,0,0,0,0,0,0,0,0,0,0,7,19,58,28,48,57,91,98,73,35,508,0,0,0,0,0,0,0,0,0,0,0,45,51,106,36,61,67,106,112,91,43,710,131,41,137,64,85,36,34,31,18,13,590,75,84,372,86,107,154,158,132,87,28,1278,0,9,17,8,9,16,24,15,10,14,129,0,0,0,0,0,0,3,0,0,0,6,80,94
506031124,..,7,29,4,16,6,8,11,4,8,90,..,4,75,22,21,29,26,39,15,9,241,..,0,0,3,3,7,11,30,17,4,72,..,0,0,0,0,0,0,3,0,0,0,..,4,73,27,28,41,37,63,33,6,315,..,0,0,0,0,0,0,0,0,3,3,..,9,103,32,39,45,41,76,37,16,398,41,67,70,20,19,19,42,36,43,12,368,30,71,202,105,136,191,277,422,331,80,1843,0,0,8,5,9,17,41,68,66,32,245,0,0,3,0,0,0,0,0,3,4,14,30,69,206,109,140,214,320,494,396,112,2098,0,0,0,0,0,0,0,0,0,0,0,74,132,274,132,159,230,365,524,442,131,2467,101,42,110,49,35,36,28,35,19,11,469,89,191,615,131,179,196,278,228,159,46,2112,0,8,32,5,19,29,38,34,18,24,219,3,3,3,0,4,0,0,3,0,0,17,92,200
